integralf_1.txt,wrench_mz.txt,integralf_3.txt,proportionalf_3.txt,proportionalf_5.txt,proportionalf_1.txt,wrench_fy.txt,wrench_my.txt,integralf_5.txt,integralf_4.txt,wrench_fz.txt,proportionalf_4.txt,wrench_mx.txt,wrench_fx.txt,integralf_2.txt,proportionalf_2.txt,error_pos_4.txt,trq2.txt,posa2.txt,trq5.txt,veld1.txt,posa3.txt,error_pos_1.txt,error_pos_3.txt,accd1.txt,posd1.txt,veld4.txt,error_pos_5.txt,veld5.txt,posa5.txt,vela4.txt,vela3.txt,vela1.txt,accd3.txt,error_vel_2.txt,trq1.txt,posd4.txt,error_vel_3.txt,posd5.txt,veld3.txt,accd4.txt,error_vel_1.txt,error_vel_5.txt,vela5.txt,error_pos_2.txt,trq3.txt,error_vel_4.txt,posa1.txt,veld2.txt,posa4.txt,posd3.txt,accd5.txt,vela2.txt,trq4.txt,posd2.txt,accd2.txt
,,,,,,,,,,,,,,,,-0.0138088,1.88659,0.626496,0.027832,0.368943,-1.51081,0.0748701,-0.034877,-0.534792,1.36384,0.344347,0.0967753,0.0272029,0.00380531,0.39823,-0.450295,0.375246,0.606098,-0.0130999,1.76116,1.27292,0.0321594,0.100581,-0.418136,-0.49914,-0.00630264,0.0272029,-0.0,0.00996238,-2.27465,-0.0538831,1.28897,0.172173,1.28673,-1.54568,-0.0394313,0.185273,0.141219,0.636458,-0.24957
,,,,,,,,,,,,,,,,-0.0141514,1.86568,0.628268,0.017395,0.363589,-1.51511,0.0749985,-0.0347241,-0.535954,1.3675,0.33935,0.0970454,0.0268081,0.00380531,0.393805,-0.450295,0.375246,0.607415,-0.0135846,1.74548,1.27634,0.0382271,0.100851,-0.412068,-0.500224,-0.0116565,0.0268081,-0.0,0.00989944,-2.3182,-0.0544552,1.2925,0.169675,1.29049,-1.54984,-0.0395169,0.18326,0.199155,0.638168,-0.250112
,,,,,,,,,,,,,,,,-0.0147873,2.05382,0.630232,0.006958,0.358224,-1.51945,0.0749122,-0.034479,-0.537004,1.37111,0.334343,0.0973115,0.0264126,0.00380531,0.38938,-0.424115,0.362491,0.608605,-0.0187733,1.78207,1.2797,0.0181273,0.101117,-0.405988,-0.501204,-0.00426703,0.0264126,-0.0,0.00962018,-2.30145,-0.0550377,1.2962,0.167171,1.29449,-1.55393,-0.0395943,0.185945,0.047073,0.639852,-0.250602
,,,,,,,,,,,,,,,,-0.0151858,1.84478,0.631923,0.045227,0.35285,-1.52361,0.0750339,-0.0343458,-0.537941,1.37467,0.329326,0.0975736,0.0260163,0.00380531,0.38938,-0.424115,0.362491,0.609667,-0.0125549,1.78729,1.28302,0.0242188,0.101379,-0.399896,-0.502079,-0.00964185,0.0260163,-0.0,0.00958773,-2.3785,-0.0600542,1.29963,0.164663,1.29821,-1.55796,-0.0396634,0.177218,0.141219,0.641511,-0.251039
,,,,,,,,,,,,,,,,-0.0159442,1.89181,0.633716,-0.024353,0.347466,-1.52802,0.0747998,-0.0339003,-0.538764,1.37817,0.324302,0.0978318,0.0256193,0.00380531,0.380531,-0.415737,0.349066,0.6106,-0.0150673,1.74548,1.28629,0.0219426,0.101637,-0.393795,-0.502847,-0.00159986,0.0256193,-0.0,0.00942949,-2.3115,-0.0562294,1.30337,0.162151,1.30223,-1.56192,-0.0397241,0.177218,0.177429,0.643145,-0.251423
,,,,,,,,,,,,,,,,-0.0163104,2.01201,0.635478,0.027832,0.342075,-1.53195,0.0749549,-0.0338807,-0.539473,1.38162,0.31927,0.098086,0.0252218,0.00380531,0.371681,-0.406313,0.342353,0.611402,-0.0142268,1.89181,1.28951,0.018628,0.101891,-0.387685,-0.503508,-0.000278339,0.0252218,-0.0,0.00927631,-2.30815,-0.0524117,1.30666,0.159635,1.30582,-1.56583,-0.0397764,0.173862,0.043452,0.644754,-0.251754
,,,,,,,,,,,,,,,,-0.0167933,1.79252,0.637109,0.003479,0.336677,-1.53585,0.0751467,-0.0338314,-0.540065,1.38501,0.314232,0.0983362,0.0248238,0.00380531,0.364307,-0.406313,0.342353,0.612074,-0.0147319,1.87091,1.29268,0.0247455,0.102142,-0.381567,-0.504061,-0.00567612,0.0248238,-0.0,0.00922885,-2.28135,-0.050075,1.30986,0.157116,1.30947,-1.56968,-0.03982,0.171848,0.152082,0.646338,-0.25203
,,,,,,,,,,,,,,,,-0.0175258,1.83433,0.638901,0.038269,0.331274,-1.54007,0.0749622,-0.033391,-0.54054,1.38835,0.309189,0.0985825,0.0244255,0.00380531,0.364307,-0.396888,0.328927,0.612612,-0.0145682,1.84478,1.29579,0.0214442,0.102388,-0.375444,-0.504504,0.00234636,0.0244255,-0.0,0.00899509,-2.2914,-0.0551179,1.31339,0.154594,1.31332,-1.57346,-0.0398551,0.169163,0.184671,0.647896,-0.252252
,,,,,,,,,,,,,,,,-0.0176892,1.99111,0.640472,-0.006958,0.325867,-1.54381,0.0751466,-0.0333763,-0.540897,1.39164,0.304142,0.0988247,0.0240268,0.00380531,0.349557,-0.396888,0.328927,0.613017,-0.0117214,1.99111,1.29886,0.0275725,0.10263,-0.369315,-0.504837,-0.00306092,0.0240268,-0.0,0.00895762,-2.2713,-0.0454154,1.31649,0.152071,1.31655,-1.57719,-0.0398814,0.163792,0.050694,0.64943,-0.252419
,,,,,,,,,,,,,,,,-0.0183898,1.73503,0.642224,0.017395,0.320456,-1.54793,0.0749849,-0.0329233,-0.541135,1.39487,0.299093,0.099063,0.0236279,0.00380531,0.345133,-0.38118,0.316173,0.613286,-0.0135749,1.89181,1.30188,0.0179962,0.102868,-0.363184,-0.505059,0.00428315,0.0236279,-0.0,0.00871366,-2.28805,-0.0460402,1.31988,0.149546,1.32027,-1.58085,-0.0398989,0.163121,0.123114,0.650938,-0.25253
,,,,,,,,,,,,,,,,-0.0186985,1.79252,0.643745,0.010437,0.315044,-1.55151,0.0751718,-0.0329431,-0.541252,1.39804,0.294041,0.0992973,0.0232288,0.00380531,0.351032,-0.374897,0.314159,0.613419,-0.0181144,1.94407,1.30484,0.0178466,0.103103,-0.35705,-0.505169,0.000884955,0.0232288,-0.0,0.00867605,-2.26125,-0.0569911,1.32287,0.147021,1.32354,-1.58445,-0.0399076,0.165135,0.170187,0.652421,-0.252584
,,,,,,,,,,,,,,,,-0.0190356,1.93362,0.645305,0.031311,0.309632,-1.5551,0.0753449,-0.0328858,-0.541249,1.40117,0.28899,0.0995276,0.0228297,0.00380531,0.323009,-0.374897,0.314159,0.613415,-0.0206402,1.97543,1.30776,0.0239809,0.103333,-0.350916,-0.505166,-0.00452765,0.0228297,-0.0,0.0085729,-2.28805,-0.0340193,1.32582,0.144495,1.32679,-1.58799,-0.0399073,0.165135,0.057936,0.653878,-0.252583
,,,,,,,,,,,,,,,,-0.0195338,1.69322,0.646977,-0.010437,0.30422,-1.55875,0.0753129,-0.03272,-0.541123,1.40424,0.283938,0.0997539,0.0224307,0.00380531,0.328909,-0.371755,0.30409,0.613272,-0.0137679,1.89704,1.31062,0.0269729,0.103559,-0.344782,-0.505048,0.000129595,0.0224307,-0.0,0.00833373,-2.26125,-0.0449702,1.32892,0.141969,1.33015,-1.59147,-0.039898,0.155737,0.090525,0.655311,-0.252524
,,,,,,,,,,,,,,,,-0.0198612,1.77684,0.648457,0.020874,0.29881,-1.56224,0.0754784,-0.03265,-0.540873,1.40725,0.278889,0.0999762,0.0220318,0.00380531,0.323009,-0.36233,0.30409,0.61299,-0.0156213,1.95452,1.31344,0.0236795,0.103782,-0.338651,-0.504815,-0.00528049,0.0220318,-0.0,0.00826062,-2.2512,-0.0441199,1.33177,0.139444,1.3333,-1.59489,-0.0398796,0.155066,0.159324,0.656718,-0.252408
,,,,,,,,,,,,,,,,-0.0204383,1.93362,0.650108,0.003479,0.293403,-1.56599,0.075308,-0.0322517,-0.540499,1.41021,0.273842,0.100195,0.0216331,0.00380531,0.314159,-0.352906,0.292007,0.612566,-0.0181446,1.8291,1.3162,0.0203826,0.104,-0.332523,-0.504466,0.00139559,0.0216331,-0.0,0.0079911,-2.18755,-0.0403168,1.33491,0.136921,1.33664,-1.59824,-0.0398521,0.155066,0.137598,0.658099,-0.252233
,,,,,,,,,,,,,,,,-0.0206233,1.75071,0.651478,-0.0,0.288,-1.56932,0.0754661,-0.0322162,-0.54,1.41312,0.2688,0.100409,0.0212348,0.00380531,0.306785,-0.352906,0.292007,0.612,-0.00858274,1.87613,1.31891,0.0265056,0.104214,-0.3264,-0.504,-0.00400701,0.0212348,-0.0,0.00797829,-2.2847,-0.0379846,1.33765,0.1344,1.33954,-1.60154,-0.0398152,0.142983,0.047073,0.659456,-0.252
,,,,,,,,,,,,,,,,-0.0212127,1.69845,0.653059,0.024353,0.282603,-1.57293,0.0753084,-0.0318368,-0.539374,1.41597,0.263763,0.100619,0.0208369,0.00380531,0.30531,-0.337198,0.280595,0.611291,-0.0158003,1.86568,1.32157,0.0169142,0.104425,-0.320283,-0.503416,0.00200778,0.0208369,-0.0,0.00772883,-2.211,-0.0415469,1.34066,0.131881,1.34279,-1.60477,-0.0397691,0.147682,0.133977,0.660787,-0.251708
,,,,,,,,,,,,,,,,-0.0213215,1.91794,0.654438,-0.010437,0.277213,-1.57617,0.0754593,-0.0317732,-0.53862,1.41877,0.258732,0.100826,0.0204394,0.00380531,0.29646,-0.33615,0.27791,0.610437,-0.0156305,1.90226,1.32419,0.0219757,0.104631,-0.314175,-0.502712,-0.000697175,0.0204394,-0.0,0.00765558,-2.21435,-0.0377281,1.34331,0.129366,1.34551,-1.60794,-0.0397135,0.144997,0.166566,0.662094,-0.251356
,,,,,,,,,,,,,,,,-0.0218345,1.89181,0.655818,0.045227,0.271831,-1.57953,0.0754455,-0.031523,-0.537738,1.42152,0.253709,0.101028,0.0200426,0.00380531,0.289086,-0.327773,0.271869,0.609437,-0.0100867,1.90749,1.32675,0.0196977,0.104833,-0.308075,-0.501889,-3.75516e-05,0.0200426,-0.0,0.0075572,-2.18755,-0.0353765,1.34607,0.126854,1.34858,-1.61105,-0.0396485,0.136941,0.090525,0.663375,-0.250945
,,,,,,,,,,,,,,,,-0.0220437,1.74026,0.657086,0.010437,0.266459,-1.58261,0.0756096,-0.0314945,-0.536726,1.42421,0.248695,0.101226,0.0196465,0.00380531,0.283186,-0.327773,0.271869,0.60829,-0.00722362,1.88136,1.32926,0.0257864,0.105032,-0.301986,-0.500945,-0.00540998,0.0196465,-0.0,0.00754449,-2.14735,-0.0344911,1.3486,0.124347,1.35131,-1.6141,-0.0395739,0.131571,0.043452,0.664631,-0.250472
,,,,,,,,,,,,,,,,-0.0222809,1.75071,0.658385,0.045227,0.261097,-1.58569,0.0757301,-0.0314052,-0.535583,1.42685,0.24369,0.101421,0.0192512,0.00380531,0.283186,-0.320442,0.263813,0.606995,-0.00972573,1.90226,1.33172,0.0245326,0.105226,-0.29591,-0.499878,-0.00271627,0.0192512,-0.0,0.00747652,-2.1775,-0.0394953,1.35112,0.121845,1.354,-1.61709,-0.0394896,0.131571,0.130356,0.665862,-0.249939
,,,,,,,,,,,,,,,,-0.0228115,1.92317,0.659795,0.010437,0.255747,-1.58892,0.0756661,-0.0310982,-0.534309,1.42943,0.238698,0.101611,0.0188567,0.00380531,0.278761,-0.305782,0.250388,0.60555,-0.0135648,1.89704,1.33414,0.0159347,0.105417,-0.289847,-0.498688,0.00535976,0.0188567,-0.0,0.00727279,-2.1507,-0.0400635,1.35376,0.119349,1.35695,-1.62002,-0.0393956,0.132914,0.14484,0.667068,-0.249344
,,,,,,,,,,,,,,,,-0.0229494,1.87613,0.661013,0.020874,0.250411,-1.59183,0.0758205,-0.0310604,-0.532901,1.43196,0.233717,0.101798,0.0184633,0.00380531,0.261062,-0.305782,0.250388,0.603955,-0.0100134,2.00678,1.3365,0.0219823,0.105603,-0.283799,-0.497375,2.35996e-05,0.0184633,-0.0,0.00723545,-2.21435,-0.0273448,1.35614,0.116859,1.35945,-1.62289,-0.0392918,0.126872,0.101388,0.668249,-0.248687
,,,,,,,,,,,,,,,,-0.0233362,1.65142,0.662342,0.020874,0.24509,-1.59488,0.0757203,-0.0308209,-0.53136,1.43444,0.22875,0.101981,0.0180709,0.00380531,0.256637,-0.289027,0.241661,0.602208,-0.0104829,1.90749,1.33881,0.0112581,0.105786,-0.277768,-0.495936,0.00342883,0.0180709,-0.0,0.00706248,-2.18085,-0.0278867,1.35872,0.114375,1.36215,-1.6257,-0.0391782,0.124858,0.039831,0.669405,-0.247968
,,,,,,,,,,,,,,,,-0.0236177,1.72981,0.66349,0.031311,0.239784,-1.59766,0.075859,-0.0307882,-0.529684,1.43686,0.223799,0.10216,0.0176798,0.00380531,0.262537,-0.285885,0.237633,0.600308,-0.0116162,1.98588,1.34107,0.0141292,0.105965,-0.271756,-0.494371,0.00215118,0.0176798,-0.0,0.00704596,-2.18085,-0.038738,1.361,0.111899,1.36469,-1.62845,-0.0390546,0.123516,0.115872,0.670536,-0.247186
,,,,,,,,,,,,,,,,-0.0240371,1.89181,0.664809,0.010437,0.234497,-1.60053,0.0758641,-0.0306012,-0.527871,1.43923,0.218863,0.102334,0.0172899,0.00380531,0.247788,-0.280649,0.232263,0.598254,-0.0154264,1.93885,1.34329,0.0148862,0.10614,-0.265763,-0.49268,0.00223354,0.0172899,-0.0,0.00683354,-2.2445,-0.0289241,1.36337,0.109432,1.36732,-1.63113,-0.0389209,0.124858,0.148461,0.671643,-0.24634
,,,,,,,,,,,,,,,,-0.0241961,1.84478,0.665907,0.013916,0.229228,-1.60309,0.0760379,-0.0306686,-0.525922,1.44155,0.213946,0.102505,0.0169014,0.00380531,0.243363,-0.280649,0.232263,0.596044,-0.00848741,1.94407,1.34545,0.0208578,0.106311,-0.259791,-0.49086,-0.00303554,0.0169014,-0.0,0.00681801,-2.211,-0.0294171,1.36552,0.106973,1.36965,-1.63376,-0.0387772,0.11546,0.141219,0.672725,-0.24543
,,,,,,,,,,,,,,,,-0.024559,1.74026,0.667115,-0.024353,0.223979,-1.60594,0.0759075,-0.0303936,-0.523834,1.44382,0.209047,0.102672,0.0165144,0.00380531,0.235988,-0.263894,0.224208,0.593678,-0.00892305,1.87613,1.34756,0.0100514,0.106478,-0.253842,-0.488912,-0.000229068,0.0165144,-0.0,0.00666718,-2.1775,-0.0269415,1.36791,0.104523,1.37212,-1.63633,-0.0386233,0.113446,0.028968,0.673782,-0.244456
,,,,,,,,,,,,,,,,-0.0245948,1.5887,0.668223,0.027832,0.218751,-1.60835,0.0760469,-0.0304833,-0.521607,1.44603,0.204168,0.102836,0.016129,0.00380531,0.227139,-0.252375,0.217495,0.591154,-0.012705,1.90749,1.34963,0.00445648,0.106641,-0.247918,-0.486833,0.00125642,0.016129,-0.0,0.00659259,-2.27465,-0.0229707,1.36999,0.102084,1.37423,-1.63884,-0.0384591,0.114789,0.054315,0.674815,-0.243416
,,,,,,,,,,,,,,,,-0.0247898,1.78729,0.66934,0.038269,0.213547,-1.61074,0.0761441,-0.0305454,-0.51924,1.44819,0.19931,0.102995,0.0157452,0.00380531,0.227139,-0.252375,0.217495,0.588471,-0.015805,1.92317,1.35165,0.0103547,0.1068,-0.24202,-0.484624,-0.00394793,0.0157452,-0.0,0.0064836,-2.2177,-0.0278281,1.37205,0.0996552,1.37644,-1.64129,-0.0382845,0.11546,0.126735,0.675824,-0.242312
,,,,,,,,,,,,,,,,-0.0250996,1.86046,0.670519,0.013916,0.208367,-1.61332,0.0760586,-0.0303601,-0.516731,1.4503,0.194476,0.103151,0.0153633,0.00380531,0.212389,-0.24295,0.208097,0.585628,-0.0141946,1.86568,1.35362,0.00680059,0.106956,-0.236149,-0.482282,0.000270025,0.0153633,-0.0,0.00628996,-2.14735,-0.0179135,1.37425,0.0972379,1.37872,-1.64368,-0.0380996,0.111433,0.141219,0.676809,-0.241141
,,,,,,,,,,,,,,,,-0.0251922,1.68277,0.671515,-0.017395,0.203213,-1.6156,0.0761429,-0.0304147,-0.51408,1.45236,0.189665,0.103302,0.0149833,0.00380531,0.20944,-0.24295,0.203398,0.582624,-0.00854455,1.90226,1.35554,0.012642,0.107108,-0.230308,-0.479808,-0.000185186,0.0149833,-0.0,0.00625345,-2.20095,-0.0197742,1.37622,0.0948326,1.38073,-1.64601,-0.0379041,0.103377,0.126735,0.677769,-0.239904
,,,,,,,,,,,,,,,,-0.0253107,1.59916,0.672492,0.017395,0.198086,-1.61784,0.0761859,-0.0304425,-0.511286,1.45437,0.18488,0.10345,0.0146052,0.00380531,0.199115,-0.239808,0.203398,0.579457,-0.00825201,1.83955,1.35741,0.0153109,0.107255,-0.224497,-0.4772,-0.00531213,0.0146052,-0.0,0.00621309,-2.17415,-0.0142349,1.37818,0.0924401,1.38272,-1.64828,-0.0376981,0.100692,0.050694,0.678705,-0.2386
,,,,,,,,,,,,,,,,-0.0253662,1.70368,0.673519,-0.027832,0.192988,-1.6201,0.0762583,-0.0303966,-0.508347,1.45632,0.180122,0.103594,0.0142293,0.00380531,0.199115,-0.230383,0.201384,0.576126,-0.012645,1.79774,1.35924,0.0116642,0.1074,-0.218719,-0.474457,-0.00839657,0.0142293,-0.0,0.00609852,-2.144,-0.0189933,1.38007,0.0900609,1.3846,-1.6505,-0.0374814,0.102706,0.043452,0.679618,-0.237228
,,,,,,,,,,,,,,,,-0.0256241,1.83433,0.674536,0.010437,0.187919,-1.62237,0.0761892,-0.0302931,-0.505262,1.45823,0.175391,0.103735,0.0138557,0.00380531,0.196165,-0.220959,0.194,0.572631,-0.0150102,1.81865,1.36101,0.00798336,0.10754,-0.212975,-0.471578,-0.00608066,0.0138557,-0.0,0.0059703,-2.14735,-0.0207737,1.38204,0.0876957,1.38664,-1.65266,-0.037254,0.102706,0.112251,0.680506,-0.235789
,,,,,,,,,,,,,,,,-0.02573,1.86568,0.675503,0.024353,0.182883,-1.62441,0.0762408,-0.0303522,-0.502031,1.46008,0.170691,0.103871,0.0134843,0.00380531,0.182891,-0.226195,0.196014,0.568969,-0.00997652,1.78729,1.36274,0.0189275,0.107677,-0.207267,-0.468562,-0.0131311,0.0134843,-0.0,0.00586885,-2.1976,-0.0122002,1.38384,0.0853453,1.38847,-1.65476,-0.0370157,0.0953218,0.14484,0.681372,-0.234281
,,,,,,,,,,,,,,,,-0.0258385,1.73503,0.676429,-0.003479,0.177879,-1.6264,0.0762724,-0.0304016,-0.498653,1.46189,0.166021,0.104004,0.0131154,0.00380531,0.178466,-0.210487,0.177889,0.56514,-0.00962638,1.79252,1.36443,0.0088902,0.10781,-0.201597,-0.465409,-1.00576e-05,0.0131154,-0.0,0.00578425,-2.1708,-0.0124454,1.38561,0.0830103,1.39027,-1.6568,-0.0367666,0.0926367,0.14484,0.682213,-0.232705
,,,,,,,,,,,,,,,,-0.0258829,1.5678,0.677315,0.013916,0.17291,-1.62841,0.0763247,-0.0303787,-0.495125,1.46364,0.161383,0.104134,0.012749,0.00380531,0.165192,-0.19792,0.175204,0.561142,-0.00791757,1.92839,1.36606,0.00195538,0.107939,-0.195965,-0.462117,-0.00229395,0.012749,-0.0,0.00571665,-2.10045,-0.00380882,1.38732,0.0806915,1.39195,-1.65879,-0.0365065,0.088609,0.115872,0.683032,-0.231058
,,,,,,,,,,,,,,,,-0.0259514,1.57303,0.678181,-0.013916,0.167977,-1.63039,0.0764885,-0.0303312,-0.491448,1.46534,0.156779,0.104259,0.0123853,0.00380531,0.168142,-0.202109,0.167149,0.556974,-0.00686323,1.89704,1.36765,0.0117349,0.108065,-0.190374,-0.458685,0.000828426,0.0123853,-0.0,0.00564609,-2.19425,-0.0113628,1.38886,0.0783894,1.39361,-1.66072,-0.0362354,0.0852526,0.054315,0.683827,-0.229342
,,,,,,,,,,,,,,,,-0.0260215,1.69845,0.679087,0.013916,0.163082,-1.63226,0.0766031,-0.0303379,-0.48762,1.467,0.15221,0.104382,0.0120243,0.00380531,0.159292,-0.195826,0.159093,0.552636,-0.014518,1.98588,1.3692,0.0109999,0.108187,-0.184826,-0.455112,0.00398833,0.0120243,-0.0,0.00551232,-2.1507,-0.00708234,1.3904,0.0761048,1.39522,-1.6626,-0.0359532,0.0906229,0.050694,0.6846,-0.227556
,,,,,,,,,,,,,,,,-0.0260044,1.81342,0.679873,-0.020874,0.158225,-1.63408,0.0767194,-0.0303365,-0.48364,1.46861,0.147677,0.1045,0.0116663,0.00380531,0.150442,-0.185354,0.153723,0.548125,-0.00470131,2.0904,1.3707,0.00603188,0.108305,-0.179322,-0.451397,0.00450214,0.0116663,-0.0,0.00547662,-2.144,-0.00276545,1.39189,0.0738385,1.3967,-1.66442,-0.0356597,0.0785398,0.097767,0.685349,-0.225699
,,,,,,,,,,,,,,,,-0.0260546,1.89704,0.680598,0.020874,0.15341,-1.63584,0.0768477,-0.0303431,-0.479507,1.47016,0.143182,0.104615,0.0113112,0.00380531,0.147493,-0.179071,0.149024,0.543442,-0.00157847,2.05904,1.37215,0.00520667,0.10842,-0.173864,-0.44754,0.00438524,0.0113112,-0.0,0.00547877,-2.12725,-0.00431041,1.39332,0.0715911,1.39821,-1.66619,-0.035355,0.0731696,0.126735,0.686077,-0.22377
,,,,,,,,,,,,,,,,-0.0259504,1.84478,0.681293,0.027832,0.148636,-1.63751,0.0770791,-0.0303896,-0.475221,1.47167,0.138727,0.104726,0.0109592,0.00380531,0.147493,-0.172788,0.138955,0.538583,0.000221455,2.07472,1.37356,0.00433376,0.108531,-0.168454,-0.443539,0.00968068,0.0109592,-0.0,0.00548875,-2.0971,-0.00876592,1.3946,0.0693633,1.39951,-1.6679,-0.0350389,0.0691419,0.148461,0.686781,-0.22177
,,,,,,,,,,,,,,,,-0.0260233,1.76639,0.681947,-0.020874,0.143906,-1.63913,0.0772429,-0.0304294,-0.470779,1.47314,0.134312,0.104834,0.0106104,0.00380531,0.138643,-0.175929,0.1309,0.533549,0.00204175,2.18969,1.37493,0.0128362,0.108639,-0.163093,-0.439394,0.0130059,0.0106104,-0.0,0.00551683,-2.16745,-0.00433115,1.39589,0.067156,1.40095,-1.66956,-0.0347114,0.0651142,0.14484,0.687464,-0.219697
,,,,,,,,,,,,,,,,-0.0260074,1.64619,0.682672,0.013916,0.139221,-1.64084,0.0773193,-0.0303215,-0.466181,1.47455,0.129939,0.104938,0.010265,0.00380531,0.120944,-0.154985,0.125529,0.528338,-0.00350096,2.0904,1.37625,-0.0027982,0.108744,-0.157783,-0.435102,0.0136912,0.010265,-0.0,0.00545246,-2.18085,0.00899536,1.39723,0.0649697,1.40226,-1.67116,-0.0343724,0.0684706,0.126735,0.688125,-0.217551
,,,,,,,,,,,,,,,,-0.0258359,1.59916,0.683357,0.020874,0.134583,-1.6422,0.0775001,-0.0305065,-0.461426,1.47592,0.12561,0.105039,0.00992303,0.00380531,0.112094,-0.141372,0.117474,0.522949,-0.00767927,2.15834,1.37753,-0.0111552,0.108845,-0.152527,-0.430664,0.0171084,0.00992303,-0.0,0.00540661,-2.22105,0.013516,1.39842,0.0628052,1.40336,-1.67271,-0.0340218,0.0704845,0.086904,0.688763,-0.215332
,,,,,,,,,,,,,,,,-0.0257738,1.74548,0.684001,0.020874,0.129993,-1.64354,0.0777354,-0.0306705,-0.456513,1.47724,0.121327,0.105137,0.00958461,0.00380531,0.116519,-0.141372,0.117474,0.517381,-0.00377967,2.14266,1.37876,-0.00595339,0.108942,-0.147325,-0.426078,0.0125186,0.00958461,-0.0,0.0053795,-2.16075,0.00480735,1.39951,0.0606633,1.40454,-1.67421,-0.0336595,0.0644429,0.043452,0.689381,-0.213039
,,,,,,,,,,,,,,,,-0.0257322,1.98065,0.684555,-0.024353,0.125453,-1.64502,0.077754,-0.0306414,-0.45144,1.47852,0.117089,0.105231,0.00924988,0.00380531,0.112094,-0.13823,0.118817,0.511632,0.00417092,2.07995,1.37995,-0.00394976,0.109036,-0.14218,-0.421344,0.00663615,0.00924988,-0.0,0.00542172,-2.1507,0.00499489,1.40077,0.0585446,1.40569,-1.67566,-0.0332855,0.0543737,0.039831,0.689977,-0.210672
,,,,,,,,,,,,,,,,-0.0255778,2.02246,0.685048,0.017395,0.120964,-1.64643,0.0779187,-0.030624,-0.446207,1.47975,0.1129,0.105322,0.00891894,0.00380531,0.10177,-0.14556,0.110761,0.505701,0.00409019,2.08517,1.3811,0.00846744,0.109127,-0.137093,-0.41646,0.0102032,0.00891894,-0.0,0.00550328,-2.1909,0.0111302,1.40184,0.0564501,1.40668,-1.67705,-0.0328997,0.0523599,0.068799,0.690552,-0.20823
,,,,,,,,,,,,,,,,-0.0255979,2.07472,0.685512,-0.006958,0.116529,-1.64772,0.0779683,-0.0306817,-0.440813,1.48094,0.108761,0.105409,0.00859192,0.00380531,0.106195,-0.120428,0.106734,0.499588,0.0120896,2.04337,1.38221,-0.0116387,0.109215,-0.132066,-0.411425,0.0097956,0.00859192,-0.0,0.00559423,-2.22775,0.0025659,1.40297,0.0543803,1.40781,-1.6784,-0.032502,0.0422907,0.10863,0.691106,-0.205713
,,,,,,,,,,,,,,,,-0.0255706,1.95975,0.685904,-0.020874,0.112149,-1.64877,0.0781953,-0.0309251,-0.435256,1.48208,0.104672,0.105494,0.00826894,0.00380531,0.10767,-0.109956,0.106734,0.493291,0.011388,2.00156,1.38328,-0.0171461,0.109299,-0.127102,-0.406239,0.00541512,0.00826894,-0.0,0.00573509,-2.2579,-0.00299748,1.40389,0.0523361,1.40885,-1.6797,-0.0320923,0.0409481,0.115872,0.691639,-0.20312
,,,,,,,,,,,,,,,,-0.0254291,1.95975,0.686277,0.010437,0.107825,-1.64976,0.0783386,-0.0311819,-0.429536,1.48318,0.100636,0.105575,0.00795012,0.00380531,0.0929203,-0.109956,0.0993495,0.486808,0.0113839,1.9493,1.38431,-0.0122455,0.10938,-0.122201,-0.400901,0.0084751,0.00795012,-0.0,0.00587578,-2.2646,0.00771596,1.40485,0.0503182,1.40973,-1.68094,-0.0316705,0.0389343,0.141219,0.692153,-0.20045
,,,,,,,,,,,,,,,,-0.0253276,1.83433,0.686639,-0.003479,0.103559,-1.65089,0.0784388,-0.0312487,-0.423652,1.48424,0.0966546,0.105653,0.00763557,0.00380531,0.0855457,-0.106814,0.0892803,0.480139,0.0120782,2.0695,1.38529,-0.0105522,0.109458,-0.117366,-0.395408,0.0142782,0.00763557,-0.0,0.00600649,-2.1306,0.0111089,1.4058,0.0483273,1.41062,-1.68214,-0.0312366,0.0362491,0.14484,0.692646,-0.197704
,,,,,,,,,,,,,,,,-0.0251993,1.92839,0.686941,0.010437,0.0993521,-1.6519,0.0785371,-0.0313932,-0.417601,1.48526,0.0927287,0.105728,0.00732542,0.00380531,0.0855457,-0.106814,0.0892803,0.473282,0.0101152,2.13743,1.38624,-0.00578493,0.109533,-0.112599,-0.389761,0.0100718,0.00732542,-0.0,0.00617785,-2.10045,0.00718294,1.40672,0.0463643,1.41144,-1.68329,-0.0307906,0.0362491,0.148461,0.693119,-0.194881
,,,,,,,,,,,,,,,,-0.0250658,1.688,0.687385,-0.010437,0.0952071,-1.65298,0.0785834,-0.0314118,-0.411385,1.48623,0.0888599,0.105799,0.0070198,0.00380531,0.0722714,-0.103673,0.0872665,0.466236,0.00348185,2.04859,1.38715,-0.00422878,0.109605,-0.107901,-0.383959,0.0079406,0.0070198,-0.0,0.00618875,-2.1373,0.0165885,1.40764,0.04443,1.41221,-1.68439,-0.0303322,0.0409481,0.133977,0.693573,-0.191979
