proportionalf_2.txt,wrench_fz.txt,integralf_4.txt,proportionalf_5.txt,wrench_fy.txt,integralf_3.txt,proportionalf_4.txt,wrench_my.txt,integralf_1.txt,wrench_mz.txt,integralf_2.txt,integralf_5.txt,proportionalf_1.txt,wrench_mx.txt,proportionalf_3.txt,wrench_fx.txt,posd3.txt,posa3.txt,posa2.txt,accd1.txt,veld3.txt,trq1.txt,accd4.txt,vela2.txt,error_vel_3.txt,error_pos_5.txt,error_pos_1.txt,trq3.txt,posd5.txt,error_pos_2.txt,veld1.txt,posd4.txt,trq5.txt,trq2.txt,vela1.txt,error_vel_5.txt,veld2.txt,error_vel_4.txt,accd5.txt,error_vel_2.txt,posd2.txt,veld4.txt,posa5.txt,vela3.txt,error_pos_4.txt,posa1.txt,posd1.txt,error_vel_1.txt,trq4.txt,accd2.txt,vela5.txt,posa4.txt,vela4.txt,accd3.txt,veld5.txt,error_pos_3.txt
,,,,,,,,,,,,,,,,-0.128667,-0.0325155,0.00447073,0.50738,-0.29475,1.18108,0.167683,0.00201384,-0.117773,0.0119911,0.0526562,-3.58785,0.015376,0.0598562,0.442132,0.0654712,-0.125244,3.20876,0.380616,0.0314608,0.147377,0.0990347,0.0359737,0.145363,0.0643269,0.147707,0.00338496,-0.176976,0.0435243,0.140324,0.192981,0.0615155,0.753168,0.169127,0.00147493,0.0219469,0.0486726,-0.338248,0.0329358,-0.096152
,,,,,,,,,,,,,,,,-0.131632,-0.034369,0.00449087,0.504668,-0.298123,1.23334,0.166782,0.00201384,-0.10858,0.0123001,0.0532061,-3.49405,0.0157072,0.0613182,0.447192,0.0669567,-0.121765,3.2558,0.385315,0.0318196,0.149064,0.105132,0.0357766,0.14705,0.0658091,0.14938,0.00340708,-0.189543,0.0446115,0.144221,0.197427,0.0618769,0.720579,0.168223,0.00147493,0.0223451,0.0442478,-0.33644,0.0332945,-0.0972628
,,,,,,,,,,,,,,,,-0.13463,-0.0365053,0.00452107,0.501861,-0.301478,1.23334,0.165849,0.00201384,-0.0962276,0.0126127,0.053897,-3.5108,0.0160419,0.0627871,0.452225,0.0684588,-0.121765,3.32896,0.390685,0.0321764,0.150742,0.118594,0.0355727,0.148728,0.0673081,0.151043,0.0034292,-0.205251,0.0458039,0.148027,0.201924,0.0615394,0.720579,0.167287,0.00147493,0.0226549,0.0324484,-0.334569,0.0336513,-0.0981246
,,,,,,,,,,,,,,,,-0.137661,-0.0388929,0.00456135,0.49896,-0.304814,1.22288,0.164885,0.00402768,-0.0849029,0.0129289,0.0541246,-3.6113,0.0163802,0.0642626,0.457229,0.0699775,-0.121765,3.35509,0.398741,0.032531,0.15241,0.112873,0.035362,0.148382,0.0688239,0.152696,0.00345133,-0.219911,0.046858,0.152347,0.206472,0.0584882,0.706095,0.16632,0.00147493,0.0231195,0.039823,-0.332635,0.034006,-0.0987684
,,,,,,,,,,,,,,,,-0.140726,-0.0411077,0.00460163,0.495966,-0.308131,1.17585,0.163891,0.00402768,-0.0819362,0.0132486,0.0547445,-3.53425,0.016722,0.0657547,0.462204,0.0715127,-0.121765,3.41258,0.404782,0.0343585,0.154068,0.0997681,0.0351448,0.15004,0.0703563,0.15434,0.00347345,-0.226195,0.0477295,0.156324,0.211069,0.0574214,0.619191,0.165322,-0.0,0.0237832,0.0545723,-0.330639,0.0343585,-0.0996184
,,,,,,,,,,,,,,,,-0.143824,-0.0435425,0.00465197,0.492881,-0.311427,1.20721,0.162866,0.00402768,-0.0747603,0.0135939,0.0551421,-3.45385,0.0170673,0.0672533,0.467148,0.0730643,-0.121765,3.44393,0.405453,0.0332339,0.155716,0.079278,0.0349209,0.151688,0.0719052,0.155974,0.00347345,-0.236667,0.0485289,0.160574,0.215716,0.0616944,0.575739,0.164294,0.00147493,0.0245354,0.0766962,-0.328582,0.0347088,-0.100281
,,,,,,,,,,,,,,,,-0.146955,-0.0459929,0.00472246,0.489705,-0.314702,1.2856,0.161811,0.0067128,-0.0665165,0.0139206,0.0557702,-3.55435,0.0174162,0.0687481,0.472061,0.0746321,-0.121765,3.49097,0.415523,0.033582,0.157354,0.0823764,0.0346906,0.150641,0.0734706,0.157598,0.00349557,-0.248186,0.0493224,0.164642,0.220412,0.0565382,0.572118,0.163235,0.00147493,0.0253097,0.0752212,-0.326465,0.0350569,-0.100962
,,,,,,,,,,,,,,,,-0.150118,-0.0486476,0.00483322,0.486439,-0.317956,1.27514,0.160727,0.00872665,-0.0540623,0.0142508,0.0563969,-3.4907,0.0177685,0.0702191,0.476942,0.0762162,-0.121765,3.49619,0.41955,0.0354026,0.158981,0.0795643,0.0344539,0.150254,0.0750523,0.15921,0.0035177,-0.263894,0.0501542,0.16876,0.225157,0.0573913,0.586602,0.162146,-0.0,0.0260619,0.079646,-0.324287,0.0354026,-0.10147
,,,,,,,,,,,,,,,,-0.153314,-0.0513965,0.00495405,0.483084,-0.321188,1.24901,0.159613,0.012083,-0.0531052,0.0146065,0.0570924,-3.44715,0.0181242,0.0716961,0.481789,0.0778163,-0.125244,3.48052,0.423578,0.034271,0.160596,0.0944404,0.0342109,0.148513,0.0766502,0.160812,0.0035177,-0.268083,0.0511128,0.172858,0.22995,0.0582113,0.68799,0.161028,0.00147493,0.0267035,0.0663717,-0.322051,0.035746,-0.101917
,,,,,,,,,,,,,,,,-0.156542,-0.0541925,0.00506481,0.479642,-0.324397,1.23856,0.15847,0.012083,-0.0353704,0.0149436,0.057806,-3.53425,0.0184834,0.0731993,0.486603,0.0794324,-0.125244,3.45439,0.427606,0.0346119,0.162201,0.0871812,0.0339616,0.150118,0.0782642,0.162402,0.00353982,-0.289027,0.0519988,0.176986,0.234792,0.0589973,0.720579,0.159881,0.00147493,0.0274336,0.0752212,-0.319757,0.0360868,-0.102349
,,,,,,,,,,,,,,,,-0.159801,-0.0572869,0.0051655,0.476114,-0.327583,1.24379,0.157299,0.0100692,-0.0385562,0.015284,0.0577822,-3.48735,0.0188459,0.0747286,0.491382,0.0810643,-0.121765,3.52755,0.433647,0.0349502,0.163794,0.0754858,0.0337061,0.153725,0.0798941,0.163981,0.00356195,-0.289027,0.0526351,0.1819,0.239682,0.0577347,0.785757,0.158705,0.00147493,0.0284292,0.0884956,-0.317404,0.0364252,-0.102515
,,,,,,,,,,,,,,,,-0.163093,-0.0603029,0.00521585,0.4725,-0.330745,1.26469,0.156099,0.0067128,-0.0281047,0.0156278,0.0583699,-3.44715,0.0192119,0.0763242,0.496125,0.082712,-0.121765,3.72614,0.437675,0.0367609,0.165375,0.072628,0.0334445,0.158662,0.08154,0.165548,0.00358407,-0.30264,0.0533314,0.18625,0.24462,0.0584501,0.811104,0.1575,-0.0,0.0293805,0.0929203,-0.314995,0.0367609,-0.10279
,,,,,,,,,,,,,,,,-0.166416,-0.0634759,0.00523599,0.468802,-0.333882,1.3065,0.154872,0.00201384,-0.0197232,0.0159971,0.0589947,-3.4773,0.0195812,0.0779656,0.500832,0.0843752,-0.06958,3.80975,0.443716,0.0356191,0.166944,0.0741829,0.0331769,0.16493,0.0832016,0.167103,0.00358407,-0.314159,0.0541098,0.19061,0.249605,0.0571152,0.865419,0.156267,0.00147493,0.0302655,0.0929203,-0.31253,0.037094,-0.10294
,,,,,,,,,,,,,,,,-0.169771,-0.0667746,0.00524606,0.46502,-0.336995,1.3274,0.153616,0.00067128,-0.0134112,0.0163476,0.0596564,-3.44045,0.0199537,0.0796328,0.505501,0.086054,-0.090454,3.89337,0.44573,0.0374244,0.1685,0.0831,0.0329034,0.167829,0.0848788,0.168646,0.00360619,-0.323584,0.0548814,0.19498,0.254637,0.0597705,0.887145,0.155007,-0.0,0.0311726,0.0855457,-0.310009,0.0374244,-0.102996
,,,,,,,,,,,,,,,,-0.173156,-0.0700575,0.00525613,0.461156,-0.340082,1.4267,0.152334,0.00067128,-0.00393205,0.0167234,0.0600826,-3.48065,0.0203296,0.0813154,0.510132,0.0877481,-0.048706,3.98221,0.4511,0.0362772,0.170044,0.0757802,0.0326239,0.169373,0.0865716,0.170175,0.00360619,-0.33615,0.0556906,0.199632,0.259715,0.0590312,0.876282,0.153719,0.00147493,0.0320575,0.0943953,-0.307433,0.0377521,-0.103099
,,,,,,,,,,,,,,,,-0.176572,-0.0735761,0.00527626,0.457211,-0.343144,1.40057,0.151025,0.00201384,-0.000710086,0.0171026,0.0607563,-3.38685,0.0207088,0.0830034,0.514724,0.0894575,-0.066101,4.02402,0.459827,0.0380769,0.171575,0.0861466,0.0323387,0.169561,0.0882797,0.171692,0.00360619,-0.342434,0.0565371,0.204083,0.264839,0.0548965,0.850935,0.152404,-0.0,0.0329204,0.0855457,-0.304803,0.0380769,-0.102996
,,,,,,,,,,,,,,,,-0.180019,-0.0772046,0.00530647,0.453186,-0.346178,1.35876,0.149689,0.00268512,0.00568004,0.017485,0.0612341,-3.43375,0.0210912,0.0846965,0.519276,0.0911819,-0.052185,4.08673,0.463184,0.0383988,0.173092,0.0964997,0.0320477,0.170407,0.090003,0.173196,0.00360619,-0.351858,0.0575315,0.208775,0.270009,0.0560921,0.792999,0.151062,-0.0,0.0336504,0.0766962,-0.302119,0.0383988,-0.102814
,,,,,,,,,,,,,,,,-0.183496,-0.0807546,0.00535682,0.449082,-0.349186,1.35353,0.148327,0.00402768,0.0162861,0.0178484,0.0617975,-3.40695,0.0214767,0.0863846,0.523787,0.0929213,-0.031311,4.15467,0.467882,0.0372429,0.174596,0.111264,0.0317511,0.170568,0.0917415,0.174686,0.00362832,-0.365472,0.058585,0.213427,0.275224,0.0559046,0.771273,0.149694,0.00147493,0.0343363,0.0634218,-0.299383,0.0387178,-0.102741
,,,,,,,,,,,,,,,,-0.187003,-0.0845403,0.00544744,0.444899,-0.352166,1.34308,0.146939,0.00805537,0.0195893,0.0182372,0.062436,-3.37345,0.0218655,0.0880474,0.528257,0.0946756,0.020874,4.20693,0.473253,0.0390338,0.176086,0.0920915,0.0314489,0.16803,0.0934949,0.176162,0.00362832,-0.371755,0.0594765,0.218049,0.280485,0.0550043,0.695232,0.1483,-0.0,0.0351991,0.0840708,-0.296595,0.0390338,-0.102462
,,,,,,,,,,,,,,,,-0.190539,-0.0881845,0.00563876,0.44064,-0.355118,1.31695,0.145526,0.0147682,0.0260623,0.0186291,0.0628773,-3.35335,0.0222574,0.0896244,0.532685,0.0964445,0.024353,4.14422,0.47728,0.0393468,0.177562,0.0832294,0.0311413,0.162793,0.0952631,0.177625,0.00362832,-0.38118,0.0602941,0.222912,0.285789,0.0554044,0.662643,0.14688,-0.0,0.0361504,0.0943953,-0.293755,0.0393468,-0.102354
,,,,,,,,,,,,,,,,-0.194105,-0.0922372,0.00593076,0.436305,-0.358041,1.35876,0.144087,0.0281938,0.0325639,0.0190241,0.0635238,-3.3165,0.0226524,0.0911153,0.53707,0.098228,0.038269,3.90382,0.481979,0.0396567,0.179023,0.0758279,0.0308282,0.150829,0.0970461,0.179073,0.00362832,-0.390605,0.0611041,0.227614,0.291138,0.0550902,0.662643,0.145435,-0.0,0.0371239,0.103245,-0.290865,0.0396567,-0.101868
,,,,,,,,,,,,,,,,-0.1977,-0.0965097,0.00625298,0.431895,-0.360935,1.35353,0.142624,0.0302076,0.0422363,0.0194001,0.06365,-3.33995,0.0230505,0.0925906,0.541411,0.100026,0.003479,3.9195,0.48735,0.0399633,0.18047,0.0920108,0.0305097,0.150263,0.0988435,0.180506,0.00365044,-0.403171,0.0618843,0.232881,0.296531,0.054061,0.778515,0.143965,-0.0,0.0381416,0.0884956,-0.287925,0.0399633,-0.10119
,,,,,,,,,,,,,,,,-0.201323,-0.100704,0.00662554,0.427411,-0.363799,1.41102,0.141136,0.0328927,0.0456551,0.0198012,0.0643128,-3.33325,0.0234517,0.0940299,0.545707,0.101838,-0.017395,3.92473,0.491377,0.0387919,0.181902,0.0742555,0.030186,0.14901,0.100655,0.181925,0.00365044,-0.409454,0.0625903,0.237653,0.301966,0.0543299,0.83283,0.14247,0.00147493,0.0392478,0.10767,-0.284936,0.0402668,-0.10062
,,,,,,,,,,,,,,,,-0.204976,-0.104678,0.00700817,0.422854,-0.366633,1.37966,0.139624,0.0389343,0.0459625,0.0202054,0.0645955,-3.33325,0.0238559,0.0954734,0.549959,0.103664,0.006958,3.86201,0.500104,0.040567,0.18332,0.062385,0.0298571,0.144385,0.102482,0.183329,0.00365044,-0.412596,0.0632219,0.242849,0.307445,0.0498547,0.908871,0.140951,-0.0,0.0404425,0.120944,-0.281898,0.040567,-0.100298
,,,,,,,,,,,,,,,,-0.208656,-0.108888,0.00750156,0.418225,-0.369437,1.33786,0.138089,0.0449758,0.0483949,0.0206126,0.0652225,-3.36005,0.024263,0.0968202,0.554164,0.105505,0.017395,3.8986,0.499433,0.040864,0.184721,0.0770479,0.0295231,0.139746,0.104322,0.184718,0.00365044,-0.417832,0.0640002,0.247743,0.312965,0.0547314,0.948702,0.139408,-0.0,0.0415044,0.10767,-0.278812,0.040864,-0.0997683
,,,,,,,,,,,,,,,,-0.212364,-0.11316,0.00813592,0.413526,-0.372209,1.37444,0.13653,0.0584014,0.0519056,0.0210227,0.065841,-3.3098,0.0246731,0.09804,0.558323,0.107359,-0.027832,3.87247,0.507488,0.0411575,0.186108,0.0784211,0.029184,0.127706,0.106176,0.186091,0.00365044,-0.424115,0.0647702,0.252687,0.318528,0.0508348,0.955944,0.137842,-0.0,0.0425885,0.10767,-0.27568,0.0411575,-0.099204
,,,,,,,,,,,,,,,,-0.2161,-0.117621,0.00880049,0.408757,-0.37495,1.34831,0.134948,0.067128,0.0627782,0.0214136,0.0663095,-3.3768,0.0250862,0.0992434,0.562434,0.109226,0.027832,3.86201,0.510173,0.0414476,0.187478,0.088628,0.0288399,0.12035,0.108044,0.187448,0.00367257,-0.437729,0.0656645,0.257822,0.324132,0.0522612,0.955944,0.136252,-0.0,0.0435619,0.0988201,-0.272501,0.0414476,-0.0984788
,,,,,,,,,,,,,,,,-0.219863,-0.121831,0.00956575,0.40392,-0.377659,1.36921,0.133343,0.0731696,0.0527389,0.0218295,0.0667585,-3.2763,0.0255021,0.10036,0.566498,0.111108,0.03479,3.94563,0.516215,0.0402593,0.188833,0.0914444,0.028491,0.115663,0.109925,0.18879,0.00367257,-0.430398,0.0665722,0.263018,0.329776,0.0502831,0.901629,0.13464,0.00147493,0.0445354,0.0973451,-0.269276,0.0417343,-0.0980321
,,,,,,,,,,,,,,,,-0.223653,-0.126308,0.0103814,0.399015,-0.380336,1.36399,0.131716,0.0785398,0.0668176,0.0222483,0.0672177,-3.29975,0.0259208,0.101439,0.570513,0.113002,-0.010437,4.05015,0.520242,0.0420174,0.190171,0.0971945,0.0281372,0.111631,0.11182,0.190115,0.00367257,-0.447153,0.0675154,0.268244,0.335461,0.0502702,0.854556,0.133005,-0.0,0.0454867,0.0929203,-0.266006,0.0420174,-0.0973454
,,,,,,,,,,,,,,,,-0.22747,-0.130863,0.0111768,0.394044,-0.382979,1.39012,0.130067,0.0825675,0.0662685,0.0226698,0.0676664,-3.2428,0.0263424,0.102552,0.574478,0.11491,0.006958,3.98221,0.52427,0.042297,0.191493,0.0837542,0.0277788,0.108925,0.113729,0.191424,0.00367257,-0.449248,0.068339,0.27352,0.341186,0.0502078,0.745926,0.131348,-0.0,0.0465708,0.10767,-0.262692,0.042297,-0.0966067
,,,,,,,,,,,,,,,,-0.231313,-0.135246,0.0120528,0.389007,-0.385589,1.45283,0.128397,0.0852526,0.0699415,0.0230942,0.0683056,-3.2428,0.0267668,0.103597,0.578393,0.116831,0.031311,3.93518,0.52964,0.042573,0.192798,0.0732471,0.0274156,0.107545,0.11565,0.192716,0.00367257,-0.455531,0.0690872,0.278645,0.346951,0.0487529,0.738684,0.129669,-0.0,0.0477434,0.119469,-0.259334,0.042573,-0.096067
,,,,,,,,,,,,,,,,-0.235181,-0.139927,0.0129792,0.383906,-0.388166,1.41625,0.126705,0.0926367,0.0673652,0.0235213,0.0687319,-3.2562,0.0271939,0.104605,0.582258,0.118764,-0.003479,3.89337,0.535682,0.0428453,0.194086,0.0730477,0.0270478,0.101449,0.117585,0.193992,0.00367257,-0.455531,0.0698261,0.284022,0.352754,0.046576,0.821967,0.127969,-0.0,0.048938,0.120944,-0.255933,0.0428453,-0.0952549
,,,,,,,,,,,,,,,,-0.239076,-0.144482,0.0140667,0.378742,-0.390708,1.41625,0.124992,0.10472,0.080531,0.0239511,0.0691564,-3.18585,0.0276237,0.105465,0.586071,0.12071,-0.027832,4.00834,0.538367,0.0431139,0.195357,0.0757812,0.0266756,0.0906373,0.119532,0.19525,0.00367257,-0.471239,0.0705776,0.289439,0.358596,0.0477042,0.887145,0.126247,-0.0,0.0501327,0.119469,-0.252491,0.0431139,-0.0945939
,,,,,,,,,,,,,,,,-0.242995,-0.149147,0.0152246,0.373515,-0.393215,1.41102,0.123259,0.112775,0.081165,0.0243614,0.0695784,-3.21935,0.0280561,0.106267,0.589832,0.122669,0.010437,4.14422,0.541723,0.0433788,0.196611,0.0637481,0.0262989,0.0838357,0.121492,0.196491,0.00369469,-0.47438,0.0711868,0.294897,0.364475,0.0481091,0.97767,0.124505,-0.0,0.0514823,0.132743,-0.249006,0.0433788,-0.0938483
,,,,,,,,,,,,,,,,-0.24694,-0.153844,0.0163625,0.368228,-0.395688,1.44238,0.121505,0.117474,0.0786926,0.0247965,0.0700479,-3.1691,0.0284912,0.107102,0.593541,0.12464,0.024353,4.08151,0.548436,0.042165,0.197847,0.0693967,0.0259178,0.080373,0.123464,0.197715,0.00369469,-0.47438,0.0719189,0.300344,0.370392,0.0451051,1.02474,0.122743,0.00147493,0.0527212,0.128319,-0.245481,0.0436399,-0.0930962
,,,,,,,,,,,,,,,,-0.250909,-0.158776,0.0176312,0.36288,-0.398125,1.37966,0.119731,0.121502,0.0773027,0.0252342,0.0706247,-3.2093,0.0289289,0.107817,0.597197,0.126623,-0.031311,3.98221,0.55045,0.0438971,0.199066,0.0750277,0.0255325,0.0775638,0.125449,0.198921,0.00369469,-0.475428,0.072641,0.305721,0.376346,0.0467468,1.0175,0.12096,-0.0,0.0539823,0.123894,-0.241916,0.0438971,-0.092133
,,,,,,,,,,,,,,,,-0.254902,-0.163944,0.0191617,0.357473,-0.400526,1.40057,0.117938,0.136941,0.0738544,0.0256745,0.0706034,-3.2562,0.0293691,0.108284,0.600799,0.128618,0.003479,4.02402,0.55582,0.0441505,0.200266,0.0747411,0.0251429,0.063325,0.127445,0.20011,0.00369469,-0.47438,0.0732645,0.311733,0.382336,0.0449784,0.974049,0.119158,-0.0,0.055354,0.125369,-0.238312,0.0441505,-0.0909583
,,,,,,,,,,,,,,,,-0.258919,-0.168609,0.0205513,0.352008,-0.402891,1.4267,0.116126,0.14164,0.0725366,0.0261172,0.0709501,-3.23275,0.0298119,0.108903,0.604346,0.130625,0.038269,4.13377,0.560519,0.0444,0.201449,0.084761,0.0247492,0.0598085,0.129454,0.20128,0.00369469,-0.475428,0.074121,0.317412,0.388362,0.0438269,0.916113,0.117336,-0.0,0.0565044,0.116519,-0.234669,0.0444,-0.0903102
,,,,,,,,,,,,,,,,-0.26296,-0.173353,0.0220616,0.346486,-0.405219,1.35876,0.114295,0.144997,0.0702083,0.0265624,0.0712213,-3.21935,0.0302571,0.109413,0.607839,0.132644,0.038269,4.05538,0.567903,0.0446455,0.202613,0.0814883,0.0243515,0.0576163,0.131474,0.202432,0.00369469,-0.475428,0.0748785,0.323201,0.394423,0.0399353,0.818346,0.115495,-0.0,0.0577655,0.120944,-0.230987,0.0446455,-0.089607
,,,,,,,,,,,,,,,,-0.267024,-0.178317,0.0236022,0.340909,-0.407511,1.40579,0.112445,0.149696,0.0710586,0.0270101,0.071799,-3.1892,0.0307048,0.109904,0.611276,0.134674,-0.0,4.05538,0.567903,0.044887,0.203759,0.0796722,0.0239497,0.054063,0.133506,0.203566,0.00369469,-0.478569,0.0756696,0.328719,0.400518,0.0433723,0.818346,0.113636,-0.0,0.0590044,0.123894,-0.227269,0.044887,-0.0887069
,,,,,,,,,,,,,,,,-0.27111,-0.182558,0.0250421,0.335276,-0.409765,1.37966,0.110577,0.15708,0.0771822,0.0274602,0.0726222,-3.17915,0.0311549,0.110507,0.614657,0.136715,0.006958,4.23829,0.574616,0.0451245,0.204886,0.0704628,0.0235441,0.0478059,0.135549,0.204681,0.00369469,-0.486947,0.0765162,0.334026,0.406648,0.0400405,0.890766,0.111759,-0.0,0.0601991,0.134218,-0.223514,0.0451245,-0.0885522
,,,,,,,,,,,,,,,,-0.275219,-0.18815,0.0267539,0.32959,-0.411981,1.43715,0.108692,0.161779,0.0791548,0.0279126,0.0723412,-3.18585,0.0316073,0.11085,0.617981,0.138768,-0.031311,4.22261,0.578644,0.0453579,0.205994,0.0627097,0.0231346,0.0442151,0.137604,0.205777,0.00369469,-0.491136,0.0769534,0.34047,0.412811,0.0393372,0.999396,0.109863,-0.0,0.0618142,0.143068,-0.219723,0.0453579,-0.0870689
,,,,,,,,,,,,,,,,-0.27935,-0.192909,0.0284354,0.323851,-0.414159,1.39012,0.106789,0.163792,0.0801183,0.0283673,0.072959,-3.09205,0.032062,0.111234,0.621248,0.140831,0.024353,4.13377,0.584014,0.0455872,0.207083,0.0608372,0.0227214,0.0432903,0.139669,0.206855,0.00369469,-0.494277,0.0775786,0.346048,0.419007,0.0372342,1.04285,0.10795,-0.0,0.0632522,0.146018,-0.215897,0.0455872,-0.0864401
,,,,,,,,,,,,,,,,-0.283502,-0.197795,0.0301472,0.31806,-0.416299,1.37444,0.104869,0.173862,0.0737898,0.0288022,0.0732971,-3.1423,0.032519,0.111598,0.624458,0.142905,0.003479,4.29055,0.588042,0.0443374,0.208153,0.0663203,0.0223044,0.034291,0.141745,0.207913,0.00371681,-0.490088,0.0781922,0.351939,0.425236,0.0364161,1.06457,0.10602,0.00147493,0.0647124,0.141593,-0.212037,0.0458123,-0.0857073
,,,,,,,,,,,,,,,,-0.287675,-0.202868,0.0319999,0.312219,-0.4184,1.33786,0.102932,0.181246,0.0716889,0.0292614,0.0736167,-3.15235,0.0329782,0.111832,0.627609,0.144989,-0.006958,4.24874,0.590727,0.0460332,0.209203,0.0658844,0.0218839,0.0279573,0.143832,0.208952,0.00371681,-0.490088,0.0788606,0.35788,0.431496,0.0368824,1.04647,0.104073,-0.0,0.0661283,0.143068,-0.208142,0.0460332,-0.0848071
,,,,,,,,,,,,,,,,-0.29187,-0.207691,0.0337923,0.306328,-0.420461,1.39012,0.100978,0.185273,0.0821934,0.0297228,0.0739473,-3.1021,0.0334397,0.112137,0.630702,0.147084,0.006958,4.10764,0.596768,0.04625,0.210234,0.0728037,0.0214599,0.0249606,0.145929,0.209972,0.00371681,-0.502655,0.0796721,0.363841,0.437788,0.0339337,0.952323,0.102109,-0.0,0.0674115,0.137168,-0.204215,0.04625,-0.0841791
,,,,,,,,,,,,,,,,-0.296085,-0.212686,0.0357255,0.300388,-0.422484,1.40057,0.0990091,0.189301,0.0749351,0.0301864,0.0742784,-3.09875,0.0339032,0.112311,0.633736,0.149188,-0.017395,4.33758,0.598111,0.0464624,0.211245,0.0693788,0.0210324,0.0219441,0.148037,0.210972,0.00371681,-0.497419,0.0802724,0.369832,0.44411,0.0356247,0.843693,0.100129,-0.0,0.0689159,0.141593,-0.200256,0.0464624,-0.0833988
,,,,,,,,,,,,,,,,-0.300319,-0.21754,0.0376991,0.294401,-0.424466,1.43715,0.0970241,0.196014,0.0750468,0.0306521,0.0747301,-3.0485,0.0343689,0.112455,0.63671,0.151303,0.027832,4.22261,0.600796,0.0466706,0.212237,0.0615094,0.0206015,0.0162226,0.150154,0.211952,0.00371681,-0.499513,0.0808826,0.375732,0.450463,0.0359136,0.843693,0.0981337,-0.0,0.0704203,0.150442,-0.196264,0.0466706,-0.0827798
,,,,,,,,,,,,,,,,-0.304574,-0.222739,0.0397633,0.288368,-0.426409,1.41625,0.0950238,0.201384,0.0772931,0.0311198,0.0750501,-3.05855,0.0348366,0.112518,0.639623,0.153427,-0.003479,4.18603,0.60818,0.0468744,0.213208,0.0609948,0.0201673,0.0118237,0.152281,0.212912,0.00371681,-0.503702,0.0814583,0.381794,0.456844,0.0314434,0.937839,0.0961226,-0.0,0.071969,0.151917,-0.192242,0.0468744,-0.0818349
,,,,,,,,,,,,,,,,-0.308847,-0.227671,0.0418879,0.282289,-0.428311,1.36921,0.0930084,0.213467,0.0785325,0.0315895,0.0753487,-3.1155,0.0353064,0.11253,0.642477,0.155561,0.013916,4.23306,0.608851,0.0470739,0.214159,0.0545603,0.0197299,0.000691747,0.154418,0.213852,0.00371681,-0.506844,0.0820434,0.387906,0.463255,0.0336254,1.05733,0.0940964,-0.0,0.0735177,0.159292,-0.18819,0.0470739,-0.0811762
,,,,,,,,,,,,,,,,-0.31314,-0.232619,0.0439924,0.276166,-0.430173,1.41625,0.0909784,0.217495,0.0735294,0.0320613,0.0758768,-3.0284,0.0357781,0.112572,0.645269,0.157704,0.03479,4.03447,0.614222,0.047269,0.21509,0.0554803,0.0192893,-0.00240516,0.156565,0.214772,0.00371681,-0.503702,0.0826379,0.393817,0.469694,0.0310475,1.09716,0.0920554,-0.0,0.0750664,0.159292,-0.184108,0.047269,-0.0805206
,,,,,,,,,,,,,,,,-0.317451,-0.237677,0.0462982,0.27,-0.431993,1.46851,0.0889341,0.224208,0.0811336,0.0325349,0.0761003,-3.01835,0.0362517,0.112422,0.648,0.159857,-0.017395,4.23829,0.612879,0.0474597,0.216,0.0504801,0.0188457,-0.00820768,0.15872,0.215672,0.00371681,-0.513127,0.083153,0.40006,0.47616,0.0351209,1.09716,0.09,-0.0,0.0767035,0.165192,-0.179997,0.0474597,-0.0797735
,,,,,,,,,,,,,,,,-0.32178,-0.242892,0.0486443,0.263792,-0.433773,1.46851,0.0868758,0.228235,0.0730711,0.0330104,0.0762803,-3.06525,0.0367273,0.11224,0.650669,0.162018,0.031311,4.0606,0.622948,0.0476459,0.21689,0.0602087,0.018399,-0.0113457,0.160884,0.216551,0.00371681,-0.506844,0.0837876,0.406373,0.482653,0.0277207,0.981291,0.0879305,-0.0,0.0782301,0.156342,-0.175858,0.0476459,-0.0788873
,,,,,,,,,,,,,,,,-0.326126,-0.247793,0.0510509,0.257542,-0.43551,1.42147,0.0848039,0.241661,0.0650501,0.0334657,0.076527,-3.0619,0.0372046,0.112007,0.653276,0.164187,-0.020874,4.23306,0.622948,0.0478277,0.217759,0.0625421,0.0179495,-0.0239024,0.163058,0.217409,0.00373894,-0.50056,0.0843645,0.412646,0.489173,0.0303274,0.872661,0.0858473,-0.0,0.079823,0.154867,-0.171692,0.0478277,-0.0783329
,,,,,,,,,,,,,,,,-0.33049,-0.253259,0.0536487,0.251252,-0.437206,1.39534,0.0827188,0.243675,0.0696373,0.0339449,0.0763765,-3.04515,0.0376838,0.111591,0.65582,0.166366,0.038269,4.07105,0.624291,0.04653,0.218607,0.0486304,0.017497,-0.0250682,0.16524,0.218247,0.00373894,-0.506844,0.0846401,0.419342,0.495719,0.0315289,0.872661,0.0837508,0.00147493,0.0817257,0.169617,-0.167499,0.0480049,-0.0772302
,,,,,,,,,,,,,,,,-0.33487,-0.258192,0.0560653,0.244924,-0.43886,1.48941,0.0806208,0.248374,0.0679834,0.0344258,0.0769157,-3.0284,0.0381647,0.111364,0.658301,0.168552,-0.024353,4.21216,0.626976,0.0481776,0.219434,0.0494472,0.0170419,-0.0289402,0.16743,0.219064,0.00373894,-0.506844,0.0851674,0.425374,0.502289,0.0313246,0.97767,0.0816412,-0.0,0.0833849,0.169617,-0.16328,0.0481776,-0.0766782
