proportionalf_1.txt,wrench_mx.txt,wrench_fx.txt,integralf_3.txt,wrench_fy.txt,integralf_2.txt,integralf_1.txt,wrench_fz.txt,proportionalf_4.txt,wrench_mz.txt,proportionalf_3.txt,integralf_5.txt,integralf_4.txt,wrench_my.txt,proportionalf_5.txt,proportionalf_2.txt,posd1.txt,error_vel_4.txt,accd1.txt,accd5.txt,vela4.txt,error_vel_1.txt,trq1.txt,error_pos_1.txt,posa3.txt,error_vel_2.txt,error_pos_3.txt,error_pos_2.txt,veld2.txt,error_pos_4.txt,posd5.txt,posa2.txt,error_vel_3.txt,accd3.txt,error_vel_5.txt,trq2.txt,veld1.txt,posd3.txt,accd4.txt,vela5.txt,trq5.txt,posd2.txt,accd2.txt,posa1.txt,veld4.txt,veld5.txt,trq3.txt,posd4.txt,error_pos_5.txt,vela1.txt,posa5.txt,vela3.txt,posa4.txt,vela2.txt,veld3.txt,trq4.txt
,,,,,,,,,,,,,,,,1.84263,-0.104377,-0.577477,-0.253918,0.50885,-0.0160087,2.32557,0.133854,-0.45883,-0.104228,-0.0605976,0.0559517,0.0810451,0.0250498,0.811299,0.0914586,-0.00444151,0.160571,0.444995,3.1356,1.01306,-0.519427,-0.230819,-0.0,0.111328,0.14741,-0.0461982,1.70877,0.404473,0.444995,-3.46725,0.737594,0.807494,1.02907,0.00380531,-0.274366,0.712544,0.185273,-0.278807,0.097767
,,,,,,,,,,,,,,,,1.85273,-0.0978539,-0.58668,-0.257955,0.5,-0.0137742,2.25241,0.133443,-0.461846,-0.0993237,-0.0603616,0.0548567,0.0805795,0.0237289,0.815736,0.0933617,0.0181207,0.163068,0.442436,2.83772,1.00724,-0.522207,-0.234488,-0.0,0.114807,0.148218,-0.0469344,1.71929,0.402146,0.442436,-3.4572,0.741627,0.811931,1.02102,0.00380531,-0.29531,0.717898,0.179903,-0.277189,0.264333
,,,,,,,,,,,,,,,,1.86277,-0.101692,-0.595789,-0.26195,0.501475,-0.0196866,2.3308,0.133689,-0.464579,-0.0971116,-0.0603922,0.0540088,0.0801065,0.0229599,0.820148,0.095013,0.00196137,0.16554,0.439836,2.85862,1.00133,-0.524971,-0.238118,-0.0,0.111328,0.149022,-0.0476631,1.72908,0.399783,0.439836,-3.39355,0.745637,0.816342,1.02102,0.00380531,-0.277507,0.722677,0.177218,-0.275546,0.101388
,,,,,,,,,,,,,,,,1.87276,-0.0952415,-0.6048,-0.265903,0.492625,-0.0183055,2.26808,0.133301,-0.467532,-0.0982631,-0.0601862,0.0529246,0.0796262,0.0217908,0.824533,0.096896,0.0067706,0.167984,0.437197,2.98405,0.995328,-0.527718,-0.241711,-0.0,0.107849,0.149821,-0.048384,1.73946,0.397384,0.437197,-3.52755,0.749623,0.820728,1.01363,0.00380531,-0.280649,0.727832,0.177889,-0.273878,0.238986
,,,,,,,,,,,,,,,,1.88268,-0.102101,-0.613713,-0.269812,0.49705,-0.0237269,2.27854,0.133467,-0.470045,-0.0947228,-0.0604033,0.0521275,0.0791388,0.0210402,0.828892,0.0984869,0.00532096,0.170402,0.434518,2.78546,0.989235,-0.530448,-0.245264,-0.0,0.107849,0.150614,-0.049097,1.74921,0.394949,0.434518,-3.4907,0.753584,0.825086,1.01296,0.00380531,-0.277507,0.732544,0.173862,-0.272186,0.159324
,,,,,,,,,,,,,,,,1.89254,-0.0986718,-0.622526,-0.273678,0.49115,-0.0205102,2.22105,0.132645,-0.472967,-0.0911896,-0.0601949,0.0510938,0.0786443,0.019734,0.833223,0.100309,0.000753764,0.172792,0.431801,2.91611,0.983054,-0.533162,-0.248777,-0.0,0.107849,0.151403,-0.0498021,1.7599,0.392479,0.431801,-3.4639,0.757522,0.829418,1.00356,0.00380531,-0.271224,0.737788,0.169834,-0.27047,0.202776
,,,,,,,,,,,,,,,,1.90234,-0.102652,-0.631237,-0.277499,0.492625,-0.0247653,2.30989,0.132697,-0.47559,-0.0910199,-0.0602677,0.0503473,0.0781428,0.0189117,0.837527,0.10184,0.00563511,0.175154,0.429045,3.02585,0.976785,-0.535858,-0.252249,-0.0,0.111328,0.152187,-0.0504989,1.76964,0.389973,0.429045,-3.5711,0.761434,0.833722,1.00155,0.00380531,-0.274366,0.742522,0.169163,-0.268731,0.210018
,,,,,,,,,,,,,,,,1.91208,-0.103717,-0.639844,-0.281274,0.49115,-0.024408,2.19492,0.132948,-0.478135,-0.0881719,-0.0604015,0.0495352,0.0776344,0.0180864,0.841804,0.103431,0.00320955,0.177488,0.426251,2.83249,0.97043,-0.538536,-0.25568,-0.0,0.111328,0.152966,-0.0511875,1.77913,0.387434,0.426251,-3.52755,0.765321,0.837999,0.994838,0.00380531,-0.270177,0.747234,0.165806,-0.266967,0.123114
,,,,,,,,,,,,,,,,1.92175,-0.103341,-0.648345,-0.285003,0.488201,-0.030849,2.16356,0.132179,-0.480946,-0.0839882,-0.0602505,0.0486073,0.0771191,0.0167709,0.846052,0.105133,-0.000240008,0.179793,0.42342,2.8743,0.963989,-0.541197,-0.259069,-0.0,0.118286,0.15374,-0.0518676,1.78957,0.38486,0.42342,-3.50075,0.769182,0.842247,0.994838,0.00380531,-0.264941,0.752411,0.161107,-0.265181,0.228123
,,,,,,,,,,,,,,,,1.93136,-0.104473,-0.65674,-0.288685,0.486726,-0.0293192,2.04337,0.132381,-0.483444,-0.0824964,-0.0603958,0.0478957,0.0765971,0.0159162,0.850272,0.106613,0.00156932,0.182068,0.420551,3.05721,0.957463,-0.54384,-0.262415,-0.0,0.118286,0.154508,-0.0525392,1.79897,0.382253,0.420551,-3.60795,0.773018,0.846467,0.986782,0.00380531,-0.264941,0.757102,0.159093,-0.263372,0.079662
,,,,,,,,,,,,,,,,1.9409,-0.102689,-0.665025,-0.292319,0.482301,-0.0345855,2.17402,0.131834,-0.486083,-0.0810113,-0.0603814,0.0470379,0.0760683,0.014792,0.854463,0.108234,-0.000787534,0.184314,0.417646,2.88998,0.950854,-0.546464,-0.265718,-0.0,0.118286,0.155272,-0.053202,1.80906,0.379612,0.417646,-3.5644,0.776827,0.850658,0.98544,0.00380531,-0.260752,0.762035,0.15708,-0.26154,0.210018
,,,,,,,,,,,,,,,,1.95037,-0.102413,-0.6732,-0.295904,0.479351,-0.0345639,2.0695,0.131914,-0.488565,-0.0755051,-0.0605057,0.0463862,0.075533,0.0139508,0.858625,0.109644,-0.00207489,0.186529,0.41323,2.83772,0.944163,-0.54907,-0.268976,0.00147493,0.121765,0.15603,-0.053856,1.81846,0.376938,0.414705,-3.53425,0.78061,0.854798,0.978727,0.00382743,-0.257611,0.766659,0.151038,-0.259685,0.068799
,,,,,,,,,,,,,,,,1.95978,-0.105119,-0.681262,-0.29944,0.479351,-0.0393225,2.04337,0.131082,-0.491282,-0.0767181,-0.0603757,0.0455278,0.0749912,0.012751,0.862757,0.111255,-0.00334024,0.188714,0.411728,2.97882,0.937391,-0.551658,-0.27219,-0.0,0.121765,0.156782,-0.054501,1.8287,0.374232,0.411728,-3.62805,0.784366,0.85893,0.976713,0.00382743,-0.254469,0.771615,0.151709,-0.257809,0.184671
,,,,,,,,,,,,,,,,1.96912,-0.110806,-0.68921,-0.302926,0.482301,-0.0408047,1.93362,0.131178,-0.49367,-0.0752525,-0.0605567,0.0448854,0.0744431,0.0119,0.866859,0.112644,-0.000395113,0.190867,0.408716,2.86907,0.930538,-0.554227,-0.275358,-0.0,0.114807,0.15753,-0.0551368,1.83794,0.371495,0.408716,-3.57445,0.788095,0.863032,0.971343,0.00382743,-0.255516,0.776195,0.149696,-0.255911,0.162945
,,,,,,,,,,,,,,,,1.97839,-0.106201,-0.697042,-0.306361,0.474926,-0.045051,1.92839,0.130128,-0.496403,-0.075807,-0.0603731,0.0440563,0.0738885,0.0104684,0.870931,0.114215,-0.0026646,0.192988,0.40567,2.70707,0.923607,-0.556776,-0.278479,-0.0,0.114807,0.158271,-0.0557634,1.84826,0.368725,0.40567,-3.5108,0.791796,0.867104,0.968658,0.00382743,-0.251327,0.781327,0.149696,-0.253992,0.130356
,,,,,,,,,,,,,,,,1.98759,-0.109001,-0.704756,-0.309744,0.474926,-0.0440047,1.98588,0.130498,-0.498791,-0.0703262,-0.0605157,0.043423,0.0733278,0.00958414,0.874973,0.115584,0.00346454,0.195077,0.402589,2.81681,0.916598,-0.559306,-0.281554,-0.0,0.114807,0.159007,-0.0563805,1.85709,0.365925,0.402589,-3.5711,0.795469,0.871145,0.960602,0.00382743,-0.255516,0.785885,0.143654,-0.252052,0.162945
,,,,,,,,,,,,,,,,1.99672,-0.107407,-0.712351,-0.313075,0.470501,-0.0517616,1.95452,0.130043,-0.501288,-0.0742495,-0.0605288,0.0427538,0.072761,0.00876023,0.878983,0.116984,0.00542563,0.197134,0.399475,2.85862,0.909512,-0.561817,-0.284581,-0.0,0.111328,0.159738,-0.0569881,1.86668,0.363095,0.399475,-3.5041,0.799114,0.875156,0.961274,0.00382743,-0.255516,0.790354,0.14701,-0.250091,0.050694
,,,,,,,,,,,,,,,,2.00578,-0.105843,-0.719824,-0.316352,0.466077,-0.0522098,1.8082,0.129325,-0.503849,-0.0707947,-0.0604595,0.0419883,0.0721881,0.00739903,0.882962,0.118474,7.67236e-05,0.199157,0.396328,2.66003,0.902351,-0.564308,-0.287559,-0.0,0.114807,0.160463,-0.0575859,1.87646,0.360234,0.396328,-3.484,0.802731,0.879135,0.954561,0.00382743,-0.248186,0.795332,0.142983,-0.248109,0.166566
,,,,,,,,,,,,,,,,2.01477,-0.116108,-0.727175,-0.319576,0.473451,-0.0534033,1.8082,0.12918,-0.506378,-0.0660032,-0.0604016,0.0414184,0.0716093,0.00662853,0.88691,0.119763,0.00836145,0.201146,0.393148,2.70707,0.895116,-0.566779,-0.290489,-0.0,0.114807,0.161182,-0.058174,1.88559,0.357344,0.393148,-3.5711,0.806319,0.88306,0.948519,0.00384956,-0.254469,0.79969,0.137612,-0.246108,0.047073
,,,,,,,,,,,,,,,,2.02368,-0.0939533,-0.7344,-0.322744,0.448378,-0.0573549,1.81342,0.128126,-0.508844,-0.0665879,-0.0603864,0.0406514,0.0710246,0.005475,0.890825,0.121243,0.00724113,0.203102,0.388462,2.84294,0.887808,-0.56923,-0.293368,0.00147493,0.121765,0.161895,-0.058752,1.89556,0.354424,0.389937,-3.53425,0.809878,0.886975,0.945163,0.00384956,-0.251327,0.804403,0.137612,-0.244086,0.123114
,,,,,,,,,,,,,,,,2.03253,-0.105751,-0.741499,-0.325857,0.457227,-0.058693,1.67755,0.127965,-0.511137,-0.0665069,-0.0605237,0.0401706,0.0704343,0.00464612,0.894708,0.122431,0.000904201,0.205022,0.386693,2.78546,0.880428,-0.571661,-0.296197,-0.0,0.121765,0.162602,-0.0593199,1.90456,0.351476,0.386693,-3.57445,0.813407,0.890859,0.939121,0.00384956,-0.24295,0.808761,0.136941,-0.242046,0.141219
,,,,,,,,,,,,,,,,2.04129,-0.102827,-0.74847,-0.328914,0.451327,-0.0661429,1.63574,0.127217,-0.513682,-0.0590476,-0.0603892,0.0394723,0.0698383,0.00334515,0.898559,0.123831,-0.0033193,0.206908,0.38342,2.60255,0.872978,-0.574071,-0.298975,-0.0,0.121765,0.163303,-0.0598776,1.91408,0.3485,0.38342,-3.6381,0.816907,0.894709,0.939121,0.00384956,-0.236667,0.813562,0.128886,-0.239986,0.065178
,,,,,,,,,,,,,,,,2.04998,-0.10583,-0.75531,-0.331914,0.451327,-0.0649353,1.5678,0.126595,-0.515834,-0.0596491,-0.0606267,0.0390198,0.0692368,0.00254524,0.902376,0.124979,0.000853453,0.208758,0.380115,2.73842,0.865459,-0.576461,-0.301701,-0.0,0.125244,0.163999,-0.0604248,1.92339,0.345497,0.380115,-3.62805,0.820377,0.898527,0.930395,0.00384956,-0.238761,0.817832,0.128886,-0.237908,0.152082
,,,,,,,,,,,,,,,,2.0586,-0.101486,-0.762019,-0.334856,0.443953,-0.0684944,1.72981,0.126331,-0.517986,-0.0548858,-0.0608433,0.0385109,0.0686298,0.00191429,0.906161,0.126177,-0.00961624,0.210572,0.376781,2.83772,0.857873,-0.578829,-0.304375,-0.0,0.128723,0.164688,-0.0609615,1.93227,0.342467,0.376781,-3.59455,0.823817,0.902311,0.926367,0.00384956,-0.226195,0.821903,0.123516,-0.235811,0.061557
,,,,,,,,,,,,,,,,2.06714,-0.100118,-0.768594,-0.337739,0.439528,-0.0727911,1.59916,0.125527,-0.520295,-0.0548268,-0.0608818,0.0379355,0.0680176,0.000655551,0.909912,0.127436,-0.0127376,0.212349,0.373418,2.84294,0.85022,-0.581177,-0.306995,-0.0,0.125244,0.165371,-0.0614875,1.94162,0.33941,0.373418,-3.6448,0.827226,0.906062,0.923011,0.00384956,-0.220959,0.826571,0.122844,-0.233696,0.112251
,,,,,,,,,,,,,,,,2.07561,-0.0973014,-0.775034,-0.340562,0.433628,-0.072454,1.54167,0.12514,-0.5224,-0.0480601,-0.0611032,0.0376157,0.0674001,-0.000102913,0.913629,0.128433,-0.0116526,0.214089,0.370027,2.73842,0.842501,-0.583503,-0.309561,-0.0,0.125244,0.166048,-0.0620027,1.95047,0.336327,0.370027,-3.7118,0.830605,0.90978,0.914955,0.00384956,-0.219911,0.830708,0.11546,-0.231564,0.133977
,,,,,,,,,,,,,,,,2.08399,-0.093035,-0.781336,-0.343326,0.426254,-0.0735232,1.48941,0.124011,-0.524693,-0.0419699,-0.0611148,0.0370783,0.0667775,-0.00106932,0.917312,0.129641,-0.00531433,0.215792,0.366607,2.68094,0.834719,-0.585808,-0.312072,-0.0,0.125244,0.166719,-0.0625069,1.95998,0.333219,0.366607,-3.64815,0.833953,0.913463,0.908242,0.00384956,-0.2241,0.835022,0.108747,-0.229415,0.043452
,,,,,,,,,,,,,,,,2.0923,-0.0873185,-0.7875,-0.346028,0.417404,-0.0739834,1.49464,0.12376,-0.526782,-0.0452826,-0.061309,0.036736,0.06615,-0.00200057,0.920961,0.130648,-0.0125728,0.217457,0.363161,2.86385,0.826875,-0.588091,-0.314528,-0.0,0.121765,0.167384,-0.063,1.96854,0.330086,0.363161,-3.64815,0.837269,0.91709,0.900858,0.00387168,-0.214675,0.83927,0.111433,-0.227248,0.137598
,,,,,,,,,,,,,,,,2.10053,-0.0978505,-0.793523,-0.348669,0.424779,-0.073162,1.55212,0.122625,-0.529107,-0.0432299,-0.0612458,0.0362767,0.0655176,-0.00296327,0.924576,0.131766,-0.0082957,0.219083,0.358212,2.90043,0.81897,-0.590353,-0.316928,0.00147493,0.125244,0.168042,-0.0634819,1.9779,0.326928,0.359687,-3.685,0.840554,0.920704,0.892132,0.00387168,-0.21677,0.843518,0.108747,-0.225066,0.112251
,,,,,,,,,,,,,,,,2.10868,-0.0936569,-0.799404,-0.351248,0.417404,-0.0797842,1.55212,0.122548,-0.531118,-0.0384968,-0.0614748,0.0359822,0.0648804,-0.00369217,0.928155,0.132712,-0.0060969,0.220671,0.356187,2.7541,0.811005,-0.592592,-0.319271,-0.0,0.121765,0.168694,-0.0639523,1.98613,0.323747,0.356187,-3.6783,0.843808,0.924283,0.890789,0.00387168,-0.21677,0.8475,0.103377,-0.222867,0.061557
,,,,,,,,,,,,,,,,2.11675,-0.0953861,-0.805141,-0.353763,0.415929,-0.0790804,1.41102,0.121344,-0.533254,-0.0364535,-0.0615561,0.0355504,0.0642386,-0.00489548,0.931699,0.13379,-0.0101656,0.222218,0.352662,2.53461,0.802982,-0.59481,-0.321557,-0.0,0.118286,0.16934,-0.0644112,1.9954,0.320543,0.352662,-3.73525,0.847029,0.927828,0.882063,0.00387168,-0.210487,0.851925,0.100692,-0.220652,0.112251
,,,,,,,,,,,,,,,,2.12474,-0.0912383,-0.810731,-0.356213,0.408555,-0.0757481,1.44238,0.121017,-0.535217,-0.0370999,-0.061788,0.0351625,0.0635922,-0.00557784,0.935208,0.134817,-0.0173606,0.223726,0.349112,2.613,0.794903,-0.597005,-0.323784,-0.0,0.121765,0.169979,-0.0648585,2.00372,0.317316,0.349112,-3.64815,0.850219,0.931336,0.870651,0.00387168,-0.201062,0.855796,0.100692,-0.218423,0.047073
,,,,,,,,,,,,,,,,2.13265,-0.0900622,-0.816174,-0.3586,0.40413,-0.0791838,1.5678,0.120628,-0.537165,-0.0424496,-0.0620133,0.0348084,0.0629414,-0.00635896,0.938681,0.135803,-0.0119744,0.225194,0.345538,2.79068,0.786768,-0.599178,-0.325953,-0.0,0.121765,0.170612,-0.0652939,2.01202,0.314068,0.345538,-3.7587,0.853375,0.93481,0.865952,0.00387168,-0.204204,0.859734,0.105391,-0.216178,0.076041
,,,,,,,,,,,,,,,,2.14047,-0.0918574,-0.821468,-0.36092,0.402655,-0.0853583,1.4476,0.119443,-0.539286,-0.0404195,-0.0620432,0.0344377,0.0622864,-0.00717267,0.942119,0.1368,-0.0086681,0.226621,0.341941,2.80636,0.77858,-0.601329,-0.328061,-0.0,0.121765,0.171238,-0.0657174,2.02103,0.310797,0.341941,-3.6984,0.8565,0.938247,0.863938,0.00387168,-0.205251,0.863672,0.102706,-0.213919,0.097767
,,,,,,,,,,,,,,,,2.14822,-0.0789241,-0.82661,-0.363174,0.386431,-0.0801732,1.37444,0.119021,-0.541186,-0.0350373,-0.0622704,0.0341409,0.0616271,-0.00773158,0.94552,0.137717,-0.0126781,0.228006,0.33832,2.62868,0.770339,-0.603457,-0.33011,-0.0,0.118286,0.171857,-0.0661288,2.0292,0.307507,0.33832,-3.71515,0.859591,0.941626,0.850512,0.0038938,-0.198968,0.867323,0.0966644,-0.211646,0.068799
,,,,,,,,,,,,,,,,2.15588,-0.0778104,-0.8316,-0.365361,0.382006,-0.0817516,1.41102,0.118104,-0.543213,-0.0316729,-0.0623491,0.0338074,0.0609638,-0.00867747,0.948885,0.138663,-0.0135329,0.22935,0.333202,2.48758,0.762048,-0.605562,-0.332097,0.00147493,0.121765,0.17247,-0.066528,2.03778,0.304195,0.334677,-3.685,0.86265,0.944991,0.8438,0.0038938,-0.195826,0.871327,0.0926367,-0.209359,0.105009
,,,,,,,,,,,,,,,,2.16346,-0.0752414,-0.836435,-0.367481,0.376106,-0.0820365,1.40579,0.117598,-0.545145,-0.0323401,-0.0624991,0.0334873,0.0602966,-0.0092141,0.952214,0.139589,-0.00913846,0.230651,0.331013,2.46145,0.753708,-0.607644,-0.334023,-0.0,0.121765,0.173077,-0.0669148,2.04586,0.300865,0.331013,-3.7721,0.865675,0.94832,0.835744,0.0038938,-0.19792,0.874889,0.0926367,-0.207059,0.112251
,,,,,,,,,,,,,,,,2.17095,-0.0741662,-0.841113,-0.369531,0.371681,-0.0843829,1.42147,0.116393,-0.547187,-0.0356962,-0.0625161,0.0331002,0.0596256,-0.0101824,0.955505,0.140576,-0.00577843,0.231909,0.327328,2.64958,0.74532,-0.609703,-0.335887,-0.0,0.121765,0.173676,-0.0672891,2.05456,0.297515,0.327328,-3.72855,0.868667,0.951611,0.829703,0.0038938,-0.198968,0.878849,0.0953218,-0.204746,0.076041
,,,,,,,,,,,,,,,,2.17837,-0.0701595,-0.845633,-0.371512,0.364307,-0.0827475,1.39534,0.11593,-0.54893,-0.0323433,-0.0628083,0.0328774,0.0589509,-0.0106311,0.95876,0.141392,-0.012878,0.233124,0.323623,2.72275,0.736886,-0.611739,-0.337687,-0.0,0.121765,0.174269,-0.0676507,2.06244,0.294147,0.323623,-3.73525,0.871625,0.954844,0.819633,0.00391593,-0.189543,0.882257,0.0912941,-0.202421,0.094146
,,,,,,,,,,,,,,,,2.18569,-0.0676454,-0.849994,-0.373423,0.358407,-0.0851843,1.35876,0.115493,-0.550768,-0.0283226,-0.062983,0.0326479,0.0582726,-0.0109588,0.961978,0.142207,-0.0105409,0.234296,0.318423,2.66003,0.728408,-0.613751,-0.339423,0.00147493,0.125244,0.174855,-0.0679995,2.0702,0.290762,0.319898,-3.6783,0.87455,0.958062,0.813592,0.00391593,-0.189543,0.885509,0.0865952,-0.200084,0.097767
,,,,,,,,,,,,,,,,2.19293,-0.0592486,-0.854192,-0.375263,0.346608,-0.0843074,1.34831,0.114528,-0.552779,-0.0249766,-0.0629615,0.0323915,0.0575909,-0.011785,0.965158,0.143043,-0.00609784,0.235423,0.316154,2.53984,0.719887,-0.61574,-0.341095,-0.0,0.118286,0.175435,-0.0683354,2.07841,0.287359,0.316154,-3.7721,0.877441,0.961242,0.804194,0.00391593,-0.191637,0.889226,0.0825675,-0.197735,0.076041
,,,,,,,,,,,,,,,,2.20009,-0.0626677,-0.858227,-0.377031,0.346608,-0.0848143,1.33786,0.113981,-0.554585,-0.024319,-0.0631207,0.0321685,0.056906,-0.0121807,0.968301,0.143839,-0.00583255,0.236505,0.312393,2.41441,0.711324,-0.617706,-0.342702,-0.0,0.111328,0.176007,-0.0686582,2.08611,0.28394,0.312393,-3.7587,0.880297,0.964385,0.796139,0.00391593,-0.189543,0.892478,0.0812249,-0.195375,0.083283
,,,,,,,,,,,,,,,,2.20716,-0.0646275,-0.862097,-0.378726,0.345133,-0.0867032,1.39012,0.113027,-0.556486,-0.0263497,-0.0631619,0.0318481,0.0562178,-0.0129646,0.971406,0.144725,-0.00450947,0.237543,0.308614,2.4719,0.702723,-0.619648,-0.344242,-0.0,0.111328,0.176573,-0.0689678,2.09413,0.280505,0.308614,-3.7654,0.883119,0.967468,0.789426,0.00393805,-0.188496,0.896084,0.0825675,-0.193005,0.101388
,,,,,,,,,,,,,,,,2.21414,-0.0592278,-0.8658,-0.380348,0.336283,-0.0859449,1.35353,0.112479,-0.558277,-0.0270409,-0.0632894,0.0316516,0.0555266,-0.0134069,0.974473,0.14548,-0.0136482,0.238534,0.303344,2.57642,0.694083,-0.621566,-0.345716,0.00147493,0.114807,0.177132,-0.069264,2.10167,0.277055,0.304819,-3.6984,0.885907,0.970535,0.780028,0.00393805,-0.176976,0.899314,0.0825675,-0.190625,0.086904
,,,,,,,,,,,,,,,,2.22104,-0.0508927,-0.869334,-0.381897,0.324484,-0.0899218,1.25424,0.111099,-0.56035,-0.0257211,-0.0631102,0.0313777,0.0548326,-0.013928,0.977502,0.146306,-0.00183333,0.23948,0.301007,2.69662,0.685407,-0.62346,-0.347123,-0.0,0.114807,0.177683,-0.0695467,2.10994,0.273591,0.301007,-3.7252,0.88866,0.973564,0.775329,0.00393805,-0.186401,0.902588,0.0805537,-0.188234,0.086904
,,,,,,,,,,,,,,,,2.22785,-0.0528957,-0.872698,-0.38337,0.323009,-0.086549,1.26469,0.110922,-0.562,-0.0223902,-0.0633312,0.0312379,0.0541358,-0.0142626,0.980493,0.14699,0.00684919,0.240379,0.297181,2.64958,0.676697,-0.625331,-0.348462,-0.0,0.114807,0.178228,-0.0698158,2.11693,0.270113,0.297181,-3.80225,0.891379,0.976533,0.763246,0.00396018,-0.192684,0.905642,0.076526,-0.185835,0.101388
,,,,,,,,,,,,,,,,2.23458,-0.051962,-0.875889,-0.384767,0.318584,-0.0872367,1.29605,0.10961,-0.563853,-0.019062,-0.063324,0.0310306,0.0534363,-0.0149417,0.983446,0.147735,-0.0012147,0.241231,0.291865,2.58687,0.667954,-0.627177,-0.349732,0.00147493,0.118286,0.178766,-0.0700711,2.12497,0.266622,0.29334,-3.7185,0.894063,0.979485,0.755191,0.00396018,-0.182212,0.909004,0.0724983,-0.183427,0.101388
,,,,,,,,,,,,,,,,2.24121,-0.0480907,-0.878906,-0.386089,0.311209,-0.0879555,1.35353,0.109409,-0.56544,-0.0164075,-0.0635597,0.0309775,0.0527344,-0.0152797,0.98636,0.148319,-0.0113647,0.242035,0.289486,2.62868,0.65918,-0.628999,-0.350932,-0.0,0.118286,0.179297,-0.0703125,2.1318,0.263119,0.289486,-3.72855,0.896711,0.9824,0.747135,0.00396018,-0.169646,0.911991,0.0691419,-0.181011,0.086904
,,,,,,,,,,,,,,,,2.24776,-0.0501308,-0.881748,-0.387333,0.309734,-0.087361,1.31173,0.108807,-0.567105,-0.0110703,-0.0636927,0.0308971,0.0520301,-0.0154095,0.989235,0.148924,-0.0120821,0.242791,0.284144,2.52416,0.650376,-0.630797,-0.352063,0.00147493,0.121765,0.179821,-0.0705398,2.13895,0.259604,0.285619,-3.78885,0.899325,0.985253,0.737737,0.0039823,-0.166504,0.914734,0.0631004,-0.178587,0.090525
,,,,,,,,,,,,,,,,2.25422,-0.0418574,-0.884412,-0.388499,0.297935,-0.091493,1.23856,0.107544,-0.568911,-0.0111055,-0.06366,0.0307493,0.0513236,-0.0159726,0.992072,0.149588,-0.00336746,0.243499,0.281739,2.50848,0.641545,-0.632571,-0.353123,-0.0,0.121765,0.180337,-0.0707529,2.14667,0.256078,0.281739,-3.82235,0.901903,0.98809,0.733038,0.0039823,-0.172788,0.917876,0.0624291,-0.176155,0.090525
,,,,,,,,,,,,,,,,2.26059,-0.0439187,-0.886896,-0.389586,0.29646,-0.0929656,1.23334,0.107038,-0.570435,-0.0138278,-0.0638856,0.0306146,0.0506151,-0.0161508,0.99487,0.150233,-0.00407073,0.244157,0.277849,2.65481,0.632689,-0.63432,-0.354111,-0.0,0.121765,0.180847,-0.0709517,2.15355,0.252541,0.277849,-3.7587,0.904447,0.990888,0.725654,0.0039823,-0.169646,0.920597,0.0644429,-0.173717,0.086904
,,,,,,,,,,,,,,,,2.26687,-0.0312403,-0.8892,-0.390594,0.280236,-0.0857355,1.20721,0.106071,-0.572131,-0.0145383,-0.0639141,0.0305231,0.0499046,-0.0165634,0.997629,0.150827,-0.0131452,0.244766,0.273948,2.87953,0.623808,-0.636045,-0.355026,-0.0,0.125244,0.18135,-0.071136,2.1608,0.248996,0.273948,-3.82235,0.906954,0.993625,0.709543,0.00400442,-0.158127,0.923518,0.0644429,-0.171272,0.068799
,,,,,,,,,,,,,,,,2.27307,-0.0259452,-0.891321,-0.391522,0.271386,-0.0879254,1.32218,0.105518,-0.573655,-0.00786642,-0.0640909,0.0305252,0.0491924,-0.0167682,1.00035,0.15132,-0.0106947,0.245326,0.268562,2.75933,0.614905,-0.637746,-0.355869,0.00147493,0.125244,0.181845,-0.0713057,2.16755,0.245441,0.270037,-3.80225,0.909426,0.996345,0.702831,0.00400442,-0.158127,0.926195,0.0570588,-0.168822,0.07242
,,,,,,,,,,,,,,,,2.27917,-0.0383574,-0.893257,-0.392369,0.280236,-0.0894644,1.29605,0.104594,-0.57532,-0.000524899,-0.0641018,0.0305302,0.0484786,-0.0172298,1.00303,0.151803,-0.0061445,0.245834,0.266118,2.91088,0.605982,-0.639422,-0.356639,-0.0,0.121765,0.182334,-0.0714606,2.17458,0.241879,0.266118,-3.752,0.911863,0.999003,0.695447,0.00402655,-0.160221,0.929093,0.0490035,-0.166366,0.090525
,,,,,,,,,,,,,,,,2.28519,-0.0316028,-0.895007,-0.393134,0.269911,-0.0876654,1.18108,0.104014,-0.576844,0.00278747,-0.0642295,0.0305986,0.0477633,-0.017351,1.00567,0.152216,-0.00263663,0.246292,0.260715,2.77501,0.597041,-0.641073,-0.357334,0.00147493,0.121765,0.182815,-0.0716006,2.18117,0.238309,0.26219,-3.8257,0.914264,1.00164,0.684706,0.00402655,-0.161268,0.931615,0.0449758,-0.163905,0.097767
,,,,,,,,,,,,,,,,2.29111,-0.0278047,-0.896569,-0.393816,0.262537,-0.0892393,1.26469,0.10277,-0.578399,0.0027421,-0.0643012,0.0306397,0.0470466,-0.0176407,1.00827,0.152649,-0.00750202,0.246698,0.258255,2.82204,0.588083,-0.6427,-0.357953,-0.0,0.121765,0.183289,-0.0717255,2.18834,0.234732,0.258255,-3.7855,0.916629,1.00425,0.677322,0.00402655,-0.153938,0.93427,0.0443045,-0.16144,0.090525
