proportionalf_1.txt,proportionalf_2.txt,proportionalf_3.txt,wrench_fy.txt,integralf_4.txt,wrench_my.txt,integralf_5.txt,wrench_mz.txt,integralf_1.txt,integralf_2.txt,integralf_3.txt,proportionalf_5.txt,wrench_fz.txt,wrench_fx.txt,proportionalf_4.txt,wrench_mx.txt,accd3.txt,trq2.txt,vela5.txt,trq4.txt,trq3.txt,accd2.txt,posd5.txt,vela1.txt,trq5.txt,vela2.txt,posa4.txt,vela4.txt,veld4.txt,error_vel_4.txt,posa1.txt,posd2.txt,veld5.txt,error_vel_5.txt,posa2.txt,accd4.txt,vela3.txt,error_pos_4.txt,veld3.txt,trq1.txt,veld2.txt,posd4.txt,accd5.txt,error_pos_2.txt,error_pos_3.txt,error_pos_5.txt,posd3.txt,posa3.txt,error_vel_1.txt,accd1.txt,error_vel_2.txt,veld1.txt,error_pos_1.txt,posa5.txt,posd1.txt,error_vel_3.txt
,,,,,,,,,,,,,,,,0.0238202,-1.45283,-0.0,-0.278817,-2.6733,-0.0139572,0.57,-0.0,0.027832,0.0067128,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.5052,-0.0186096,0.0,0.0196459,-0.0001194,0.96681,6.99614e-05,2.0,-0.0052816,-0.00519568,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,-0.00664284,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.43715,-0.0,-0.278817,-2.69005,-0.0139572,0.57,-0.0,0.073059,0.00402768,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.96681,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,-0.00395772,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.44238,-0.0,-0.275196,-2.68335,-0.0139572,0.57,-0.0,0.055664,0.00268512,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50524,-0.0186096,0.0,0.0196459,-0.0001194,0.96681,6.99614e-05,2.0,-0.0052816,-0.00523595,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,-0.00261516,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.45283,-0.0,-0.275196,-2.68335,-0.0139572,0.57,-0.0,0.06958,0.00067128,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50524,-0.0186096,0.0,0.0196459,-0.0001194,0.96681,6.99614e-05,2.0,-0.0052816,-0.00523595,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,-0.000601319,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.51554,-0.0,-0.275196,-2.6733,-0.0139572,0.57,-0.0,0.080017,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50524,-0.0186096,0.0,0.0196459,-0.0001194,0.96681,6.99614e-05,2.0,-0.0052816,-0.00523595,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.55735,-0.0,-0.275196,-2.67665,-0.0139572,0.57,-0.0,0.06958,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50524,-0.0186096,0.0,0.0196459,-0.0001194,0.96681,6.99614e-05,2.0,-0.0052816,-0.00523595,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.57825,-0.0,-0.275196,-2.69675,-0.0139572,0.57,-0.0,0.024353,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.96681,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.62006,-0.0,-0.278817,-2.68,-0.0139572,0.57,-0.0,0.076538,-0.00067128,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.96681,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,0.000741242,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.66709,-0.0,-0.286059,-2.6934,-0.0139572,0.57,-0.0,0.073059,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.96681,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.688,-0.0,-0.28968,-2.68,-0.0139572,0.57,-0.0,0.055664,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.972036,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.69845,-0.0,-0.293301,-2.6867,-0.0139572,0.57,-0.0,0.031311,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.972036,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.72981,-0.0,-0.296922,-2.68,-0.0139572,0.57,-0.0,0.024353,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.972036,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.73503,-0.0,-0.300543,-2.6867,-0.0139572,0.57,-0.0,0.048706,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.977262,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.77161,-0.0,-0.300543,-2.6867,-0.0139572,0.57,-0.0,0.073059,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.977262,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.78729,-0.0,-0.300543,-2.69005,-0.0139572,0.57,-0.0,0.038269,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.977262,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.79252,-0.0,-0.296922,-2.6867,-0.0139572,0.57,-0.0,0.073059,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.977262,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.79252,-0.0,-0.296922,-2.68,-0.0139572,0.57,-0.0,0.066101,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.982488,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.79252,-0.0,-0.300543,-2.67665,-0.0139572,0.57,-0.0,0.031311,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.982488,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.79774,-0.0,-0.296922,-2.69675,-0.0139572,0.57,-0.0,0.073059,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.987714,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.8082,-0.0,-0.293301,-2.66995,-0.0139572,0.57,-0.0,0.06958,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.79774,-0.0,-0.293301,-2.6934,-0.0139572,0.57,-0.0,0.055664,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.80297,-0.0,-0.293301,-2.69005,-0.0139572,0.57,-0.0,0.024353,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.79774,-0.0,-0.304164,-2.68335,-0.0139572,0.57,-0.0,0.041748,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.81342,-0.0,-0.304164,-2.6666,-0.0139572,0.57,-0.0,0.027832,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.81342,-0.0,-0.318648,-2.6934,-0.0139572,0.57,-0.0,0.086975,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.80297,-0.0,-0.318648,-2.66995,-0.0139572,0.57,-0.0,0.073059,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.81342,-0.0,-0.32589,-2.6867,-0.0139572,0.57,-0.0,0.06958,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.86568,-0.0,-0.32589,-2.68335,-0.0139572,0.57,-0.0,0.048706,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85,-0.0,-0.32589,-2.67665,-0.0139572,0.57,-0.0,0.031311,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88136,-0.0,-0.32589,-2.68,-0.0139572,0.57,-0.0,0.080017,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.84478,-0.0,-0.318648,-2.68335,-0.0139572,0.57,-0.0,0.06958,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.86046,-0.0,-0.315027,-2.68335,-0.0139572,0.57,-0.0,0.06958,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.84478,-0.0,-0.318648,-2.68335,-0.0139572,0.57,-0.0,0.059143,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.87091,-0.0,-0.318648,-2.68,-0.0139572,0.57,-0.0,0.045227,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85,-0.0,-0.315027,-2.68,-0.0139572,0.57,-0.0,0.06958,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88136,-0.0,-0.315027,-2.69005,-0.0139572,0.57,-0.0,0.048706,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.86568,-0.0,-0.315027,-2.6867,-0.0139572,0.57,-0.0,0.083496,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85,-0.0,-0.318648,-2.67665,-0.0139572,0.57,-0.0,0.083496,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.87091,-0.0,-0.315027,-2.69005,-0.0139572,0.57,-0.0,0.073059,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.83955,-0.0,-0.315027,-2.68335,-0.0139572,0.57,-0.0,0.083496,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.87613,-0.0,-0.318648,-2.68335,-0.0139572,0.57,-0.0,0.06958,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85523,-0.0,-0.318648,-2.68,-0.0139572,0.57,-0.0,0.048706,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.8291,-0.0,-0.318648,-2.7001,-0.0139572,0.57,-0.0,0.086975,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88136,-0.0,-0.311406,-2.6733,-0.0139572,0.57,-0.0,0.06958,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85523,-0.0,-0.311406,-2.6934,-0.0139572,0.57,-0.0,0.045227,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.87613,-0.0,-0.311406,-2.68,-0.0139572,0.57,-0.0,0.083496,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85523,-0.0,-0.311406,-2.6867,-0.0139572,0.57,-0.0,0.073059,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88659,-0.0,-0.307785,-2.6733,-0.0139572,0.57,-0.0,0.066101,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.86046,-0.0,-0.311406,-2.69005,-0.0139572,0.57,-0.0,0.041748,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.87091,-0.0,-0.315027,-2.68335,-0.0139572,0.57,-0.0,0.027832,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.87613,-0.0,-0.315027,-2.6733,-0.0139572,0.57,-0.0,0.076538,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85,-0.0,-0.311406,-2.6934,-0.0139572,0.57,-0.0,0.059143,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
