proportionalf_4.txt,proportionalf_1.txt,wrench_fx.txt,wrench_fz.txt,integralf_4.txt,integralf_5.txt,integralf_1.txt,proportionalf_2.txt,wrench_mx.txt,wrench_mz.txt,wrench_my.txt,integralf_2.txt,wrench_fy.txt,proportionalf_3.txt,proportionalf_5.txt,integralf_3.txt,posd1.txt,error_vel_1.txt,veld3.txt,error_pos_4.txt,error_vel_3.txt,error_vel_4.txt,trq5.txt,vela4.txt,accd5.txt,trq3.txt,posa3.txt,error_pos_1.txt,veld4.txt,veld1.txt,error_pos_5.txt,veld2.txt,accd4.txt,vela5.txt,vela1.txt,posa4.txt,accd2.txt,accd3.txt,trq1.txt,error_pos_3.txt,accd1.txt,posd5.txt,posd2.txt,trq2.txt,posd4.txt,error_vel_5.txt,posd3.txt,trq4.txt,posa1.txt,vela3.txt,error_vel_2.txt,veld5.txt,vela2.txt,posa5.txt,error_pos_2.txt,posa2.txt
,,,,,,,,,,,,,,,,1.71857,-0.0388984,-0.215695,0.0886604,0.00421652,0.103327,0.111328,0.327434,-0.363174,-5.4069,-0.513713,0.083114,0.430761,0.616271,0.941494,0.215695,-0.462368,0.00147493,0.65517,1.11465,-0.231451,0.231451,2.01724,-0.0877879,-0.661288,0.94552,0.601501,0.240396,1.20331,0.336845,-0.601501,0.267954,1.63546,-0.219911,0.0639856,0.33832,0.151709,0.00402655,0.0177892,0.583712
,,,,,,,,,,,,,,,,1.7247,-0.0394898,-0.213373,0.0897811,0.0107268,0.111964,0.111328,0.314159,-0.365361,-5.3801,-0.515928,0.0826885,0.426123,0.609638,0.944836,0.213373,-0.465153,-0.0,0.649128,1.11781,-0.232848,0.232848,2.02246,-0.0877185,-0.66528,0.948885,0.603647,0.125424,1.20759,0.334677,-0.603647,0.391068,1.64202,-0.2241,0.0643492,0.334677,0.149024,0.00404867,0.0184443,0.585202
,,,,,,,,,,,,,,,,1.73077,-0.0381067,-0.211038,0.0908775,0.00259015,0.101399,0.114807,0.320059,-0.367481,-5.4471,-0.518049,0.0821965,0.421458,0.602966,0.948165,0.211038,-0.467853,0.00147493,0.641073,1.12095,-0.234202,0.234202,2.05904,-0.08772,-0.669148,0.952214,0.605769,0.308334,1.21183,0.329538,-0.605769,0.535908,1.64857,-0.213628,0.0640277,0.331013,0.14701,0.00404867,0.0190762,0.586692
,,,,,,,,,,,,,,,,1.73676,-0.040118,-0.20869,0.0918828,0.00598595,0.102607,0.111328,0.314159,-0.369531,-5.5476,-0.520201,0.0821109,0.416766,0.596256,0.951435,0.20869,-0.470465,0.00147493,0.636374,1.12414,-0.235512,0.235512,2.07995,-0.0876666,-0.672891,0.955505,0.607867,0.329238,1.21602,0.325853,-0.607867,0.3621,1.65465,-0.214675,0.0610078,0.327328,0.147682,0.0040708,0.0197047,0.588163
,,,,,,,,,,,,,,,,1.74269,-0.0388098,-0.206328,0.0929516,-0.00421894,0.10084,0.114807,0.311209,-0.371512,-5.46385,-0.522227,0.0816458,0.412049,0.589509,0.954667,0.206328,-0.472988,0.00147493,0.628319,1.12721,-0.236777,0.236777,1.97543,-0.0877154,-0.676507,0.95876,0.609942,0.099294,1.22016,0.322148,-0.609942,0.235365,1.66105,-0.202109,0.0593176,0.323623,0.14701,0.00409292,0.0203198,0.589623
,,,,,,,,,,,,,,,,1.74855,-0.0435785,-0.203954,0.0939511,-0.00603382,0.100522,0.114807,0.306785,-0.373423,-5.41695,-0.52419,0.0811835,0.407307,0.582726,0.957863,0.203954,-0.475422,0.00147493,0.626305,1.13031,-0.237998,0.237998,1.98065,-0.0878033,-0.679995,0.961978,0.611994,0.250848,1.22426,0.318423,-0.611994,0.463488,1.66737,-0.19792,0.0609714,0.319898,0.142983,0.00411504,0.0209414,0.591052
,,,,,,,,,,,,,,,,1.75435,-0.0362985,-0.201568,0.0949251,0.00263527,0.0928064,0.114807,0.309734,-0.375263,-5.4471,-0.526217,0.0808144,0.402541,0.575909,0.961043,0.201568,-0.477766,-0.0,0.612208,1.13338,-0.239174,0.239174,1.86046,-0.0878046,-0.683354,0.965158,0.614021,0.36582,1.22831,0.316154,-0.614021,0.528666,1.67353,-0.204204,0.0585855,0.316154,0.142983,0.00411504,0.0215392,0.592482
,,,,,,,,,,,,,,,,1.76007,-0.0411344,-0.199171,0.0958956,-0.000203294,0.0924422,0.114807,0.30531,-0.377031,-5.5074,-0.528165,0.080689,0.397752,0.56906,0.964186,0.199171,-0.480018,-0.0,0.610194,1.13642,-0.240304,0.240304,2.02769,-0.0878605,-0.686582,0.968301,0.616025,0.177684,1.23231,0.312393,-0.616025,0.235365,1.67938,-0.198968,0.0555168,0.312393,0.143654,0.00411504,0.022103,0.593922
,,,,,,,,,,,,,,,,1.76573,-0.046002,-0.196762,0.0968403,-0.000936393,0.0876311,0.121765,0.30531,-0.378726,-5.4538,-0.530144,0.0802634,0.392941,0.562178,0.967269,0.196762,-0.482178,0.00147493,0.60818,1.13942,-0.241387,0.241387,1.89181,-0.087861,-0.689678,0.971406,0.618005,0.135876,1.23626,0.307139,-0.618005,0.347616,1.68546,-0.195826,0.0557934,0.308614,0.140969,0.00413717,0.0226528,0.595352
,,,,,,,,,,,,,,,,1.77132,-0.0435158,-0.194343,0.0977809,-0.00584768,0.0827989,0.121765,0.30531,-0.380348,-5.41025,-0.53195,0.0801012,0.388109,0.555266,0.970336,0.194343,-0.484244,-0.0,0.598782,1.14239,-0.242424,0.242424,1.8291,-0.0880101,-0.69264,0.974473,0.61996,0.324012,1.24017,0.304819,-0.61996,0.528666,1.69121,-0.188496,0.0473328,0.304819,0.14701,0.00413717,0.0231886,0.596772
,,,,,,,,,,,,,,,,1.77683,-0.0444149,-0.191914,0.0985183,-0.000276861,0.0764716,0.118286,0.306785,-0.381897,-5.47055,-0.533882,0.0797186,0.383256,0.548326,0.973365,0.191914,-0.486217,-0.0,0.592741,1.14551,-0.243414,0.243414,1.83955,-0.0880093,-0.695467,0.977502,0.621892,0.360594,1.24403,0.301007,-0.621892,0.449004,1.69711,-0.191637,0.0522877,0.301007,0.139626,0.00413717,0.0237505,0.598141
,,,,,,,,,,,,,,,,1.78228,-0.0433278,-0.189475,0.0992955,0.00216202,0.0774997,0.121765,0.300885,-0.38337,-5.51075,-0.535799,0.0793571,0.378385,0.541358,0.976356,0.189475,-0.488094,-0.0,0.584685,1.14854,-0.244355,0.244355,1.85523,-0.0879999,-0.698158,0.980493,0.623799,0.099294,1.24784,0.297181,-0.623799,0.260712,1.70292,-0.191637,0.0485062,0.297181,0.140969,0.00413717,0.0242477,0.599551
,,,,,,,,,,,,,,,,1.78766,-0.0436094,-0.187027,0.100179,-0.0037675,0.0637602,0.118286,0.309734,-0.384767,-5.494,-0.537527,0.0789661,0.373495,0.534363,0.979308,0.187027,-0.489874,-0.0,0.577972,1.15142,-0.245249,0.245249,1.8082,-0.0881546,-0.700711,0.983446,0.625681,0.203814,1.25159,0.29334,-0.625681,0.430899,1.70869,-0.18326,0.0440443,0.29334,0.142983,0.00413717,0.0246904,0.600991
,,,,,,,,,,,,,,,,1.79297,-0.0466011,-0.18457,0.101013,-0.00864112,0.0809769,0.118286,0.287611,-0.386089,-5.47725,-0.539302,0.0785352,0.368587,0.527344,0.982201,0.18457,-0.491557,0.00147493,0.573945,1.15429,-0.246094,0.246094,1.8082,-0.0882376,-0.703125,0.98636,0.627539,0.344916,1.25531,0.288011,-0.627539,0.568497,1.71443,-0.175929,0.044944,0.289486,0.139626,0.00415929,0.025189,0.60235
,,,,,,,,,,,,,,,,1.79821,-0.0462597,-0.182105,0.101776,-0.00512897,0.0760533,0.114807,0.287611,-0.387333,-5.45045,-0.541092,0.0780541,0.363664,0.520301,0.985076,0.182105,-0.493143,-0.0,0.566561,1.15719,-0.246889,0.246889,1.76639,-0.0882802,-0.705398,0.989235,0.629372,0.2613,1.25897,0.285619,-0.629372,0.394689,1.72015,-0.176976,0.0411365,0.285619,0.140969,0.00415929,0.0255724,0.6038
,,,,,,,,,,,,,,,,1.80337,-0.0486255,-0.179633,0.102158,-0.0026563,0.0652146,0.107849,0.29351,-0.388499,-5.561,-0.542946,0.0772709,0.358725,0.513236,0.987913,0.179633,-0.494628,-0.0,0.561862,1.16042,-0.247635,0.247635,1.74026,-0.0882354,-0.707529,0.992072,0.631181,0.10452,1.26258,0.281739,-0.631181,0.286059,1.7261,-0.176976,0.0386638,0.281739,0.140969,0.00415929,0.0258808,0.6053
,,,,,,,,,,,,,,,,1.80847,-0.0442991,-0.177153,0.102867,-0.00750681,0.0646861,0.107849,0.289086,-0.389586,-5.51745,-0.544642,0.0770413,0.353772,0.506151,0.990711,0.177153,-0.496014,-0.0,0.55045,1.16327,-0.248331,0.248331,1.69845,-0.0883229,-0.709517,0.99487,0.632965,0.324012,1.26614,0.277849,-0.632965,0.499698,1.73143,-0.169646,0.0395403,0.277849,0.137612,0.00415929,0.0263255,0.60664
,,,,,,,,,,,,,,,,1.8135,-0.0467046,-0.174666,0.10357,-0.00711463,0.0656192,0.107849,0.283186,-0.390594,-5.47725,-0.546323,0.0766299,0.348805,0.499046,0.99347,0.174666,-0.497298,-0.0,0.545751,1.16608,-0.248976,0.248976,1.77161,-0.0884012,-0.71136,0.997629,0.634724,0.360594,1.26965,0.273948,-0.634724,0.568497,1.73687,-0.167552,0.0350399,0.273948,0.139626,0.00415929,0.0267253,0.607999
,,,,,,,,,,,,,,,,1.81845,-0.0464428,-0.172173,0.104378,-0.00776345,0.0680148,0.107849,0.275811,-0.391522,-5.5074,-0.547894,0.0762179,0.343826,0.491924,0.996168,0.172173,-0.498481,0.00147493,0.538367,1.16874,-0.24957,0.24957,1.7089,-0.0885646,-0.713057,1.00035,0.636458,0.13065,1.27312,0.268562,-0.636458,0.333132,1.74223,-0.16441,0.0372461,0.270037,0.134927,0.00418142,0.02708,0.609378
,,,,,,,,,,,,,,,,1.82334,-0.0468684,-0.169675,0.104982,-0.005265,0.0644995,0.111328,0.274336,-0.392369,-5.494,-0.549575,0.0760568,0.338836,0.484786,0.998848,0.169675,-0.49956,-0.0,0.531654,1.17155,-0.250112,0.250112,1.688,-0.0885931,-0.714606,1.00303,0.638168,0.141102,1.27653,0.266118,-0.638168,0.286059,1.74728,-0.16441,0.0340764,0.266118,0.135599,0.00418142,0.0275004,0.610667
,,,,,,,,,,,,,,,,1.82815,-0.040596,-0.167171,0.105557,-0.000666992,0.0491744,0.118286,0.284661,-0.393134,-5.53755,-0.55124,0.0756429,0.333835,0.477633,1.00149,0.167171,-0.500535,-0.0,0.518229,1.17434,-0.250602,0.250602,1.65142,-0.0886123,-0.716006,1.00567,0.639852,0.329238,1.27989,0.26219,-0.639852,0.539529,1.75251,-0.166504,0.0356004,0.26219,0.131571,0.00418142,0.0278152,0.612037
,,,,,,,,,,,,,,,,1.83289,-0.0457485,-0.164663,0.106149,-0.00130033,0.0530142,0.121765,0.275811,-0.393816,-5.48395,-0.552889,0.075087,0.328825,0.470466,1.00409,0.164663,-0.501404,-0.0,0.516215,1.17706,-0.251039,0.251039,1.72458,-0.0886221,-0.717255,1.00827,0.641511,0.355368,1.28321,0.258255,-0.641511,0.619191,1.7578,-0.163363,0.0250368,0.258255,0.139626,0.00418142,0.0280949,0.613416
,,,,,,,,,,,,,,,,1.83756,-0.048899,-0.162151,0.10678,-0.00716556,0.0583207,0.121765,0.265487,-0.394415,-5.51075,-0.554334,0.0748924,0.323807,0.463288,1.00663,0.162151,-0.502168,-0.0,0.512187,1.17969,-0.251423,0.251423,1.65142,-0.0888111,-0.718353,1.01084,0.643145,0.088842,1.28647,0.254314,-0.643145,0.343995,1.76267,-0.154985,0.0265521,0.254314,0.135599,0.00420354,0.0283697,0.614775
,,,,,,,,,,,,,,,,1.84215,-0.0493746,-0.159635,0.107404,-0.00779122,0.0577204,0.121765,0.261062,-0.39493,-5.51745,-0.555826,0.0744145,0.318782,0.4561,1.00916,0.159635,-0.502825,0.00147493,0.505474,1.18228,-0.251754,0.251754,1.60961,-0.0889278,-0.719297,1.01336,0.644754,0.240396,1.28968,0.248893,-0.644754,0.271575,1.76774,-0.151844,0.0247075,0.250367,0.134927,0.00420354,0.0286394,0.616115
,,,,,,,,,,,,,,,,1.84668,-0.0444886,-0.157116,0.108001,-0.00213066,0.0467897,0.121765,0.266962,-0.39536,-5.494,-0.557428,0.074207,0.313751,0.448903,1.01164,0.157116,-0.503373,-0.0,0.493391,1.18485,-0.25203,0.25203,1.60961,-0.0889093,-0.720086,1.01584,0.646338,0.355368,1.29285,0.246416,-0.646338,0.503319,1.77247,-0.154985,0.0235311,0.246416,0.133585,0.00420354,0.0289544,0.617383
,,,,,,,,,,,,,,,,1.85113,-0.0456512,-0.154594,0.108569,0.00876838,0.0520781,0.121765,0.256637,-0.395705,-5.5342,-0.559046,0.0737865,0.308715,0.441698,1.01408,0.154594,-0.503813,-0.0,0.48735,1.18739,-0.252252,0.252252,1.66187,-0.0888499,-0.72072,1.01829,0.647896,0.292656,1.29596,0.242461,-0.647896,0.601086,1.77735,-0.163363,0.0210096,0.242461,0.133585,0.00420354,0.0291234,0.618773
,,,,,,,,,,,,,,,,1.85551,-0.0488333,-0.152071,0.109086,-0.00336899,0.0588377,0.121765,0.244838,-0.395963,-5.4806,-0.560476,0.0733443,0.303675,0.434489,1.01649,0.152071,-0.504142,-0.0,0.483322,1.18993,-0.252419,0.252419,1.65664,-0.0889538,-0.721196,1.02069,0.64943,0.083616,1.29902,0.238502,-0.64943,0.430899,1.78217,-0.148702,0.0191575,0.238502,0.132914,0.00420354,0.0293276,0.620102
,,,,,,,,,,,,,,,,1.85982,-0.0506767,-0.149546,0.109709,-0.00817458,0.0464204,0.118286,0.252212,-0.396133,-5.494,-0.561858,0.0729105,0.298633,0.427275,1.01885,0.149546,-0.50436,-0.0,0.477952,1.19232,-0.25253,0.25253,1.55212,-0.0890796,-0.721513,1.02306,0.650938,0.297882,1.30203,0.234542,-0.650938,0.257091,1.78691,-0.141372,0.0179753,0.234542,0.131571,0.00420354,0.029567,0.621371
,,,,,,,,,,,,,,,,1.86406,-0.0437959,-0.147021,0.110125,-0.0119322,0.0487508,0.118286,0.244838,-0.396216,-5.5074,-0.563209,0.0724851,0.293589,0.420059,1.02118,0.147021,-0.504467,-0.0,0.463855,1.19487,-0.252584,0.252584,1.49464,-0.0892116,-0.72167,1.02538,0.652421,0.407628,1.30499,0.23058,-0.652421,0.401931,1.79157,-0.135088,0.0141071,0.23058,0.132914,0.00420354,0.0297308,0.62269
,,,,,,,,,,,,,,,,1.86822,-0.0489988,-0.144495,0.110603,-0.00312308,0.0437061,0.121765,0.244838,-0.39621,-5.52415,-0.564607,0.0719976,0.288544,0.412842,1.02347,0.144495,-0.50446,-0.0,0.461841,1.1973,-0.252583,0.252583,1.57825,-0.0892712,-0.721665,1.02767,0.653878,0.219492,1.3079,0.226618,-0.653878,0.561255,1.79623,-0.141372,0.0149376,0.226618,0.129557,0.00420354,0.0298592,0.624019
,,,,,,,,,,,,,,,,1.87232,-0.0515158,-0.141969,0.111051,-0.00897508,0.0430868,0.114807,0.240413,-0.396115,-5.53755,-0.565942,0.0716998,0.2835,0.405626,1.02571,0.141969,-0.50434,-0.0,0.457142,1.19971,-0.252524,0.252524,1.55212,-0.0893683,-0.721497,1.02992,0.655311,0.088842,1.31076,0.222656,-0.655311,0.449004,1.80062,-0.132994,0.0103982,0.222656,0.131571,0.00420354,0.0299926,0.625318
,,,,,,,,,,,,,,,,1.87634,-0.0513452,-0.139444,0.111494,-0.00959197,0.0424693,0.114807,0.235988,-0.395929,-5.65145,-0.567215,0.0712493,0.278457,0.398413,1.02792,0.139444,-0.504104,-0.0,0.449758,1.20208,-0.252408,0.252408,1.53122,-0.089503,-0.721164,1.03212,0.656718,0.355368,1.31357,0.218696,-0.656718,0.32589,1.80509,-0.129852,0.00653093,0.218696,0.132914,0.00420354,0.0300403,0.626677
,,,,,,,,,,,,,,,,1.88028,-0.0458001,-0.136921,0.111996,-0.0196351,0.03448,0.118286,0.238938,-0.395653,-5.5945,-0.568361,0.0708575,0.273418,0.391203,1.03009,0.136921,-0.503752,-0.0,0.437004,1.20434,-0.252233,0.252233,1.53644,-0.0897382,-0.720666,1.03429,0.658099,0.475566,1.31633,0.214738,-0.658099,0.282438,1.80943,-0.117286,0.00535024,0.214738,0.131571,0.00420354,0.0301736,0.627926
,,,,,,,,,,,,,,,,1.88416,-0.0489759,-0.1344,0.112382,-0.0202555,0.0368194,0.118286,0.231563,-0.395284,-5.59785,-0.569477,0.0704239,0.268383,0.384,1.03221,0.1344,-0.503284,-0.0,0.432976,1.20666,-0.252,0.252,1.57825,-0.0899795,-0.72,1.03642,0.659456,0.15678,1.31904,0.210783,-0.659456,0.372963,1.81374,-0.114145,0.00484287,0.210783,0.129557,0.00420354,0.030191,0.629265
,,,,,,,,,,,,,,,,1.88796,-0.0440888,-0.131881,0.11274,-0.0177369,0.0288395,0.118286,0.234513,-0.394823,-5.6079,-0.570639,0.0700291,0.263353,0.376804,1.03428,0.131881,-0.502698,-0.0,0.420893,1.20896,-0.251708,0.251708,1.48418,-0.0901485,-0.719165,1.03851,0.660787,0.135876,1.3217,0.206832,-0.660787,0.369342,1.81793,-0.114145,0.00232428,0.206832,0.129557,0.00422566,0.0302234,0.630564
,,,,,,,,,,,,,,,,1.8917,-0.0472479,-0.129366,0.112981,-0.0152215,0.0267658,0.118286,0.231563,-0.394268,-5.62465,-0.57177,0.0696227,0.258329,0.369617,1.03633,0.129366,-0.501993,0.00147493,0.416865,1.21133,-0.251356,0.251356,1.54167,-0.0903238,-0.718161,1.04055,0.662094,0.41808,1.32431,0.201412,-0.662094,0.358479,1.82207,-0.114145,0.000480188,0.202887,0.128886,0.00422566,0.030261,0.631833
,,,,,,,,,,,,,,,,1.89536,-0.0483823,-0.126854,0.11315,-0.0106156,0.0143753,0.121765,0.238938,-0.39362,-5.6347,-0.572917,0.0691748,0.253313,0.362441,1.03834,0.126854,-0.501167,-0.0,0.410824,1.21372,-0.250945,0.250945,1.49464,-0.0904582,-0.716984,1.04256,0.663375,0.553956,1.32687,0.198947,-0.663375,0.267954,1.82618,-0.116239,-0.00404521,0.198947,0.1309,0.00422566,0.0302129,0.633162
,,,,,,,,,,,,,,,,1.89894,-0.0474901,-0.124347,0.113357,-0.00810842,0.0167429,0.121765,0.231563,-0.392876,-5.6883,-0.574095,0.0687357,0.248306,0.355278,1.04031,0.124347,-0.500222,-0.0,0.402768,1.21602,-0.250472,0.250472,1.47896,-0.0905361,-0.715635,1.04453,0.664631,0.18291,1.32938,0.195015,-0.664631,0.278817,1.83021,-0.116239,-0.00319594,0.195015,0.127543,0.00422566,0.0302405,0.63439
,,,,,,,,,,,,,,,,1.90246,-0.0492688,-0.121845,0.113515,-0.0118895,0.0132208,0.118286,0.230088,-0.392037,-5.70505,-0.575084,0.0682754,0.243309,0.348129,1.04224,0.121845,-0.499154,-0.0,0.397398,1.21832,-0.249939,0.249939,1.42147,-0.0907775,-0.714111,1.04646,0.665862,0.193362,1.33183,0.19109,-0.665862,0.260712,1.83419,-0.109956,-0.00502677,0.19109,0.126872,0.00422566,0.0301423,0.635719
,,,,,,,,,,,,,,,,1.90591,-0.05036,-0.119349,0.113578,-0.0271954,0.00823512,0.118286,0.230088,-0.391101,-5.6146,-0.57609,0.0678242,0.238324,0.340997,1.04413,0.119349,-0.497963,-0.0,0.391357,1.22066,-0.249344,0.249344,1.35876,-0.0909781,-0.712412,1.04836,0.667068,0.517374,1.33424,0.187174,-0.667068,0.220881,1.83808,-0.0921534,-0.0115509,0.187174,0.1309,0.00422566,0.0300292,0.637038
,,,,,,,,,,,,,,,,1.90928,-0.0507621,-0.116859,0.113657,-0.0163276,0.00178703,0.114807,0.231563,-0.390069,-5.69165,-0.577095,0.0675434,0.23335,0.333882,1.04598,0.116859,-0.496649,-0.0,0.384644,1.22294,-0.248687,0.248687,1.33786,-0.0911538,-0.710535,1.05021,0.668249,0.70551,1.3366,0.183268,-0.668249,0.235365,1.84174,-0.100531,-0.0046432,0.183268,0.121502,0.00422566,0.0300321,0.638217
,,,,,,,,,,,,,,,,1.91259,-0.0504732,-0.114375,0.113466,-0.0190803,-0.00317236,0.114807,0.231563,-0.388938,-5.7151,-0.578084,0.0666781,0.228391,0.326786,1.04779,0.114375,-0.49521,-0.0,0.37726,1.22544,-0.247968,0.247968,1.37444,-0.0913204,-0.70848,1.05202,0.669405,0.271752,1.33891,0.179373,-0.669405,0.18105,1.84591,-0.095295,-0.00846909,0.179373,0.122844,0.00422566,0.0299599,0.639445
,,,,,,,,,,,,,,,,1.91582,-0.0488204,-0.111899,0.113314,-0.0166044,-0.0125415,0.114807,0.235988,-0.387708,-5.57105,-0.579043,0.0664367,0.223447,0.319713,1.04957,0.111899,-0.493645,-0.0,0.368533,1.22785,-0.247186,0.247186,1.37966,-0.0914936,-0.706245,1.05379,0.670536,0.151554,1.34117,0.17549,-0.670536,0.119493,1.84938,-0.095295,0.000466859,0.17549,0.111433,0.00422566,0.0299232,0.640613
,,,,,,,,,,,,,,,,1.91898,-0.0464729,-0.109432,0.113333,-0.0109952,-0.0130448,0.118286,0.231563,-0.386379,-5.5878,-0.580017,0.0661146,0.218519,0.312662,1.0513,0.109432,-0.491953,-0.0,0.359135,1.23004,-0.24634,0.24634,1.35353,-0.0916263,-0.703828,1.05553,0.671643,0.57486,1.34338,0.171619,-0.671643,0.076041,1.85287,-0.0984366,-0.0060285,0.171619,0.11546,0.00422566,0.0299424,0.641701
,,,,,,,,,,,,,,,,1.92207,-0.0474569,-0.106973,0.113016,-0.0116779,-0.02533,0.114807,0.238938,-0.38495,-5.6012,-0.580975,0.0656919,0.213608,0.305637,1.053,0.106973,-0.490134,-0.0,0.353094,1.23252,-0.24543,0.24543,1.39534,-0.0917502,-0.701229,1.05723,0.672725,0.872742,1.34554,0.167763,-0.672725,0.065178,1.85638,-0.095295,-0.00580229,0.167763,0.112775,0.00422566,0.0299168,0.642808
,,,,,,,,,,,,,,,,1.92509,-0.0477426,-0.104523,0.112827,0.000196403,-0.0257969,0.118286,0.234513,-0.383419,-5.73855,-0.582043,0.0652495,0.208716,0.298638,1.05464,0.104523,-0.488186,-0.0,0.346381,1.23482,-0.244456,0.244456,1.37966,-0.0917395,-0.698445,1.05889,0.673782,0.773448,1.34765,0.163921,-0.673782,0.105009,1.85984,-0.10472,-0.000867683,0.163921,0.105391,0.00424779,0.0299673,0.643815
,,,,,,,,,,,,,,,,1.92804,-0.0486708,-0.102084,0.112279,-0.00469456,-0.0395181,0.118286,0.243363,-0.381787,-5.71845,-0.583001,0.0646466,0.203845,0.291668,1.05626,0.102084,-0.486108,0.00147493,0.340339,1.23743,-0.243416,0.243416,1.29605,-0.0918143,-0.695476,1.06051,0.674815,0.224718,1.34971,0.15862,-0.674815,0.101388,1.8634,-0.0973894,0.00139186,0.160094,0.100692,0.00424779,0.0299632,0.644852
,,,,,,,,,,,,,,,,1.93093,-0.0535961,-0.0996552,0.111992,-0.0169266,-0.0458431,0.111328,0.244838,-0.380052,-5.6481,-0.583786,0.0641956,0.198995,0.284729,1.05784,0.0996552,-0.4839,-0.0,0.338325,1.23973,-0.242312,0.242312,1.26992,-0.0920376,-0.692319,1.06209,0.675824,0.266526,1.35173,0.156285,-0.675824,0.057936,1.86673,-0.0827286,0.00500469,0.156285,0.0946505,0.00424779,0.0300455,0.645779
,,,,,,,,,,,,,,,,1.93374,-0.049091,-0.0972379,0.111657,-0.0145093,-0.0314965,0.114807,0.225664,-0.378213,-5.73855,-0.584572,0.0638668,0.194167,0.277823,1.05938,0.0972379,-0.48156,-0.0,0.326914,1.24204,-0.241141,0.241141,1.19675,-0.0922367,-0.688975,1.06363,0.676809,0.648024,1.35369,0.152494,-0.676809,0.010863,1.86987,-0.0827286,0.00594378,0.152494,0.0912941,0.00424779,0.0301741,0.646634
,,,,,,,,,,,,,,,,1.93648,-0.0499217,-0.0948326,0.111296,-0.0152456,-0.0495742,0.114807,0.238938,-0.376271,-5.6414,-0.585373,0.0635697,0.189364,0.27095,1.06089,0.0948326,-0.479087,-0.0,0.320872,1.24431,-0.239904,0.239904,1.21766,-0.0923959,-0.68544,1.06514,0.677769,0.559182,1.35561,0.148721,-0.677769,0.047073,1.87291,-0.079587,0.00555234,0.148721,0.0892803,0.00424779,0.0302383,0.647531
,,,,,,,,,,,,,,,,1.93916,-0.0507161,-0.0924401,0.11082,-0.0128531,-0.0499274,0.114807,0.234513,-0.374223,-5.64475,-0.586205,0.0630933,0.184586,0.264114,1.06236,0.0924401,-0.47648,-0.0,0.314831,1.24666,-0.2386,0.2386,1.20198,-0.0924997,-0.681714,1.06661,0.678705,0.454662,1.35748,0.144969,-0.678705,0.025347,1.87606,-0.079587,0.00920128,0.144969,0.0832388,0.00424779,0.0303691,0.648336
,,,,,,,,,,,,,,,,1.94176,-0.050801,-0.0900609,0.110076,0.00104532,-0.0561535,0.118286,0.235988,-0.37207,-5.6749,-0.587211,0.0623575,0.179835,0.257317,1.06379,0.0900609,-0.47374,-0.0,0.308118,1.24923,-0.237228,0.237228,1.19675,-0.0924069,-0.677796,1.06804,0.679618,0.329238,1.3593,0.141237,-0.679618,0.010863,1.87941,-0.0911062,0.00682209,0.141237,0.0832388,0.00424779,0.0303653,0.649252
,,,,,,,,,,,,,,,,1.9443,-0.0521883,-0.0876957,0.109572,0.00445766,-0.0653014,0.118286,0.240413,-0.369811,-5.53085,-0.588122,0.0619969,0.175112,0.250559,1.06518,0.0876957,-0.470863,-0.0,0.302747,1.2515,-0.235789,0.235789,1.11836,-0.0923846,-0.673683,1.06943,0.680506,0.135876,1.36108,0.137528,-0.680506,-0.003621,1.88231,-0.0921534,0.00512822,0.137528,0.0825675,0.00424779,0.0304788,0.650028
,,,,,,,,,,,,,,,,1.94678,-0.0508484,-0.0853453,0.108866,0.00576087,-0.0699951,0.118286,0.240413,-0.367444,-5.51745,-0.588986,0.0616394,0.170418,0.243844,1.06654,0.0853453,-0.46785,-0.0,0.294692,1.25394,-0.234281,0.234281,1.1654,-0.0923859,-0.669375,1.07079,0.681372,0.266526,1.3628,0.133841,-0.681372,-0.079662,1.88514,-0.0911062,0.00613422,0.133841,0.0792111,0.00424779,0.0305888,0.650783
,,,,,,,,,,,,,,,,1.94918,-0.050807,-0.0830103,0.10829,0.00914306,-0.0687582,0.118286,0.234513,-0.364969,-5.6816,-0.589913,0.0612956,0.165755,0.237172,1.06786,0.0830103,-0.464699,-0.0,0.287979,1.25619,-0.232705,0.232705,1.12359,-0.0923009,-0.66487,1.07211,0.682213,0.303108,1.36448,0.130179,-0.682213,-0.112251,1.88789,-0.0921534,0.00782691,0.130179,0.0751834,0.00424779,0.0306955,0.651518
,,,,,,,,,,,,,,,,1.95152,-0.0460205,-0.0806915,0.107469,0.0104147,-0.0792886,0.118286,0.240413,-0.362385,-5.65815,-0.590745,0.0608651,0.161124,0.230547,1.06914,0.0806915,-0.46141,-0.0,0.276568,1.25865,-0.231058,0.231058,1.19153,-0.0922869,-0.660167,1.07339,0.683032,0.240396,1.36612,0.126542,-0.683032,-0.086904,1.89065,-0.0911062,0.00819316,0.126542,0.0724983,0.00424779,0.030789,0.652243
,,,,,,,,,,,,,,,,1.95379,-0.0525979,-0.0783894,0.106734,0.000150426,-0.077986,0.121765,0.234513,-0.359692,-5.6347,-0.591546,0.0604089,0.156527,0.22397,1.07037,0.0783894,-0.457981,-0.0,0.276568,1.26097,-0.229342,0.229342,1.16017,-0.0922811,-0.655264,1.07464,0.683827,0.193362,1.36771,0.122932,-0.683827,-0.115872,1.89338,-0.0785398,0.00186342,0.122932,0.076526,0.00426991,0.0308695,0.652958
