wrench_fz.txt,integralf_3.txt,wrench_my.txt,integralf_2.txt,wrench_mx.txt,integralf_4.txt,proportionalf_2.txt,wrench_fx.txt,proportionalf_1.txt,proportionalf_5.txt,integralf_1.txt,wrench_fy.txt,proportionalf_3.txt,integralf_5.txt,wrench_mz.txt,proportionalf_4.txt,accd3.txt,vela1.txt,accd5.txt,posd5.txt,posa3.txt,posd2.txt,vela2.txt,trq2.txt,error_vel_5.txt,trq5.txt,veld5.txt,posa5.txt,error_vel_3.txt,trq3.txt,posd4.txt,error_pos_2.txt,posd1.txt,trq1.txt,veld2.txt,posa1.txt,posa4.txt,error_pos_5.txt,veld1.txt,accd1.txt,vela4.txt,veld4.txt,error_pos_4.txt,error_vel_2.txt,error_pos_3.txt,vela3.txt,vela5.txt,posd3.txt,error_pos_1.txt,trq4.txt,posa2.txt,error_vel_1.txt,accd4.txt,error_vel_4.txt,accd2.txt,veld3.txt
,,,,,,,,,,,,,,,,0.43455,0.185945,-0.0370032,0.0957317,-1.02785,1.29808,0.417536,1.90749,0.0333434,-0.003479,0.0333434,0.00387168,-0.0144932,-5.32985,0.692601,0.0715857,0.432692,0.86229,0.452225,0.403443,0.659447,0.09186,0.150742,-0.167287,0.182891,0.240561,0.0331546,0.0346882,-0.0973573,-0.376991,-0.0,-1.12521,0.0292489,0.162945,1.22649,-0.0352032,-0.267101,0.0576707,-0.501861,-0.391484
,,,,,,,,,,,,,,,,0.436977,0.187287,-0.0372101,0.0960633,-1.03159,1.30257,0.415523,1.88136,0.0329723,-0.0,0.0329723,0.00387168,-0.0153714,-5.3198,0.694994,0.0721055,0.434191,1.00339,0.447192,0.405306,0.661195,0.0921916,0.149064,-0.168223,0.176991,0.237883,0.033799,0.0316693,-0.0975119,-0.371755,-0.0,-1.1291,0.0288852,0.043452,1.23047,-0.0382233,-0.26859,0.0608919,-0.504668,-0.387127
,,,,,,,,,,,,,,,,0.439322,0.18326,-0.0374101,0.0963912,-1.03534,1.30702,0.411495,1.93885,0.0325992,0.038269,0.0325992,0.00387168,-0.00889548,-5.32985,0.697359,0.0724137,0.435673,0.851838,0.442132,0.407128,0.66292,0.0925195,0.147377,-0.169127,0.172566,0.23519,0.0344388,0.0306366,-0.0976071,-0.37385,-0.0,-1.13295,0.0285448,0.076041,1.23461,-0.0358824,-0.270029,0.0626235,-0.50738,-0.382745
,,,,,,,,,,,,,,,,0.441584,0.181917,-0.037603,0.0967153,-1.03891,1.31142,0.40344,2.06427,0.0322241,0.03479,0.0322241,0.00387168,-0.00658528,-5.2193,0.699697,0.0729329,0.437138,0.91455,0.437045,0.408951,0.664535,0.0928436,0.145682,-0.169999,0.165192,0.232483,0.0351621,0.033605,-0.0978468,-0.371755,-0.0,-1.13676,0.0281876,0.224502,1.23848,-0.0362355,-0.271416,0.0672909,-0.509996,-0.37834
,,,,,,,,,,,,,,,,0.443761,0.179903,-0.0377887,0.0970356,-1.04265,1.31576,0.399412,2.06427,0.0318472,-0.024353,0.0318472,0.00387168,-6.40916e-05,-5.24945,0.702009,0.07323,0.438587,0.956358,0.431932,0.410673,0.666106,0.093164,0.143977,-0.170838,0.160767,0.229762,0.0359025,0.0325201,-0.0978696,-0.37385,-0.0,-1.14052,0.0279141,0.282438,1.24253,-0.0359258,-0.272752,0.0689948,-0.512515,-0.373914
,,,,,,,,,,,,,,,,0.445854,0.173862,-0.0379672,0.0973522,-1.04623,1.32005,0.395384,1.81865,0.0314684,0.03479,0.0314684,0.00387168,-0.000851929,-5.2327,0.704293,0.0735866,0.440018,0.898872,0.426795,0.412425,0.667633,0.0934805,0.142265,-0.171645,0.160767,0.227028,0.0366599,0.0314104,-0.0980051,-0.368614,-0.0,-1.14423,0.0275933,0.318648,1.24647,-0.0315968,-0.274036,0.0662608,-0.514936,-0.369465
,,,,,,,,,,,,,,,,0.447862,0.173862,-0.0381384,0.097665,-1.05012,1.3243,0.395384,1.65664,0.0310879,-0.024353,0.0310879,0.00387168,-0.00266646,-5.2662,0.706549,0.0737608,0.441432,1.0243,0.421634,0.414287,0.669203,0.0937933,0.140545,-0.172419,0.141593,0.224281,0.0373457,0.0262494,-0.0977819,-0.36233,-0.0,-1.14791,0.0271445,0.293301,1.25054,-0.0333171,-0.275267,0.0826883,-0.517258,-0.364997
,,,,,,,,,,,,,,,,0.449782,0.179903,-0.0383023,0.097974,-1.05363,1.32849,0.397398,1.8291,0.0307056,0.020874,0.0307056,0.00387168,0.00077463,-5.2461,0.708778,0.0738933,0.442829,0.982488,0.41645,0.416029,0.670642,0.0941023,0.138817,-0.17316,0.143068,0.221523,0.0381367,0.0190518,-0.0979065,-0.361283,-0.0,-1.15153,0.0267994,0.119493,1.25459,-0.0410866,-0.276445,0.0784547,-0.51948,-0.360509
,,,,,,,,,,,,,,,,0.451615,0.169834,-0.0384586,0.0982791,-1.05727,1.33262,0.392699,2.16879,0.0303218,0.038269,0.0303218,0.00387168,0.00528169,-5.2126,0.71098,0.0742559,0.444208,0.747318,0.411244,0.417721,0.672013,0.0944074,0.137081,-0.173867,0.141593,0.218752,0.0389664,0.0185452,-0.0978448,-0.361283,-0.0,-1.15512,0.0264872,0.018105,1.25837,-0.0327525,-0.277569,0.0771595,-0.5216,-0.356001
,,,,,,,,,,,,,,,,0.453359,0.169834,-0.0386074,0.0985804,-1.06077,1.33671,0.38263,2.43532,0.0299365,-0.0,0.0299365,0.00387168,-0.00275974,-5.2193,0.713153,0.074526,0.44557,0.945906,0.406018,0.419433,0.673407,0.0947087,0.135339,-0.17454,0.138643,0.215971,0.0397462,0.0233883,-0.0978794,-0.348717,-0.0,-1.15865,0.0261376,0.025347,1.26219,-0.0344946,-0.278638,0.0773283,-0.523619,-0.351477
,,,,,,,,,,,,,,,,0.455014,0.169163,-0.0387486,0.0988778,-1.06425,1.34075,0.371218,2.4928,0.0295497,0.003479,0.0295497,0.00387168,-0.00135939,-5.2461,0.715299,0.0748343,0.446915,0.945906,0.400772,0.421124,0.674845,0.0950062,0.133591,-0.175178,0.146018,0.21318,0.0404539,0.0295542,-0.0979,-0.345575,-0.0,-1.16215,0.0257906,0.162945,1.26591,-0.0355719,-0.279653,0.0671622,-0.525533,-0.346935
,,,,,,,,,,,,,,,,0.456578,0.163792,-0.0388821,0.0991714,-1.06764,1.34473,0.361149,2.56597,0.0291615,0.013916,0.0291615,0.00387168,-0.00308454,-5.2729,0.717417,0.0751506,0.448242,0.86229,0.395508,0.422766,0.676261,0.0952997,0.131836,-0.175781,0.138643,0.210378,0.0411558,0.0343589,-0.0979536,-0.339292,-0.0,-1.16559,0.0254765,0.235365,1.26958,-0.0319565,-0.280612,0.0717354,-0.527344,-0.342377
,,,,,,,,,,,,,,,,0.458052,0.163121,-0.0390078,0.0994611,-1.07078,1.34866,0.352422,2.70707,0.0287721,0.027832,0.0287721,0.00387168,-0.0100305,-5.3198,0.719507,0.0756658,0.449552,0.977262,0.390226,0.424417,0.677765,0.0955894,0.130075,-0.17635,0.147493,0.207568,0.0417411,0.0378035,-0.0982129,-0.327773,-0.0,-1.16899,0.0251347,0.249849,1.27299,-0.0330459,-0.281515,0.0600752,-0.529049,-0.337803
,,,,,,,,,,,,,,,,0.459433,0.163121,-0.0391256,0.0997468,-1.07402,1.35253,0.348395,2.57119,0.0283814,0.031311,0.0283814,0.00387168,-0.0117262,-5.32985,0.721568,0.0760677,0.450844,0.94068,0.384927,0.425988,0.679181,0.0958751,0.128309,-0.176882,0.146018,0.204748,0.0423867,0.0365326,-0.0983322,-0.32149,-0.0,-1.17235,0.0248558,0.213639,1.27646,-0.0348121,-0.282362,0.0587307,-0.530647,-0.333216
,,,,,,,,,,,,,,,,0.460721,0.161779,-0.0392355,0.100029,-1.07728,1.35635,0.338325,2.37783,0.0265147,0.024353,0.0279896,0.0038938,-0.00503093,-5.3131,0.723601,0.0764971,0.452118,0.804804,0.379613,0.427609,0.680619,0.0961349,0.126538,-0.177379,0.146018,0.201921,0.042982,0.0412878,-0.0983741,-0.323584,0.00147493,-1.17566,0.0245089,0.141219,1.27986,-0.0352409,-0.283151,0.0559031,-0.532138,-0.328615
,,,,,,,,,,,,,,,,0.461914,0.163792,-0.0393375,0.100307,-1.08036,1.36012,0.336312,2.39351,0.0275967,0.048706,0.0275967,0.0038938,-0.00355927,-5.2126,0.725606,0.0770344,0.453374,0.794352,0.374285,0.42917,0.68208,0.0964128,0.124762,-0.17784,0.146018,0.199086,0.0435269,0.0379733,-0.0985585,-0.320442,-0.0,-1.17892,0.0242047,0.105009,1.28309,-0.0390308,-0.283883,0.0530679,-0.53352,-0.324002
,,,,,,,,,,,,,,,,0.463013,0.163121,-0.0394313,0.100581,-1.08368,1.36384,0.33027,2.06427,0.0272029,-0.017395,0.0272029,0.0038938,0.00734863,-5.2528,0.727583,0.0774277,0.454613,0.752544,0.368943,0.430851,0.683385,0.0966868,0.122981,-0.178264,0.146018,0.196243,0.0441982,0.0386731,-0.098461,-0.326726,-0.0,-1.18214,0.0237618,0.039831,1.28641,-0.0401401,-0.284556,0.0502256,-0.534792,-0.319377
,,,,,,,,,,,,,,,,0.464016,0.153723,-0.0395169,0.100851,-1.08713,1.3675,0.336312,1.87091,0.0268081,0.038269,0.0268081,0.0038938,0.00988947,-5.14895,0.729531,0.0775359,0.455834,0.658476,0.363589,0.432513,0.684845,0.0969569,0.121196,-0.178651,0.132743,0.193395,0.0446863,0.0272778,-0.0981758,-0.324631,-0.0,-1.18531,0.0233213,0.076041,1.28997,-0.0325268,-0.28517,0.0606513,-0.535954,-0.314742
,,,,,,,,,,,,,,,,0.464923,0.151709,-0.0395943,0.101117,-1.09031,1.37111,0.332955,2.11653,0.0264126,-0.017395,0.0264126,0.0038938,0.0145342,-5.2193,0.731451,0.0777215,0.457037,0.789126,0.358224,0.433973,0.68615,0.097223,0.119408,-0.179001,0.128319,0.19054,0.0453006,0.0252693,-0.098127,-0.324631,-0.0,-1.18843,0.0230643,0.162945,1.29339,-0.0323012,-0.285725,0.0622215,-0.537004,-0.310097
,,,,,,,,,,,,,,,,0.465732,0.153052,-0.0396634,0.101379,-1.09348,1.37467,0.33027,2.13743,0.0260163,0.027832,0.0260163,0.0038938,0.00976282,-5.1791,0.733342,0.0780748,0.458222,0.893646,0.35285,0.435503,0.687389,0.0974851,0.117617,-0.179314,0.123894,0.18768,0.0459528,0.0225796,-0.0980317,-0.315206,-0.0,-1.19151,0.0227189,0.119493,1.29659,-0.0354354,-0.28622,0.0637865,-0.537941,-0.305444
,,,,,,,,,,,,,,,,0.466442,0.151709,-0.0397241,0.101637,-1.09665,1.37817,0.33027,2.19492,0.0256193,0.03479,0.0256193,0.0038938,0.0133766,-5.18245,0.735205,0.0782637,0.459389,0.762996,0.347466,0.437004,0.68865,0.0977433,0.115822,-0.179588,0.132743,0.184816,0.0465542,0.017196,-0.0978898,-0.314159,-0.0,-1.19454,0.0223858,0.123114,1.2999,-0.0358874,-0.286654,0.0520726,-0.538764,-0.300783
,,,,,,,,,,,,,,,,0.467052,0.145668,-0.0397764,0.101891,-1.09978,1.38162,0.316844,2.42486,0.0252218,-0.024353,0.0252218,0.0038938,0.0128081,-5.20255,0.737038,0.0786403,0.460539,0.721188,0.342075,0.438464,0.690044,0.0979975,0.114025,-0.179824,0.137168,0.181947,0.0469942,0.0252303,-0.0977485,-0.308923,-0.0,-1.19753,0.022075,0.094146,1.30298,-0.031643,-0.287028,0.0447793,-0.539473,-0.296115
,,,,,,,,,,,,,,,,0.467563,0.144997,-0.03982,0.102142,-1.10265,1.38501,0.310132,2.13221,0.0248238,0.03479,0.0248238,0.0038938,0.0111981,-5.18915,0.738844,0.0789226,0.46167,0.872742,0.336677,0.439934,0.691372,0.0982477,0.112226,-0.180022,0.129793,0.179076,0.0474719,0.0265453,-0.0978117,-0.30264,-0.0,-1.20046,0.0217361,-0.007242,1.30609,-0.0327709,-0.287339,0.0492821,-0.540065,-0.291442
,,,,,,,,,,,,,,,,0.467971,0.144997,-0.0398551,0.102388,-1.1056,1.38835,0.310132,2.09563,0.0244255,0.013916,0.0244255,0.0038938,0.00645109,-5.2863,0.74062,0.079151,0.462783,0.841386,0.331274,0.441374,0.692743,0.098494,0.110425,-0.18018,0.137168,0.176201,0.0478766,0.0211422,-0.0977496,-0.293215,-0.0,-1.20335,0.0214095,0.057936,1.3092,-0.034572,-0.287589,0.0390327,-0.54054,-0.286764
,,,,,,,,,,,,,,,,0.468278,0.144997,-0.0398814,0.10263,-1.10846,1.39164,0.310132,2.20537,0.0240268,-0.003479,0.0240268,0.0038938,0.00170764,-5.30975,0.742368,0.0793253,0.463878,0.73164,0.325867,0.442803,0.694093,0.0987362,0.108622,-0.180299,0.138643,0.173324,0.0482747,0.0157349,-0.097735,-0.283791,-0.0,-1.2062,0.0210749,0.032589,1.31231,-0.0363744,-0.287775,0.0346809,-0.540897,-0.282083
,,,,,,,,,,,,,,,,0.468482,0.138955,-0.0398989,0.102868,-1.11124,1.39487,0.306775,2.10085,0.0236279,-0.017395,0.0236279,0.0038938,0.00220274,-5.2863,0.744086,0.0794758,0.464956,0.67938,0.320456,0.444173,0.695487,0.0989745,0.106819,-0.180378,0.137168,0.170446,0.0485997,0.0136811,-0.0977521,-0.279602,-0.0,-1.209,0.0207827,-0.0,1.31539,-0.0321363,-0.287899,0.0332774,-0.541135,-0.277399
,,,,,,,,,,,,,,,,0.468581,0.137612,-0.0399076,0.103103,-1.11391,1.39804,0.302076,2.33602,0.0232288,0.017395,0.0232288,0.0038938,0.00479374,-5.36,0.745776,0.0797835,0.466015,0.825708,0.315044,0.445552,0.696858,0.0992088,0.105015,-0.180417,0.138643,0.167566,0.0489181,0.012968,-0.0978323,-0.277507,-0.0,-1.21175,0.0204624,0.018105,1.31826,-0.0325978,-0.287958,0.0289232,-0.541252,-0.272714
,,,,,,,,,,,,,,,,0.468576,0.134927,-0.0399073,0.103333,-1.11668,1.40117,0.296706,2.02769,0.0228297,-0.013916,0.0228297,0.0038938,0.00319643,-5.28295,0.747438,0.0799164,0.467056,0.778674,0.309632,0.446902,0.698009,0.0994391,0.103211,-0.180416,0.116519,0.164687,0.0494289,0.0129256,-0.0977714,-0.271224,-0.0,-1.21445,0.0201542,0.018105,1.32125,-0.0317168,-0.287953,0.0481675,-0.541249,-0.268028
,,,,,,,,,,,,,,,,0.468464,0.131571,-0.039898,0.103559,-1.11946,1.40424,0.290664,1.98065,0.0224307,0.038269,0.0224307,0.0038938,0.0131177,-5.2126,0.74907,0.0800857,0.468079,0.762996,0.30422,0.448221,0.699203,0.0996654,0.101407,-0.180374,0.120944,0.161807,0.0498667,0.0135552,-0.097648,-0.27646,-0.0,-1.21711,0.0198582,0.03621,1.32415,-0.0301644,-0.287882,0.0408635,-0.541123,-0.263342
,,,,,,,,,,,,,,,,0.468246,0.131571,-0.0398796,0.103782,-1.1221,1.40725,0.296706,1.88136,0.0220318,-0.010437,0.0220318,0.0038938,0.0146598,-5.23605,0.750674,0.0802613,0.469084,0.857064,0.29881,0.449499,0.700487,0.0998877,0.0996032,-0.180291,0.120944,0.158929,0.0501872,0.0021036,-0.097619,-0.273319,-0.0,-1.21972,0.0195845,0.039831,1.32699,-0.0319678,-0.287747,0.0379853,-0.540873,-0.258659
,,,,,,,,,,,,,,,,0.46792,0.1309,-0.0398521,0.104,-1.12491,1.41021,0.298049,1.98065,0.0216331,0.027832,0.0216331,0.0038938,0.00991591,-5.1992,0.752249,0.0798693,0.470071,0.799578,0.293403,0.450929,0.70188,0.100106,0.0978009,-0.180166,0.125369,0.156053,0.0503683,-0.00464593,-0.0973705,-0.263894,-0.0,-1.22228,0.0191417,0.007242,1.33034,-0.0330988,-0.287545,0.030684,-0.540499,-0.253978
,,,,,,,,,,,,,,,,0.467486,0.126872,-0.0398152,0.104214,-1.1276,1.41312,0.290664,2.67049,0.0212348,-0.010437,0.0212348,0.0038938,0.0177346,-5.18245,0.753795,0.0799469,0.47104,0.710736,0.288,0.452128,0.70323,0.10032,0.096,-0.18,0.132743,0.153179,0.0505649,-0.00266445,-0.0972008,-0.267035,-0.0,-1.2248,0.0189125,-0.018105,1.33317,-0.030872,-0.287276,0.0204352,-0.54,-0.249301
,,,,,,,,,,,,,,,,0.466942,0.126872,-0.0397691,0.104425,-1.13008,1.41597,0.278581,2.78546,0.0208369,0.031311,0.0208369,0.0038938,0.0140293,-5.23605,0.755312,0.0801416,0.471991,0.695058,0.282603,0.453406,0.70458,0.100531,0.094201,-0.179791,0.141593,0.150307,0.0507328,0.00402162,-0.0971886,-0.258658,-0.0,-1.22727,0.0185847,-0.018105,1.33583,-0.032671,-0.28694,0.00871448,-0.539374,-0.244629
,,,,,,,,,,,,,,,,0.466288,0.124858,-0.0397135,0.104631,-1.13262,1.41877,0.263813,3.13037,0.0204394,0.024353,0.0204394,0.0038938,0.0124123,-5.226,0.756801,0.0804234,0.472924,0.73164,0.277213,0.454605,0.705973,0.100737,0.0924043,-0.17954,0.141593,0.14744,0.0508277,0.0133997,-0.0970669,-0.252375,-0.0,-1.22969,0.0183195,-0.018105,1.33835,-0.0324539,-0.286536,0.00584704,-0.53862,-0.239962
,,,,,,,,,,,,,,,,0.465522,0.125529,-0.0396485,0.104833,-1.13509,1.42152,0.247702,2.63913,0.0200426,-0.013916,0.0200426,0.0038938,0.00974109,-5.2327,0.758261,0.0805003,0.473839,0.762996,0.271831,0.455944,0.707566,0.10094,0.0906103,-0.179246,0.150442,0.144577,0.0506949,0.0241285,-0.096977,-0.245044,-0.0,-1.23207,0.0178953,-0.07242,1.34102,-0.0349191,-0.286064,-0.00586558,-0.537738,-0.235303
,,,,,,,,,,,,,,,,0.464644,0.110761,-0.0395739,0.105032,-1.13735,1.42421,0.244346,2.58164,0.0196465,0.027832,0.0196465,0.0038938,0.00287284,-5.3533,0.759693,0.0808557,0.474736,0.700284,0.266459,0.456941,0.708872,0.101138,0.0888195,-0.178909,0.143068,0.141719,0.050821,0.0221125,-0.0970449,-0.233525,-0.0,-1.2344,0.0177956,-0.047073,1.34335,-0.0219417,-0.285523,-0.00134894,-0.536726,-0.230652
,,,,,,,,,,,,,,,,0.463653,0.113446,-0.0394896,0.105226,-1.13988,1.42685,0.241661,1.88659,0.0192512,-0.017395,0.0192512,0.0038938,0.00960881,-5.3131,0.761096,0.0808855,0.475616,0.86229,0.261097,0.458179,0.710487,0.101332,0.0870323,-0.178528,0.147493,0.138867,0.0506089,0.019436,-0.0967992,-0.235619,-0.0,-1.23668,0.0174364,-0.097767,1.34596,-0.0264141,-0.284913,-0.00862596,-0.535583,-0.226011
,,,,,,,,,,,,,,,,0.462547,0.12083,-0.0393956,0.105417,-1.14206,1.42943,0.248374,2.00678,0.0188567,0.045227,0.0188567,0.0038938,0.00481513,-5.18245,0.76247,0.0811941,0.476477,0.815256,0.255747,0.459337,0.711925,0.101523,0.0852491,-0.178103,0.150442,0.136021,0.0505453,0.0073736,-0.0968527,-0.226195,-0.0,-1.23892,0.0171398,-0.047073,1.34824,-0.0355814,-0.284232,-0.0144216,-0.534309,-0.22138
,,,,,,,,,,,,,,,,0.461327,0.119488,-0.0392918,0.105603,-1.14459,1.43196,0.25173,1.79252,0.0184633,0.031311,0.0184633,0.0038938,0.0293313,-5.226,0.763816,0.0810464,0.47732,0.668928,0.250411,0.460576,0.713385,0.10171,0.0834704,-0.177634,0.141593,0.133182,0.0504311,-0.00131896,-0.0965144,-0.246091,-0.0,-1.24111,0.0167449,-0.105009,1.35092,-0.0360175,-0.28348,-0.00841065,-0.532901,-0.21676
,,,,,,,,,,,,,,,,0.459991,0.112775,-0.0391782,0.105786,-1.14684,1.43444,0.252401,2.34125,0.0180709,0.038269,0.0180709,0.0038938,0.0234661,-5.13555,0.765134,0.0810671,0.478146,0.621894,0.24509,0.461653,0.714734,0.101892,0.0816966,-0.17712,0.141593,0.130352,0.0503992,-0.00731166,-0.0964127,-0.235619,-0.0,-1.24325,0.0164933,-0.115872,1.35337,-0.0310785,-0.282658,-0.0112414,-0.53136,-0.212153
,,,,,,,,,,,,,,,,0.458538,0.103377,-0.0390546,0.105965,-1.14913,1.43686,0.24636,2.36215,0.0176798,-0.017395,0.0176798,0.0038938,0.0312004,-5.1523,0.766423,0.0811453,0.478954,0.648024,0.239784,0.46266,0.716062,0.102071,0.0799282,-0.176561,0.137168,0.127529,0.0503612,-0.00657547,-0.0962179,-0.238761,-0.0,-1.24535,0.0162945,-0.032589,1.35572,-0.023449,-0.281764,-0.00963879,-0.529684,-0.207561
,,,,,,,,,,,,,,,,0.456967,0.10472,-0.0389209,0.10614,-1.15165,1.43923,0.234277,2.98927,0.0172899,0.048706,0.0172899,0.0038938,0.0326364,-5.13555,0.767684,0.0810195,0.479745,0.794352,0.234497,0.463737,0.717522,0.102246,0.0781655,-0.175957,0.134218,0.124716,0.0501622,0.000219694,-0.0957574,-0.235619,-0.0,-1.2474,0.0160076,-0.039831,1.35822,-0.0265542,-0.280797,-0.00950181,-0.527871,-0.202983
,,,,,,,,,,,,,,,,0.455278,0.107405,-0.0387772,0.106311,-1.15377,1.44155,0.219509,2.71752,0.0169014,0.041748,0.0169014,0.0038938,0.0246314,-5.16235,0.768917,0.0812639,0.480518,0.83616,0.229228,0.464774,0.718849,0.102417,0.0764092,-0.175307,0.138643,0.121914,0.0500679,0.00971879,-0.0956438,-0.223053,-0.0,-1.24941,0.0157433,-0.079662,1.36029,-0.0309957,-0.279757,-0.0167294,-0.525922,-0.198422
,,,,,,,,,,,,,,,,0.453469,0.10472,-0.0386233,0.106478,-1.15592,1.44382,0.216152,2.80636,0.0165144,0.006958,0.0165144,0.0038938,0.00718405,-5.2729,0.770123,0.0812744,0.481273,0.736866,0.223979,0.465892,0.720354,0.102584,0.0746595,-0.174611,0.141593,0.119122,0.0497687,0.0078263,-0.0954533,-0.201062,-0.0,-1.25137,0.015381,-0.112251,1.36254,-0.0300602,-0.278645,-0.0224713,-0.523834,-0.193878
,,,,,,,,,,,,,,,,0.451539,0.0973357,-0.0384591,0.106641,-1.15771,1.44603,0.204069,2.60255,0.016129,0.045227,0.016129,0.0038938,0.0064732,-5.2863,0.7713,0.0815044,0.482011,0.73164,0.218751,0.466839,0.721814,0.102747,0.0729171,-0.173869,0.159292,0.116341,0.0494858,0.014682,-0.0955787,-0.195826,-0.0,-1.25329,0.0151723,-0.112251,1.36453,-0.0244186,-0.277458,-0.042951,-0.521607,-0.189353
,,,,,,,,,,,,,,,,0.449488,0.0973357,-0.0382845,0.1068,-1.15975,1.44819,0.205412,2.3726,0.0157452,0.013916,0.0157452,0.0038938,0.00155366,-5.3734,0.772449,0.0815916,0.482731,0.789126,0.213547,0.467836,0.723562,0.102906,0.0711823,-0.17308,0.160767,0.113573,0.0488876,0.00813512,-0.0954077,-0.186401,-0.0,-1.25516,0.014896,-0.199155,1.3666,-0.0261534,-0.276196,-0.0471943,-0.51924,-0.184847
,,,,,,,,,,,,,,,,0.447315,0.101363,-0.0380996,0.106956,-1.16149,1.4503,0.200042,2.4928,0.0153633,0.020874,0.0153633,0.0038938,0.00184899,-5.30975,0.773571,0.0817477,0.483435,0.726414,0.208367,0.468832,0.725088,0.103062,0.0694557,-0.172244,0.159292,0.110817,0.048483,0.00832539,-0.0954901,-0.182212,-0.0,-1.25698,0.0146023,-0.199155,1.36856,-0.0319077,-0.27486,-0.0484747,-0.516731,-0.180363
,,,,,,,,,,,,,,,,0.445019,0.101363,-0.0379041,0.107108,-1.16314,1.45236,0.19937,1.91272,0.0149833,0.038269,0.0149833,0.0038938,0.00316917,-5.3064,0.774666,0.0819126,0.484121,0.684606,0.203213,0.469819,0.726571,0.103214,0.0677376,-0.17136,0.159292,0.108076,0.0480951,0.0038425,-0.0956221,-0.179071,-0.0,-1.25877,0.0143015,-0.105009,1.37045,-0.0336258,-0.273447,-0.0512163,-0.51408,-0.175902
,,,,,,,,,,,,,,,,0.442598,0.0966644,-0.0376981,0.107255,-1.16514,1.45437,0.19937,2.03814,0.0146052,-0.013916,0.0146052,0.0038938,0.0170321,-5.226,0.775733,0.0818146,0.484789,0.637572,0.198086,0.470806,0.728119,0.103362,0.0660286,-0.170429,0.146018,0.105349,0.0476136,-0.00128445,-0.095364,-0.188496,-0.0,-1.2605,0.0139835,-0.07242,1.37255,-0.0306358,-0.271959,-0.0406691,-0.511286,-0.171463
,,,,,,,,,,,,,,,,0.440052,0.088609,-0.0374814,0.1074,-1.16701,1.45632,0.203398,2.17402,0.0142293,0.03479,0.0142293,0.0038938,0.0277287,-5.12215,0.776773,0.0818266,0.485441,0.65325,0.192988,0.471632,0.72958,0.103506,0.0643292,-0.169449,0.147493,0.102637,0.0471933,-0.0104104,-0.0951873,-0.194779,-0.0,-1.26219,0.0138096,-0.162945,1.3745,-0.0242798,-0.270393,-0.0448558,-0.508347,-0.16705
,,,,,,,,,,,,,,,,0.437381,0.0805537,-0.037254,0.10754,-1.16899,1.45823,0.193329,2.28376,0.0138557,0.010437,0.0138557,0.0038938,0.0226912,-5.20925,0.777786,0.0816568,0.486076,0.747318,0.187919,0.472508,0.73104,0.103646,0.0626398,-0.168421,0.146018,0.099941,0.046746,-0.00540938,-0.0948566,-0.185354,-0.0,-1.26384,0.0135684,-0.260712,1.37657,-0.0179139,-0.268751,-0.0460767,-0.505262,-0.162663
,,,,,,,,,,,,,,,,0.434583,0.0865952,-0.0370157,0.107677,-1.17071,1.46008,0.198028,3.00495,0.0134843,0.03479,0.0134843,0.0038938,0.0218151,-5.1523,0.778772,0.0816077,0.486694,0.867516,0.182883,0.473333,0.732544,0.103783,0.0609609,-0.167344,0.151917,0.0972621,0.0462276,-0.0151449,-0.0947336,-0.180118,-0.0,-1.26545,0.0133608,-0.278817,1.37847,-0.0256342,-0.26703,-0.0546553,-0.502031,-0.158303
,,,,,,,,,,,,,,,,0.431656,0.0926367,-0.0367666,0.10781,-1.17251,1.46189,0.179232,2.65481,0.0131154,0.003479,0.0131154,0.0038938,0.0198632,-5.18915,0.779731,0.0815286,0.487295,0.684606,0.177879,0.47432,0.734292,0.103916,0.0592931,-0.166218,0.163717,0.0946007,0.0454391,-0.00135262,-0.0945042,-0.173835,-0.0,-1.26701,0.0129752,-0.318648,1.38036,-0.0333436,-0.265231,-0.0691161,-0.498653,-0.153972
,,,,,,,,,,,,,,,,0.428602,0.088609,-0.0365065,0.107939,-1.17411,1.46364,0.171177,2.59732,0.012749,0.020874,0.012749,0.0038938,0.0168342,-5.21595,0.780664,0.0816412,0.48788,0.632346,0.17291,0.475176,0.735907,0.104045,0.0576368,-0.165042,0.165192,0.0919577,0.0447568,0.00173373,-0.0944202,-0.166504,-0.0,-1.26853,0.012704,-0.28968,1.382,-0.0309723,-0.263353,-0.073234,-0.495125,-0.14967
,,,,,,,,,,,,,,,,0.425417,0.0852526,-0.0362354,0.108065,-1.17579,1.46534,0.16782,2.51893,0.0123853,0.017395,0.0123853,0.0038938,0.0116797,-5.28295,0.78157,0.0815734,0.488448,0.606216,0.167977,0.476042,0.737721,0.104171,0.0559924,-0.163816,0.174041,0.0893339,0.0438491,0.000157146,-0.0942147,-0.15708,-0.0,-1.27,0.0124062,-0.159324,1.38377,-0.0292602,-0.261395,-0.0847074,-0.491448,-0.1454
,,,,,,,,,,,,,,,,0.422102,0.0825675,-0.0359532,0.108187,-1.1772,1.467,0.163792,2.30467,0.0120243,0.031311,0.0120243,0.0038938,0.0106814,-5.2394,0.782451,0.0817183,0.489,0.606216,0.163082,0.476837,0.739358,0.104293,0.0543606,-0.16254,0.168142,0.0867301,0.0430922,-0.000710637,-0.0942338,-0.151844,-0.0,-1.27144,0.0121625,-0.148461,1.38528,-0.0282069,-0.259357,-0.0814115,-0.48762,-0.141162
