proportionalf_3.txt,wrench_fz.txt,integralf_2.txt,integralf_5.txt,wrench_fx.txt,wrench_my.txt,wrench_mx.txt,wrench_fy.txt,proportionalf_1.txt,integralf_1.txt,wrench_mz.txt,proportionalf_5.txt,proportionalf_4.txt,integralf_4.txt,proportionalf_2.txt,integralf_3.txt,veld2.txt,accd4.txt,accd2.txt,posd4.txt,error_vel_2.txt,error_vel_4.txt,error_vel_1.txt,veld4.txt,accd5.txt,error_pos_4.txt,posa3.txt,error_pos_5.txt,posa5.txt,vela1.txt,error_pos_2.txt,trq2.txt,trq3.txt,vela5.txt,posd1.txt,veld3.txt,posa2.txt,posa4.txt,posd2.txt,trq5.txt,error_vel_5.txt,trq4.txt,trq1.txt,veld1.txt,accd3.txt,posd5.txt,error_pos_1.txt,accd1.txt,vela3.txt,error_pos_3.txt,vela4.txt,veld5.txt,posd3.txt,posa1.txt,vela2.txt,error_vel_3.txt
,,,,,,,,,,,,,,,,0.145682,-0.26509,-0.169999,0.702705,-0.00602785,-0.0189772,0.0132243,0.225861,-0.0370286,0.0562674,-1.09499,0.0938026,0.00318584,0.409481,0.0270397,3.19309,-2.22775,-0.0,1.31793,-0.378767,0.410099,0.646438,0.437138,0.003479,0.0316227,0.818346,2.14789,0.422705,0.441991,0.0969885,0.0791623,-0.496279,-0.403171,-0.0415754,0.244838,0.0316227,-1.13656,1.23876,0.151709,0.0244036
,,,,,,,,,,,,,,,,0.143977,-0.266343,-0.170838,0.704951,-0.0137736,-0.029009,0.0142913,0.223203,-0.0372068,0.0560791,-1.09882,0.094117,0.00318584,0.40344,0.0268669,3.23489,-2.2713,-0.0,1.32213,-0.374337,0.41172,0.648872,0.438587,0.038269,0.0312515,0.934218,2.2315,0.417731,0.444175,0.0973029,0.0792864,-0.498619,-0.400029,-0.0415082,0.252212,0.0312515,-1.14033,1.24284,0.157751,0.0256929
,,,,,,,,,,,,,,,,0.142265,-0.267546,-0.171645,0.707169,-0.0107871,-0.022829,0.0173491,0.220534,-0.0373779,0.0558863,-1.10279,0.0944277,0.00318584,0.395384,0.026828,3.36554,-2.20095,-0.0,1.32628,-0.369884,0.41319,0.651283,0.440018,0.010437,0.0308786,0.963186,2.20015,0.412733,0.446273,0.0976135,0.0797031,-0.500864,-0.393746,-0.0412552,0.243363,0.0308786,-1.14405,1.24658,0.153052,0.0238621
,,,,,,,,,,,,,,,,0.140545,-0.268697,-0.172419,0.709361,-0.00713718,-0.00928604,0.0163573,0.217853,-0.0375419,0.0557995,-1.10675,0.0947346,0.00318584,0.391357,0.026772,3.30283,-2.28135,-0.0,1.33038,-0.365411,0.41466,0.653562,0.441432,-0.0,0.030504,0.829209,2.2315,0.407714,0.448285,0.0979204,0.0798482,-0.503015,-0.392699,-0.0409733,0.227139,0.030504,-1.14772,1.25054,0.147682,0.0272877
,,,,,,,,,,,,,,,,0.138817,-0.269798,-0.17316,0.711526,-0.00617998,-0.0208281,0.0160158,0.21516,-0.0376987,0.055553,-1.11041,0.0950377,0.00318584,0.386658,0.0266886,3.22967,-2.2244,-0.0,1.33444,-0.360919,0.41614,0.655973,0.442829,-0.0,0.0301278,0.731442,2.22628,0.402673,0.450211,0.0982236,0.0800537,-0.505069,-0.383274,-0.040945,0.235988,0.0301278,-1.15136,1.25438,0.144997,0.0223555
,,,,,,,,,,,,,,,,0.137081,-0.270846,-0.173867,0.713665,-0.00992899,-0.0176317,0.0129691,0.212457,-0.0378481,0.0553903,-1.11423,0.0953371,0.00318584,0.384644,0.0266282,3.34464,-2.278,-0.0,1.33844,-0.356407,0.41758,0.658274,0.444208,0.038269,0.0297501,0.858177,2.20537,0.397613,0.452048,0.098523,0.0802087,-0.507027,-0.376991,-0.0407146,0.230088,0.0297501,-1.15494,1.25823,0.14701,0.0205837
,,,,,,,,,,,,,,,,0.135339,-0.271842,-0.17454,0.715776,-0.0063008,-0.0247699,0.00990327,0.209743,-0.0379902,0.0552889,-1.11794,0.0956327,0.00318584,0.38263,0.0265907,3.38645,-2.24115,-0.0,1.34239,-0.351878,0.41898,0.660487,0.44557,0.003479,0.0293709,0.981291,2.10608,0.392533,0.453797,0.0988186,0.0803231,-0.508886,-0.37385,-0.040549,0.234513,0.0293709,-1.15848,1.26206,0.14164,0.0219714
,,,,,,,,,,,,,,,,0.133591,-0.272785,-0.175178,0.717859,-0.00335046,-0.0142188,0.00883321,0.20702,-0.0381249,0.0551382,-1.12167,0.0959245,0.00318584,0.378602,0.026576,3.31328,-2.28805,-0.0,1.34629,-0.347332,0.420339,0.662721,0.446915,0.031311,0.0289903,0.97767,2.04859,0.387435,0.455457,0.0991104,0.0804168,-0.510646,-0.376991,-0.0403066,0.221239,0.0289903,-1.16198,1.26587,0.136941,0.0296593
,,,,,,,,,,,,,,,,0.131836,-0.273674,-0.175781,0.719916,-0.0077904,-0.0140013,0.00774605,0.204288,-0.0382521,0.0550487,-1.12522,0.0962125,0.00318584,0.374575,0.0265035,3.28193,-2.1909,-0.0,1.35014,-0.342769,0.421739,0.664867,0.448242,-0.024353,0.0286084,0.811104,2.09563,0.382321,0.457026,0.0993984,0.0807011,-0.512306,-0.358142,-0.0402071,0.218289,0.0286084,-1.16543,1.26944,0.139626,0.0153723
,,,,,,,,,,,,,,,,0.130075,-0.27451,-0.17635,0.721945,-0.0055234,-0.00789267,0.00798536,0.201547,-0.0383716,0.0550204,-1.12893,0.0964967,0.00318584,0.369204,0.026494,3.49619,-2.2043,-0.0,1.35393,-0.338192,0.423058,0.666925,0.449552,0.031311,0.0282253,0.742305,2.05382,0.37719,0.458503,0.0996825,0.0807529,-0.513865,-0.371755,-0.0399048,0.20944,0.0282253,-1.16884,1.27318,0.135599,0.0335636
,,,,,,,,,,,,,,,,0.128309,-0.27529,-0.176882,0.723947,-0.00326191,-0.00916679,0.00888086,0.198798,-0.0384835,0.0548982,-1.13259,0.096777,0.00318584,0.363163,0.0264769,3.376,-2.1239,-0.0,1.35768,-0.3336,0.424367,0.669049,0.450844,-0.0,0.027841,0.858177,2.05904,0.372044,0.459889,0.0999629,0.0808842,-0.515321,-0.364425,-0.0396038,0.207965,0.027841,-1.1722,1.2768,0.131571,0.0308252
,,,,,,,,,,,,,,,,0.126538,-0.276016,-0.177379,0.725921,-0.00704709,-0.0251977,0.00841976,0.196041,-0.0385876,0.0546379,-1.13617,0.0970535,0.00318584,0.358464,0.026412,3.16696,-2.16745,-0.0,1.36137,-0.328994,0.425706,0.671283,0.452118,0.013916,0.0274556,0.966807,2.11653,0.366884,0.461181,0.100239,0.0810043,-0.516675,-0.359189,-0.0393354,0.221239,0.0274556,-1.17551,1.28037,0.133585,0.0301946
,,,,,,,,,,,,,,,,0.124762,-0.276686,-0.17784,0.727868,-0.00680937,-0.0073123,0.0106308,0.193278,-0.0386839,0.0546818,-1.13963,0.0973261,0.00318584,0.35108,0.0263293,3.29238,-2.1373,-0.0,1.36502,-0.324376,0.427045,0.673186,0.453374,0.031311,0.0270692,0.988533,2.17924,0.36171,0.462378,0.100512,0.0811231,-0.517924,-0.351858,-0.0391465,0.20059,0.0270692,-1.17877,1.28389,0.131571,0.0274821
,,,,,,,,,,,,,,,,0.122981,-0.2773,-0.178264,0.729787,-0.0106038,-0.00565749,0.0114872,0.190508,-0.0387723,0.0546317,-1.14299,0.0975949,0.00318584,0.345038,0.0262388,3.40735,-2.1038,-0.0,1.36861,-0.319747,0.428374,0.675155,0.454613,-0.020874,0.026682,0.887145,2.16356,0.356525,0.463481,0.100781,0.0814619,-0.519068,-0.342434,-0.0390056,0.196165,0.026682,-1.182,1.28715,0.133585,0.0226867
,,,,,,,,,,,,,,,,0.121196,-0.277856,-0.178651,0.731678,-0.00768941,-0.00843332,0.00696256,0.187732,-0.0388528,0.0543548,-1.14685,0.0978598,0.00318584,0.344367,0.0261105,3.31328,-2.1306,-0.0,1.37215,-0.315107,0.429724,0.677323,0.455834,0.038269,0.0262938,0.767652,2.16356,0.351329,0.464488,0.101046,0.0812051,-0.520106,-0.352906,-0.0383157,0.196165,0.0262938,-1.18517,1.29094,0.128886,0.0377986
,,,,,,,,,,,,,,,,0.119408,-0.278356,-0.179001,0.733541,-0.00410746,-0.0097395,0.011826,0.184951,-0.0389252,0.0543598,-1.15011,0.0981208,0.00318584,0.334298,0.0260951,3.20876,-2.08705,-0.0,1.37564,-0.310457,0.430942,0.679181,0.457037,-0.0,0.0259049,0.811104,2.13743,0.346124,0.465398,0.101307,0.0814803,-0.521037,-0.340339,-0.038192,0.19469,0.0259049,-1.1883,1.29415,0.123516,0.0298818
,,,,,,,,,,,,,,,,0.117617,-0.278798,-0.179314,0.735377,-0.00724163,-0.0169501,0.0106391,0.182165,-0.0389894,0.0542706,-1.15333,0.0983779,0.00318584,0.33027,0.0260921,3.37077,-2.1373,-0.0,1.37907,-0.305799,0.43213,0.681106,0.458222,0.006958,0.0255154,0.959565,2.16356,0.340909,0.46621,0.101564,0.0817537,-0.521859,-0.33615,-0.0380532,0.199115,0.0255154,-1.19138,1.29732,0.124858,0.0303511
,,,,,,,,,,,,,,,,0.115822,-0.279181,-0.179588,0.737184,-0.00567977,-0.0108905,0.00877322,0.179375,-0.0390455,0.054065,-1.15678,0.0986311,0.00318584,0.326914,0.0259603,3.45961,-2.0904,-0.0,1.38245,-0.301134,0.433429,0.683119,0.459389,0.027832,0.0251252,1.00302,2.13221,0.335687,0.466924,0.101817,0.0816528,-0.522573,-0.327773,-0.0376321,0.190265,0.0251252,-1.19441,1.3008,0.121502,0.0266393
,,,,,,,,,,,,,,,,0.114025,-0.279506,-0.179824,0.738964,-0.00680558,-0.00630934,0.00757206,0.176581,-0.0390933,0.0541634,-1.15997,0.0988804,0.00318584,0.322886,0.0259718,3.4178,-2.1239,-0.0,1.38578,-0.296461,0.434567,0.684801,0.460539,0.03479,0.0247345,0.995775,2.18447,0.330458,0.467537,0.102066,0.081852,-0.523176,-0.327773,-0.0374314,0.182891,0.0247345,-1.1974,1.30393,0.12083,0.0313117
,,,,,,,,,,,,,,,,0.112226,-0.279771,-0.180022,0.740716,-0.0032346,-0.000256222,0.00837928,0.173785,-0.0391327,0.0540347,-1.16322,0.0991258,0.00318584,0.316844,0.0258645,3.24012,-2.10715,-0.0,1.38906,-0.291783,0.435805,0.686681,0.46167,0.03479,0.0243433,0.854556,2.0904,0.325224,0.468051,0.102312,0.0817773,-0.523668,-0.318348,-0.037121,0.174041,0.0243433,-1.20034,1.30729,0.11546,0.0265649
,,,,,,,,,,,,,,,,0.110425,-0.279976,-0.18018,0.74244,-0.00100796,-0.00747979,0.00582573,0.170986,-0.0391637,0.0540329,-1.16632,0.0993672,0.00318584,0.314159,0.0259406,3.33419,-2.0837,-0.0,1.39229,-0.2871,0.436842,0.688407,0.462783,-0.020874,0.0239518,0.756789,2.10085,0.319985,0.468462,0.102553,0.0820229,-0.524048,-0.314159,-0.036921,0.178466,0.0239518,-1.20324,1.31027,0.111433,0.0270588
,,,,,,,,,,,,,,,,0.108622,-0.280121,-0.180299,0.744136,-0.00415295,-0.00880539,0.00796791,0.168186,-0.0391862,0.0539146,-1.1695,0.0996048,0.00318584,0.306775,0.0258678,3.56936,-2.1105,-0.0,1.39546,-0.282414,0.438011,0.690221,0.463878,-0.006958,0.0235601,0.821967,2.15311,0.314743,0.468772,0.102791,0.0819341,-0.524314,-0.311018,-0.0365798,0.176991,0.0235601,-1.20608,1.31353,0.112775,0.0286034
,,,,,,,,,,,,,,,,0.106819,-0.280204,-0.180378,0.745804,8.51558e-05,-0.00718229,0.00742287,0.165384,-0.0392001,0.0539232,-1.17251,0.0998384,0.00318584,0.302076,0.0258978,3.50142,-2.077,-0.0,1.39858,-0.277725,0.439058,0.69188,0.464956,0.010437,0.0231681,0.945081,2.12176,0.309499,0.468978,0.103024,0.0822561,-0.524467,-0.307876,-0.0363803,0.172566,0.0231681,-1.20889,1.31633,0.106734,0.0301507
,,,,,,,,,,,,,,,,0.105015,-0.280226,-0.180417,0.747443,0.000294985,-0.00998449,0.00553432,0.162582,-0.0392054,0.0538816,-1.1753,0.100068,0.00318584,0.29872,0.0259602,3.38645,-2.08035,-0.0,1.40165,-0.273035,0.440055,0.693562,0.466015,0.03479,0.0227761,0.988533,2.17402,0.304254,0.46908,0.103254,0.0824753,-0.524504,-0.30264,-0.0363381,0.172566,0.0227761,-1.21164,1.31918,0.10472,0.0296051
,,,,,,,,,,,,,,,,0.103211,-0.280186,-0.180416,0.749055,0.000504624,-0.00983675,0.00901623,0.15978,-0.039202,0.0536792,-1.17854,0.100294,0.00318584,0.289993,0.0259541,3.36032,-2.04685,-0.0,1.40467,-0.268344,0.441102,0.695376,0.467056,-0.013916,0.0223841,0.988533,2.16356,0.299009,0.469077,0.10348,0.0824305,-0.524425,-0.299498,-0.0358092,0.169617,0.0223841,-1.21435,1.32224,0.102706,0.0311543
,,,,,,,,,,,,,,,,0.101407,-0.280083,-0.180374,0.750639,-0.0033132,-0.00231366,0.00780055,0.156978,-0.0391897,0.0537807,-1.18136,0.100516,0.00318584,0.285965,0.0259501,3.44916,-1.99325,-0.0,1.40763,-0.263654,0.442129,0.696858,0.468079,0.003479,0.0219921,0.90525,2.17402,0.293766,0.468967,0.103702,0.0826455,-0.524228,-0.292168,-0.0356417,0.159292,0.0219921,-1.21701,1.32499,0.10472,0.0285143
,,,,,,,,,,,,,,,,0.0996032,-0.279917,-0.180291,0.752195,-0.003774,0.0125854,0.0159853,0.154178,-0.0391685,0.0538321,-1.18438,0.100734,0.00318584,0.27254,0.0258475,3.538,-2.0904,-0.0,1.41054,-0.258965,0.443236,0.698363,0.469084,-0.010437,0.0216003,0.789378,2.26808,0.288525,0.468751,0.10392,0.082657,-0.523914,-0.296357,-0.0352389,0.141593,0.0216003,-1.21962,1.32789,0.103377,0.0373917
,,,,,,,,,,,,,,,,0.0978009,-0.279687,-0.180166,0.753723,-0.0028912,-0.00938672,0.0107483,0.15138,-0.0391384,0.0538112,-1.18708,0.100948,0.00318584,0.27254,0.0259082,3.44916,-2.0234,-0.0,1.4134,-0.254279,0.444163,0.699911,0.470071,0.003479,0.0212088,0.749547,2.31512,0.283288,0.468427,0.104134,0.0829082,-0.52348,-0.277507,-0.0351033,0.160767,0.0212088,-1.22219,1.33049,0.100692,0.0232282
,,,,,,,,,,,,,,,,0.096,-0.279393,-0.18,0.755222,0.00336329,-0.00333261,0.0135715,0.148585,-0.0390993,0.053696,-1.18999,0.101158,0.00318584,0.264485,0.0259408,3.36554,-1.9832,-0.0,1.41621,-0.249597,0.445099,0.701526,0.47104,0.045227,0.0208176,0.843693,2.31512,0.278056,0.467994,0.104344,0.0830365,-0.522926,-0.280649,-0.0347167,0.151917,0.0208176,-1.2247,1.33317,0.0926367,0.031052
,,,,,,,,,,,,,,,,0.094201,-0.279034,-0.179791,0.756694,-0.00112082,-0.0105496,0.0143871,0.145793,-0.0390511,0.0536413,-1.19269,0.101364,0.00318584,0.258443,0.0259352,3.34464,-2.0033,-0.0,1.41896,-0.24492,0.446056,0.703053,0.471991,-0.020874,0.0204268,0.945081,2.30467,0.27283,0.467452,0.10455,0.0833139,-0.522251,-0.280649,-0.0344875,0.156342,0.0204268,-1.22718,1.33565,0.0953218,0.0357293
,,,,,,,,,,,,,,,,0.0924043,-0.27861,-0.17954,0.758138,-0.00291751,-0.0133379,0.0131961,0.143004,-0.0389936,0.0535145,-1.19558,0.101567,0.00318584,0.254415,0.0258412,3.43348,-1.93965,-0.0,1.42167,-0.240248,0.447083,0.704624,0.472924,0.020874,0.0200366,0.988533,2.28376,0.267611,0.466799,0.104752,0.0833276,-0.521453,-0.271224,-0.0340231,0.156342,0.0200366,-1.2296,1.33834,0.0953218,0.0309759
,,,,,,,,,,,,,,,,0.0906103,-0.27812,-0.179246,0.759554,-0.00873916,-0.0102218,0.0120138,0.140221,-0.0389269,0.0534926,-1.19817,0.101765,0.00318584,0.250388,0.0257896,3.54845,-1.95975,-0.0,1.42432,-0.235584,0.44805,0.706062,0.473839,-0.017395,0.019647,0.999396,2.22628,0.262401,0.466034,0.104951,0.0835812,-0.520532,-0.264941,-0.0338105,0.150442,0.019647,-1.23198,1.34074,0.0993495,0.0293569
,,,,,,,,,,,,,,,,0.0888195,-0.277563,-0.178909,0.760943,-0.00583101,-0.00120091,0.0128551,0.137442,-0.0388509,0.0535534,-1.20047,0.101959,0.00318584,0.244346,0.0258006,3.48574,-2.0301,-0.0,1.42691,-0.230928,0.448936,0.707389,0.474736,0.020874,0.0192581,0.926976,2.29944,0.257201,0.465157,0.105145,0.0838431,-0.519487,-0.255516,-0.0338496,0.138643,0.0192581,-1.23432,1.34307,0.0946505,0.0245882
,,,,,,,,,,,,,,,,0.0870323,-0.276939,-0.178528,0.762303,-0.00224799,0.0181504,0.00967982,0.13467,-0.0387655,0.0536529,-1.2032,0.10215,0.00318584,0.242332,0.0257938,3.40735,-1.94635,-0.0,1.42946,-0.226281,0.449822,0.70865,0.475616,-0.024353,0.01887,0.86904,2.25763,0.252012,0.464167,0.105336,0.0838518,-0.518317,-0.252375,-0.0334025,0.116519,0.01887,-1.2366,1.34561,0.0892803,0.0260933
,,,,,,,,,,,,,,,,0.0852491,-0.276248,-0.178103,0.763636,0.00268163,0.00358501,0.0112158,0.131904,-0.0386706,0.0537247,-1.20555,0.102337,0.00318584,0.235619,0.0258295,3.376,-1.9698,-0.0,1.43195,-0.221645,0.450647,0.709911,0.476477,0.024353,0.0184828,0.76041,2.21582,0.246835,0.463062,0.105523,0.0840804,-0.51702,-0.239808,-0.0332859,0.128319,0.0184828,-1.23884,1.34787,0.0825675,0.0181632
,,,,,,,,,,,,,,,,0.0834704,-0.275489,-0.177634,0.764941,-0.00983758,-0.00507343,0.0114229,0.129145,-0.0385661,0.0536583,-1.20812,0.10252,0.00318584,0.230249,0.0256964,3.29238,-2.04685,-0.0,1.4344,-0.21702,0.451624,0.711283,0.47732,-0.0,0.0180966,0.76041,2.18969,0.241672,0.461842,0.105706,0.0840963,-0.515596,-0.252375,-0.0329188,0.134218,0.0180966,-1.24103,1.3503,0.093308,0.0353542
,,,,,,,,,,,,,,,,0.0816966,-0.274661,-0.17712,0.766219,-0.00959755,0.00250024,0.0103023,0.126394,-0.0384519,0.053697,-1.21038,0.102699,0.00318584,0.226222,0.0256462,3.30283,-1.9765,-0.0,1.43679,-0.212409,0.4525,0.712522,0.478146,0.038269,0.0177115,0.861798,2.2106,0.236524,0.460506,0.105885,0.0843223,-0.514044,-0.232478,-0.032804,0.123894,0.0177115,-1.24318,1.35247,0.0912941,0.0200693
,,,,,,,,,,,,,,,,0.0799282,-0.273765,-0.176561,0.767469,-0.00868087,-0.000241949,0.00919781,0.123652,-0.0383281,0.0536862,-1.2128,0.102874,0.00318584,0.222194,0.0255179,3.47006,-1.94635,-0.0,1.43913,-0.207811,0.453437,0.713783,0.478954,-0.017395,0.0173276,0.963186,2.21582,0.231392,0.459054,0.10606,0.0843158,-0.512362,-0.232478,-0.0324861,0.123894,0.0173276,-1.24528,1.35481,0.088609,0.0246672
,,,,,,,,,,,,,,,,0.0781655,-0.272798,-0.175957,0.768692,-0.00305941,-0.00444975,0.00811082,0.120919,-0.0381945,0.0536922,-1.21498,0.103045,0.00318584,0.218166,0.025533,3.44916,-1.97315,-0.0,1.44142,-0.203228,0.454212,0.715,0.479745,0.006958,0.016945,0.995775,2.09563,0.226277,0.457483,0.106231,0.0845097,-0.51055,-0.227242,-0.0323579,0.125369,0.016945,-1.24734,1.35691,0.0812249,0.024014
,,,,,,,,,,,,,,,,0.0764092,-0.271761,-0.175307,0.769888,-0.000788087,-0.0012729,0.00570005,0.118196,-0.038051,0.0537374,-1.21708,0.103213,0.00318584,0.215481,0.0255709,3.41258,-1.9899,-0.0,1.44365,-0.198661,0.454947,0.71615,0.480518,0.03479,0.0165637,1.02474,2.22628,0.221181,0.455793,0.106399,0.0846727,-0.508607,-0.219911,-0.0322624,0.119469,0.0165637,-1.24935,1.35898,0.0771973,0.02125
,,,,,,,,,,,,,,,,0.0746595,-0.270654,-0.174611,0.771056,0.00148997,0.0033896,0.00465192,0.115484,-0.0378976,0.0537553,-1.21924,0.103377,0.00318584,0.211453,0.0255307,3.36554,-1.9162,-0.0,1.44584,-0.194112,0.455742,0.717301,0.481273,-0.006958,0.016184,1.01388,2.10608,0.216105,0.453984,0.106562,0.0847245,-0.506532,-0.210487,-0.0320743,0.112094,0.016184,-1.25131,1.36112,0.0731696,0.0163743
,,,,,,,,,,,,,,,,0.0729171,-0.269475,-0.173869,0.772197,-0.00562272,0.0110134,0.00496778,0.112783,-0.0377341,0.0539453,-1.22134,0.103537,0.00318584,0.206083,0.0255134,3.33419,-1.9095,-0.0,1.44798,-0.189582,0.456498,0.718252,0.482011,0.024353,0.0158058,0.974049,2.19492,0.211051,0.452054,0.106722,0.0848867,-0.504323,-0.213628,-0.0318879,0.10177,0.0158058,-1.25323,1.36309,0.0785398,0.0240461
,,,,,,,,,,,,,,,,0.0711823,-0.268225,-0.17308,0.773312,-0.0120565,0.0201242,0.00866279,0.110095,-0.0375606,0.0541084,-1.22345,0.103693,0.00318584,0.197356,0.0253579,3.38122,-2.00665,-0.0,1.45006,-0.185072,0.457374,0.719203,0.482731,-0.0,0.0154293,0.901629,2.16879,0.206019,0.450002,0.106879,0.0848776,-0.50198,-0.207345,-0.0316563,0.0899705,0.0154293,-1.2551,1.36518,0.0832388,0.0222733
,,,,,,,,,,,,,,,,0.0694557,-0.266902,-0.172244,0.774399,-0.00975544,0.0189235,0.0117106,0.107419,-0.0373768,0.054311,-1.22536,0.103845,0.00318584,0.189301,0.025326,3.55368,-1.91285,-0.0,1.4521,-0.180583,0.458109,0.720088,0.483435,0.006958,0.0150546,0.854556,2.16879,0.201012,0.447828,0.107031,0.0851104,-0.499502,-0.195826,-0.0315682,0.0884956,0.0150546,-1.25693,1.36699,0.0792111,0.0152434
,,,,,,,,,,,,,,,,0.0677376,-0.265506,-0.17136,0.77546,-0.00341813,0.0103616,0.0141127,0.104757,-0.0371829,0.0543984,-1.22745,0.103994,0.00318584,0.181917,0.0252769,3.65297,-1.9095,-0.0,1.45408,-0.176116,0.458844,0.721062,0.484121,-0.0,0.0146818,0.789378,2.35693,0.19603,0.445531,0.10718,0.0851522,-0.496887,-0.194779,-0.0312625,0.0943953,0.0146818,-1.25871,1.36893,0.0711557,0.0186631
,,,,,,,,,,,,,,,,0.0660286,-0.264037,-0.170429,0.776495,-0.00042815,0.00328909,0.0118426,0.102109,-0.0369786,0.0544592,-1.22927,0.104139,0.00318584,0.179232,0.0253013,3.54323,-1.87265,-0.0,1.45602,-0.171672,0.459488,0.722035,0.484789,-0.0,0.014311,0.789378,2.36215,0.191074,0.443109,0.107325,0.0853961,-0.494135,-0.195826,-0.0311793,0.0988201,0.014311,-1.26045,1.37062,0.0664568,0.0241536
,,,,,,,,,,,,,,,,0.0643292,-0.262494,-0.169449,0.777502,-0.000113736,0.00065637,0.0163135,0.0994764,-0.0367639,0.0543831,-1.23122,0.10428,0.00318584,0.169834,0.0252986,3.40213,-1.99995,-0.0,1.4579,-0.167254,0.460143,0.723119,0.485441,-0.010437,0.0139423,0.840072,2.32034,0.186147,0.440562,0.107466,0.0855704,-0.491245,-0.185354,-0.0309261,0.0988201,0.0139423,-1.26215,1.37233,0.0644429,0.0181001
,,,,,,,,,,,,,,,,0.0626398,-0.260877,-0.168421,0.778484,0.000210716,-0.00048562,0.0134299,0.0968595,-0.0365388,0.0544798,-1.23287,0.104418,0.00318584,0.16782,0.0253192,3.38122,-1.9564,-0.0,1.45974,-0.162862,0.460757,0.724004,0.486076,0.010437,0.0135758,0.879903,2.42486,0.18125,0.437889,0.107604,0.0857862,-0.488215,-0.175929,-0.0309273,0.0973451,0.0135758,-1.2638,1.37395,0.0624291,0.0130677
,,,,,,,,,,,,,,,,0.0609609,-0.259184,-0.167344,0.77944,-0.00415327,-0.00751076,0.014605,0.0942591,-0.0363031,0.0544619,-1.23454,0.104552,0.00318584,0.161779,0.0253129,3.45439,-1.8827,-0.0,1.46153,-0.158497,0.461381,0.724978,0.486694,-0.006958,0.0132116,0.948702,2.28899,0.176384,0.435088,0.107737,0.0860438,-0.485045,-0.170693,-0.030869,0.10177,0.0132116,-1.2654,1.37548,0.0651142,0.0121967
,,,,,,,,,,,,,,,,0.0592931,-0.257416,-0.166218,0.780369,-0.00582112,-0.00566905,0.0164838,0.0916761,-0.0360568,0.054396,-1.23628,0.104682,0.00318584,0.155066,0.0252295,3.53278,-1.88605,-0.0,1.46327,-0.15416,0.462066,0.725973,0.487295,0.017395,0.0128497,0.988533,2.31512,0.17155,0.43216,0.107868,0.0860918,-0.481734,-0.169646,-0.0306887,0.0973451,0.0128497,-1.26697,1.37718,0.0651142,0.0154858
,,,,,,,,,,,,,,,,0.0576368,-0.255572,-0.165042,0.781273,-0.00479233,0.00946507,0.0130262,0.0891111,-0.0357998,0.0545477,-1.23788,0.104809,0.00318584,0.153723,0.02522,3.53278,-1.9631,-0.0,1.46496,-0.149854,0.46266,0.726726,0.48788,0.038269,0.0124905,1.04647,2.3517,0.166749,0.429103,0.107994,0.0863837,-0.47828,-0.166504,-0.0306065,0.079646,0.0124905,-1.26849,1.37858,0.0624291,0.0166507
,,,,,,,,,,,,,,,,0.0559924,-0.253651,-0.163816,0.782152,0.000947423,0.0142935,0.0109464,0.0865649,-0.035532,0.0546296,-1.23947,0.104932,0.00318584,0.151038,0.0252042,3.6582,-2.00665,-0.0,1.4666,-0.145579,0.463244,0.727522,0.488448,-0.020874,0.0121338,1.05009,2.28376,0.161984,0.425916,0.108118,0.0864162,-0.474683,-0.154985,-0.0304972,0.0722714,0.0121338,-1.26997,1.38019,0.055045,0.0094067
,,,,,,,,,,,,,,,,0.0543606,-0.251653,-0.16254,0.783005,0.00334328,0.0117669,0.015616,0.0840383,-0.0352534,0.0547968,-1.24083,0.105051,0.00318584,0.14164,0.0252827,3.76795,-1.97985,-0.0,1.4682,-0.141336,0.463717,0.728208,0.489,0.024353,0.0117798,1.03923,2.32034,0.157256,0.422599,0.108237,0.0866531,-0.470941,-0.14556,-0.0305651,0.0722714,0.0117798,-1.2714,1.38155,0.0510173,0.00422461
,,,,,,,,,,,,,,,,0.0527418,-0.249577,-0.161213,0.783833,-0.000289367,0.0181103,0.010926,0.0815321,-0.0349638,0.0549609,-1.2422,0.105167,0.00318584,0.14164,0.0252543,3.53278,-1.9765,-0.0,1.46975,-0.137127,0.464281,0.728872,0.489535,-0.003479,0.0114288,1.02836,2.34125,0.152566,0.41915,0.108353,0.0867018,-0.467054,-0.125664,-0.0305908,0.0634218,0.0114288,-1.27279,1.38305,0.0530312,-0.0114633
,,,,,,,,,,,,,,,,0.0511365,-0.247423,-0.159836,0.784635,0.000790466,0.0156252,0.00828929,0.079047,-0.0346633,0.0551443,-1.24344,0.10528,0.00318584,0.139626,0.0252702,3.55368,-1.97315,-0.0,1.47125,-0.132953,0.464785,0.729491,0.490055,0.031311,0.0110806,0.948702,2.27331,0.147916,0.415568,0.108466,0.086865,-0.463021,-0.128805,-0.0307002,0.0634218,0.0110806,-1.27414,1.38439,0.050346,-0.004148
,,,,,,,,,,,,,,,,0.0495452,-0.24519,-0.158407,0.785414,0.000541771,0.0264364,0.0164342,0.0765839,-0.0343517,0.05548,-1.24464,0.105389,0.00318584,0.126872,0.0253305,3.49097,-1.97315,-0.0,1.47271,-0.128816,0.465228,0.729934,0.490558,-0.027832,0.0107355,0.919734,2.28376,0.143306,0.411853,0.108575,0.087143,-0.458841,-0.128805,-0.0308153,0.0501475,0.0107355,-1.27545,1.38556,0.0490035,-1.07849e-05
