posa4.txt,posd5.txt,vela5.txt,posd2.txt,trq5.txt,trq1.txt,trq4.txt,vela4.txt,vela3.txt,posa1.txt,posd4.txt,trq2.txt,trq3.txt,vela1.txt,posd1.txt,posa3.txt,posa2.txt,vela2.txt,posd3.txt,posa5.txt
1.7956,0.11062,-0.00147493,0.999999,-0.097412,1.42147,-0.756789,-0.0,0.0,2.72867,1.8,-1.63574,-5.4873,0.271869,3.0,-0.719896,0.988947,0.0187959,-0.799999,0.00469027
1.7956,0.11062,-0.0,0.999999,-0.100891,1.48941,-0.767652,-0.0,0.0,2.73138,1.8,-1.67232,-5.4538,0.271869,3.0,-0.719896,0.989139,0.0161107,-0.799999,0.00469027
1.7956,0.11062,-0.0,0.999999,-0.100891,1.3274,-0.771273,-0.0,0.0,2.7341,1.8,-1.67755,-5.47055,0.266498,3.0,-0.719896,0.98938,0.0221523,-0.799999,0.00469027
1.7956,0.11062,-0.0,0.999999,-0.100891,1.47373,-0.774894,-0.0,0.0,2.73667,1.8,-1.66709,-5.5141,0.264485,3.0,-0.719896,0.989571,0.0228235,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.10437,1.34831,-0.774894,-0.00147493,0.0,2.73932,1.8,-1.67755,-5.47055,0.266498,3.0,-0.719896,0.989672,0.0140969,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.111328,1.32218,-0.778515,-0.0,0.0,2.74184,1.8,-1.688,-5.5074,0.258443,3.0,-0.719896,0.989763,0.00872665,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.111328,1.38489,-0.782136,-0.0,0.0,2.7444,1.8,-1.72981,-5.5007,0.255758,3.0,-0.719896,0.989853,0.00805537,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.114807,1.45283,-0.785757,-0.0,0.0,2.74699,1.8,-1.79774,-5.47055,0.254415,3.0,-0.719896,0.989994,0.012083,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.114807,1.36921,-0.785757,-0.0,0.0,2.74954,1.8,-1.81342,-5.5074,0.252401,3.0,-0.719896,0.990186,0.016782,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.118286,1.42147,-0.789378,-0.0,0.0,2.75204,1.8,-1.71413,-5.49065,0.25173,3.0,-0.719896,0.990296,0.0147682,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.066101,1.27514,-0.792999,-0.0,0.0,2.75449,1.8,-1.63051,-5.4873,0.244346,3.0,-0.719896,0.990327,0.0067128,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.090454,1.43715,-0.792999,-0.0,0.0,2.75685,1.8,-1.61483,-5.45715,0.243675,3.0,-0.719896,0.990327,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.038269,1.36399,-0.79662,-0.0,0.0,2.75931,1.8,-1.60961,-5.4672,0.242332,3.0,-0.719896,0.990327,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.038269,1.38489,-0.79662,-0.0,0.0,2.76172,1.8,-1.62529,-5.494,0.240318,3.0,-0.719896,0.990327,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.031311,1.34831,-0.79662,-0.0,0.0,2.764,1.8,-1.63051,-5.51075,0.236291,3.0,-0.719896,0.990327,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.027832,1.45805,-0.79662,-0.0,0.0,2.76626,1.8,-1.67755,-5.49735,0.233606,3.0,-0.719896,0.990327,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.017395,1.40579,-0.79662,-0.0,0.0,2.76865,1.8,-1.71413,-5.494,0.232263,3.0,-0.719896,0.990327,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.041748,1.39012,-0.79662,-0.0,0.0,2.771,1.8,-1.74026,-5.49065,0.231592,3.0,-0.719896,0.990327,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.031311,1.26469,-0.79662,-0.0,0.0,2.77328,1.8,-1.75071,-5.494,0.231592,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.003479,1.30127,-0.800241,-0.0,0.0,2.77545,1.8,-1.75594,-5.4672,0.224208,3.0,-0.719896,0.990317,-0.00067128,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.024353,1.37444,-0.800241,-0.0,0.0,2.77774,1.8,-1.77161,-5.5007,0.223536,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.038269,1.34308,-0.800241,-0.0,0.0,2.77989,1.8,-1.77684,-5.4873,0.223536,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.020874,1.34831,-0.807483,-0.0,0.0,2.78236,1.8,-1.8082,-5.4806,0.221523,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.0,1.24379,-0.811104,-0.0,0.0,2.78445,1.8,-1.8291,-5.5208,0.215481,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.010437,1.44238,-0.814725,-0.0,0.0,2.78656,1.8,-1.8291,-5.49735,0.215481,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.010437,1.29082,-0.814725,-0.0,0.0,2.78874,1.8,-1.8291,-5.49065,0.213467,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.03479,1.33263,-0.818346,-0.0,0.0,2.7908,1.8,-1.8291,-5.51075,0.211453,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.003479,1.3065,-0.818346,-0.0,0.0,2.79283,1.8,-1.85523,-5.5208,0.213467,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.006958,1.19675,-0.818346,-0.0,0.0,2.79495,1.8,-1.87091,-5.494,0.202055,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.027832,1.4267,-0.821967,-0.0,0.0,2.79691,1.8,-1.87613,-5.4739,0.203398,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.017395,1.29605,-0.818346,-0.0,0.0,2.79899,1.8,-1.88136,-5.4873,0.203398,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.031311,1.3065,-0.818346,-0.0,0.0,2.80094,1.8,-1.88136,-5.49065,0.203398,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.027832,1.21243,-0.818346,-0.0,0.0,2.80294,1.8,-1.88136,-5.5074,0.201384,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.024353,1.22811,-0.818346,-0.0,0.0,2.8049,1.8,-1.88659,-5.4672,0.197356,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.0,1.34831,-0.825588,-0.0,0.0,2.80699,1.8,-1.88659,-5.45045,0.194,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.010437,1.29605,-0.825588,-0.0,0.0,2.80883,1.8,-1.86046,-5.494,0.191315,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.031311,1.39012,-0.821967,-0.0,0.0,2.81079,1.8,-1.85523,-5.4806,0.187959,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.010437,1.41102,-0.821967,-0.0,0.0,2.81259,1.8,-1.87091,-5.50405,0.189301,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.038269,1.26469,-0.814725,-0.0,0.0,2.8145,1.8,-1.87091,-5.50405,0.185945,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.006958,1.40579,-0.814725,-0.0,0.0,2.81628,1.8,-1.88136,-5.51745,0.179903,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.0,1.43715,-0.811104,-0.0,0.0,2.81804,1.8,-1.88136,-5.47055,0.185273,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.027832,1.24379,-0.811104,-0.0,0.0,2.81988,1.8,-1.86046,-5.5007,0.183931,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.031311,1.3065,-0.807483,-0.0,0.0,2.82172,1.8,-1.84478,-5.49065,0.179903,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.0,1.30127,-0.803862,-0.0,0.0,2.8234,1.8,-1.86046,-5.51075,0.175875,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.003479,1.33263,-0.800241,-0.0,0.0,2.82518,1.8,-1.87091,-5.5208,0.175204,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.03479,1.36399,-0.800241,-0.0,0.0,2.82688,1.8,-1.87091,-5.51075,0.177218,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.017395,1.20198,-0.800241,-0.0,0.0,2.82861,1.8,-1.88136,-5.4873,0.175204,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.010437,1.17585,-0.803862,-0.0,0.0,2.83032,1.8,-1.85523,-5.47725,0.169834,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.031311,1.36921,-0.803862,-0.0,0.0,2.83217,1.8,-1.85523,-5.48395,0.169834,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.031311,1.22288,-0.803862,-0.0,0.0,2.83384,1.8,-1.85,-5.5007,0.167149,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.003479,1.30127,-0.807483,-0.0,0.0,2.83549,1.8,-1.86568,-5.5007,0.163792,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.024353,1.38489,-0.807483,-0.0,0.0,2.83707,1.8,-1.87091,-5.5074,0.163121,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.006958,1.31695,-0.807483,-0.0,0.0,2.83864,1.8,-1.86046,-5.4605,0.161107,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.027832,1.34308,-0.811104,-0.0,0.0,2.8402,1.8,-1.85523,-5.5007,0.157751,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.010437,1.45283,-0.811104,-0.0,0.0,2.84173,1.8,-1.86046,-5.51075,0.157751,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.006958,1.35353,-0.811104,-0.0,0.0,2.84332,1.8,-1.85523,-5.47055,0.15708,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.017395,1.30127,-0.807483,-0.0,0.0,2.84479,1.8,-1.84478,-5.49735,0.153052,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.027832,1.41625,-0.807483,-0.0,0.0,2.84635,1.8,-1.86046,-5.50405,0.153052,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.010437,1.37444,-0.807483,-0.0,0.0,2.84786,1.8,-1.87091,-5.45045,0.155737,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.017395,1.23856,-0.811104,-0.0,0.0,2.84935,1.8,-1.85523,-5.4739,0.149024,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.027832,1.41102,-0.811104,-0.0,0.0,2.85086,1.8,-1.83955,-5.4873,0.149696,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.027832,1.38489,-0.811104,-0.0,0.0,2.85243,1.8,-1.86046,-5.47055,0.147682,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.027832,1.3065,-0.811104,-0.0,0.0,2.85383,1.8,-1.85523,-5.45715,0.145668,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.003479,1.33263,-0.811104,-0.0,0.0,2.85529,1.8,-1.85,-5.4806,0.142983,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.031311,1.4267,-0.814725,-0.0,0.0,2.85669,1.8,-1.85,-5.494,0.139626,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.020874,1.45283,-0.814725,-0.0,0.0,2.85806,1.8,-1.84478,-5.5208,0.142983,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.024353,1.32218,-0.814725,-0.0,0.0,2.85948,1.8,-1.83955,-5.49065,0.144997,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.041748,1.2856,-0.818346,-0.0,0.0,2.86086,1.8,-1.86046,-5.48395,0.136941,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.013916,1.45283,-0.825588,-0.0,0.0,2.86217,1.8,-1.85523,-5.5007,0.135599,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.027832,1.40579,-0.825588,-0.0,0.0,2.86352,1.8,-1.85,-5.49735,0.134927,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.038269,1.33786,-0.825588,-0.0,0.0,2.86492,1.8,-1.84478,-5.49065,0.132914,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.006958,1.43715,-0.825588,-0.0,0.0,2.86622,1.8,-1.84478,-5.5275,0.132914,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.003479,1.37444,-0.825588,-0.0,0.0,2.86759,1.8,-1.83955,-5.4806,0.132914,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.024353,1.31695,-0.821967,-0.0,0.0,2.86883,1.8,-1.83433,-5.4538,0.1309,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.003479,1.31173,-0.821967,-0.0,0.0,2.87007,1.8,-1.83433,-5.49735,0.125529,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.041748,1.48418,-0.821967,-0.0,0.0,2.87137,1.8,-1.85523,-5.5141,0.128886,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.024353,1.35353,-0.821967,-0.0,0.0,2.87266,1.8,-1.85523,-5.49065,0.1309,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.031311,1.25424,-0.821967,-0.0,0.0,2.87382,1.8,-1.85,-5.51745,0.122844,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.038269,1.37966,-0.821967,-0.0,0.0,2.87521,1.8,-1.84478,-5.47725,0.121502,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.031311,1.43715,-0.821967,-0.0,0.0,2.87641,1.8,-1.83955,-5.45715,0.124858,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.024353,1.32218,-0.821967,-0.0,0.0,2.87759,1.8,-1.83433,-5.4672,0.123516,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.006958,1.26992,-0.821967,-0.0,0.0,2.87878,1.8,-1.83433,-5.49735,0.118817,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.017395,1.33263,-0.821967,-0.0,0.0,2.87997,1.8,-1.8291,-5.49065,0.117474,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.038269,1.46328,-0.821967,-0.0,0.0,2.88113,1.8,-1.8291,-5.49735,0.119488,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.003479,1.34831,-0.825588,-0.0,0.0,2.88234,1.8,-1.85523,-5.494,0.117474,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.010437,1.29082,-0.821967,-0.0,-0.0010472,2.88346,1.8,-1.85,-5.5074,0.116803,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.0,1.32218,-0.818346,-0.0,0.0,2.8846,1.8,-1.85,-5.494,0.113446,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.031311,1.31695,-0.811104,-0.0,0.0,2.8857,1.8,-1.84478,-5.50405,0.112775,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.013916,1.40057,-0.811104,-0.0,0.0,2.88687,1.8,-1.83955,-5.5208,0.113446,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.0,1.32218,-0.811104,-0.0,0.0,2.88797,1.8,-1.8291,-5.49735,0.11546,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.03479,1.19153,-0.807483,-0.0,0.0,2.88905,1.8,-1.8291,-5.5141,0.107405,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,-0.017395,1.3065,-0.807483,-0.0,0.0,2.89014,1.8,-1.8291,-5.49065,0.107405,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00469027
1.79558,0.11062,-0.0,0.999999,0.038269,1.4476,-0.811104,-0.0,0.0,2.89122,1.8,-1.8291,-5.49735,0.110761,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,0.00147493,0.999999,-0.024353,1.36399,-0.814725,-0.0,0.0,2.89232,1.8,-1.8291,-5.48395,0.107405,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.006958,1.31695,-0.818346,-0.0,0.0,2.89344,1.8,-1.8291,-5.47725,0.105391,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.024353,1.30127,-0.825588,-0.0,0.0010472,2.89443,1.8,-1.82387,-5.49065,0.102706,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.35353,-0.825588,-0.0,0.0,2.8955,1.8,-1.81342,-5.51075,0.10472,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.024353,1.36399,-0.821967,-0.0,0.0,2.89651,1.8,-1.81342,-5.5074,0.0986782,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.010437,1.39012,-0.821967,-0.0,-0.0010472,2.89758,1.8,-1.8082,-5.48395,0.107405,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.017395,1.19675,-0.821967,-0.0,0.0,2.89856,1.8,-1.8291,-5.45045,0.103377,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.017395,1.26992,-0.821967,-0.0,0.0010472,2.89956,1.8,-1.83955,-5.5007,0.102706,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.027832,1.20198,-0.821967,-0.0,-0.0010472,2.90053,1.8,-1.83433,-5.49065,0.0946505,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.003479,1.4476,-0.818346,-0.0,0.0,2.90152,1.8,-1.83433,-5.48395,0.0986782,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.006958,1.31173,-0.814725,-0.0,0.0,2.90248,1.8,-1.8291,-5.49735,0.0993495,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.23856,-0.814725,-0.0,0.0010472,2.90345,1.8,-1.8291,-5.49735,0.0973357,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,1.21243,-0.811104,-0.0,-0.0010472,2.90437,1.8,-1.8291,-5.45715,0.0946505,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.010437,1.29605,-0.807483,-0.0,0.0,2.90538,1.8,-1.82387,-5.47725,0.0926367,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.010437,1.39534,-0.803862,-0.0,0.0,2.90629,1.8,-1.82387,-5.4806,0.0953218,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.024353,1.31695,-0.803862,-0.0,0.0,2.90727,1.8,-1.81865,-5.47055,0.093308,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.041748,1.31173,-0.803862,-0.0,0.0010472,2.90814,1.8,-1.81865,-5.5074,0.0926367,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.027832,1.28037,-0.803862,-0.0,-0.0010472,2.90901,1.8,-1.81342,-5.4672,0.0852526,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.027832,1.4267,-0.803862,-0.0,0.0,2.9098,1.8,-1.81342,-5.4806,0.0832388,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.038269,1.40579,-0.811104,-0.0,0.0,2.91077,1.8,-1.81342,-5.4672,0.088609,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.010437,1.40057,-0.814725,-0.0,0.0010472,2.9116,1.8,-1.81342,-5.5074,0.088609,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.34831,-0.814725,-0.0,-0.0010472,2.91246,1.8,-1.81342,-5.46385,0.088609,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,1.3274,-0.818346,-0.0,0.0010472,2.9133,1.8,-1.81342,-5.4806,0.0845813,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.010437,1.37966,-0.818346,-0.0,-0.0010472,2.91402,1.8,-1.81342,-5.4873,0.0745121,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.041748,1.62006,-0.818346,-0.0,0.0010472,2.91485,1.8,-1.8082,-5.5007,0.076526,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,1.52077,-0.818346,-0.0,-0.0010472,2.91567,1.8,-1.79774,-5.4605,0.0832388,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.020874,1.4476,-0.818346,-0.0,0.0,2.91654,1.8,-1.79774,-5.48395,0.0832388,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.017395,1.4267,-0.814725,-0.0,0.0010472,2.9173,1.8,-1.79774,-5.52415,0.0805537,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.017395,1.45283,-0.811104,-0.0,-0.0010472,2.9181,1.8,-1.83433,-5.4873,0.0785398,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.017395,1.46851,-0.807483,-0.0,0.0,2.91879,1.8,-1.8291,-5.48395,0.0731696,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,1.52599,-0.807483,-0.0,0.0010472,2.91951,1.8,-1.82387,-5.494,0.0731696,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.027832,1.41625,-0.807483,-0.0,-0.0010472,2.92032,1.8,-1.82387,-5.48395,0.076526,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.36921,-0.807483,-0.0,0.0,2.92111,1.8,-1.81865,-5.49065,0.0825675,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,1.27514,-0.811104,-0.0,0.0010472,2.92194,1.8,-1.8082,-5.4873,0.0792111,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.29605,-0.814725,-0.0,-0.0010472,2.92267,1.8,-1.8082,-5.49735,0.076526,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.0,1.33786,-0.814725,-0.0,0.0,2.92341,1.8,-1.8082,-5.5476,0.0704845,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.013916,1.47373,-0.814725,-0.0,0.0,2.92408,1.8,-1.80297,-5.494,0.0691419,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.041748,1.52599,-0.814725,-0.0,0.0,2.92473,1.8,-1.80297,-5.51745,0.0691419,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.017395,1.43192,-0.814725,-0.0,0.0,2.92549,1.8,-1.79774,-5.47725,0.0731696,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.027832,1.39012,-0.814725,-0.0,0.0,2.92623,1.8,-1.80297,-5.48395,0.0745121,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
