wrench_my.txt,proportionalf_3.txt,wrench_fz.txt,wrench_mx.txt,integralf_3.txt,integralf_4.txt,proportionalf_1.txt,wrench_fy.txt,proportionalf_5.txt,proportionalf_4.txt,wrench_mz.txt,integralf_1.txt,integralf_2.txt,wrench_fx.txt,proportionalf_2.txt,integralf_5.txt,posd1.txt,error_pos_3.txt,error_vel_2.txt,veld4.txt,posa4.txt,veld2.txt,accd5.txt,veld1.txt,posa1.txt,posd4.txt,veld5.txt,posa3.txt,error_pos_1.txt,posa2.txt,error_vel_1.txt,error_vel_4.txt,error_pos_2.txt,veld3.txt,trq1.txt,trq2.txt,vela1.txt,posa5.txt,error_pos_4.txt,posd5.txt,accd3.txt,error_pos_5.txt,accd4.txt,error_vel_5.txt,vela5.txt,vela4.txt,posd3.txt,accd2.txt,vela2.txt,posd2.txt,error_vel_3.txt,vela3.txt,accd1.txt,trq4.txt,trq5.txt,trq3.txt
,,,,,,,,,,,,,,,,0.557884,-0.114585,-0.0688924,0.686298,0.244447,0.686298,0.17374,1.0321,0.457182,0.353119,0.195595,-0.337407,0.100702,0.200538,0.0829052,0.0491301,0.15258,-0.878462,1.97543,4.08151,0.949191,-0.0,0.108672,0.100639,-0.780307,0.100639,0.609615,0.195595,-0.0,0.637168,-0.451992,0.609615,0.755191,0.353119,0.0807713,-0.959233,0.881661,0.659022,-0.027832,-3.65485
,,,,,,,,,,,,,,,,0.568249,-0.113748,-0.079605,0.692368,0.250885,0.692368,0.172211,1.04087,0.466547,0.360012,0.197325,-0.347067,0.101702,0.208382,0.0856409,0.0463499,0.15163,-0.88623,1.9702,4.22783,0.955232,-0.0,0.109127,0.102603,-0.773438,0.102603,0.604248,0.197325,-0.0,0.646018,-0.460815,0.604248,0.771973,0.360012,0.0949936,-0.981224,0.873751,0.814725,0.031311,-3.6381
,,,,,,,,,,,,,,,,0.578701,-0.112831,-0.0796313,0.698383,0.257611,0.698383,0.170651,1.04957,0.476193,0.366966,0.199039,-0.356885,0.102508,0.216136,0.084269,0.0435156,0.15083,-0.89393,1.97543,4.07628,0.965301,-0.0,0.109355,0.104585,-0.766433,0.104585,0.598776,0.199039,-0.0,0.654867,-0.469716,0.598776,0.778014,0.366966,0.096719,-0.990649,0.865687,0.691611,0.038269,-3.6314
,,,,,,,,,,,,,,,,0.58924,-0.11185,-0.087097,0.704343,0.264071,0.704343,0.169062,1.05819,0.486413,0.37398,0.200738,-0.366844,0.102827,0.22404,0.0828157,0.0273516,0.14994,-0.901559,2.03814,4.06583,0.975371,-0.0,0.109909,0.106584,-0.759295,0.106584,0.593199,0.200738,-0.0,0.676991,-0.478694,0.593199,0.79144,0.37398,0.104798,-1.00636,0.857471,0.655401,-0.027832,-3.6716
,,,,,,,,,,,,,,,,0.599865,-0.110536,-0.0959615,0.710246,0.271018,0.710246,0.167443,1.06672,0.49611,0.381053,0.20242,-0.377211,0.103755,0.231954,0.075238,0.0332553,0.149098,-0.909115,1.96498,4.14422,0.991481,-0.0,0.110035,0.1086,-0.752026,0.1086,0.58752,0.20242,-0.0,0.676991,-0.487747,0.58752,0.806208,0.381053,0.0940999,-1.00322,0.849106,0.7242,-0.003479,-3.6314
,,,,,,,,,,,,,,,,0.610574,-0.10958,-0.107568,0.716093,0.27792,0.716093,0.165796,1.07517,0.505978,0.388184,0.204086,-0.387296,0.104596,0.2401,0.0763025,0.0199276,0.148084,-0.916599,1.90226,4.00834,0.998865,-0.0,0.110264,0.110633,-0.744627,0.110633,0.58174,0.204086,-0.0,0.696165,-0.496876,0.58174,0.823661,0.388184,0.0949941,-1.01159,0.840593,0.586602,0.013916,-3.6515
,,,,,,,,,,,,,,,,0.621368,-0.108746,-0.117891,0.721881,0.285044,0.721881,0.16412,1.08353,0.515866,0.395374,0.205736,-0.397333,0.105502,0.248427,0.0779525,0.0168662,0.146947,-0.924008,1.96498,3.95086,1.00558,-0.0,0.11033,0.112682,-0.7371,0.112682,0.575859,0.205736,-0.0,0.705015,-0.506079,0.575859,0.839772,0.395374,0.0907269,-1.01473,0.831935,0.691611,0.020874,-3.6783
,,,,,,,,,,,,,,,,0.632244,-0.108095,-0.122231,0.72761,0.292301,0.72761,0.162416,1.09181,0.526056,0.402622,0.207369,-0.40726,0.106189,0.257339,0.0801864,0.0152203,0.145283,-0.93134,2.05904,3.9195,1.01162,-0.0,0.110321,0.114747,-0.729447,0.114747,0.569881,0.207369,-0.0,0.712389,-0.515356,0.569881,0.849841,0.402622,0.0938661,-1.02521,0.823133,0.698853,-0.0,-3.6381
,,,,,,,,,,,,,,,,0.643204,-0.1059,-0.126632,0.733278,0.299867,0.733278,0.160684,1.09999,0.537444,0.409926,0.208984,-0.418806,0.10576,0.266693,0.0709198,0.0164641,0.143233,-0.938596,2.05382,3.92473,1.02907,-0.0,0.110059,0.116829,-0.72167,0.116829,0.563805,0.208984,-0.0,0.716814,-0.524705,0.563805,0.85991,0.409926,0.0960351,-1.03463,0.814189,0.597465,-0.003479,-3.68835
,,,,,,,,,,,,,,,,0.654244,-0.104844,-0.133108,0.738885,0.307257,0.738885,0.158926,1.10809,0.547423,0.417287,0.210582,-0.429283,0.106821,0.275181,0.0723036,0.0161716,0.142106,-0.945773,1.97543,3.86724,1.03579,-0.0,0.11003,0.118927,-0.713771,0.118927,0.557634,0.210582,-0.0,0.722714,-0.534127,0.557634,0.871993,0.417287,0.0972354,-1.04301,0.805106,0.727821,0.024353,-3.685
,,,,,,,,,,,,,,,,0.665365,-0.104112,-0.138303,0.744431,0.314469,0.744431,0.15714,1.11609,0.557935,0.424704,0.212163,-0.439509,0.10743,0.284062,0.0742672,0.0128671,0.140641,-0.952871,2.00156,3.88292,1.04183,-0.0,0.110235,0.121041,-0.705751,0.121041,0.551368,0.212163,-0.0,0.731563,-0.543621,0.551368,0.882734,0.424704,0.0974681,-1.05034,0.795886,0.713337,-0.020874,-3.7051
,,,,,,,,,,,,,,,,0.676566,-0.103089,-0.142891,0.749912,0.321991,0.749912,0.155328,1.12401,0.568457,0.432175,0.213725,-0.450096,0.108108,0.293165,0.0727815,0.00507478,0.13901,-0.959888,2.12698,3.73136,1.05123,-0.0,0.110184,0.12317,-0.697613,0.12317,0.54501,0.213725,-0.0,0.744838,-0.553185,0.54501,0.892803,0.432175,0.0810264,-1.04091,0.78653,0.590223,0.038269,-3.68165
,,,,,,,,,,,,,,,,0.687845,-0.102465,-0.155597,0.75533,0.329469,0.75533,0.15349,1.13182,0.579211,0.439702,0.215269,-0.460353,0.108634,0.302288,0.0678451,0.00164315,0.137414,-0.966823,2.09563,3.67388,1.06398,-0.0,0.110233,0.125315,-0.689357,0.125315,0.53856,0.215269,-0.0,0.753687,-0.562818,0.53856,0.910928,0.439702,0.0856106,-1.05243,0.777042,0.659022,-0.003479,-3.68165
,,,,,,,,,,,,,,,,0.699202,-0.101879,-0.157628,0.760683,0.336858,0.760683,0.151626,1.13955,0.589391,0.447282,0.216795,-0.470642,0.109811,0.311139,0.0681834,-0.00480329,0.136143,-0.973675,2.05382,3.6791,1.07136,-0.0,0.110423,0.127475,-0.680986,0.127475,0.53202,0.216795,-0.0,0.765487,-0.572521,0.53202,0.918312,0.447282,0.0881836,-1.06186,0.767422,0.68799,0.010437,-3.6649
,,,,,,,,,,,,,,,,0.710635,-0.101204,-0.165096,0.765971,0.344425,0.765971,0.149737,1.14717,0.600407,0.454915,0.218302,-0.481088,0.110229,0.320593,0.0657398,0.0034337,0.134322,-0.980442,2.09563,3.55891,1.08143,-0.0,0.11049,0.129651,-0.672502,0.129651,0.525392,0.218302,-0.0,0.762537,-0.582291,0.525392,0.931066,0.454915,0.0824633,-1.06291,0.757673,0.568497,0.041748,-3.6783
,,,,,,,,,,,,,,,,0.722145,-0.100187,-0.16793,0.771191,0.352279,0.771191,0.147823,1.1547,0.610959,0.462601,0.219789,-0.491942,0.111186,0.329746,0.0652119,-0.0164196,0.132855,-0.987124,2.12698,3.53278,1.08949,-0.0,0.110322,0.131841,-0.663906,0.131841,0.518676,0.219789,-0.0,0.787611,-0.592129,0.518676,0.939121,0.462601,0.0883475,-1.07547,0.747797,0.604707,0.027832,-3.74195
,,,,,,,,,,,,,,,,0.733729,-0.098562,-0.176875,0.776344,0.360708,0.776344,0.145884,1.16213,0.623032,0.470339,0.221258,-0.503472,0.110697,0.339866,0.0625708,-0.00389217,0.130473,-0.99372,2.07995,3.39167,1.09956,-0.0,0.109631,0.134047,-0.6552,0.134047,0.511875,0.221258,-0.0,0.780236,-0.602034,0.511875,0.953218,0.470339,0.0848935,-1.07861,0.737796,0.630054,-0.013916,-3.67495
,,,,,,,,,,,,,,,,0.745387,-0.0978189,-0.181188,0.781428,0.368783,0.781428,0.143922,1.16946,0.633625,0.478128,0.222707,-0.514184,0.111762,0.349291,0.0618428,-0.0165069,0.128837,-1.00023,2.08517,3.41258,1.10761,-0.0,0.109345,0.136266,-0.646386,0.136266,0.504989,0.222707,-0.0,0.797935,-0.612003,0.504989,0.962616,0.478128,0.0752439,-1.07547,0.727672,0.57936,0.010437,-3.71515
,,,,,,,,,,,,,,,,0.757118,-0.0973448,-0.188256,0.786443,0.376969,0.786443,0.141936,1.17668,0.645043,0.485967,0.224136,-0.524693,0.112074,0.359229,0.0610131,-0.027716,0.126738,-1.00665,2.22628,3.376,1.11567,-0.0,0.108998,0.138501,-0.637466,0.138501,0.498021,0.224136,-0.0,0.814159,-0.622038,0.498021,0.974699,0.485967,0.0709189,-1.07757,0.717427,0.496077,0.013916,-3.73525
,,,,,,,,,,,,,,,,0.76892,-0.0963217,-0.190024,0.791388,0.385332,0.791388,0.139927,1.1838,0.656412,0.493856,0.225546,-0.535814,0.112509,0.369228,0.0600802,-0.0330954,0.124629,-1.01298,2.13743,3.2558,1.12372,-0.0,0.108524,0.140749,-0.628442,0.140749,0.49097,0.225546,-0.0,0.824484,-0.632136,0.49097,0.981412,0.493856,0.0687781,-1.08176,0.707063,0.564876,0.024353,-3.71515
,,,,,,,,,,,,,,,,0.780794,-0.0955186,-0.199247,0.796262,0.393407,0.796262,0.137894,1.19082,0.667891,0.501795,0.226935,-0.546778,0.112903,0.379136,0.0563581,-0.0311712,0.122659,-1.01922,2.10608,3.18263,1.13446,-0.0,0.108388,0.143011,-0.619315,0.143011,0.48384,0.226935,-0.0,0.827434,-0.642297,0.48384,0.995509,0.501795,0.0656808,-1.0849,0.696583,0.619191,0.027832,-3.7989
,,,,,,,,,,,,,,,,0.792736,-0.0952015,-0.198472,0.801065,0.401991,0.801065,0.13584,1.19774,0.678896,0.509781,0.228303,-0.557319,0.11384,0.389195,0.0572295,-0.0366932,0.120586,-1.02536,2.03814,3.14605,1.14051,-0.0,0.10779,0.145288,-0.610088,0.145288,0.476631,0.228303,-0.0,0.837758,-0.65252,0.476631,0.999537,0.509781,0.0626753,-1.08804,0.685988,0.54315,-0.013916,-3.78885
,,,,,,,,,,,,,,,,0.804748,-0.0942543,-0.205154,0.805795,0.410597,0.805795,0.133763,1.20454,0.690727,0.517816,0.229652,-0.56855,0.11402,0.399415,0.0539667,-0.0452376,0.1184,-1.03142,2.17924,3.11992,1.15057,-0.0,0.107218,0.147577,-0.600761,0.147577,0.469344,0.229652,-0.0,0.851032,-0.662804,0.469344,1.01095,0.517816,0.0649985,-1.09642,0.67528,0.456246,0.038269,-3.7989
,,,,,,,,,,,,,,,,0.816827,-0.0936656,-0.209224,0.810451,0.419248,0.810451,0.131665,1.21124,0.702438,0.525897,0.230979,-0.579482,0.114389,0.409625,0.0492538,-0.0523803,0.116272,-1.03738,2.1113,2.99972,1.16199,-0.0,0.106649,0.149881,-0.591337,0.149881,0.461982,0.230979,-0.0,0.862832,-0.673148,0.461982,1.01968,0.525897,0.0496132,-1.08699,0.664462,0.496077,0.003479,-3.7587
,,,,,,,,,,,,,,,,0.828972,-0.0933717,-0.216053,0.815034,0.427743,0.815034,0.129545,1.21783,0.714219,0.534024,0.232285,-0.59018,0.114753,0.420007,0.049131,-0.0492726,0.114018,-1.04324,2.03814,2.94224,1.1687,-0.0,0.106281,0.152197,-0.581818,0.152197,0.454545,0.232285,-0.0,0.864307,-0.683551,0.454545,1.03109,0.534024,0.0510777,-1.09432,0.653535,0.572118,-0.006958,-3.7855
,,,,,,,,,,,,,,,,0.841183,-0.0925862,-0.210202,0.819542,0.436173,0.819542,0.127405,1.22431,0.725527,0.542197,0.23357,-0.601426,0.115657,0.429935,0.0482272,-0.0491894,0.112262,-1.04901,2.27331,2.94746,1.17608,-0.0,0.106025,0.154526,-0.572205,0.154526,0.447035,0.23357,-0.0,0.868731,-0.694013,0.447035,1.02974,0.542197,0.0515907,-1.1006,0.642502,0.510561,0.020874,-3.7989
,,,,,,,,,,,,,,,,0.853458,-0.0922663,-0.217181,0.823975,0.445155,0.823975,0.125244,1.23068,0.737781,0.550415,0.234833,-0.612265,0.115677,0.440427,0.0478838,-0.0521315,0.109988,-1.05469,2.11653,2.83772,1.1828,-0.0,0.10526,0.156868,-0.5625,0.156868,0.439453,0.234833,-0.0,0.876106,-0.704531,0.439453,1.04116,0.550415,0.0584835,-1.11317,0.631364,0.416415,-0.020874,-3.82235
,,,,,,,,,,,,,,,,0.865796,-0.0919555,-0.221552,0.828331,0.453894,0.828331,0.123063,1.23694,0.748827,0.558677,0.236074,-0.623151,0.11697,0.450466,0.0447434,-0.0669492,0.108211,-1.06026,2.22105,2.71752,1.19219,-0.0,0.104783,0.159223,-0.552705,0.159223,0.431801,0.236074,-0.0,0.89528,-0.715106,0.431801,1.04988,0.558677,0.0497658,-1.11003,0.620125,0.391068,0.031311,-3.84915
,,,,,,,,,,,,,,,,0.878197,-0.0913387,-0.222643,0.83261,0.46354,0.83261,0.120863,1.24308,0.761564,0.566981,0.237294,-0.634398,0.116632,0.461885,0.0448465,-0.0744692,0.105097,-1.06574,2.22105,2.51371,1.19824,-0.0,0.103442,0.16159,-0.542822,0.16159,0.42408,0.237294,-0.0,0.90708,-0.725736,0.42408,1.05525,0.566981,0.0432409,-1.10898,0.608784,0.420036,-0.024353,-3.81565
,,,,,,,,,,,,,,,,0.890658,-0.0912474,-0.225153,0.836812,0.472102,0.836812,0.118643,1.24911,0.773365,0.575329,0.238492,-0.645173,0.117292,0.472075,0.0428219,-0.074692,0.103254,-1.07112,2.21582,2.52416,1.20629,-0.0,0.103227,0.163969,-0.532853,0.163969,0.416291,0.238492,-0.0,0.911504,-0.736421,0.416291,1.06197,0.575329,0.0378624,-1.10898,0.597346,0.445383,0.020874,-3.8525
,,,,,,,,,,,,,,,,0.903178,-0.0902041,-0.230428,0.840936,0.481903,0.840936,0.116405,1.25503,0.786284,0.583717,0.239667,-0.656954,0.116894,0.48311,0.0346409,-0.0749931,0.100607,-1.0764,2.19492,2.3726,1.22039,-0.0,0.101815,0.166359,-0.522799,0.166359,0.408437,0.239667,-0.0,0.915929,-0.747158,0.408437,1.07136,0.583717,0.0336313,-1.11003,0.585811,0.47073,-0.006958,-3.91615
,,,,,,,,,,,,,,,,0.915758,-0.0902812,-0.238466,0.844981,0.49104,0.844981,0.114148,1.26083,0.797995,0.592147,0.24082,-0.667667,0.117763,0.493562,0.0417835,-0.0901223,0.0985847,-1.08158,2.0695,2.33602,1.21905,-0.0,0.101107,0.168762,-0.512663,0.168762,0.400518,0.24082,-0.0,0.935103,-0.757948,0.400518,1.08345,0.592147,0.0336899,-1.11527,0.574183,0.405552,0.003479,-3.9262
,,,,,,,,,,,,,,,,0.928395,-0.0891844,-0.233158,0.848946,0.500597,0.848946,0.111872,1.26651,0.810722,0.600617,0.24195,-0.679605,0.117672,0.505122,0.0373976,-0.0891069,0.095495,-1.08665,2.28899,2.18447,1.22911,-0.0,0.100019,0.171176,-0.502445,0.171176,0.392535,0.24195,-0.0,0.938053,-0.768789,0.392535,1.0821,0.600617,0.0317559,-1.11841,0.562462,0.369342,-0.003479,-3.92285
,,,,,,,,,,,,,,,,0.941088,-0.0896929,-0.237328,0.852831,0.509845,0.852831,0.10958,1.27208,0.822654,0.609126,0.243057,-0.689988,0.118433,0.515594,0.0295376,-0.0866966,0.0935319,-1.09162,2.25763,2.25241,1.24254,-0.0,0.0992806,0.173601,-0.492148,0.173601,0.384491,0.243057,-0.0,0.939528,-0.779681,0.384491,1.09016,0.609126,0.0330661,-1.12469,0.550652,0.311406,0.013916,-3.93625
,,,,,,,,,,,,,,,,0.953836,-0.0887112,-0.242922,0.856636,0.520044,0.856636,0.10727,1.27752,0.835966,0.617673,0.244141,-0.70191,0.11787,0.527314,0.0322996,-0.0961665,0.0903588,-1.09649,2.2106,1.95975,1.24523,-0.0,0.0976289,0.176037,-0.481774,0.176037,0.376386,0.244141,-0.0,0.952802,-0.790622,0.376386,1.09956,0.617673,0.0166772,-1.11317,0.538753,0.300543,0.041748,-3.9463
,,,,,,,,,,,,,,,,0.966638,-0.0890815,-0.245911,0.860359,0.529314,0.860359,0.104943,1.28285,0.848129,0.626258,0.245202,-0.712529,0.118508,0.537887,0.0315858,-0.104243,0.0883712,-1.10126,2.21582,1.8291,1.25127,-0.0,0.096944,0.178484,-0.471324,0.178484,0.368222,0.245202,-0.0,0.964602,-0.80161,0.368222,1.10627,0.626258,0.0108645,-1.11212,0.526769,0.318648,-0.013916,-4.0066
,,,,,,,,,,,,,,,,0.979492,-0.0894046,-0.241599,0.864,0.538319,0.864,0.1026,1.28806,0.860273,0.63488,0.24624,-0.723242,0.11922,0.548631,0.0287378,-0.100602,0.0862492,-1.10592,2.22105,1.84478,1.25932,-0.0,0.0965615,0.180941,-0.4608,0.180941,0.36,0.24624,-0.0,0.964602,-0.812646,0.36,1.1056,0.63488,0.012487,-1.11841,0.514701,0.3621,0.017395,-3.98985
,,,,,,,,,,,,,,,,0.992399,-0.0884701,-0.240725,0.867559,0.548673,0.867559,0.100241,1.29315,0.873131,0.643538,0.247254,-0.735258,0.119267,0.559989,0.0257688,-0.101468,0.083549,-1.11048,2.26286,1.82387,1.26738,-0.0,0.0948653,0.183408,-0.450204,0.183408,0.351722,0.247254,-0.0,0.969026,-0.823728,0.351722,1.10828,0.643538,0.0089791,-1.11945,0.502551,0.358479,-0.003479,-4.0937
,,,,,,,,,,,,,,,,1.00535,-0.0893085,-0.245305,0.871034,0.558252,0.871034,0.097866,1.29811,0.885617,0.652231,0.248245,-0.745547,0.119738,0.570642,0.0273768,-0.106842,0.0815888,-1.11492,2.30467,1.67232,1.27073,-0.0,0.0939787,0.185886,-0.439538,0.185886,0.343389,0.248245,-0.0,0.977876,-0.834856,0.343389,1.11634,0.652231,0.00348313,-1.11841,0.490321,0.318648,0.010437,-4.0535
,,,,,,,,,,,,,,,,1.01836,-0.0885886,-0.245941,0.874426,0.568363,0.874426,0.0954759,1.30295,0.899281,0.660958,0.249211,-0.757438,0.11908,0.582665,0.0234919,-0.113774,0.0782935,-1.11927,2.32557,1.50509,1.27946,-0.0,0.0925955,0.188373,-0.428804,0.188373,0.335003,0.249211,-0.0,0.988201,-0.846027,0.335003,1.12037,0.660958,0.00647175,-1.12574,0.478014,0.271575,-0.003479,-4.0937
,,,,,,,,,,,,,,,,1.03141,-0.0888541,-0.244647,0.877734,0.578142,0.877734,0.093071,1.30767,0.911646,0.669719,0.250154,-0.768386,0.119768,0.593459,0.0208261,-0.122266,0.0762602,-1.1235,2.31512,1.52077,1.28684,-0.0,0.0915776,0.19087,-0.418003,0.19087,0.326565,0.250154,-0.0,1.0,-0.857241,0.326565,1.12238,0.669719,-0.000903937,-1.1226,0.465631,0.242607,-0.024353,-4.08365
,,,,,,,,,,,,,,,,1.04451,-0.0881874,-0.247465,0.880957,0.588938,0.880957,0.0906517,1.31226,0.924877,0.678513,0.251073,-0.780309,0.119637,0.605522,0.022735,-0.129367,0.0729908,-1.12763,2.41964,1.39534,1.28953,-0.0,0.0895747,0.193376,-0.407138,0.193376,0.318076,0.251073,-0.0,1.01032,-0.868496,0.318076,1.12842,0.678513,-0.0029353,-1.12469,0.453175,0.202776,0.027832,-4.14395
,,,,,,,,,,,,,,,,1.05766,-0.0886454,-0.248355,0.884096,0.598341,0.884096,0.0882184,1.31673,0.937463,0.687338,0.251967,-0.791147,0.120195,0.616437,0.0191488,-0.133604,0.0709011,-1.13164,2.38306,1.31173,1.29759,-0.0,0.0889973,0.195891,-0.396209,0.195891,0.309538,0.251967,-0.0,1.0177,-0.879793,0.309538,1.13245,0.687338,-0.00695208,-1.12469,0.440647,0.188292,0.024353,-4.1808
,,,,,,,,,,,,,,,,1.07085,-0.0892058,-0.250672,0.887148,0.608363,0.887148,0.0857714,1.32108,0.95007,0.696194,0.252837,-0.801923,0.120778,0.627432,0.0174509,-0.140876,0.0687619,-1.13555,2.3726,1.22811,1.30363,-0.0,0.0878315,0.198415,-0.385219,0.198415,0.300952,0.252837,-0.0,1.02802,-0.891129,0.300952,1.13782,0.696194,-0.0140009,-1.12155,0.42805,0.177429,-0.003479,-4.2009
,,,,,,,,,,,,,,,,1.08408,-0.0885166,-0.245692,0.890114,0.619358,0.890114,0.0833112,1.32529,0.963905,0.705081,0.253683,-0.813987,0.120175,0.639113,0.0162979,-0.146759,0.065968,-1.13935,2.35693,1.19675,1.309,2.21239e-05,0.0857223,0.200948,-0.37417,0.200926,0.29232,0.252208,0.00147493,1.03687,-0.902503,0.29232,1.13581,0.705081,-0.0136091,-1.12574,0.415386,0.14484,0.024353,-4.2545
,,,,,,,,,,,,,,,,1.09735,-0.0894043,-0.251539,0.892994,0.629491,0.892994,0.0808382,1.32939,0.976653,0.713996,0.254503,-0.824511,0.1207,0.650209,0.0123328,-0.130604,0.0637873,-1.14303,2.43009,1.12359,1.31705,2.21239e-05,0.0845052,0.203489,-0.363063,0.203467,0.283643,0.254503,-0.0,1.0236,-0.913915,0.283643,1.14453,0.713996,0.000507085,-1.14354,0.402656,0.188292,-0.010437,-4.16405
,,,,,,,,,,,,,,,,1.11067,-0.0889145,-0.244047,0.895787,0.640376,0.895787,0.0783527,1.33335,0.99084,0.72294,0.255299,-0.836449,0.119827,0.662383,0.0095826,-0.139611,0.0605576,-1.14661,2.31512,1.00862,1.32377,2.21239e-05,0.0825642,0.206038,-0.3519,0.206016,0.274922,0.255299,-0.0,1.0354,-0.925364,0.274922,1.13983,0.72294,-0.00830376,-1.1383,0.389863,0.202776,0.006958,-4.1942
,,,,,,,,,,,,,,,,1.12402,-0.0892453,-0.237985,0.898493,0.650354,0.898493,0.0758553,1.33718,1.0033,0.731912,0.25607,-0.847602,0.120724,0.673197,0.00804677,-0.142805,0.0587148,-1.15007,2.40396,1.00862,1.32914,2.21239e-05,0.0815578,0.208595,-0.340683,0.208573,0.266159,0.25607,-0.0,1.0413,-0.936847,0.266159,1.13648,0.731912,-0.0149083,-1.13516,0.37701,0.224502,0.03479,-4.221
,,,,,,,,,,,,,,,,1.13741,-0.0885578,-0.241409,0.90111,0.66146,0.90111,0.0733462,1.34089,1.01771,0.74091,0.256816,-0.859807,0.119695,0.684867,0.00302571,-0.149037,0.0560426,-1.15342,2.39351,0.909324,1.33786,2.21239e-05,0.0794497,0.211159,-0.329414,0.211137,0.257355,0.256816,-0.0,1.05015,-0.948365,0.257355,1.14252,0.74091,-0.0130229,-1.1404,0.364097,0.213639,0.038269,-4.3148
,,,,,,,,,,,,,,,,1.15084,-0.089097,-0.246264,0.90364,0.67177,0.90364,0.0708259,1.34446,1.03009,0.749934,0.257537,-0.870818,0.120747,0.695812,0.00123162,-0.158307,0.0541212,-1.15666,2.30467,0.841386,1.34323,2.21239e-05,0.0781638,0.213731,-0.318095,0.213709,0.248512,0.257537,-0.0,1.06195,-0.959915,0.248512,1.1499,0.749934,-0.00683567,-1.14982,0.351126,0.21726,0.017395,-4.30475
,,,,,,,,,,,,,,,,1.1643,-0.0887413,-0.241809,0.90608,0.683164,0.90608,0.0682947,1.34791,1.04461,0.758982,0.258233,-0.882756,0.119689,0.708298,0.000650126,-0.169141,0.0506841,-1.15978,2.32557,0.715962,1.34726,2.21239e-05,0.0758187,0.21631,-0.306727,0.216288,0.239631,0.258233,-0.0,1.07522,-0.971497,0.239631,1.14789,0.758982,-0.0256678,-1.13411,0.338102,0.166566,-0.013916,-4.40525
,,,,,,,,,,,,,,,,1.17779,-0.0900341,-0.24617,0.908432,0.693252,0.908432,0.0657532,1.35123,1.05715,0.768055,0.258903,-0.893076,0.120649,0.719384,-0.00274701,-0.181538,0.0486705,-1.16279,2.34125,0.590538,1.35397,2.21239e-05,0.0748028,0.218896,-0.295313,0.218874,0.230713,0.258903,-0.0,1.08997,-0.98311,0.230713,1.1546,0.768055,-0.0433388,-1.11945,0.325024,0.115872,0.024353,-4.48565
,,,,,,,,,,,,,,,,1.19132,-0.0908381,-0.253306,0.910694,0.70396,0.910694,0.0632016,1.35441,1.07049,0.777151,0.259548,-0.903915,0.120835,0.730491,-0.00493262,-0.1955,0.0466599,-1.16569,2.36215,0.543504,1.35934,2.21239e-05,0.0731906,0.221488,-0.283853,0.221466,0.22176,0.259548,-0.0,1.10619,-0.994753,0.22176,1.164,0.777151,-0.0493762,-1.11631,0.311895,0.094146,0.045227,-4.5359
,,,,,,,,,,,,,,,,1.20488,-0.0906338,-0.249791,0.912867,0.715752,0.912867,0.0606404,1.35746,1.08529,0.786269,0.260167,-0.91579,0.119593,0.742795,-0.00456464,-0.197752,0.0434732,-1.16847,2.36215,0.412854,1.36203,2.21239e-05,0.0705164,0.224087,-0.27235,0.224064,0.212773,0.260167,-0.0,1.11062,-1.00642,0.212773,1.16266,0.786269,-0.0521573,-1.11631,0.298717,0.086904,-0.013916,-4.6699
,,,,,,,,,,,,,,,,1.21847,-0.0915719,-0.243009,0.91495,0.726438,0.91495,0.05807,1.36038,1.09795,0.795408,0.260761,-0.92655,0.120526,0.754043,-0.00902763,-0.201569,0.0413651,-1.17114,2.50325,0.386724,1.36941,2.21239e-05,0.0689697,0.226691,-0.260806,0.226669,0.203754,0.260761,-0.0,1.11652,-1.01812,0.203754,1.15796,0.795408,-0.0579647,-1.11317,0.285493,0.086904,-0.020874,-4.7436
,,,,,,,,,,,,,,,,1.23209,-0.0919079,-0.243031,0.916942,0.738407,0.916942,0.0554908,1.36317,1.1129,0.804567,0.261328,-0.937938,0.119191,0.765995,-0.0149657,-0.202527,0.0385724,-1.17369,2.41441,0.33969,1.37814,2.21239e-05,0.0661602,0.229302,-0.249222,0.22928,0.194704,0.261328,-0.0,1.11947,-1.02985,0.194704,1.15997,0.804567,-0.0636565,-1.11003,0.272224,0.094146,0.048706,-4.7168
,,,,,,,,,,,,,,,,1.24573,-0.0927714,-0.233745,0.918844,0.749049,0.918844,0.0529031,1.36583,1.12574,0.813746,0.26187,-0.948824,0.119998,0.777061,-0.0143238,-0.2021,0.0366854,-1.17612,2.25763,0.329238,1.38015,2.21239e-05,0.0646976,0.231918,-0.2376,0.231896,0.185625,0.26187,-0.0,1.12094,-1.0416,0.185625,1.15259,0.813746,-0.0598074,-1.11631,0.258913,0.112251,0.03479,-4.69
,,,,,,,,,,,,,,,,1.25941,-0.0926533,-0.223207,0.920654,0.760929,0.920654,0.0503075,1.36835,1.14078,0.822944,0.262387,-0.960715,0.118625,0.788791,-0.0198567,-0.19439,0.0341523,-1.17844,2.3517,0.308334,1.38821,2.21239e-05,0.0620147,0.234539,-0.225942,0.234517,0.176517,0.262387,-0.0,1.11504,-1.05337,0.176517,1.14386,0.822944,-0.0600308,-1.11841,0.245561,0.133977,0.003479,-4.72685
