proportionalf_5.txt,wrench_my.txt,proportionalf_4.txt,wrench_fy.txt,wrench_fx.txt,integralf_1.txt,integralf_3.txt,proportionalf_1.txt,proportionalf_2.txt,wrench_mz.txt,proportionalf_3.txt,wrench_mx.txt,integralf_5.txt,integralf_2.txt,wrench_fz.txt,integralf_4.txt,posa3.txt,posa2.txt,trq2.txt,accd2.txt,veld4.txt,accd5.txt,veld3.txt,error_pos_3.txt,error_vel_2.txt,posd4.txt,posd1.txt,trq1.txt,vela2.txt,error_vel_1.txt,accd1.txt,trq5.txt,error_vel_5.txt,error_pos_4.txt,error_vel_3.txt,posa5.txt,posa4.txt,posd3.txt,vela4.txt,trq4.txt,posd2.txt,vela5.txt,posd5.txt,vela1.txt,vela3.txt,veld2.txt,veld5.txt,trq3.txt,accd4.txt,error_pos_5.txt,error_pos_1.txt,veld1.txt,error_pos_2.txt,error_vel_4.txt,accd3.txt,posa1.txt
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.329238,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.79774,-0.0,0.00111378,-0.221636,0.03479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21105,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.324012,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.79774,-0.0,0.00111378,-0.221636,-0.020874,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21105,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.31356,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.79774,-0.0,0.00111378,-0.221636,-0.0,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.308334,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.79774,-0.0,0.00111378,-0.221636,-0.03479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.20435,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.303108,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.79774,-0.0,0.00111378,-0.221636,0.031311,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.201,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.318786,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.79774,-0.0,0.00111378,-0.221636,-0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.201,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.324012,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.79774,-0.0,0.00111378,-0.221636,-0.0,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.201,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.334464,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.79774,-0.0,0.00111378,-0.221636,0.010437,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.065178,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.33969,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.79774,-0.0,0.00111378,-0.221636,0.020874,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.065178,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.33969,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,-0.027832,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21105,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.33969,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,-0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.20435,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.33969,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,0.013916,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.19765,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.344916,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,0.013916,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.201,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.350142,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,-0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.20435,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.350142,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.20435,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.36582,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,-0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.20435,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.355368,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,0.017395,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.201,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.360594,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,-0.003479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.201,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.350142,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,-0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.20435,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.350142,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,0.013916,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2144,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.350142,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,-0.03479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2144,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.350142,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,-0.017395,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2211,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.350142,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,0.027832,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21775,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.344916,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,-0.0,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21775,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.36582,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,-0.020874,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21105,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.371046,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,0.031311,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21105,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.371046,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,-0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21105,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.371046,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,0.027832,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.371046,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,-0.03479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.381498,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,-0.010437,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.386724,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,-0.017395,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.20435,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.39195,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,-0.017395,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.386724,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,-0.0,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.386724,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,-0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.386724,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.80297,-0.0,0.00111378,-0.221636,0.038269,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.20435,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.386724,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.79774,-0.0,0.00111378,-0.221636,0.027832,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.386724,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.79774,-0.0,0.00111378,-0.221636,-0.010437,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.20435,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.386724,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.79774,-0.0,0.00111378,-0.221636,0.020874,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.065178,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.20435,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.39195,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.79774,-0.0,0.00111378,-0.221636,-0.0,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.065178,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.201,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.39195,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,-0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.065178,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.201,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.39195,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,0.020874,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.068799,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.201,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.402402,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,-0.020874,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.068799,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.19765,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.397176,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,0.013916,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.068799,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.19765,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.386724,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,-0.006958,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.065178,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.20435,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.376272,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,0.006958,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.20435,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.36582,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,-0.031311,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.371046,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,-0.006958,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21105,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.371046,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,-0.03479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.376272,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.397176,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,-0.03479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.20435,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.397176,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.402402,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,0.013916,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2077,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.407628,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,-0.0,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21105,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55892,1.01002,-0.402402,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00107536,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,0.020874,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21105,-0.147669,0.105753,0.0974466,0.00111378,-0.0100233,0.000742073,0.189067,2.90255
