proportionalf_5.txt,wrench_fz.txt,integralf_5.txt,proportionalf_2.txt,wrench_mz.txt,integralf_4.txt,wrench_mx.txt,wrench_my.txt,wrench_fx.txt,proportionalf_4.txt,wrench_fy.txt,proportionalf_3.txt,proportionalf_1.txt,integralf_2.txt,integralf_3.txt,integralf_1.txt,error_vel_3.txt,error_pos_3.txt,accd2.txt,posd3.txt,accd3.txt,error_vel_1.txt,trq4.txt,vela5.txt,veld5.txt,posd5.txt,error_vel_4.txt,veld1.txt,posd4.txt,veld4.txt,posa5.txt,vela4.txt,posd2.txt,posa1.txt,posa4.txt,vela1.txt,error_pos_4.txt,vela3.txt,veld3.txt,accd4.txt,error_pos_2.txt,error_vel_5.txt,veld2.txt,vela2.txt,error_pos_5.txt,error_vel_2.txt,accd1.txt,error_pos_1.txt,posa3.txt,trq5.txt,posd1.txt,trq1.txt,trq2.txt,accd5.txt,posa2.txt,trq3.txt
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.412794,1.00885,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.32252,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-1.00862,6.99614e-05,-0.0,1.67748,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.086975,0.5,1.20198,-3.24012,-0.0465019,1.51082,-5.37675
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.409173,1.0059,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.3323,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-1.00567,6.99614e-05,-0.0,1.6677,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.250488,0.5,1.19675,-3.21922,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.405552,1.0,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.34283,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.999767,6.99614e-05,-0.0,1.65717,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.086975,0.5,1.19675,-3.21922,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.409173,0.992625,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.35243,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.992392,6.99614e-05,-0.0,1.64757,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.257446,0.5,1.20198,-3.22444,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.416415,0.986726,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.36294,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.986492,6.99614e-05,-0.0,1.63706,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.13916,0.5,1.20198,-3.21922,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.412794,0.986726,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.37206,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.986492,6.99614e-05,-0.0,1.62794,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.212219,0.5,1.20721,-3.22967,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.405552,0.983776,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.3819,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.983543,6.99614e-05,-0.0,1.6181,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.24353,0.5,1.20721,-3.24535,-0.0465019,1.51082,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.405552,0.988201,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.39181,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.987967,6.99614e-05,-0.0,1.60819,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.149597,0.5,1.20721,-3.21922,-0.0465019,1.51082,-5.37675
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.405552,0.986726,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.4017,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.986492,6.99614e-05,-0.0,1.5983,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.260925,0.5,1.19153,-3.22444,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.405552,0.986726,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.41155,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.986492,6.99614e-05,-0.0,1.58845,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.083496,0.5,1.19153,-3.24012,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.412794,0.988201,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.4221,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.987967,6.99614e-05,-0.0,1.5779,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.250488,0.5,1.1863,-3.23489,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.412794,0.982301,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.43201,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.982068,6.99614e-05,-0.0,1.56799,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.080017,0.5,1.1863,-3.22967,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.412794,0.982301,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.44102,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.982068,6.99614e-05,-0.0,1.55898,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.240051,0.5,1.1863,-3.24012,-0.0465019,1.51082,-5.37005
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.412794,0.974926,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.45133,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.974693,6.99614e-05,-0.0,1.54867,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.146118,0.5,1.1863,-3.24012,-0.0465019,1.51082,-5.3734
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.977876,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.46077,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.977643,6.99614e-05,-0.0,1.53923,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.201782,0.5,1.19153,-3.22967,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.977876,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.47018,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.977643,6.99614e-05,-0.0,1.52982,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.233093,0.5,1.19153,-3.24535,-0.0465019,1.51082,-5.3935
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.974926,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.48055,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.974693,6.99614e-05,-0.0,1.51945,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.153076,0.5,1.1863,-3.25057,-0.0465019,1.51082,-5.36335
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.966077,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.48982,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.965844,6.99614e-05,-0.0,1.51018,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.253967,0.5,1.19675,-3.22444,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.969026,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.50013,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.968793,6.99614e-05,-0.0,1.49987,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.083496,0.5,1.19675,-3.23489,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.966077,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.50909,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.965844,6.99614e-05,-0.0,1.49091,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.257446,0.5,1.19675,-3.24535,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.961652,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.51927,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.961419,6.99614e-05,-0.0,1.48073,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.083496,0.5,1.20198,-3.25057,-0.0465019,1.51082,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.416415,0.952802,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.52861,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.952569,6.99614e-05,-0.0,1.47139,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.247009,0.5,1.20198,-3.2558,-0.0465019,1.51082,-5.36335
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.955752,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.53772,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.955519,6.99614e-05,-0.0,1.46228,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.184387,0.5,1.19675,-3.24012,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.952802,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.54746,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.952569,6.99614e-05,-0.0,1.45254,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.149597,0.5,1.19675,-3.22967,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.948378,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.55661,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.948144,6.99614e-05,-0.0,1.44338,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.24353,0.5,1.19675,-3.24012,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.951327,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.56666,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.951094,6.99614e-05,-0.0,1.43334,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.083496,0.5,1.20198,-3.24535,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.943953,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.57575,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.94372,6.99614e-05,-0.0,1.42425,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.24353,0.5,1.20198,-3.24535,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.951327,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.58586,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.951094,6.99614e-05,-0.0,1.41414,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.083496,0.5,1.20198,-3.25057,-0.0465019,1.51082,-5.37675
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.935103,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.5944,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.93487,6.99614e-05,-0.0,1.4056,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.236572,0.5,1.19675,-3.25057,-0.0465019,1.51082,-5.37675
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.930678,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.60429,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.930445,6.99614e-05,-0.0,1.39571,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.170471,0.5,1.19675,-3.2558,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.416415,0.921829,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.6133,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.921596,6.99614e-05,-0.0,1.3867,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.166992,0.5,1.20198,-3.26625,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.416415,0.917404,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.62208,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.917171,6.99614e-05,-0.0,1.37792,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.257446,0.5,1.20198,-3.27148,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.912979,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.63139,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.912746,6.99614e-05,-0.0,1.36861,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.076538,0.5,1.19675,-3.27148,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.912979,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.64053,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.912746,6.99614e-05,-0.0,1.35947,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.264404,0.5,1.20198,-3.27148,-0.0465019,1.51082,-5.3935
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.90413,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.64967,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.903897,6.99614e-05,-0.0,1.35033,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.160034,0.5,1.20198,-3.26102,-0.0465019,1.51082,-5.37675
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.416415,0.90413,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.65838,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.903897,6.99614e-05,-0.0,1.34161,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.187866,0.5,1.20198,-3.25057,-0.0465019,1.51082,-5.3734
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.90413,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.66805,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.903897,6.99614e-05,-0.0,1.33195,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.253967,0.5,1.19675,-3.24535,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.90708,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.6767,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.906846,6.99614e-05,-0.0,1.3233,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.083496,0.5,1.20198,-3.24535,-0.0465019,1.51082,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.90708,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.6856,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.906846,6.99614e-05,-0.0,1.3144,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.24353,0.5,1.20198,-3.24535,-0.0465019,1.51082,-5.3935
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.90708,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.69518,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.906846,6.99614e-05,-0.0,1.30482,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.076538,0.5,1.20198,-3.2558,-0.0465019,1.51082,-5.3734
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.90708,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.7038,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.906846,6.99614e-05,-0.0,1.29619,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.194824,0.5,1.20198,-3.2558,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.902655,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.71312,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.902422,6.99614e-05,-0.0,1.28688,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.229614,0.5,1.20198,-3.26102,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.89823,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.72173,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.897997,6.99614e-05,-0.0,1.27827,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.097412,0.5,1.20198,-3.26102,-0.0465019,1.51082,-5.3935
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.89528,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.73128,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.895047,6.99614e-05,-0.0,1.26872,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.264404,0.5,1.21243,-3.26625,-0.0465019,1.51082,-5.3667
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.893805,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.73962,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.893572,6.99614e-05,-0.0,1.26038,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.093933,0.5,1.21243,-3.26625,-0.0465019,1.51082,-5.37005
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.893805,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.74807,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.893572,6.99614e-05,-0.0,1.25192,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.20874,0.5,1.21243,-3.26625,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.886431,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.75765,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.886198,6.99614e-05,-0.0,1.24234,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.20874,0.5,1.20721,-3.26625,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.88938,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.76602,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.889147,6.99614e-05,-0.0,1.23398,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.080017,0.5,1.20721,-3.2767,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.877581,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.77538,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.877348,6.99614e-05,-0.0,1.22462,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.250488,0.5,1.20198,-3.27148,-0.0465019,1.51082,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.877581,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.78378,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.877348,6.99614e-05,-0.0,1.21622,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.06958,0.5,1.20198,-3.27148,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.876106,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.79314,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.875873,6.99614e-05,-0.0,1.20686,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.240051,0.5,1.20198,-3.2767,-0.0465019,1.51082,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.416415,0.868731,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,3.80139,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.868498,6.99614e-05,-0.0,1.19861,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.236572,0.5,1.19675,-3.2767,-0.0465019,1.51082,-5.39015
