proportionalf_3.txt,integralf_3.txt,proportionalf_1.txt,integralf_1.txt,wrench_fz.txt,integralf_2.txt,integralf_4.txt,wrench_fx.txt,proportionalf_5.txt,integralf_5.txt,proportionalf_2.txt,wrench_fy.txt,proportionalf_4.txt,wrench_my.txt,wrench_mz.txt,wrench_mx.txt,posa1.txt,error_vel_5.txt,trq1.txt,accd3.txt,error_vel_2.txt,veld4.txt,vela4.txt,posd4.txt,error_vel_1.txt,vela5.txt,veld1.txt,error_pos_2.txt,vela2.txt,accd4.txt,error_pos_1.txt,posd2.txt,accd5.txt,accd2.txt,trq3.txt,error_pos_4.txt,posa2.txt,posa5.txt,accd1.txt,posa3.txt,trq5.txt,vela3.txt,posd5.txt,veld2.txt,veld5.txt,error_pos_3.txt,posd1.txt,posa4.txt,posd3.txt,trq2.txt,vela1.txt,error_pos_5.txt,trq4.txt,veld3.txt,error_vel_4.txt,error_vel_3.txt
,,,,,,,,,,,,,,,,0.475871,-1.07941,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.07965,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.61635,0.0136061,1.50717,2.55396,-0.0046524,-2.51794,0.281799,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.05382,-0.0,2.44604,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.07646,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0767,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.61635,0.0136061,1.50717,2.56496,-0.0046524,-2.51794,0.125244,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.05382,-0.0,2.43504,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.07646,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0767,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.61635,0.0136061,1.50717,2.5765,-0.0046524,-2.51794,0.288757,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.05382,-0.0,2.4235,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.07646,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0767,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.613,0.0136061,1.50717,2.58697,-0.0046524,-2.51794,0.135681,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.05382,-0.0,2.41303,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.08089,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.08112,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.613,0.0136061,1.50717,2.59746,-0.0046524,-2.51794,0.292236,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.05904,-0.0,2.40254,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.07941,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.07965,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.613,0.0136061,1.50717,2.6083,-0.0046524,-2.51794,0.10437,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.05904,-0.0,2.3917,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.08089,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.08112,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.613,0.0136061,1.50717,2.61892,-0.0046524,-2.51794,0.257446,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.05382,-0.0,2.38108,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.07499,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.07522,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.62962,-0.0046524,-2.51794,0.10437,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.05382,-0.0,2.37038,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.06761,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.06785,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.64106,-0.0046524,-2.51794,0.288757,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.05904,-0.0,2.35894,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.06614,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.06637,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.65139,-0.0046524,-2.51794,0.118286,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.06427,-0.0,2.34861,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.06171,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.06195,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.66168,-0.0046524,-2.51794,0.285278,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.06427,-0.0,2.33832,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.05876,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.059,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.67228,-0.0046524,-2.51794,0.153076,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.0695,-0.0,2.32772,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.06171,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.06195,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.68243,-0.0046524,-2.51794,0.267883,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.0695,-0.0,2.31757,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.06761,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.06785,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.69427,-0.0046524,-2.51794,0.125244,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.05904,-0.0,2.30573,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.04991,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.05015,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.70445,-0.0046524,-2.51794,0.260925,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.05904,-0.0,2.29555,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.05286,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0531,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.71493,-0.0046524,-2.51794,0.184387,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.06427,-0.0,2.28507,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.04844,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.04867,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.72513,-0.0046524,-2.51794,0.229614,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.06427,-0.0,2.27487,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.04844,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.04867,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.73569,-0.0046524,-2.51794,0.247009,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.06427,-0.0,2.26431,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.05286,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0531,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.74602,-0.0046524,-2.51794,0.198303,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.06427,-0.0,2.25398,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.05729,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.05752,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.7575,-0.0046524,-2.51794,0.257446,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07472,-0.0,2.2425,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.05286,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0531,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.7679,-0.0046524,-2.51794,0.191345,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.2321,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.05434,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.05457,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.77803,-0.0046524,-2.51794,0.271362,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.22197,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.05286,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0531,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.78821,-0.0046524,-2.51794,0.135681,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.21179,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.05286,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0531,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.79872,-0.0046524,-2.51794,0.274841,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.0695,-0.0,2.20128,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.03959,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.03982,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.80954,-0.0046524,-2.51794,0.097412,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.0695,-0.0,2.19046,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.04106,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0413,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.82011,-0.0046524,-2.51794,0.281799,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.0695,-0.0,2.17989,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.03664,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.03687,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.82998,-0.0046524,-2.51794,0.114807,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07472,-0.0,2.17002,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.03664,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.03687,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.83987,-0.0046524,-2.51794,0.281799,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.16013,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.03074,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.03097,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.85053,-0.0046524,-2.51794,0.114807,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.14947,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.03222,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.03245,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.86155,-0.0046524,-2.51794,0.274841,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.13845,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.03517,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0354,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.87208,-0.0046524,-2.51794,0.10437,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.12792,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.03222,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.03245,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.88201,-0.0046524,-2.51794,0.267883,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.11799,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.02779,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.02802,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.89181,-0.0046524,-2.51794,0.180908,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.10819,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.02189,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.02212,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.90285,-0.0046524,-2.51794,0.24353,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.09715,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.01894,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.01917,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.91254,-0.0046524,-2.51794,0.236572,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.08746,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.01747,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0177,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.92241,-0.0046524,-2.51794,0.184387,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.08517,-0.0,2.07759,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.01304,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.01327,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.93252,-0.0046524,-2.51794,0.292236,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.06748,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.00567,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0059,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.94325,-0.0046524,-2.51794,0.149597,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.05675,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.00419,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.00442,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.95352,-0.0046524,-2.51794,0.281799,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.04648,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.00862,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.00885,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.96314,-0.0046524,-2.51794,0.10437,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.03686,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.999767,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.97281,-0.0046524,-2.51794,0.281799,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.02719,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.990917,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.99115,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.9827,-0.0046524,-2.51794,0.100891,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.0173,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.995342,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.995575,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,2.99336,-0.0046524,-2.51794,0.288757,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,2.00664,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.992392,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.992625,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,3.00292,-0.0046524,-2.51794,0.180908,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.07995,-0.0,1.99708,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.995342,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.995575,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,3.01243,-0.0046524,-2.51794,0.219177,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.08517,-0.0,1.98757,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.995342,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.995575,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,3.02312,-0.0046524,-2.51794,0.250488,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.08517,-0.0,1.97688,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.00124,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.00147,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,3.03288,-0.0046524,-2.51794,0.166992,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.08517,-0.0,1.96712,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-1.00419,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.00442,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,3.04323,-0.0046524,-2.51794,0.271362,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.08517,-0.0,1.95677,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.999767,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,3.05274,-0.0046524,-2.51794,0.107849,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.08517,-0.0,1.94726,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.999767,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,1.0,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,3.06259,-0.0046524,-2.51794,0.274841,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.08517,-0.0,1.93741,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.968793,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.969026,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,3.07206,-0.0046524,-2.51794,0.097412,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.08517,-0.0,1.92794,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.961419,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.961652,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6264,0.0136061,1.50717,3.08241,-0.0046524,-2.51794,0.292236,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.08517,-0.0,1.91759,-0.372963,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.955519,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.955752,2.33205e-05,-0.00716924,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.61635,0.0136061,1.50717,3.09159,-0.0046524,-2.51794,0.17395,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.08517,-0.0,1.90841,-0.372963,-0.000119401,9.32818e-05,-0.000119401
