wrench_fy.txt,wrench_fz.txt,proportionalf_3.txt,wrench_mz.txt,integralf_3.txt,wrench_fx.txt,integralf_4.txt,integralf_2.txt,proportionalf_4.txt,wrench_mx.txt,integralf_1.txt,proportionalf_5.txt,proportionalf_1.txt,wrench_my.txt,integralf_5.txt,proportionalf_2.txt,error_vel_4.txt,posd2.txt,posa2.txt,accd1.txt,vela2.txt,vela5.txt,error_vel_1.txt,error_vel_2.txt,veld2.txt,error_pos_5.txt,veld5.txt,posa1.txt,accd4.txt,vela3.txt,posd1.txt,posd4.txt,error_pos_2.txt,accd5.txt,trq5.txt,trq4.txt,trq1.txt,accd3.txt,vela4.txt,error_pos_1.txt,trq3.txt,accd2.txt,error_pos_4.txt,posd3.txt,vela1.txt,posa4.txt,veld4.txt,posa5.txt,error_vel_3.txt,trq2.txt,posa3.txt,error_pos_3.txt,veld1.txt,posd5.txt,error_vel_5.txt,veld3.txt,estimated_trqs_3.txt,estimated_trqs_2.txt,estimated_trqs_1.txt,estimated_trqs_4.txt,estimated_trqs_5.txt
,,,,,,,,,,,,,,,,-0.0769783,0.594927,0.581859,-0.486439,0.236291,-0.0,-0.00839418,-0.013718,0.222573,0.0902356,0.0351658,1.19989,-0.45401,-0.578053,1.27484,1.18985,0.0130676,-0.0358661,0.038269,0.267954,1.61483,0.551297,0.522124,0.0749562,-2.546,-0.227005,-1.35108e-05,-1.44482,0.485336,1.18987,0.445146,0.00378319,0.0375192,1.96498,-1.4033,-0.04152,0.476942,0.0940188,0.0351658,-0.540534,-1.41329,-0.631185,-0.0107573,-0.126646,0.000451773
,,,,,,,,,,,,,,,,-0.077109,0.597141,0.584125,-0.489705,0.235619,-0.0,-0.013275,-0.0153244,0.220295,0.0905854,0.0348059,1.20445,-0.457058,-0.578053,1.27959,1.19428,0.0130164,-0.0361069,-0.010437,0.115872,1.67232,0.554999,0.517699,0.0751399,-2.50915,-0.228529,-0.000407816,-1.4502,0.485336,1.19469,0.44059,0.00378319,0.0430508,2.16356,-1.40856,-0.0416355,0.472061,0.0943686,0.0348059,-0.535002,-0.965488,-0.310597,-0.286461,0.111498,-0.00202077
,,,,,,,,,,,,,,,,-0.0787446,0.599333,0.586592,-0.492881,0.232263,-0.0,-0.0121464,-0.0142607,0.218002,0.0909317,0.0344437,1.20962,-0.460022,-0.568628,1.28428,1.19867,0.0127409,-0.036341,0.020874,0.231744,1.60961,0.558598,0.514749,0.0746604,-2.4991,-0.230011,-0.00148942,-1.45552,0.479294,1.20015,0.436005,0.00378319,0.0391941,2.01201,-1.41474,-0.0407845,0.467148,0.0947149,0.0344437,-0.529434,-1.79736,-1.41763,-0.478345,-0.32595,-0.00160718
,,,,,,,,,,,,,,,,-0.0730348,0.601501,0.588777,-0.495966,0.230249,-0.0,-0.00702155,-0.0145542,0.215695,0.0912522,0.0340792,1.21416,-0.462902,-0.568628,1.28893,1.203,0.0127244,-0.0365685,0.038269,0.14484,1.62529,0.562095,0.504425,0.074776,-2.54265,-0.231451,-0.0020418,-1.46079,0.469225,1.20504,0.43139,0.00380531,0.0447976,2.08517,-1.41998,-0.0408044,0.462204,0.0950575,0.0340792,-0.523831,-1.08812,-0.3545,-0.0236325,0.0268932,0.000333325
,,,,,,,,,,,,,,,,-0.074728,0.603647,0.590972,-0.49896,0.227564,0.00147493,-0.0119963,-0.0141906,0.213373,0.0915911,0.0337124,1.21858,-0.465696,-0.562345,1.29353,1.20729,0.0126747,-0.0367893,0.013916,0.213639,1.67755,0.565488,0.501475,0.0749528,-2.4857,-0.232848,-0.00255198,-1.466,0.469225,1.20985,0.426747,0.00380531,0.0441524,2.13221,-1.42539,-0.040611,0.457229,0.0953964,0.0322374,-0.518193,-0.52911,0.273003,-0.522387,0.277193,-0.00522915
,,,,,,,,,,,,,,,,-0.070549,0.605769,0.593298,-0.501861,0.226222,-0.0,-0.00357483,-0.0151834,0.211038,0.0919264,0.0333434,1.22342,-0.468404,-0.546637,1.29808,1.21154,0.0124708,-0.0370032,0.017395,0.177429,1.64096,0.568776,0.492625,0.0746568,-2.4656,-0.234202,-0.00357333,-1.47115,0.455799,1.21511,0.422076,0.00380531,0.0341159,2.02246,-1.43122,-0.0399369,0.452225,0.0957317,0.0333434,-0.512521,-1.07277,-0.179294,-0.00151019,0.0764072,-0.000188597
,,,,,,,,,,,,,,,,-0.0781961,0.607867,0.595483,-0.504668,0.226222,-0.0,-0.00860755,-0.017532,0.20869,0.092258,0.0329723,1.22771,-0.471023,-0.546637,1.30257,1.21573,0.0123844,-0.0372101,-0.010437,0.152082,1.74548,0.571957,0.495575,0.0748644,-2.479,-0.235512,-0.00408842,-1.47625,0.455799,1.21982,0.417379,0.00380531,0.0398196,2.0904,-1.43643,-0.0398186,0.447192,0.0960633,0.0329723,-0.506817,-1.33071,-0.991349,-0.584865,-0.0637372,-0.00300462
,,,,,,,,,,,,,,,,-0.0784943,0.609942,0.597869,-0.50738,0.222194,-0.0,-0.00158482,-0.0158658,0.206328,0.0925859,0.0325992,1.23225,-0.473555,-0.540354,1.30702,1.21988,0.0120731,-0.0374101,0.017395,0.228123,1.75071,0.575031,0.49115,0.0747699,-2.46225,-0.236777,-0.00498247,-1.48129,0.443716,1.22487,0.412656,0.00380531,0.0392715,1.86046,-1.44218,-0.039109,0.442132,0.0963912,0.0325992,-0.501082,-1.12577,-0.323861,-0.129283,-0.0672418,-0.00102362
,,,,,,,,,,,,,,,,-0.0714427,0.611994,0.599994,-0.509996,0.222194,-0.0,-0.0026441,-0.0182397,0.203954,0.09291,0.0322241,1.23666,-0.475996,-0.534071,1.31142,1.22399,0.0119999,-0.037603,0.041748,0.079662,1.83955,0.577996,0.479351,0.0747555,-2.42205,-0.237998,-0.00552564,-1.48627,0.439689,1.22951,0.407908,0.00380531,0.0387535,2.10608,-1.44728,-0.038986,0.437045,0.0967153,0.0322241,-0.495317,-0.555735,0.320499,-0.339129,0.3717,-0.00342606
,,,,,,,,,,,,,,,,-0.0835891,0.614021,0.60235,-0.512515,0.221523,-0.0,0.000298623,-0.0199543,0.201568,0.0932303,0.0318472,1.24107,-0.478348,-0.527788,1.31576,1.22804,0.0116713,-0.0377887,0.020874,0.220881,1.88136,0.580851,0.486726,0.07469,-2.46225,-0.239174,-0.00660314,-1.49119,0.431633,1.23465,0.403137,0.00380531,0.0382647,1.85523,-1.45267,-0.0385224,0.431932,0.0970356,0.0318472,-0.489523,-1.94916,-1.34568,0.0391972,-0.581908,0.00179515
,,,,,,,,,,,,,,,,-0.0633102,0.616025,0.604404,-0.514936,0.222194,-0.0,-0.00483872,-0.023023,0.199171,0.0935469,0.0314684,1.24515,-0.480607,-0.527788,1.32005,1.23205,0.0116209,-0.0379672,-0.010437,0.061557,1.89704,0.583595,0.461652,0.0749057,-2.39525,-0.240304,-0.00702051,-1.49606,0.431633,1.23907,0.398342,0.00380531,0.044087,1.97543,-1.4576,-0.0384562,0.426795,0.0973522,0.0314684,-0.483701,-1.02485,-0.925826,-0.452336,0.115714,-0.00194219
,,,,,,,,,,,,,,,,-0.0710771,0.618005,0.60668,-0.517258,0.212125,-0.0,-0.00328697,-0.0153623,0.196762,0.0938597,0.0310879,1.24965,-0.482774,-0.513127,1.3243,1.23601,0.011325,-0.0381384,0.031311,0.191913,1.81342,0.586226,0.464602,0.0746469,-2.37515,-0.241387,-0.00801691,-1.50087,0.424921,1.24403,0.393525,0.00380531,0.0352754,1.88136,-1.46307,-0.0377976,0.421634,0.097665,0.0310879,-0.477851,-1.36283,-0.663763,-0.313605,-0.151252,-0.00177018
,,,,,,,,,,,,,,,,-0.0670657,0.61996,0.608704,-0.51948,0.213467,-0.0,-0.000415379,-0.019124,0.194343,0.0941687,0.0307056,1.2537,-0.484848,-0.513127,1.32849,1.23992,0.0112566,-0.0383023,-0.020874,0.137598,1.8082,0.588744,0.455752,0.0747895,-2.3986,-0.242424,-0.00850849,-1.50562,0.416865,1.24843,0.388686,0.00380531,0.0411504,1.93885,-1.46789,-0.0377244,0.41645,0.097974,0.0307056,-0.471976,-1.39679,-0.944453,-0.0672346,-0.154778,0.000666374
,,,,,,,,,,,,,,,,-0.0674994,0.621892,0.610718,-0.5216,0.20944,-0.0,-0.00562087,-0.0175255,0.191914,0.0944738,0.0303218,1.25765,-0.486827,-0.508938,1.33262,1.24378,0.011174,-0.0384586,0.031311,0.126735,1.81865,0.591147,0.451327,0.0749708,-2.3852,-0.243414,-0.00896006,-1.51031,0.416865,1.25274,0.383828,0.00380531,0.0428611,2.01201,-1.4727,-0.0376081,0.411244,0.0982791,0.0303218,-0.466077,-0.563044,0.0442189,-0.189055,0.218347,-0.00191253
,,,,,,,,,,,,,,,,-0.0650025,0.623799,0.612893,-0.523619,0.204069,-0.0,-0.00681936,-0.0145941,0.189475,0.0947751,0.0299365,1.26198,-0.488711,-0.490088,1.33671,1.2476,0.010906,-0.0386074,0.003479,0.206397,1.79252,0.593434,0.443953,0.0747274,-2.36845,-0.244355,-0.0097258,-1.51494,0.412837,1.25732,0.37895,0.00380531,0.0299346,1.84478,-1.47796,-0.0369771,0.406018,0.0985804,0.0299365,-0.460154,-1.43021,-0.99259,-0.674142,-0.138438,-0.00375762
,,,,,,,,,,,,,,,,-0.0639989,0.625681,0.614846,-0.525533,0.204069,-0.0,0.00337424,-0.0170422,0.187027,0.0950725,0.0295497,1.26586,-0.490498,-0.490088,1.34075,1.25136,0.0108351,-0.0387486,0.038269,0.065178,1.79774,0.595604,0.438053,0.0748847,-2.4254,-0.245249,-0.0101643,-1.51951,0.397398,1.26153,0.374054,0.00380531,0.0358799,2.04337,-1.4826,-0.0369151,0.400772,0.0988778,0.0295497,-0.454209,-1.42211,-1.29821,-0.222594,-0.162091,0.000237984
,,,,,,,,,,,,,,,,-0.0644877,0.627539,0.61696,-0.527344,0.196014,-0.0,0.000123609,-0.0114436,0.18457,0.0953661,0.0291615,1.26988,-0.492188,-0.480664,1.34473,1.25508,0.0105786,-0.0388821,0.013916,0.173808,1.85,0.597656,0.433628,0.0748485,-2.3584,-0.246094,-0.0110501,-1.52402,0.395384,1.26613,0.369141,0.00380531,0.0324215,1.8291,-1.4877,-0.0363222,0.395508,0.0991714,0.0291615,-0.448242,-0.498792,0.782484,0.141103,0.21203,-0.000988325
,,,,,,,,,,,,,,,,-0.0620429,0.629372,0.618783,-0.529049,0.200042,-0.0,-0.00515844,-0.0179362,0.182105,0.0956558,0.0287721,1.27361,-0.493779,-0.47438,1.34866,1.25874,0.0105895,-0.0390078,0.024353,0.173808,1.83955,0.599588,0.426254,0.0750415,-2.3852,-0.246889,-0.0114762,-1.52848,0.395384,1.27022,0.364211,0.00380531,0.0321246,1.91272,-1.49234,-0.0361409,0.390226,0.0994611,0.0287721,-0.442256,-2.08259,-2.34225,-0.595123,-0.517822,-0.000775294
,,,,,,,,,,,,,,,,-0.0537139,0.631181,0.620817,-0.530647,0.191986,-0.0,-0.000387802,-0.0123535,0.179633,0.0959415,0.0283814,1.27772,-0.495271,-0.469145,1.35253,1.26236,0.0103642,-0.0391256,-0.010437,0.097767,1.81342,0.6014,0.412979,0.074809,-2.3718,-0.247635,-0.0122836,-1.53287,0.385315,1.27465,0.359265,0.00380531,0.0328937,1.99111,-1.49714,-0.0357268,0.384927,0.0997468,0.0283814,-0.436251,-0.968366,-0.159254,-0.00314017,0.0945075,-0.000200329
,,,,,,,,,,,,,,,,-0.0630985,0.632965,0.62268,-0.532138,0.191986,-0.0,-0.00570182,-0.0148334,0.177153,0.0962234,0.0279896,1.28135,-0.496662,-0.469145,1.35635,1.26593,0.0102853,-0.0392355,0.03479,0.213639,1.90226,0.60309,0.417404,0.0750068,-2.3249,-0.248331,-0.0125874,-1.5372,0.385315,1.27852,0.354306,0.00380531,0.0389162,1.81865,-1.50151,-0.0356924,0.379613,0.100029,0.0279896,-0.430228,-0.200479,0.837679,-0.103086,0.423539,-0.002675
,,,,,,,,,,,,,,,,-0.0680716,0.634724,0.624522,-0.53352,0.191986,-0.0,-0.00700251,-0.01732,0.174666,0.0965013,0.0275967,1.28498,-0.497952,-0.456578,1.36012,1.26945,0.0102017,-0.0393375,-0.013916,0.112251,1.81865,0.604656,0.417404,0.0751414,-2.34165,-0.248976,-0.0129409,-1.54147,0.381287,1.28239,0.349332,0.00380531,0.0323887,2.01724,-1.506,-0.035472,0.374285,0.100307,0.0275967,-0.424189,-2.03891,-2.14666,-0.374496,-0.570669,0.00039365
,,,,,,,,,,,,,,,,-0.0538831,0.636458,0.626496,-0.534792,0.185273,-0.0,-0.00630264,-0.0130999,0.172173,0.0967753,0.0272029,1.28897,-0.49914,-0.450295,1.36384,1.27292,0.00996238,-0.0394313,0.027832,0.141219,1.76116,0.606098,0.39823,0.0748701,-2.27465,-0.24957,-0.0138088,-1.54568,0.375246,1.28673,0.344347,0.00380531,0.0321594,1.88659,-1.51081,-0.034877,0.368943,0.100581,0.0272029,-0.418136,-1.47244,-0.997431,-0.0441418,-0.217826,0.000884238
,,,,,,,,,,,,,,,,-0.0544552,0.638168,0.628268,-0.535954,0.18326,-0.0,-0.0116565,-0.0135846,0.169675,0.0970454,0.0268081,1.2925,-0.500224,-0.450295,1.3675,1.27634,0.00989944,-0.0395169,0.017395,0.199155,1.74548,0.607415,0.393805,0.0749985,-2.3182,-0.250112,-0.0141514,-1.54984,0.375246,1.29049,0.33935,0.00380531,0.0382271,1.86568,-1.51511,-0.0347241,0.363589,0.100851,0.0268081,-0.412068,0.908553,2.39656,-0.339183,0.916817,-0.00714944
,,,,,,,,,,,,,,,,-0.0550377,0.639852,0.630232,-0.537004,0.185945,-0.0,-0.00426703,-0.0187733,0.167171,0.0973115,0.0264126,1.2962,-0.501204,-0.424115,1.37111,1.2797,0.00962018,-0.0395943,0.006958,0.047073,1.78207,0.608605,0.38938,0.0749122,-2.30145,-0.250602,-0.0147873,-1.55393,0.362491,1.29449,0.334343,0.00380531,0.0181273,2.05382,-1.51945,-0.034479,0.358224,0.101117,0.0264126,-0.405988,-2.01362,-2.20312,-0.211044,-0.423436,0.00193136
,,,,,,,,,,,,,,,,-0.0600542,0.641511,0.631923,-0.537941,0.177218,-0.0,-0.00964185,-0.0125549,0.164663,0.0975736,0.0260163,1.29963,-0.502079,-0.424115,1.37467,1.28302,0.00958773,-0.0396634,0.045227,0.141219,1.78729,0.609667,0.38938,0.0750339,-2.3785,-0.251039,-0.0151858,-1.55796,0.362491,1.29821,0.329326,0.00380531,0.0242188,1.84478,-1.52361,-0.0343458,0.35285,0.101379,0.0260163,-0.399896,-0.857072,-0.244099,-0.535798,0.0664852,-0.00405938
,,,,,,,,,,,,,,,,-0.0562294,0.643145,0.633716,-0.538764,0.177218,-0.0,-0.00159986,-0.0150673,0.162151,0.0978318,0.0256193,1.30337,-0.502847,-0.415737,1.37817,1.28629,0.00942949,-0.0397241,-0.024353,0.177429,1.74548,0.6106,0.380531,0.0747998,-2.3115,-0.251423,-0.0159442,-1.56192,0.349066,1.30223,0.324302,0.00380531,0.0219426,1.89181,-1.52802,-0.0339003,0.347466,0.101637,0.0256193,-0.393795,-1.08605,-0.676181,-0.314234,-0.0597422,-0.00163721
,,,,,,,,,,,,,,,,-0.0524117,0.644754,0.635478,-0.539473,0.173862,-0.0,-0.000278339,-0.0142268,0.159635,0.098086,0.0252218,1.30666,-0.503508,-0.406313,1.38162,1.28951,0.00927631,-0.0397764,0.027832,0.043452,1.89181,0.611402,0.371681,0.0749549,-2.30815,-0.251754,-0.0163104,-1.56583,0.342353,1.30582,0.31927,0.00380531,0.018628,2.01201,-1.53195,-0.0338807,0.342075,0.101891,0.0252218,-0.387685,-1.56018,-1.15414,-0.0418264,-0.295792,0.001139
,,,,,,,,,,,,,,,,-0.050075,0.646338,0.637109,-0.540065,0.171848,-0.0,-0.00567612,-0.0147319,0.157116,0.0983362,0.0248238,1.30986,-0.504061,-0.406313,1.38501,1.29268,0.00922885,-0.03982,0.003479,0.152082,1.87091,0.612074,0.364307,0.0751467,-2.28135,-0.25203,-0.0167933,-1.56968,0.342353,1.30947,0.314232,0.00380531,0.0247455,1.79252,-1.53585,-0.0338314,0.336677,0.102142,0.0248238,-0.381567,-0.742903,-0.294448,-0.603465,0.190929,-0.00430325
,,,,,,,,,,,,,,,,-0.0551179,0.647896,0.638901,-0.54054,0.169163,-0.0,0.00234636,-0.0145682,0.154594,0.0985825,0.0244255,1.31339,-0.504504,-0.396888,1.38835,1.29579,0.00899509,-0.0398551,0.038269,0.184671,1.84478,0.612612,0.364307,0.0749622,-2.2914,-0.252252,-0.0175258,-1.57346,0.328927,1.31332,0.309189,0.00380531,0.0214442,1.83433,-1.54007,-0.033391,0.331274,0.102388,0.0244255,-0.375444,-2.1642,-2.21054,-0.11746,-0.633959,0.00238301
,,,,,,,,,,,,,,,,-0.0454154,0.64943,0.640472,-0.540897,0.163792,-0.0,-0.00306092,-0.0117214,0.152071,0.0988247,0.0240268,1.31649,-0.504837,-0.396888,1.39164,1.29886,0.00895762,-0.0398814,-0.006958,0.050694,1.99111,0.613017,0.349557,0.0751466,-2.2713,-0.252419,-0.0176892,-1.57719,0.328927,1.31655,0.304142,0.00380531,0.0275725,1.99111,-1.54381,-0.0333763,0.325867,0.10263,0.0240268,-0.369315,-0.20138,0.59699,-0.483488,0.392796,-0.00504029
,,,,,,,,,,,,,,,,-0.0460402,0.650938,0.642224,-0.541135,0.163121,-0.0,0.00428315,-0.0135749,0.149546,0.099063,0.0236279,1.31988,-0.505059,-0.38118,1.39487,1.30188,0.00871366,-0.0398989,0.017395,0.123114,1.89181,0.613286,0.345133,0.0749849,-2.28805,-0.25253,-0.0183898,-1.58085,0.316173,1.32027,0.299093,0.00380531,0.0179962,1.73503,-1.54793,-0.0329233,0.320456,0.102868,0.0236279,-0.363184,-0.200843,0.910738,-0.00694276,0.430915,-0.00205869
,,,,,,,,,,,,,,,,-0.0569911,0.652421,0.643745,-0.541252,0.165135,-0.0,0.000884955,-0.0181144,0.147021,0.0992973,0.0232288,1.32287,-0.505169,-0.374897,1.39804,1.30484,0.00867605,-0.0399076,0.010437,0.170187,1.94407,0.613419,0.351032,0.0751718,-2.26125,-0.252584,-0.0186985,-1.58445,0.314159,1.32354,0.294041,0.00380531,0.0178466,1.79252,-1.55151,-0.0329431,0.315044,0.103103,0.0232288,-0.35705,-2.05298,-1.70761,0.0254193,-0.711087,0.00229619
,,,,,,,,,,,,,,,,-0.0340193,0.653878,0.645305,-0.541249,0.165135,-0.0,-0.00452765,-0.0206402,0.144495,0.0995276,0.0228297,1.32582,-0.505166,-0.374897,1.40117,1.30776,0.0085729,-0.0399073,0.031311,0.057936,1.97543,0.613415,0.323009,0.0753449,-2.28805,-0.252583,-0.0190356,-1.58799,0.314159,1.32679,0.28899,0.00380531,0.0239809,1.93362,-1.5551,-0.0328858,0.309632,0.103333,0.0228297,-0.350916,-1.68616,-2.03386,-0.663097,-0.204126,-0.00156146
,,,,,,,,,,,,,,,,-0.0449702,0.655311,0.646977,-0.541123,0.155737,-0.0,0.000129595,-0.0137679,0.141969,0.0997539,0.0224307,1.32892,-0.505048,-0.371755,1.40424,1.31062,0.00833373,-0.039898,-0.010437,0.090525,1.89704,0.613272,0.328909,0.0753129,-2.26125,-0.252524,-0.0195338,-1.59147,0.30409,1.33015,0.283938,0.00380531,0.0269729,1.69322,-1.55875,-0.03272,0.30422,0.103559,0.0224307,-0.344782,-0.637366,0.170224,0.0460156,0.123294,-0.000481417
,,,,,,,,,,,,,,,,-0.0441199,0.656718,0.648457,-0.540873,0.155066,-0.0,-0.00528049,-0.0156213,0.139444,0.0999762,0.0220318,1.33177,-0.504815,-0.36233,1.40725,1.31344,0.00826062,-0.0398796,0.020874,0.159324,1.95452,0.61299,0.323009,0.0754784,-2.2512,-0.252408,-0.0198612,-1.59489,0.30409,1.3333,0.278889,0.00380531,0.0236795,1.77684,-1.56224,-0.03265,0.29881,0.103782,0.0220318,-0.338651,-0.739034,-0.123492,-0.471791,0.0924252,-0.00379044
,,,,,,,,,,,,,,,,-0.0403168,0.658099,0.650108,-0.540499,0.155066,-0.0,0.00139559,-0.0181446,0.136921,0.100195,0.0216331,1.33491,-0.504466,-0.352906,1.41021,1.3162,0.0079911,-0.0398521,0.003479,0.137598,1.8291,0.612566,0.314159,0.075308,-2.18755,-0.252233,-0.0204383,-1.59824,0.292007,1.33664,0.273842,0.00380531,0.0203826,1.93362,-1.56599,-0.0322517,0.293403,0.104,0.0216331,-0.332523,-2.60619,-3.32331,-0.289935,-0.774848,0.00324869
,,,,,,,,,,,,,,,,-0.0379846,0.659456,0.651478,-0.54,0.142983,-0.0,-0.00400701,-0.00858274,0.1344,0.100409,0.0212348,1.33765,-0.504,-0.352906,1.41312,1.31891,0.00797829,-0.0398152,-0.0,0.047073,1.87613,0.612,0.306785,0.0754661,-2.2847,-0.252,-0.0206233,-1.60154,0.292007,1.33954,0.2688,0.00380531,0.0265056,1.75071,-1.56932,-0.0322162,0.288,0.104214,0.0212348,-0.3264,0.502687,1.89858,-0.295283,0.708421,-0.00595977
,,,,,,,,,,,,,,,,-0.0415469,0.660787,0.653059,-0.539374,0.147682,-0.0,0.00200778,-0.0158003,0.131881,0.100619,0.0208369,1.34066,-0.503416,-0.337198,1.41597,1.32157,0.00772883,-0.0397691,0.024353,0.133977,1.86568,0.611291,0.30531,0.0753084,-2.211,-0.251708,-0.0212127,-1.60477,0.280595,1.34279,0.263763,0.00380531,0.0169142,1.69845,-1.57293,-0.0318368,0.282603,0.104425,0.0208369,-0.320283,-1.59213,-1.36015,-0.170882,-0.335967,0.000553533
,,,,,,,,,,,,,,,,-0.0377281,0.662094,0.654438,-0.53862,0.144997,-0.0,-0.000697175,-0.0156305,0.129366,0.100826,0.0204394,1.34331,-0.502712,-0.33615,1.41877,1.32419,0.00765558,-0.0397135,-0.010437,0.166566,1.90226,0.610437,0.29646,0.0754593,-2.21435,-0.251356,-0.0213215,-1.60794,0.27791,1.34551,0.258732,0.00380531,0.0219757,1.91794,-1.57617,-0.0317732,0.277213,0.104631,0.0204394,-0.314175,-1.57675,-1.73896,-0.409669,-0.292215,-0.000399106
,,,,,,,,,,,,,,,,-0.0353765,0.663375,0.655818,-0.537738,0.136941,-0.0,-3.75516e-05,-0.0100867,0.126854,0.101028,0.0200426,1.34607,-0.501889,-0.327773,1.42152,1.32675,0.0075572,-0.0396485,0.045227,0.090525,1.90749,0.609437,0.289086,0.0754455,-2.18755,-0.250945,-0.0218345,-1.61105,0.271869,1.34858,0.253709,0.00380531,0.0196977,1.89181,-1.57953,-0.031523,0.271831,0.104833,0.0200426,-0.308075,-1.83382,-1.84619,-0.126837,-0.430068,0.00179024
,,,,,,,,,,,,,,,,-0.0344911,0.664631,0.657086,-0.536726,0.131571,-0.0,-0.00540998,-0.00722362,0.124347,0.101226,0.0196465,1.3486,-0.500945,-0.327773,1.42421,1.32926,0.00754449,-0.0395739,0.010437,0.043452,1.88136,0.60829,0.283186,0.0756096,-2.14735,-0.250472,-0.0220437,-1.6141,0.271869,1.35131,0.248695,0.00380531,0.0257864,1.74026,-1.58261,-0.0314945,0.266459,0.105032,0.0196465,-0.301986,-0.546161,0.154913,-0.313911,0.226973,-0.00301233
,,,,,,,,,,,,,,,,-0.0394953,0.665862,0.658385,-0.535583,0.131571,-0.0,-0.00271627,-0.00972573,0.121845,0.101421,0.0192512,1.35112,-0.499878,-0.320442,1.42685,1.33172,0.00747652,-0.0394896,0.045227,0.130356,1.90226,0.606995,0.283186,0.0757301,-2.1775,-0.249939,-0.0222809,-1.61709,0.263813,1.354,0.24369,0.00380531,0.0245326,1.75071,-1.58569,-0.0314052,0.261097,0.105226,0.0192512,-0.29591,-0.0323683,0.884566,-0.471497,0.442302,-0.00546836
,,,,,,,,,,,,,,,,-0.0400635,0.667068,0.659795,-0.534309,0.132914,-0.0,0.00535976,-0.0135648,0.119349,0.101611,0.0188567,1.35376,-0.498688,-0.305782,1.42943,1.33414,0.00727279,-0.0393956,0.010437,0.14484,1.89704,0.60555,0.278761,0.0756661,-2.1507,-0.249344,-0.0228115,-1.62002,0.250388,1.35695,0.238698,0.00380531,0.0159347,1.92317,-1.58892,-0.0310982,0.255747,0.105417,0.0188567,-0.289847,-2.31296,-2.55135,-0.13335,-0.751792,0.00282101
,,,,,,,,,,,,,,,,-0.0273448,0.668249,0.661013,-0.532901,0.126872,-0.0,2.35996e-05,-0.0100134,0.116859,0.101798,0.0184633,1.35614,-0.497375,-0.305782,1.43196,1.3365,0.00723545,-0.0392918,0.020874,0.101388,2.00678,0.603955,0.261062,0.0758205,-2.21435,-0.248687,-0.0229494,-1.62289,0.250388,1.35945,0.233717,0.00380531,0.0219823,1.87613,-1.59183,-0.0310604,0.250411,0.105603,0.0184633,-0.283799,-0.198881,0.506088,-0.332561,0.353492,-0.00373885
,,,,,,,,,,,,,,,,-0.0278867,0.669405,0.662342,-0.53136,0.124858,-0.0,0.00342883,-0.0104829,0.114375,0.101981,0.0180709,1.35872,-0.495936,-0.289027,1.43444,1.33881,0.00706248,-0.0391782,0.020874,0.039831,1.90749,0.602208,0.256637,0.0757203,-2.18085,-0.247968,-0.0233362,-1.6257,0.241661,1.36215,0.22875,0.00380531,0.0112581,1.65142,-1.59488,-0.0308209,0.24509,0.105786,0.0180709,-0.277768,-0.765479,-0.212558,-0.198491,0.15503,-0.00145299
,,,,,,,,,,,,,,,,-0.038738,0.670536,0.66349,-0.529684,0.123516,-0.0,0.00215118,-0.0116162,0.111899,0.10216,0.0176798,1.361,-0.494371,-0.285885,1.43686,1.34107,0.00704596,-0.0390546,0.031311,0.115872,1.98588,0.600308,0.262537,0.075859,-2.18085,-0.247186,-0.0236177,-1.62845,0.237633,1.36469,0.223799,0.00380531,0.0141292,1.72981,-1.59766,-0.0307882,0.239784,0.105965,0.0176798,-0.271756,-1.04788,-0.413238,-0.16094,-0.149024,-0.00112925
,,,,,,,,,,,,,,,,-0.0289241,0.671643,0.664809,-0.527871,0.124858,-0.0,0.00223354,-0.0154264,0.109432,0.102334,0.0172899,1.36337,-0.49268,-0.280649,1.43923,1.34329,0.00683354,-0.0389209,0.010437,0.148461,1.93885,0.598254,0.247788,0.0758641,-2.2445,-0.24634,-0.0240371,-1.63113,0.232263,1.36732,0.218863,0.00380531,0.0148862,1.89181,-1.60053,-0.0306012,0.234497,0.10614,0.0172899,-0.265763,-2.20251,-2.66509,-0.228722,-0.588709,0.00254224
,,,,,,,,,,,,,,,,-0.0294171,0.672725,0.665907,-0.525922,0.11546,-0.0,-0.00303554,-0.00848741,0.106973,0.102505,0.0169014,1.36552,-0.49086,-0.280649,1.44155,1.34545,0.00681801,-0.0387772,0.013916,0.141219,1.94407,0.596044,0.243363,0.0760379,-2.211,-0.24543,-0.0241961,-1.63376,0.232263,1.36965,0.213946,0.00380531,0.0208578,1.84478,-1.60309,-0.0306686,0.229228,0.106311,0.0169014,-0.259791,-0.288859,0.380092,-0.300284,0.27848,-0.00331886
,,,,,,,,,,,,,,,,-0.0269415,0.673782,0.667115,-0.523834,0.113446,-0.0,-0.000229068,-0.00892305,0.104523,0.102672,0.0165144,1.36791,-0.488912,-0.263894,1.44382,1.34756,0.00666718,-0.0386233,-0.024353,0.028968,1.87613,0.593678,0.235988,0.0759075,-2.1775,-0.244456,-0.024559,-1.63633,0.224208,1.37212,0.209047,0.00380531,0.0100514,1.74026,-1.60594,-0.0303936,0.223979,0.106478,0.0165144,-0.253842,-0.365592,0.500762,-0.187764,0.214301,-0.00279864
