wrench_mz.txt,wrench_fx.txt,wrench_fy.txt,proportionalf_2.txt,integralf_2.txt,proportionalf_5.txt,wrench_fz.txt,integralf_4.txt,wrench_my.txt,integralf_1.txt,proportionalf_3.txt,wrench_mx.txt,proportionalf_1.txt,integralf_3.txt,integralf_5.txt,proportionalf_4.txt,accd5.txt,veld3.txt,vela3.txt,error_vel_2.txt,posd1.txt,veld5.txt,posd2.txt,trq2.txt,vela2.txt,error_pos_3.txt,posa4.txt,accd4.txt,posa1.txt,posd3.txt,trq3.txt,trq5.txt,posd4.txt,posa3.txt,accd2.txt,vela5.txt,error_pos_2.txt,trq4.txt,vela1.txt,error_vel_4.txt,accd1.txt,accd3.txt,veld2.txt,vela4.txt,error_vel_3.txt,posa5.txt,error_pos_1.txt,error_pos_5.txt,trq1.txt,error_vel_5.txt,posd5.txt,veld4.txt,veld1.txt,error_vel_1.txt,posa2.txt,error_pos_4.txt,estimated_trqs_4.txt,estimated_trqs_5.txt,estimated_trqs_2.txt,estimated_trqs_3.txt,estimated_trqs_1.txt
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.51187,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.4069,0.017395,0.8,-1.19908,-0.0139572,0.115044,-0.0108143,-0.430899,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.89027,-0.00432639,0.109734,1.19675,-0.114811,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.558055,-0.00287823,-5.13862,-2.69585,-0.00114743
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.52232,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3935,0.024353,0.8,-1.19908,-0.0139572,0.112094,-0.0108143,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.8915,-0.00432639,0.108495,1.20198,-0.111861,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.555374,0.00380188,-5.13417,-2.69258,0.00862512
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.52232,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.39015,0.066101,0.8,-1.19908,-0.0139572,0.134218,-0.0108143,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.89283,-0.00432639,0.107168,1.20198,-0.133985,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.558218,-0.00326145,-5.13889,-2.69605,-0.00172302
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.50665,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3868,0.149597,0.8,-1.19908,-0.0139572,0.129793,-0.0108143,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.89411,-0.00432639,0.105885,1.20198,-0.12956,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.559165,-0.00561261,-5.14046,-2.6972,-0.00517637
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.52755,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3801,0.194824,0.8,-1.19908,-0.0139572,0.116519,-0.0108143,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.89524,-0.00432639,0.104756,1.20198,-0.116286,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55838,-0.0036452,-5.13915,-2.69624,-0.00230087
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.48574,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3868,0.250488,0.8,-1.19908,-0.0139572,0.110619,-0.0108143,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.89628,-0.00432639,0.103716,1.20198,-0.110386,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.559953,-0.0075679,-5.14176,-2.69815,-0.00806048
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.50665,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.4002,0.27832,0.8,-1.19908,-0.0139572,0.0899705,-0.0108143,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.89708,-0.00432639,0.10292,1.20198,-0.0897374,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.559325,-0.00599436,-5.14071,-2.69739,-0.00575939
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.5171,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.41025,0.292236,0.8,-1.19908,-0.0139572,0.0752212,-0.0108143,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.89781,-0.00432639,0.10219,1.19675,-0.0749881,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557285,-0.000886845,-5.13733,-2.69491,0.00172942
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.52755,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.40355,0.302673,0.8,-1.19908,-0.0139572,0.079646,-0.0108143,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.89872,-0.00432639,0.101283,1.19675,-0.0794129,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55619,0.00186527,-5.13552,-2.69357,0.00576483
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.53278,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3935,0.299194,0.8,-1.19908,-0.0139572,0.0943953,-0.0108143,-0.416415,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.89969,-0.00432639,0.100309,1.19675,-0.0941622,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557447,-0.00127255,-5.1376,-2.6951,0.00115442
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.53278,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3868,0.285278,0.8,-1.19908,-0.0139572,0.0973451,-0.0108143,-0.416415,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90053,-0.00432639,0.0994687,1.19675,-0.097112,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.560111,-0.0079449,-5.14201,-2.69834,-0.00865019
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.53278,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3734,0.292236,0.8,-1.19908,-0.0139572,0.0752212,-0.0108143,-0.416415,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90126,-0.00432639,0.0987386,1.19675,-0.0749881,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.558703,-0.00440808,-5.13967,-2.69663,-0.0034607
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54323,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3935,0.288757,0.8,-1.19908,-0.0139572,0.0663717,-0.0108143,-0.416415,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.9019,-0.00432639,0.098097,1.19675,-0.0661386,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557765,-0.00204966,-5.13812,-2.69549,6.17597e-07
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54323,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.4069,0.281799,0.8,-1.19908,-0.0139572,0.0663717,-0.0108143,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90261,-0.00432639,0.097389,1.20198,-0.0661386,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557611,-0.00165435,-5.13787,-2.6953,0.000577805
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.55368,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.4002,0.274841,0.8,-1.19908,-0.0139572,0.0678466,-0.0108143,-0.416415,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90325,-0.00432639,0.0967474,1.20198,-0.0676135,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.559174,-0.0055787,-5.14045,-2.6972,-0.00519532
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.50665,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.38345,0.267883,0.8,-1.19908,-0.0139572,0.0545723,-0.0108143,-0.416415,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90372,-0.00432639,0.0962828,1.20721,-0.0543392,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.560579,-0.00911105,-5.14277,-2.69891,-0.0103933
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.52755,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.39685,0.260925,0.8,-1.19908,-0.0139572,0.0280236,-0.0108143,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90392,-0.00432639,0.0960837,1.20198,-0.0277905,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.559643,-0.00675424,-5.14122,-2.69777,-0.00692951
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.53278,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.40355,0.253967,0.8,-1.19908,-0.0139572,0.0103245,-0.0108143,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.21243,-0.0100914,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.558706,-0.00439797,-5.13967,-2.69663,-0.00346488
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.538,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.39685,0.250488,0.8,-1.19908,-0.0139572,0.00147493,-0.0108143,-0.423657,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.21243,-0.00124183,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557926,-0.00243458,-5.13839,-2.69568,-0.000577482
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.538,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3935,0.253967,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.427278,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.20721,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204191,-5.13813,-2.69549,-6.28386e-17
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54323,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3868,0.257446,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.430899,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.20721,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204191,-5.13813,-2.69549,-6.28386e-17
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54323,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3801,0.250488,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.427278,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.20198,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204191,-5.13813,-2.69549,-6.28386e-17
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54845,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.39685,0.250488,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.427278,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.19153,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204191,-5.13813,-2.69549,-6.28386e-17
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54845,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.4002,0.253967,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.430899,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.19153,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204191,-5.13813,-2.69549,-6.28386e-17
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54323,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.39685,0.24353,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.43452,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.19153,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204191,-5.13813,-2.69549,-6.28386e-17
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54323,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3935,0.240051,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.43452,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.19675,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204191,-5.13813,-2.69549,-6.28386e-17
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.538,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.38345,0.240051,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.43452,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.19675,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204191,-5.13813,-2.69549,-6.28386e-17
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.53278,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.39685,0.236572,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.43452,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.19675,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204191,-5.13813,-2.69549,-6.28386e-17
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.538,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3935,0.236572,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.438141,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.19153,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204191,-5.13813,-2.69549,-6.28386e-17
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.538,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3935,0.226135,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.43452,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.19153,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204191,-5.13813,-2.69549,-6.28386e-17
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.538,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.4002,0.219177,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.427278,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90398,-0.00432639,0.0960173,1.18108,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557926,-0.00243458,-5.13839,-2.69568,-0.000577483
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54845,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.39685,0.215698,0.8,-1.19908,-0.0139572,-0.00147493,-0.0108143,-0.427278,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90396,-0.00432639,0.0960395,1.1863,0.00170802,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557614,-0.0016493,-5.13787,-2.6953,0.000577479
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54845,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3868,0.20874,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.430899,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90396,-0.00432639,0.0960395,1.19675,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204198,-5.13813,-2.69549,0.0
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54323,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3801,0.205261,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.427278,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90396,-0.00432639,0.0960395,1.19153,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204198,-5.13813,-2.69549,0.0
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.55891,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.39015,0.20874,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.423657,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90396,-0.00432639,0.0960395,1.19675,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204198,-5.13813,-2.69549,0.0
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.56413,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.40355,0.20874,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90396,-0.00432639,0.0960395,1.19675,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557926,-0.00243466,-5.13839,-2.69568,-0.000577478
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.55368,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.39685,0.205261,0.8,-1.19908,-0.0139572,-0.00147493,-0.0108143,-0.420036,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90394,-0.00432639,0.0960616,1.19153,0.00170802,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557614,-0.00164938,-5.13787,-2.6953,0.000577475
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.55891,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3801,0.205261,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.423657,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90394,-0.00432639,0.0960616,1.20198,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204206,-5.13813,-2.69549,0.0
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.55368,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.40355,0.194824,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.427278,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90394,-0.00432639,0.0960616,1.20198,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204206,-5.13813,-2.69549,0.0
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54845,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.40355,0.187866,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.430899,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90392,-0.00432639,0.0960837,1.19675,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557926,-0.00243481,-5.13838,-2.69568,-0.00057747
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54323,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3935,0.184387,0.8,-1.19908,-0.0139572,-0.00147493,-0.0108143,-0.427278,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90392,-0.00432639,0.0960837,1.20198,0.00170802,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557614,-0.00164945,-5.13787,-2.6953,0.000577471
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.538,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.3868,0.170471,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.427278,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90392,-0.00432639,0.0960837,1.20198,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.55777,-0.00204213,-5.13813,-2.69549,0.0
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.538,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.38345,0.17395,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.427278,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90389,-0.00432639,0.0961058,1.20198,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557926,-0.00243492,-5.13838,-2.69568,-0.000577464
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54323,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.39015,0.166992,0.8,-1.19908,-0.0139572,-0.00147493,-0.0108143,-0.427278,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90389,-0.00432639,0.0961058,1.20198,0.00170802,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557614,-0.00164957,-5.13787,-2.6953,0.000577464
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.54323,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.40355,0.166992,0.8,-1.19908,-0.0139572,-0.0,-0.0108143,-0.430899,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90389,-0.00432639,0.0961058,1.20198,0.000233094,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557926,-0.00243492,-5.13838,-2.69568,-0.000577464
,,,,,,,,,,,,,,,,-0.0465019,-6.06332e-05,0.0,6.99614e-05,0.5,0.000233094,1.5,-3.538,-0.0,-0.100917,0.78219,-0.00744384,0.504326,-1.3,-5.4002,0.166992,0.8,-1.19908,-0.0139572,-0.00147493,-0.0108143,-0.43452,-0.0,3.73127e-05,-0.0046524,0.0120962,6.99614e-05,-0.0,-6.06332e-05,4.90387,-0.00432639,0.096128,1.20198,0.00170802,5.0,3.73127e-05,2.33205e-05,2.33205e-05,1.51081,0.0178097,-0.557614,-0.00164964,-5.13787,-2.6953,0.00057746
