wrench_my.txt,proportionalf_3.txt,integralf_3.txt,integralf_2.txt,wrench_fz.txt,proportionalf_5.txt,proportionalf_2.txt,wrench_fy.txt,proportionalf_4.txt,integralf_4.txt,proportionalf_1.txt,wrench_mx.txt,wrench_mz.txt,wrench_fx.txt,integralf_1.txt,integralf_5.txt,error_vel_3.txt,error_vel_1.txt,trq5.txt,accd3.txt,vela4.txt,accd2.txt,error_pos_5.txt,vela2.txt,posa1.txt,error_pos_2.txt,posa2.txt,accd1.txt,veld4.txt,posd2.txt,posa3.txt,error_pos_1.txt,veld1.txt,error_pos_4.txt,vela3.txt,error_vel_5.txt,posd1.txt,trq3.txt,veld3.txt,accd5.txt,posa5.txt,veld5.txt,error_vel_2.txt,accd4.txt,posd3.txt,vela1.txt,error_vel_4.txt,trq1.txt,vela5.txt,posd4.txt,veld2.txt,posd5.txt,trq4.txt,error_pos_3.txt,trq2.txt,posa4.txt,estimated_trqs_2.txt,estimated_trqs_5.txt,estimated_trqs_1.txt,estimated_trqs_3.txt,estimated_trqs_4.txt
,,,,,,,,,,,,,,,,0.0244036,0.0132243,0.003479,0.441991,0.244838,-0.169999,0.0938026,0.151709,1.23876,0.0270397,0.410099,-0.496279,0.225861,0.437138,-1.09499,0.0791623,0.422705,0.0562674,-0.403171,0.0316227,1.31793,-2.22775,-0.378767,-0.0370286,0.00318584,0.0316227,-0.00602785,-0.26509,-1.13656,0.409481,-0.0189772,2.14789,-0.0,0.702705,0.145682,0.0969885,0.818346,-0.0415754,3.19309,0.646438,1.92156,-0.00517354,-0.130283,-0.216178,0.880171
,,,,,,,,,,,,,,,,0.0256929,0.0142913,0.038269,0.444175,0.252212,-0.170838,0.094117,0.157751,1.24284,0.0268669,0.41172,-0.498619,0.223203,0.438587,-1.09882,0.0792864,0.417731,0.0560791,-0.400029,0.0312515,1.32213,-2.2713,-0.374337,-0.0372068,0.00318584,0.0312515,-0.0137736,-0.266343,-1.14033,0.40344,-0.029009,2.2315,-0.0,0.704951,0.143977,0.0973029,0.934218,-0.0415082,3.23489,0.648872,-0.409957,-0.00278773,-0.414095,-1.36499,0.126291
,,,,,,,,,,,,,,,,0.0238621,0.0173491,0.010437,0.446273,0.243363,-0.171645,0.0944277,0.153052,1.24658,0.026828,0.41319,-0.500864,0.220534,0.440018,-1.10279,0.0797031,0.412733,0.0558863,-0.393746,0.0308786,1.32628,-2.20095,-0.369884,-0.0373779,0.00318584,0.0308786,-0.0107871,-0.267546,-1.14405,0.395384,-0.022829,2.20015,-0.0,0.707169,0.142265,0.0976135,0.963186,-0.0412552,3.36554,0.651283,-1.18061,-0.000766544,-0.271088,-1.94737,-0.237914
,,,,,,,,,,,,,,,,0.0272877,0.0163573,-0.0,0.448285,0.227139,-0.172419,0.0947346,0.147682,1.25054,0.026772,0.41466,-0.503015,0.217853,0.441432,-1.10675,0.0798482,0.407714,0.0557995,-0.392699,0.030504,1.33038,-2.28135,-0.365411,-0.0375419,0.00318584,0.030504,-0.00713718,-0.268697,-1.14772,0.391357,-0.00928604,2.2315,-0.0,0.709361,0.140545,0.0979204,0.829209,-0.0409733,3.30283,0.653562,1.00847,-0.00410985,-0.222173,-0.458118,0.731899
,,,,,,,,,,,,,,,,0.0223555,0.0160158,-0.0,0.450211,0.235988,-0.17316,0.0950377,0.144997,1.25438,0.0266886,0.41614,-0.505069,0.21516,0.442829,-1.11041,0.0800537,0.402673,0.055553,-0.383274,0.0301278,1.33444,-2.2244,-0.360919,-0.0376987,0.00318584,0.0301278,-0.00617998,-0.269798,-1.15136,0.386658,-0.0208281,2.22628,-0.0,0.711526,0.138817,0.0982236,0.731442,-0.040945,3.22967,0.655973,1.00461,-0.00298282,-0.00943878,-0.690739,0.476324
,,,,,,,,,,,,,,,,0.0205837,0.0129691,0.038269,0.452048,0.230088,-0.173867,0.0953371,0.14701,1.25823,0.0266282,0.41758,-0.507027,0.212457,0.444208,-1.11423,0.0802087,0.397613,0.0553903,-0.376991,0.0297501,1.33844,-2.278,-0.356407,-0.0378481,0.00318584,0.0297501,-0.00992899,-0.270846,-1.15494,0.384644,-0.0176317,2.20537,-0.0,0.713665,0.137081,0.098523,0.858177,-0.0407146,3.34464,0.658274,-0.105999,-0.00210679,-0.188617,-1.19026,0.324771
,,,,,,,,,,,,,,,,0.0219714,0.00990327,0.003479,0.453797,0.234513,-0.17454,0.0956327,0.14164,1.26206,0.0265907,0.41898,-0.508886,0.209743,0.44557,-1.11794,0.0803231,0.392533,0.0552889,-0.37385,0.0293709,1.34239,-2.24115,-0.351878,-0.0379902,0.00318584,0.0293709,-0.0063008,-0.271842,-1.15848,0.38263,-0.0247699,2.10608,-0.0,0.715776,0.135339,0.0988186,0.981291,-0.040549,3.38645,0.660487,-1.29582,-0.00066893,-0.281855,-2.06571,-0.260913
,,,,,,,,,,,,,,,,0.0296593,0.00883321,0.031311,0.455457,0.221239,-0.175178,0.0959245,0.136941,1.26587,0.026576,0.420339,-0.510646,0.20702,0.446915,-1.12167,0.0804168,0.387435,0.0551382,-0.376991,0.0289903,1.34629,-2.28805,-0.347332,-0.0381249,0.00318584,0.0289903,-0.00335046,-0.272785,-1.16198,0.378602,-0.0142188,2.04859,-0.0,0.717859,0.133591,0.0991104,0.97767,-0.0403066,3.31328,0.662721,2.23931,-0.00503988,-0.0216293,0.263193,0.947752
,,,,,,,,,,,,,,,,0.0153723,0.00774605,-0.024353,0.457026,0.218289,-0.175781,0.0962125,0.139626,1.26944,0.0265035,0.421739,-0.512306,0.204288,0.448242,-1.12522,0.0807011,0.382321,0.0550487,-0.358142,0.0286084,1.35014,-2.1909,-0.342769,-0.0382521,0.00318584,0.0286084,-0.0077904,-0.273674,-1.16543,0.374575,-0.0140013,2.09563,-0.0,0.719916,0.131836,0.0993984,0.811104,-0.0402071,3.28193,0.664867,-1.88881,-0.000299704,-0.385187,-2.55745,-0.431331
,,,,,,,,,,,,,,,,0.0335636,0.00798536,0.031311,0.458503,0.20944,-0.17635,0.0964967,0.135599,1.27318,0.026494,0.423058,-0.513865,0.201547,0.449552,-1.12893,0.0807529,0.37719,0.0550204,-0.371755,0.0282253,1.35393,-2.2043,-0.338192,-0.0383716,0.00318584,0.0282253,-0.0055234,-0.27451,-1.16884,0.369204,-0.00789267,2.05382,-0.0,0.721945,0.130075,0.0996825,0.742305,-0.0399048,3.49619,0.666925,0.133164,-0.00316251,-0.312725,-0.991056,0.364053
,,,,,,,,,,,,,,,,0.0308252,0.00888086,-0.0,0.459889,0.207965,-0.176882,0.096777,0.131571,1.2768,0.0264769,0.424367,-0.515321,0.198798,0.450844,-1.13259,0.0808842,0.372044,0.0548982,-0.364425,0.027841,1.35768,-2.1239,-0.3336,-0.0384835,0.00318584,0.027841,-0.00326191,-0.27529,-1.1722,0.363163,-0.00916679,2.05904,-0.0,0.723947,0.128309,0.0999629,0.858177,-0.0396038,3.376,0.669049,1.6766,-0.00485322,-0.148486,-0.182076,0.916929
,,,,,,,,,,,,,,,,0.0301946,0.00841976,0.013916,0.461181,0.221239,-0.177379,0.0970535,0.133585,1.28037,0.026412,0.425706,-0.516675,0.196041,0.452118,-1.13617,0.0810043,0.366884,0.0546379,-0.359189,0.0274556,1.36137,-2.16745,-0.328994,-0.0385876,0.00318584,0.0274556,-0.00704709,-0.276016,-1.17551,0.358464,-0.0251977,2.11653,-0.0,0.725921,0.126538,0.100239,0.966807,-0.0393354,3.16696,0.671283,-0.353782,-0.00236996,-0.314538,-1.38851,-0.0166138
,,,,,,,,,,,,,,,,0.0274821,0.0106308,0.031311,0.462378,0.20059,-0.17784,0.0973261,0.131571,1.28389,0.0263293,0.427045,-0.517924,0.193278,0.453374,-1.13963,0.0811231,0.36171,0.0546818,-0.351858,0.0270692,1.36502,-2.1373,-0.324376,-0.0386839,0.00318584,0.0270692,-0.00680937,-0.276686,-1.17877,0.35108,-0.0073123,2.17924,-0.0,0.727868,0.124762,0.100512,0.988533,-0.0391465,3.29238,0.673186,1.2473,-0.00424896,-0.171876,-0.430672,0.610435
,,,,,,,,,,,,,,,,0.0226867,0.0114872,-0.020874,0.463481,0.196165,-0.178264,0.0975949,0.133585,1.28715,0.0262388,0.428374,-0.519068,0.190508,0.454613,-1.14299,0.0814619,0.356525,0.0546317,-0.342434,0.026682,1.36861,-2.1038,-0.319747,-0.0387723,0.00318584,0.026682,-0.0106038,-0.2773,-1.182,0.345038,-0.00565749,2.16356,-0.0,0.729787,0.122981,0.100781,0.887145,-0.0390056,3.40735,0.675155,-1.29515,-0.000206548,-0.183606,-2.11373,-0.156818
,,,,,,,,,,,,,,,,0.0377986,0.00696256,0.038269,0.464488,0.196165,-0.178651,0.0978598,0.128886,1.29094,0.0261105,0.429724,-0.520106,0.187732,0.455834,-1.14685,0.0812051,0.351329,0.0543548,-0.352906,0.0262938,1.37215,-2.1306,-0.315107,-0.0388528,0.00318584,0.0262938,-0.00768941,-0.277856,-1.18517,0.344367,-0.00843332,2.16356,-0.0,0.731678,0.121196,0.101046,0.767652,-0.0383157,3.31328,0.677323,0.241349,-0.00428442,-0.493101,-0.768366,0.465638
,,,,,,,,,,,,,,,,0.0298818,0.011826,-0.0,0.465398,0.19469,-0.179001,0.0981208,0.123516,1.29415,0.0260951,0.430942,-0.521037,0.184951,0.457037,-1.15011,0.0814803,0.346124,0.0543598,-0.340339,0.0259049,1.37564,-2.08705,-0.310457,-0.0389252,0.00318584,0.0259049,-0.00410746,-0.278356,-1.1883,0.334298,-0.0097395,2.13743,-0.0,0.733541,0.119408,0.101307,0.811104,-0.038192,3.20876,0.679181,1.11219,-0.00383621,-0.131232,-0.541136,0.642644
,,,,,,,,,,,,,,,,0.0303511,0.0106391,0.006958,0.46621,0.199115,-0.179314,0.0983779,0.124858,1.29732,0.0260921,0.43213,-0.521859,0.182165,0.458222,-1.15333,0.0817537,0.340909,0.0542706,-0.33615,0.0255154,1.37907,-2.1373,-0.305799,-0.0389894,0.00318584,0.0255154,-0.00724163,-0.278798,-1.19138,0.33027,-0.0169501,2.16356,-0.0,0.735377,0.117617,0.101564,0.959565,-0.0380532,3.37077,0.681106,0.0774746,-0.00230649,-0.168845,-1.04777,0.242763
,,,,,,,,,,,,,,,,0.0266393,0.00877322,0.027832,0.466924,0.190265,-0.179588,0.0986311,0.121502,1.3008,0.0259603,0.433429,-0.522573,0.179375,0.459389,-1.15678,0.0816528,0.335687,0.054065,-0.327773,0.0251252,1.38245,-2.0904,-0.301134,-0.0390455,0.00318584,0.0251252,-0.00567977,-0.279181,-1.19441,0.326914,-0.0108905,2.13221,-0.0,0.737184,0.115822,0.101817,1.00302,-0.0376321,3.45961,0.683119,-0.0993281,-0.00215794,-0.186747,-1.32243,0.146024
,,,,,,,,,,,,,,,,0.0313117,0.00757206,0.03479,0.467537,0.182891,-0.179824,0.0988804,0.12083,1.30393,0.0259718,0.434567,-0.523176,0.176581,0.460539,-1.15997,0.081852,0.330458,0.0541634,-0.327773,0.0247345,1.38578,-2.1239,-0.296461,-0.0390933,0.00318584,0.0247345,-0.00680558,-0.279506,-1.1974,0.322886,-0.00630934,2.18447,-0.0,0.738964,0.114025,0.102066,0.995775,-0.0374314,3.4178,0.684801,-0.252314,-0.0025978,-0.32565,-1.15666,0.19076
,,,,,,,,,,,,,,,,0.0265649,0.00837928,0.03479,0.468051,0.174041,-0.180022,0.0991258,0.11546,1.30729,0.0258645,0.435805,-0.523668,0.173785,0.46167,-1.16322,0.0817773,0.325224,0.0540347,-0.318348,0.0243433,1.38906,-2.10715,-0.291783,-0.0391327,0.00318584,0.0243433,-0.0032346,-0.279771,-1.20034,0.316844,-0.000256222,2.0904,-0.0,0.740716,0.112226,0.102312,0.854556,-0.037121,3.24012,0.686681,0.18252,-0.00260034,-0.186314,-0.970162,0.414023
,,,,,,,,,,,,,,,,0.0270588,0.00582573,-0.020874,0.468462,0.178466,-0.18018,0.0993672,0.111433,1.31027,0.0259406,0.436842,-0.524048,0.170986,0.462783,-1.16632,0.0820229,0.319985,0.0540329,-0.314159,0.0239518,1.39229,-2.0837,-0.2871,-0.0391637,0.00318584,0.0239518,-0.00100796,-0.279976,-1.20324,0.314159,-0.00747979,2.10085,-0.0,0.74244,0.110425,0.102553,0.756789,-0.036921,3.33419,0.688407,0.702881,-0.00397005,-0.281081,-0.781703,0.471866
,,,,,,,,,,,,,,,,0.0286034,0.00796791,-0.006958,0.468772,0.176991,-0.180299,0.0996048,0.112775,1.31353,0.0258678,0.438011,-0.524314,0.168186,0.463878,-1.1695,0.0819341,0.314743,0.0539146,-0.311018,0.0235601,1.39546,-2.1105,-0.282414,-0.0391862,0.00318584,0.0235601,-0.00415295,-0.280121,-1.20608,0.306775,-0.00880539,2.15311,-0.0,0.744136,0.108622,0.102791,0.821967,-0.0365798,3.56936,0.690221,-0.688641,-0.0018741,-0.317673,-1.47486,0.0834091
,,,,,,,,,,,,,,,,0.0301507,0.00742287,0.010437,0.468978,0.172566,-0.180378,0.0998384,0.106734,1.31633,0.0258978,0.439058,-0.524467,0.165384,0.464956,-1.17251,0.0822561,0.309499,0.0539232,-0.307876,0.0231681,1.39858,-2.077,-0.277725,-0.0392001,0.00318584,0.0231681,8.51558e-05,-0.280204,-1.20889,0.302076,-0.00718229,2.12176,-0.0,0.745804,0.106819,0.103024,0.945081,-0.0363803,3.50142,0.69188,0.427395,-0.0028846,-0.16418,-0.856964,0.424116
,,,,,,,,,,,,,,,,0.0296051,0.00553432,0.03479,0.46908,0.172566,-0.180417,0.100068,0.10472,1.31918,0.0259602,0.440055,-0.524504,0.162582,0.466015,-1.1753,0.0824753,0.304254,0.0538816,-0.30264,0.0227761,1.40165,-2.08035,-0.273035,-0.0392054,0.00318584,0.0227761,0.000294985,-0.280226,-1.21164,0.29872,-0.00998449,2.17402,-0.0,0.747443,0.105015,0.103254,0.988533,-0.0363381,3.38645,0.693562,0.00846991,-0.00352463,-0.411834,-1.10631,0.294553
,,,,,,,,,,,,,,,,0.0311543,0.00901623,-0.013916,0.469077,0.169617,-0.180416,0.100294,0.102706,1.32224,0.0259541,0.441102,-0.524425,0.15978,0.467056,-1.17854,0.0824305,0.299009,0.0536792,-0.299498,0.0223841,1.40467,-2.04685,-0.268344,-0.039202,0.00318584,0.0223841,0.000504624,-0.280186,-1.21435,0.289993,-0.00983675,2.16356,-0.0,0.749055,0.103211,0.10348,0.988533,-0.0358092,3.36032,0.695376,0.875232,-0.00320737,-0.0881178,-0.681912,0.407523
,,,,,,,,,,,,,,,,0.0285143,0.00780055,0.003479,0.468967,0.159292,-0.180374,0.100516,0.10472,1.32499,0.0259501,0.442129,-0.524228,0.156978,0.468079,-1.18136,0.0826455,0.293766,0.0537807,-0.292168,0.0219921,1.40763,-1.99325,-0.263654,-0.0391897,0.00318584,0.0219921,-0.0033132,-0.280083,-1.21701,0.285965,-0.00231366,2.17402,-0.0,0.750639,0.101407,0.103702,0.90525,-0.0356417,3.44916,0.696858,-1.22576,-0.00272025,-0.634053,-1.98327,-0.249759
,,,,,,,,,,,,,,,,0.0373917,0.0159853,-0.010437,0.468751,0.141593,-0.180291,0.100734,0.103377,1.32789,0.0258475,0.443236,-0.523914,0.154178,0.469084,-1.18438,0.082657,0.288525,0.0538321,-0.296357,0.0216003,1.41054,-2.0904,-0.258965,-0.0391685,0.00318584,0.0216003,-0.003774,-0.279917,-1.21962,0.27254,0.0125854,2.26808,-0.0,0.752195,0.0996032,0.10392,0.789378,-0.0352389,3.538,0.698363,2.35732,-0.00496142,0.0281079,0.574007,1.26573
,,,,,,,,,,,,,,,,0.0232282,0.0107483,0.003479,0.468427,0.160767,-0.180166,0.100948,0.100692,1.33049,0.0259082,0.444163,-0.52348,0.15138,0.470071,-1.18708,0.0829082,0.283288,0.0538112,-0.277507,0.0212088,1.4134,-2.0234,-0.254279,-0.0391384,0.00318584,0.0212088,-0.0028912,-0.279687,-1.22219,0.27254,-0.00938672,2.31512,-0.0,0.753723,0.0978009,0.104134,0.749547,-0.0351033,3.44916,0.699911,-1.8587,-0.0011878,-0.541831,-2.19051,-0.293886
,,,,,,,,,,,,,,,,0.031052,0.0135715,0.045227,0.467994,0.151917,-0.18,0.101158,0.0926367,1.33317,0.0259408,0.445099,-0.522926,0.148585,0.47104,-1.18999,0.0830365,0.278056,0.053696,-0.280649,0.0208176,1.41621,-1.9832,-0.249597,-0.0390993,0.00318584,0.0208176,0.00336329,-0.279393,-1.2247,0.264485,-0.00333261,2.31512,-0.0,0.755222,0.096,0.104344,0.843693,-0.0347167,3.36554,0.701526,0.961651,-0.00405904,-0.214339,-0.660012,0.580908
,,,,,,,,,,,,,,,,0.0357293,0.0143871,-0.020874,0.467452,0.156342,-0.179791,0.101364,0.0953218,1.33565,0.0259352,0.446056,-0.522251,0.145793,0.471991,-1.19269,0.0833139,0.27283,0.0536413,-0.280649,0.0204268,1.41896,-2.0033,-0.24492,-0.0390511,0.00318584,0.0204268,-0.00112082,-0.279034,-1.22718,0.258443,-0.0105496,2.30467,-0.0,0.756694,0.094201,0.10455,0.945081,-0.0344875,3.34464,0.703053,1.13626,-0.00383884,-0.128429,-0.39211,0.637282
,,,,,,,,,,,,,,,,0.0309759,0.0131961,0.020874,0.466799,0.156342,-0.17954,0.101567,0.0953218,1.33834,0.0258412,0.447083,-0.521453,0.143004,0.472924,-1.19558,0.0833276,0.267611,0.0535145,-0.271224,0.0200366,1.42167,-1.93965,-0.240248,-0.0389936,0.00318584,0.0200366,-0.00291751,-0.27861,-1.2296,0.254415,-0.0133379,2.28376,-0.0,0.758138,0.0924043,0.104752,0.988533,-0.0340231,3.43348,0.704624,1.34602,-0.00380142,-0.0534429,-0.424076,0.572721
,,,,,,,,,,,,,,,,0.0293569,0.0120138,-0.017395,0.466034,0.150442,-0.179246,0.101765,0.0993495,1.34074,0.0257896,0.44805,-0.520532,0.140221,0.473839,-1.19817,0.0835812,0.262401,0.0534926,-0.264941,0.019647,1.42432,-1.95975,-0.235584,-0.0389269,0.00318584,0.019647,-0.00873916,-0.27812,-1.23198,0.250388,-0.0102218,2.22628,-0.0,0.759554,0.0906103,0.104951,0.999396,-0.0338105,3.54845,0.706062,-0.264327,-0.0025111,-0.310475,-1.15097,0.150737
,,,,,,,,,,,,,,,,0.0245882,0.0128551,0.020874,0.465157,0.138643,-0.178909,0.101959,0.0946505,1.34307,0.0258006,0.448936,-0.519487,0.137442,0.474736,-1.20047,0.0838431,0.257201,0.0535534,-0.255516,0.0192581,1.42691,-2.0301,-0.230928,-0.0388509,0.00318584,0.0192581,-0.00583101,-0.277563,-1.23432,0.244346,-0.00120091,2.29944,-0.0,0.760943,0.0888195,0.105145,0.926976,-0.0338496,3.48574,0.707389,-1.2823,-0.000147324,-0.1712,-1.90333,-0.320153
,,,,,,,,,,,,,,,,0.0260933,0.00967982,-0.024353,0.464167,0.116519,-0.178528,0.10215,0.0892803,1.34561,0.0257938,0.449822,-0.518317,0.13467,0.475616,-1.2032,0.0838518,0.252012,0.0536529,-0.252375,0.01887,1.42946,-1.94635,-0.226281,-0.0387655,0.00318584,0.01887,-0.00224799,-0.276939,-1.2366,0.242332,0.0181504,2.25763,-0.0,0.762303,0.0870323,0.105336,0.86904,-0.0334025,3.40735,0.70865,0.635882,-0.00436975,-0.386129,-0.413665,0.734492
,,,,,,,,,,,,,,,,0.0181632,0.0112158,0.024353,0.463062,0.128319,-0.178103,0.102337,0.0825675,1.34787,0.0258295,0.450647,-0.51702,0.131904,0.476477,-1.20555,0.0840804,0.246835,0.0537247,-0.239808,0.0184828,1.43195,-1.9698,-0.221645,-0.0386706,0.00318584,0.0184828,0.00268163,-0.276248,-1.23884,0.235619,0.00358501,2.21582,-0.0,0.763636,0.0852491,0.105523,0.76041,-0.0332859,3.376,0.709911,1.42626,-0.00417016,-0.0789512,-0.719918,0.588344
,,,,,,,,,,,,,,,,0.0353542,0.0114229,-0.0,0.461842,0.134218,-0.177634,0.10252,0.093308,1.3503,0.0256964,0.451624,-0.515596,0.129145,0.47732,-1.20812,0.0840963,0.241672,0.0536583,-0.252375,0.0180966,1.4344,-2.04685,-0.21702,-0.0385661,0.00318584,0.0180966,-0.00983758,-0.275489,-1.24103,0.230249,-0.00507343,2.18969,-0.0,0.764941,0.0834704,0.105706,0.76041,-0.0329188,3.29238,0.711283,1.23433,-0.00383057,-0.106914,-0.169382,0.613895
,,,,,,,,,,,,,,,,0.0200693,0.0103023,0.038269,0.460506,0.123894,-0.17712,0.102699,0.0912941,1.35247,0.0256462,0.4525,-0.514044,0.126394,0.478146,-1.21038,0.0843223,0.236524,0.053697,-0.232478,0.0177115,1.43679,-1.9765,-0.212409,-0.0384519,0.00318584,0.0177115,-0.00959755,-0.274661,-1.24318,0.226222,0.00250024,2.2106,-0.0,0.766219,0.0816966,0.105885,0.861798,-0.032804,3.30283,0.712522,-0.163011,-0.00235096,-0.237946,-1.21878,0.242927
,,,,,,,,,,,,,,,,0.0246672,0.00919781,-0.017395,0.459054,0.123894,-0.176561,0.102874,0.088609,1.35481,0.0255179,0.453437,-0.512362,0.123652,0.478954,-1.2128,0.0843158,0.231392,0.0536862,-0.232478,0.0173276,1.43913,-1.94635,-0.207811,-0.0383281,0.00318584,0.0173276,-0.00868087,-0.273765,-1.24528,0.222194,-0.000241949,2.21582,-0.0,0.767469,0.0799282,0.10606,0.963186,-0.0324861,3.47006,0.713783,-0.506964,-0.002161,-0.313045,-1.23596,0.233675
,,,,,,,,,,,,,,,,0.024014,0.00811082,0.006958,0.457483,0.125369,-0.175957,0.103045,0.0812249,1.35691,0.025533,0.454212,-0.51055,0.120919,0.479745,-1.21498,0.0845097,0.226277,0.0536922,-0.227242,0.016945,1.44142,-1.97315,-0.203228,-0.0381945,0.00318584,0.016945,-0.00305941,-0.272798,-1.24734,0.218166,-0.00444975,2.09563,-0.0,0.768692,0.0781655,0.106231,0.995775,-0.0323579,3.44916,0.715,-4.56624e-05,-0.00218395,-0.16277,-1.01929,0.259677
,,,,,,,,,,,,,,,,0.02125,0.00570005,0.03479,0.455793,0.119469,-0.175307,0.103213,0.0771973,1.35898,0.0255709,0.454947,-0.508607,0.118196,0.480518,-1.21708,0.0846727,0.221181,0.0537374,-0.219911,0.0165637,1.44365,-1.9899,-0.198661,-0.038051,0.00318584,0.0165637,-0.000788087,-0.271761,-1.24935,0.215481,-0.0012729,2.22628,-0.0,0.769888,0.0764092,0.106399,1.02474,-0.0322624,3.41258,0.71615,0.0885236,-0.0025677,-0.210214,-0.931387,0.28757
,,,,,,,,,,,,,,,,0.0163743,0.00465192,-0.006958,0.453984,0.112094,-0.174611,0.103377,0.0731696,1.36112,0.0255307,0.455742,-0.506532,0.115484,0.481273,-1.21924,0.0847245,0.216105,0.0537553,-0.210487,0.016184,1.44584,-1.9162,-0.194112,-0.0378976,0.00318584,0.016184,0.00148997,-0.270654,-1.25131,0.211453,0.0033896,2.10608,-0.0,0.771056,0.0746595,0.106562,1.01388,-0.0320743,3.36554,0.717301,0.564313,-0.0029942,-0.131433,-1.03273,0.245039
,,,,,,,,,,,,,,,,0.0240461,0.00496778,0.024353,0.452054,0.10177,-0.173869,0.103537,0.0785398,1.36309,0.0255134,0.456498,-0.504323,0.112783,0.482011,-1.22134,0.0848867,0.211051,0.0539453,-0.213628,0.0158058,1.44798,-1.9095,-0.189582,-0.0377341,0.00318584,0.0158058,-0.00562272,-0.269475,-1.25323,0.206083,0.0110134,2.19492,-0.0,0.772197,0.0729171,0.106722,0.974049,-0.0318879,3.33419,0.718252,1.12359,-0.00444276,-0.243372,-0.532638,0.465237
,,,,,,,,,,,,,,,,0.0222733,0.00866279,-0.0,0.450002,0.0899705,-0.17308,0.103693,0.0832388,1.36518,0.0253579,0.457374,-0.50198,0.110095,0.482731,-1.22345,0.0848776,0.206019,0.0541084,-0.207345,0.0154293,1.45006,-2.00665,-0.185072,-0.0375606,0.00318584,0.0154293,-0.0120565,-0.268225,-1.2551,0.197356,0.0201242,2.16879,-0.0,0.773312,0.0711823,0.106879,0.901629,-0.0316563,3.38122,0.719203,0.435621,-0.00403743,-0.383623,-0.632758,0.498141
,,,,,,,,,,,,,,,,0.0152434,0.0117106,0.006958,0.447828,0.0884956,-0.172244,0.103845,0.0792111,1.36699,0.025326,0.458109,-0.499502,0.107419,0.483435,-1.22536,0.0851104,0.201012,0.054311,-0.195826,0.0150546,1.4521,-1.91285,-0.180583,-0.0373768,0.00318584,0.0150546,-0.00975544,-0.266902,-1.25693,0.189301,0.0189235,2.16879,-0.0,0.774399,0.0694557,0.107031,0.854556,-0.0315682,3.55368,0.720088,-0.884578,-0.00258977,-0.505127,-1.44402,0.190816
,,,,,,,,,,,,,,,,0.0186631,0.0141127,-0.0,0.445531,0.0943953,-0.17136,0.103994,0.0711557,1.36893,0.0252769,0.458844,-0.496887,0.104757,0.484121,-1.22745,0.0851522,0.19603,0.0543984,-0.194779,0.0146818,1.45408,-1.9095,-0.176116,-0.0371829,0.00318584,0.0146818,-0.00341813,-0.265506,-1.25871,0.181917,0.0103616,2.35693,-0.0,0.77546,0.0677376,0.10718,0.789378,-0.0312625,3.65297,0.721062,-0.411681,-0.00193577,-0.232036,-1.30545,0.232981
,,,,,,,,,,,,,,,,0.0241536,0.0118426,-0.0,0.443109,0.0988201,-0.170429,0.104139,0.0664568,1.37062,0.0253013,0.459488,-0.494135,0.102109,0.484789,-1.22927,0.0853961,0.191074,0.0544592,-0.195826,0.014311,1.45602,-1.87265,-0.171672,-0.0369786,0.00318584,0.014311,-0.00042815,-0.264037,-1.26045,0.179232,0.00328909,2.36215,-0.0,0.776495,0.0660286,0.107325,0.789378,-0.0311793,3.54323,0.722035,0.749126,-0.0046744,-0.40687,-0.482639,0.591269
,,,,,,,,,,,,,,,,0.0181001,0.0163135,-0.010437,0.440562,0.0988201,-0.169449,0.10428,0.0644429,1.37233,0.0252986,0.460143,-0.491245,0.0994764,0.485441,-1.23122,0.0855704,0.186147,0.0543831,-0.185354,0.0139423,1.4579,-1.99995,-0.167254,-0.0367639,0.00318584,0.0139423,-0.000113736,-0.262494,-1.26215,0.169834,0.00065637,2.32034,-0.0,0.777502,0.0643292,0.107466,0.840072,-0.0309261,3.40213,0.723119,0.75662,-0.00298236,-0.0810965,-0.552612,0.51828
,,,,,,,,,,,,,,,,0.0130677,0.0134299,0.010437,0.437889,0.0973451,-0.168421,0.104418,0.0624291,1.37395,0.0253192,0.460757,-0.488215,0.0968595,0.486076,-1.23287,0.0857862,0.18125,0.0544798,-0.175929,0.0135758,1.45974,-1.9564,-0.162862,-0.0365388,0.00318584,0.0135758,0.000210716,-0.260877,-1.2638,0.16782,-0.00048562,2.42486,-0.0,0.778484,0.0626398,0.107604,0.879903,-0.0309273,3.38122,0.724004,1.42288,-0.00463585,-0.18609,-0.260441,0.742304
,,,,,,,,,,,,,,,,0.0121967,0.014605,-0.006958,0.435088,0.10177,-0.167344,0.104552,0.0651142,1.37548,0.0253129,0.461381,-0.485045,0.0942591,0.486694,-1.23454,0.0860438,0.176384,0.0544619,-0.170693,0.0132116,1.46153,-1.8827,-0.158497,-0.0363031,0.00318584,0.0132116,-0.00415327,-0.259184,-1.2654,0.161779,-0.00751076,2.28899,-0.0,0.77944,0.0609609,0.107737,0.948702,-0.030869,3.45439,0.724978,0.165349,-0.00316824,-0.291091,-1.03755,0.285938
