integralf_4.txt,wrench_mx.txt,wrench_my.txt,proportionalf_3.txt,integralf_1.txt,wrench_fx.txt,wrench_mz.txt,proportionalf_1.txt,integralf_3.txt,integralf_2.txt,proportionalf_4.txt,integralf_5.txt,proportionalf_5.txt,wrench_fy.txt,wrench_fz.txt,proportionalf_2.txt,error_pos_1.txt,error_vel_3.txt,posd2.txt,veld4.txt,posa5.txt,accd4.txt,accd5.txt,posd4.txt,error_vel_1.txt,trq5.txt,error_vel_2.txt,veld2.txt,error_vel_5.txt,posa1.txt,veld3.txt,error_pos_3.txt,posa2.txt,trq3.txt,error_pos_4.txt,trq1.txt,posa3.txt,trq2.txt,veld5.txt,posd1.txt,accd3.txt,veld1.txt,accd2.txt,vela3.txt,error_pos_5.txt,posd3.txt,vela5.txt,vela4.txt,vela1.txt,error_pos_2.txt,vela2.txt,posd5.txt,error_vel_4.txt,accd1.txt,trq4.txt,posa4.txt,estimated_trqs_3.txt,estimated_trqs_2.txt,estimated_trqs_4.txt,estimated_trqs_5.txt,estimated_trqs_1.txt
,,,,,,,,,,,,,,,,0.116618,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0351354,0.024353,0.000371259,0.000371259,4.06232e-05,2.88338,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.58348,-2.55891,-0.036582,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0362491,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.204592,-0.60113,-0.0546463,-0.000715014,-0.185919
,,,,,,,,,,,,,,,,0.116296,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0311077,-0.020874,0.000371259,0.000371259,4.06232e-05,2.8837,-0.000950108,-0.00109107,1.01002,0.201,-0.000511159,1.55735,-2.55891,-0.031356,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0322215,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.237136,-0.471246,-0.0587778,0.000563352,0.0309834
,,,,,,,,,,,,,,,,0.115984,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.031779,0.020874,0.000371259,0.000371259,4.06232e-05,2.88401,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.49986,-2.55891,-0.083616,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0328927,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.204592,-0.601129,-0.054646,-0.000715015,-0.185919
,,,,,,,,,,,,,,,,0.115712,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0277513,-0.013916,0.000371259,0.000371259,4.06232e-05,2.88428,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.65664,-2.55891,-0.088842,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0288651,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.241786,-0.45269,-0.0593679,0.000745987,0.0619715
,,,,,,,,,,,,,,,,0.11537,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0290938,-0.017395,0.000371259,0.000371259,4.06232e-05,2.88463,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.53122,-2.55891,-0.083616,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0302076,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.292929,-0.248579,-0.0658613,0.00275495,0.402835
,,,,,,,,,,,,,,,,0.114967,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0378205,0.027832,0.000371259,0.000371259,4.06232e-05,2.88503,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.49986,-2.55891,-0.036582,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0389343,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.232487,-0.489802,-0.0581882,0.000380745,-5.597e-17
,,,,,,,,,,,,,,,,0.114554,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0378205,-0.013916,0.000371259,0.000371259,4.06232e-05,2.88544,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.43192,-2.55891,-0.094068,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0389343,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.255734,-0.397025,-0.0611397,0.00129389,0.154936
,,,,,,,,,,,,,,,,0.114182,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0411769,0.027832,0.000371259,0.000371259,4.06232e-05,2.88581,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.46851,-2.55891,-0.083616,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0422907,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.176695,-0.712467,-0.0511051,-0.00181083,-0.371847
,,,,,,,,,,,,,,,,0.113839,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0331215,-0.020874,0.000371259,0.000371259,4.06232e-05,2.88616,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.53122,-2.55891,-0.041808,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0342353,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.251085,-0.41558,-0.0605489,0.00111126,0.123948
,,,,,,,,,,,,,,,,0.113447,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0358066,0.017395,0.000371259,0.000371259,4.06232e-05,2.88655,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.45283,-2.55891,-0.088842,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0369204,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.232487,-0.489801,-0.058188,0.000380744,-5.597e-17
,,,,,,,,,,,,,,,,0.113094,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0358066,0.03479,0.000371259,0.000371259,4.06232e-05,2.8869,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.56257,-2.55891,-0.088842,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0369204,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.232487,-0.489801,-0.058188,0.000380744,-5.597e-17
,,,,,,,,,,,,,,,,0.112722,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0358066,-0.024353,0.000371259,0.000371259,4.06232e-05,2.88727,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.46851,-2.55891,-0.05226,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0369204,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.190643,-0.656798,-0.0528754,-0.00126292,-0.278883
,,,,,,,,,,,,,,,,0.11243,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0297651,0.024353,0.000371259,0.000371259,4.06232e-05,2.88757,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.60961,-2.55891,-0.094068,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0308789,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.176696,-0.712463,-0.051104,-0.00181083,-0.371847
,,,,,,,,,,,,,,,,0.112198,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0217098,-0.020874,0.000371259,0.000371259,4.06232e-05,2.8878,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.68277,-2.55891,-0.062712,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0228235,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.246437,-0.43413,-0.0599579,0.000928649,0.0929641
,,,,,,,,,,,,,,,,0.111936,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0237236,-0.010437,0.000371259,0.000371259,4.06232e-05,2.88806,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.60438,-2.55891,-0.041808,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0248374,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.065178,2.00051,0.246436,-0.434133,-0.0599579,0.000928622,0.0929595
,,,,,,,,,,,,,,,,0.111695,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0257374,0.031311,0.000371259,0.000371259,4.06232e-05,2.8883,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.64619,-2.55891,-0.099294,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0268512,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.190644,-0.656795,-0.0528746,-0.00126292,-0.278883
,,,,,,,,,,,,,,,,0.111493,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0196959,-0.013916,0.000371259,0.000371259,4.06232e-05,2.8885,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.67232,-2.55891,-0.057486,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0208097,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.241787,-0.452685,-0.0593675,0.000746013,0.0619761
,,,,,,,,,,,,,,,,0.111241,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0210385,0.031311,0.000371259,0.000371259,4.06232e-05,2.88875,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.59393,-2.55891,-0.099294,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0221523,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.274332,-0.3228,-0.0634995,0.00202441,0.278883
,,,,,,,,,,,,,,,,0.11097,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.02708,-0.027832,0.000371259,0.000371259,4.06232e-05,2.88903,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.45283,-2.55891,-0.041808,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0281938,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.218539,-0.545466,-0.0564164,-0.000167163,-0.0929641
,,,,,,,,,,,,,,,,0.110718,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0250662,-0.03479,0.000371259,0.000371259,4.06232e-05,2.88928,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.60961,-2.55891,-0.114972,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0261799,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.22319,-0.526907,-0.0570067,1.54991e-05,-0.0619715
,,,,,,,,,,,,,,,,0.110436,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0237236,0.003479,0.000371259,0.000371259,4.06232e-05,2.88956,-0.000950108,-0.00109107,1.01002,0.21105,-0.000511159,1.57825,-2.55891,-0.083616,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0248374,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.311526,-0.17436,-0.0682219,0.00348544,0.526778
,,,,,,,,,,,,,,,,0.110063,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0351354,0.013916,0.000371259,0.000371259,4.06232e-05,2.88993,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.39534,-2.55891,-0.125424,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0362491,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.237137,-0.471245,-0.0587783,0.00056338,0.030988
,,,,,,,,,,,,,,,,0.10964,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0358066,0.024353,0.000371259,0.000371259,4.06232e-05,2.89036,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.42147,-2.55891,-0.083616,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0369204,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.241786,-0.452689,-0.0593686,0.000746015,0.0619761
,,,,,,,,,,,,,,,,0.109328,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0371492,0.03479,0.000371259,0.000371259,4.06232e-05,2.89067,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.34831,-2.55891,-0.109746,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.038263,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.190643,-0.656798,-0.0528756,-0.00126292,-0.278883
,,,,,,,,,,,,,,,,0.108996,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0311077,-0.027832,0.000371259,0.000371259,4.06232e-05,2.891,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.55212,-2.55891,-0.062712,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0322215,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.195293,-0.638243,-0.0534653,-0.00108031,-0.2479
,,,,,,,,,,,,,,,,0.108704,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0257374,0.03479,0.000371259,0.000371259,4.06232e-05,2.89129,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.52077,-2.55891,-0.094068,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0268512,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.274332,-0.322801,-0.0634998,0.00202441,0.278883
,,,,,,,,,,,,,,,,0.108382,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.031779,0.013916,0.000371259,0.000371259,4.06232e-05,2.89161,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.48941,-2.55891,-0.114972,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0328927,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.21389,-0.56402,-0.0558265,-0.000349771,-0.123948
,,,,,,,,,,,,,,,,0.1081,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0290938,-0.0,0.000371259,0.000371259,4.06232e-05,2.8919,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.59393,-2.55891,-0.062712,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0302076,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.223189,-0.526908,-0.0570069,1.54996e-05,-0.0619715
,,,,,,,,,,,,,,,,0.107788,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0277513,-0.03479,0.000371259,0.000371259,4.06232e-05,2.89221,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.47373,-2.55891,-0.109746,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0288651,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.246435,-0.434134,-0.0599582,0.000928622,0.0929595
,,,,,,,,,,,,,,,,0.107506,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0297651,-0.027832,0.000371259,0.000371259,4.06232e-05,2.89249,-0.000950108,-0.00109107,1.01002,0.201,-0.000511159,1.53122,-2.55891,-0.120198,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0308789,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.176696,-0.712463,-0.051104,-0.00181083,-0.371847
,,,,,,,,,,,,,,,,0.107304,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0217098,-0.006958,0.000371259,0.000371259,4.06232e-05,2.89269,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.59916,-2.55891,-0.07839,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0228235,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.213891,-0.564018,-0.0558258,-0.000349772,-0.123948
,,,,,,,,,,,,,,,,0.107073,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0190246,-0.0,0.000371259,0.000371259,4.06232e-05,2.89292,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.60438,-2.55891,-0.120198,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0201384,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.057936,2.00051,0.302228,-0.211467,-0.0670412,0.00312019,0.464807
,,,,,,,,,,,,,,,,0.106761,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0290938,0.020874,0.000371259,0.000371259,4.06232e-05,2.89324,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.46851,-2.55891,-0.057486,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0302076,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.223189,-0.526908,-0.0570069,1.54996e-05,-0.0619715
,,,,,,,,,,,,,,,,0.106499,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0277513,-0.027832,0.000371259,0.000371259,4.06232e-05,2.8935,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.48418,-2.55891,-0.094068,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0288651,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.204592,-0.601131,-0.0546456,-0.000715042,-0.185924
,,,,,,,,,,,,,,,,0.106217,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0237236,0.020874,0.000371259,0.000371259,4.06232e-05,2.89378,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.41102,-2.55891,-0.109746,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0248374,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.255735,-0.397021,-0.0611385,0.00129389,0.154936
,,,,,,,,,,,,,,,,0.105955,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.02708,-0.003479,0.000371259,0.000371259,4.06232e-05,2.89404,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.35353,-2.55891,-0.125424,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0281938,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.209241,-0.582575,-0.0552359,-0.000532407,-0.154936
,,,,,,,,,,,,,,,,0.105713,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0237236,0.020874,0.000371259,0.000371259,4.06232e-05,2.89428,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.49986,-2.55891,-0.135876,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0248374,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.061557,2.00051,0.232488,-0.489797,-0.0581871,0.000380743,-5.59695e-17
,,,,,,,,,,,,,,,,0.105421,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0237236,-0.0,0.000371259,0.000371259,4.06232e-05,2.89457,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.48941,-2.55891,-0.073164,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0248374,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.065178,2.00051,0.316175,-0.155804,-0.0688122,0.00366807,0.557766
,,,,,,,,,,,,,,,,0.105049,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0358066,-0.0,0.000371259,0.000371259,4.06232e-05,2.89495,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.31173,-2.55891,-0.120198,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0369204,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.068799,2.00051,0.204591,-0.601133,-0.0546463,-0.000715041,-0.185924
,,,,,,,,,,,,,,,,0.104737,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.031779,-0.006958,0.000371259,0.000371259,4.06232e-05,2.89526,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.36921,-2.55891,-0.125424,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0328927,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.07242,2.00051,0.227839,-0.508353,-0.0575975,0.000198135,-0.0309834
,,,,,,,,,,,,,,,,0.104384,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0311077,0.017395,0.000371259,0.000371259,4.06232e-05,2.89561,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.31173,-2.55891,-0.07839,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0322215,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.07242,2.00051,0.218539,-0.545467,-0.0564167,-0.000167163,-0.0929641
,,,,,,,,,,,,,,,,0.104122,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0290938,0.038269,0.000371259,0.000371259,4.06232e-05,2.89587,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.46328,-2.55891,-0.10452,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0302076,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.07242,2.00051,0.181345,-0.693907,-0.0516943,-0.00162819,-0.340859
,,,,,,,,,,,,,,,,0.103871,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0217098,-0.03479,0.000371259,0.000371259,4.06232e-05,2.89613,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.55735,-2.55891,-0.125424,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0228235,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.068799,2.00051,0.274333,-0.322797,-0.0634996,0.00202443,0.278888
,,,,,,,,,,,,,,,,0.103528,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0277513,-0.013916,0.000371259,0.000371259,4.06232e-05,2.89647,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.43715,-2.55891,-0.13065,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0288651,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.068799,2.00051,0.28363,-0.285693,-0.0646805,0.00238965,0.340855
,,,,,,,,,,,,,,,,0.103186,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0351354,0.038269,0.000371259,0.000371259,4.06232e-05,2.89681,-0.000950108,-0.00109107,1.01002,0.2077,-0.000511159,1.4476,-2.55891,-0.151554,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0362491,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.068799,2.00051,0.204592,-0.60113,-0.0546463,-0.000715014,-0.185919
,,,,,,,,,,,,,,,,0.102874,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0311077,0.013916,0.000371259,0.000371259,4.06232e-05,2.89712,-0.000950108,-0.00109107,1.01002,0.21105,-0.000511159,1.44238,-2.55891,-0.094068,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0322215,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.07242,2.00051,0.232488,-0.489799,-0.0581876,0.000380744,-5.597e-17
,,,,,,,,,,,,,,,,0.102572,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0311077,-0.006958,0.000371259,0.000371259,4.06232e-05,2.89742,-0.000950108,-0.00109107,1.01002,0.21105,-0.000511159,1.34831,-2.55891,-0.114972,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0322215,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.076041,2.00051,0.176695,-0.712464,-0.0511041,-0.00181083,-0.371847
,,,,,,,,,,,,,,,,0.10237,-0.000950108,0.999999,0.000742073,0.00486726,-0.147669,-0.00808388,2.0,-0.0230523,0.020874,0.000371259,0.000371259,4.06232e-05,2.89763,-0.000950108,-0.00109107,1.01002,0.20435,-0.000511159,1.49464,-2.55891,-0.125424,4.06232e-05,3.0,0.189067,0.00111378,-0.0738788,0.0,0.105753,-2.56,-0.0,-0.0,0.0241661,-0.0100233,-0.0,0.11062,0.000742073,-0.221636,-0.076041,2.00051,0.181345,-0.693906,-0.0516939,-0.00162819,-0.340859
