integralf_3.txt,wrench_fx.txt,proportionalf_2.txt,wrench_my.txt,proportionalf_3.txt,wrench_mz.txt,integralf_5.txt,wrench_mx.txt,proportionalf_5.txt,integralf_4.txt,proportionalf_4.txt,integralf_2.txt,proportionalf_1.txt,wrench_fy.txt,integralf_1.txt,wrench_fz.txt,trq5.txt,veld3.txt,error_vel_4.txt,trq3.txt,posd1.txt,error_pos_4.txt,vela2.txt,error_pos_1.txt,trq1.txt,error_vel_2.txt,accd5.txt,error_vel_1.txt,accd4.txt,posd4.txt,vela3.txt,error_vel_3.txt,veld4.txt,error_pos_2.txt,error_vel_5.txt,error_pos_5.txt,accd1.txt,veld2.txt,posd5.txt,posa5.txt,posd2.txt,posd3.txt,vela5.txt,trq4.txt,vela1.txt,posa3.txt,posa2.txt,error_pos_3.txt,posa1.txt,accd2.txt,posa4.txt,veld5.txt,accd3.txt,vela4.txt,veld1.txt,trq2.txt,estimated_trqs_4.txt,estimated_trqs_1.txt,estimated_trqs_5.txt,estimated_trqs_3.txt,estimated_trqs_2.txt
,,,,,,,,,,,,,,,,0.048706,-1.00665,0.121252,-5.22265,2.2831,0.0603826,0.761903,0.0808133,1.47373,0.0245399,-0.141936,-0.0725623,-0.498021,1.51403,-1.05558,0.0489278,0.786443,0.0649834,0.224136,0.431455,-0.741405,0.786443,0.431499,4.42478e-05,1.51403,-1.93796,-0.0,0.286059,1.23448,-1.85095,1.44905,-0.0870143,2.20229,-0.498021,1.45365,0.224136,0.637466,0.665192,1.16192,2.17402,-0.295425,-1.23854,-0.00123753,-2.00229,-4.13826
,,,,,,,,,,,,,,,,0.03479,-1.00023,0.107387,-5.14225,2.29468,0.0618503,0.765931,0.080715,1.53644,0.0154971,-0.143922,-0.0699581,-0.504989,1.52187,-1.05976,0.0595359,0.781428,0.0653917,0.222707,0.433689,-0.751573,0.781428,0.433734,4.42478e-05,1.52187,-1.948,-0.0,0.401931,1.22442,-1.86152,1.45648,-0.0864773,2.21397,-0.504989,1.46002,0.222707,0.646386,0.674041,1.15446,2.16879,-0.879181,-1.92355,-0.000251671,-3.13814,-6.41376
,,,,,,,,,,,,,,,,0.006958,-0.99372,0.108202,-5.1456,2.30619,0.0630021,0.75989,0.0800784,2.1113,0.0164542,-0.145884,-0.0640985,-0.511875,1.52966,-1.05662,0.0629023,0.776344,0.0652662,0.221258,0.435909,-0.761619,0.776344,0.435953,4.42478e-05,1.52966,-1.95797,-0.0,0.257091,1.21099,-1.87208,1.4644,-0.0858913,2.22611,-0.511875,1.46666,0.221258,0.6552,0.668142,1.14689,2.72797,-0.307122,0.058248,0.00238707,-1.83988,-4.1662
,,,,,,,,,,,,,,,,0.027832,-0.987124,0.107474,-5.18245,2.31762,0.063992,0.755191,0.0791743,2.29421,0.0160004,-0.147823,-0.0717644,-0.518676,1.5374,-1.03987,0.0527428,0.771191,0.0659757,0.219789,0.438114,-0.771541,0.771191,0.438159,4.42478e-05,1.5374,-1.96787,-0.0,0.427278,1.21099,-1.88211,1.47142,-0.0857582,2.23845,-0.518676,1.47341,0.219789,0.663906,0.663717,1.13923,3.04676,-0.693378,-0.565829,0.0033408,-2.94941,-6.47949
,,,,,,,,,,,,,,,,0.010437,-0.980442,0.097829,-5.2126,2.32897,0.0649743,0.741094,0.0788878,2.1113,0.0248769,-0.149737,-0.0768438,-0.525392,1.54508,-1.0273,0.0468585,0.765971,0.0660794,0.218302,0.440305,-0.781337,0.765971,0.440349,4.42478e-05,1.54508,-1.97771,-0.0,0.358479,1.2083,-1.89242,1.47901,-0.0852917,2.25009,-0.525392,1.48011,0.218302,0.672502,0.668142,1.13146,3.5171,-0.254037,-0.705582,0.00112447,-1.99557,-5.0393
,,,,,,,,,,,,,,,,0.024353,-0.973675,0.0881171,-5.24945,2.34025,0.0659263,0.727668,0.0780096,2.01201,0.0330153,-0.151626,-0.0806779,-0.53202,1.55272,-1.00322,0.0295405,0.760683,0.0666844,0.216795,0.44248,-0.791004,0.760683,0.442525,4.42478e-05,1.55272,-1.98748,-0.0,0.351237,1.20428,-1.90247,1.48603,-0.0850093,2.26224,-0.53202,1.48679,0.216795,0.680986,0.672566,1.1236,3.66865,-0.581441,-0.936199,0.00183793,-2.63956,-6.07052
,,,,,,,,,,,,,,,,0.03479,-0.966823,0.0827641,-5.38345,2.35144,0.0666922,0.713571,0.0772538,1.86568,0.0417592,-0.15349,-0.0832655,-0.53856,1.5603,-0.984366,0.0175428,0.75533,0.0669442,0.215269,0.444641,-0.800541,0.75533,0.444685,4.42478e-05,1.5603,-1.99718,-0.0,0.503319,1.19891,-1.91235,1.49335,-0.0848315,2.27419,-0.53856,1.49361,0.215269,0.689357,0.672566,1.11564,3.54845,-1.2141,-2.06644,0.00192454,-4.04727,-8.58877
,,,,,,,,,,,,,,,,0.031311,-0.959888,0.080296,-5.3935,2.36256,0.0671167,0.694775,0.0753505,1.79252,0.0551372,-0.155328,-0.079235,-0.54501,1.56782,-0.974941,0.015053,0.749912,0.0669891,0.213725,0.446786,-0.809945,0.749912,0.44683,4.42478e-05,1.56782,-2.00682,-0.0,0.343995,1.18682,-1.92262,1.50084,-0.0841921,2.28721,-0.54501,1.50071,0.213725,0.697612,0.669616,1.10759,3.17218,-0.24466,-0.789736,-0.000578118,-1.52902,-3.50472
,,,,,,,,,,,,,,,,0.006958,-0.952871,0.0851385,-5.3801,2.3736,0.0683274,0.696789,0.075068,1.83433,0.0476414,-0.15714,-0.0806681,-0.551368,1.5753,-0.961327,0.0084563,0.744431,0.0677044,0.212163,0.448915,-0.819215,0.744431,0.448959,4.42478e-05,1.5753,-2.01638,-0.0,0.503319,1.18011,-1.93222,1.50759,-0.0841584,2.29853,-0.551368,1.50697,0.212163,0.705751,0.659292,1.09944,2.53461,-0.810509,-0.261085,0.00354298,-2.8426,-5.75384
,,,,,,,,,,,,,,,,0.041748,-0.945773,0.0869681,-5.32985,2.38455,0.069483,0.693433,0.0746733,1.69322,0.0454527,-0.158926,-0.0868922,-0.557634,1.58271,-0.958186,0.0124124,0.738885,0.068707,0.210582,0.451029,-0.828348,0.738885,0.451073,4.42478e-05,1.58271,-2.02587,-0.0,0.401931,1.1781,-1.941,1.51401,-0.084871,2.30988,-0.557634,1.51323,0.210582,0.713771,0.651917,1.09121,2.21582,-0.450918,-0.763622,-0.000302251,-1.78548,-3.48298
,,,,,,,,,,,,,,,,0.013916,-0.938596,0.0961101,-5.26285,2.39542,0.0701403,0.703502,0.0732291,1.55212,0.0297762,-0.160684,-0.0878367,-0.563805,1.59007,-0.958186,0.0195897,0.733278,0.0683951,0.208984,0.453127,-0.837343,0.733278,0.453171,4.42478e-05,1.59007,-2.03529,-0.0,0.372963,1.17071,-1.95131,1.52168,-0.0839885,2.32219,-0.563805,1.51993,0.208984,0.72167,0.637168,1.08288,1.8082,-0.505096,-1.25135,-0.00128852,-1.93552,-3.7025
,,,,,,,,,,,,,,,,0.048706,-0.93134,0.102241,-5.12885,2.40621,0.0715377,0.715585,0.0733929,1.55212,0.0120246,-0.162416,-0.085514,-0.569881,1.59738,-0.964469,0.0331286,0.72761,0.0689834,0.207369,0.455209,-0.846196,0.72761,0.455253,4.42478e-05,1.59738,-2.04464,-0.0,0.401931,1.15997,-1.96073,1.52839,-0.0839134,2.33281,-0.569881,1.52584,0.207369,0.729447,0.625369,1.07446,1.95975,-0.811826,-1.15196,0.000437274,-2.58886,-4.89708
,,,,,,,,,,,,,,,,0.024353,-0.924007,0.111261,-5.025,2.41691,0.0723472,0.72364,0.0718307,1.56257,-0.0017595,-0.16412,-0.0846217,-0.575859,1.60463,-0.971799,0.0477918,0.721881,0.0683971,0.205736,0.457274,-0.854907,0.721881,0.457318,4.42478e-05,1.60463,-2.05392,-0.0,0.242607,1.15057,-1.97058,1.53623,-0.0833414,2.34508,-0.575859,1.53228,0.205736,0.7371,0.610619,1.06595,2.20537,-0.591323,-1.09178,0.000486206,-2.39139,-5.02295
,,,,,,,,,,,,,,,,0.003479,-0.916599,0.108423,-5.0183,2.42753,0.0736743,0.724983,0.0712605,1.60438,-0.00889014,-0.165796,-0.0851584,-0.58174,1.61182,-0.971799,0.0552006,0.716093,0.0685788,0.204086,0.459323,-0.863474,0.716093,0.459367,4.42478e-05,1.61182,-2.06312,-0.0,0.401931,1.14252,-1.98005,1.54324,-0.0830725,2.35626,-0.58174,1.53814,0.204086,0.744627,0.60767,1.05736,2.94224,-0.490878,-2.92222,-0.00298951,-2.60148,-6.38345
,,,,,,,,,,,,,,,,0.027832,-0.909115,0.0952022,-5.092,2.43806,0.0742795,0.711557,0.0701608,1.5678,-0.00131091,-0.167443,-0.0757108,-0.58752,1.61895,-0.956091,0.046976,0.710246,0.0684003,0.20242,0.461356,-0.871893,0.710246,0.4614,4.42478e-05,1.61895,-2.07225,-0.0,0.267954,1.12439,-1.99036,1.55055,-0.0818968,2.36789,-0.58752,1.54467,0.20242,0.752026,0.615044,1.04868,3.98221,-0.898226,-1.2611,0.00321671,-3.54445,-8.0471
,,,,,,,,,,,,,,,,-0.003479,-0.901559,0.080449,-5.17575,2.4485,0.0753126,0.690748,0.0697191,1.77684,0.0135951,-0.169062,-0.0784297,-0.593199,1.62602,-0.942478,0.0409191,0.704343,0.0692002,0.200738,0.463372,-0.880163,0.704343,0.463416,4.42478e-05,1.62602,-2.08131,-0.0,0.492456,1.11835,-1.99896,1.55682,-0.0823422,2.37878,-0.593199,1.55071,0.200738,0.759295,0.623894,1.03992,4.75043,-1.34512,-0.988401,0.00684393,-4.7255,-10.6981
,,,,,,,,,,,,,,,,0.027832,-0.89393,0.0656395,-5.2729,2.45885,0.0756007,0.653156,0.0686658,1.64096,0.0452269,-0.170651,-0.0852582,-0.598776,1.63303,-0.918392,0.0244623,0.698383,0.0692963,0.199039,0.46537,-0.888283,0.698383,0.465415,4.42478e-05,1.63303,-2.09028,-0.0,0.47073,1.11634,-2.00864,1.56374,-0.0816436,2.39019,-0.598776,1.55743,0.199039,0.766433,0.632743,1.03108,5.14761,-0.667254,-1.88699,0.00165691,-3.25413,-8.31817
,,,,,,,,,,,,,,,,0.017395,-0.88623,0.0492998,-5.44375,2.46912,0.0766031,0.620263,0.0681177,1.46851,0.0721044,-0.172211,-0.0854543,-0.604248,1.63999,-0.882788,-0.00344293,0.692368,0.0706315,0.197325,0.467352,-0.896249,0.692368,0.467397,4.42478e-05,1.63999,-2.09918,-0.0,0.564876,1.10761,-2.01697,1.56936,-0.0822193,2.401,-0.604248,1.56338,0.197325,0.773437,0.643068,1.02216,4.64069,-0.128591,-2.26497,-0.00276461,-1.71655,-5.15519
,,,,,,,,,,,,,,,,0.03479,-0.878462,0.0432304,-5.5409,2.4793,0.0773239,0.60281,0.0681245,1.52077,0.0834883,-0.17374,-0.0810304,-0.609615,1.64688,-0.846136,-0.032326,0.686298,0.0715941,0.195595,0.469317,-0.90406,0.686298,0.469361,4.42478e-05,1.64688,-2.10801,-0.0,0.590223,1.09419,-2.02474,1.57529,-0.0832673,2.41117,-0.609615,1.56956,0.195595,0.780307,0.643068,1.01316,3.26102,-0.371706,-1.27514,-0.00159564,-1.55013,-3.40768
,,,,,,,,,,,,,,,,0.003479,-0.870625,0.0548069,-5.47725,2.48938,0.0776519,0.610865,0.0666211,1.63051,0.0693104,-0.175239,-0.0800402,-0.614875,1.65371,-0.838805,-0.0318195,0.680176,0.0718916,0.19385,0.471264,-0.911714,0.680176,0.471308,4.42478e-05,1.65371,-2.11675,-0.0,0.467109,1.08412,-2.03382,1.58182,-0.0829336,2.42276,-0.614875,1.57606,0.19385,0.78704,0.625369,1.00408,1.54167,-1.46437,-1.7272,0.000473151,-3.39397,-5.48951
,,,,,,,,,,,,,,,,0.031311,-0.862721,0.0855055,-5.2327,2.49938,0.0788697,0.633017,0.0667382,1.61483,0.0409835,-0.176708,-0.0750981,-0.620027,1.66048,-0.868127,0.00540548,0.674001,0.0724398,0.19209,0.473194,-0.919209,0.674001,0.473238,4.42478e-05,1.66048,-2.12542,-0.0,0.474351,1.07002,-2.0424,1.58804,-0.0830239,2.43264,-0.620027,1.58161,0.19209,0.793634,0.588496,0.994923,0.893646,-0.907579,-1.33025,-0.000814687,-2.31146,-3.66762
,,,,,,,,,,,,,,,,0.010437,-0.854753,0.104354,-4.958,2.50928,0.0795831,0.659197,0.0652028,1.69322,0.00857801,-0.178145,-0.0722439,-0.625069,1.66719,-0.895354,0.0406013,0.667775,0.0723016,0.190316,0.475106,-0.926543,0.667775,0.47515,4.42478e-05,1.66719,-2.13401,-0.0,0.246228,1.05794,-2.05165,1.59489,-0.0823593,2.44408,-0.625069,1.58761,0.190316,0.800088,0.563422,0.985694,0.877968,-0.925559,-0.421928,0.00171541,-2.50767,-3.97604
,,,,,,,,,,,,,,,,0.024353,-0.84672,0.111353,-4.76035,2.51909,0.0812738,0.685377,0.0652159,1.73503,-0.0238774,-0.17955,-0.0755038,-0.63,1.67384,-0.930959,0.0842386,0.6615,0.0722621,0.188528,0.477,-0.933713,0.6615,0.477044,4.42478e-05,1.67384,-2.14252,-0.0,0.322269,1.0519,-2.06079,1.60158,-0.0817247,2.45388,-0.63,1.59257,0.188528,0.8064,0.550147,0.976393,1.22288,0.300061,1.11537,0.000497227,0.0762793,-0.083436
,,,,,,,,,,,,,,,,-0.006958,-0.838625,0.115353,-4.69,2.52881,0.082105,0.706858,0.0635448,1.53122,-0.0516825,-0.180923,-0.0882325,-0.634819,1.68042,-0.927817,0.089192,0.655176,0.0713339,0.186725,0.478876,-0.940717,0.655176,0.478921,4.42478e-05,1.68042,-2.15094,-0.0,0.166566,1.05525,-2.07077,1.60909,-0.0801769,2.46526,-0.634819,1.59832,0.186725,0.812568,0.539823,0.96702,2.52938,-0.294414,-0.536415,0.00157413,-2.04586,-5.00046
,,,,,,,,,,,,,,,,-0.0,-0.830469,0.0942318,-4.7704,2.53843,0.0830939,0.702831,0.0634007,1.20721,-0.0540267,-0.182264,-0.0943176,-0.639523,1.68694,-0.923628,0.0931591,0.648804,0.071188,0.184909,0.480735,-0.947554,0.648804,0.480779,4.42478e-05,1.68694,-2.15929,-0.0,0.391068,1.0519,-2.07906,1.61576,-0.0802286,2.47503,-0.639523,1.60385,0.184909,0.81859,0.554572,0.957579,4.52572,-0.0520577,-2.23163,-0.0011807,-2.13718,-6.83557
,,,,,,,,,,,,,,,,0.048706,-0.822254,0.0656896,-4.96805,2.54796,0.0832889,0.669267,0.0618126,1.0452,-0.0268809,-0.183572,-0.0930861,-0.644112,1.6934,-0.877552,0.0552978,0.642386,0.0708473,0.18308,0.482575,-0.954222,0.642386,0.482619,4.42478e-05,1.6934,-2.16755,-0.0,0.329511,1.04116,-2.0883,1.62255,-0.079256,2.48615,-0.644112,1.61011,0.18308,0.824464,0.576696,0.94807,6.84606,-2.20376,-5.10174,0.00423864,-7.55464,-17.8112
,,,,,,,,,,,,,,,,-0.003479,-0.81398,0.0371021,-5.2729,2.55739,0.083884,0.590056,0.061579,1.11314,0.0458666,-0.184847,-0.0805087,-0.648585,1.69979,-0.82938,0.0154001,0.635922,0.0719626,0.181238,0.484396,-0.960718,0.635922,0.48444,4.42478e-05,1.69979,-2.17573,-0.0,0.626433,1.019,-2.09607,1.62783,-0.0796618,2.49581,-0.648585,1.61591,0.181238,0.830189,0.59882,0.938495,7.88603,-2.46348,-4.8942,0.00599198,-8.09458,-18.8609
,,,,,,,,,,,,,,,,0.006958,-0.80565,0.0143702,-5.63805,2.56673,0.0842815,0.505474,0.0613098,1.36921,0.12394,-0.186088,-0.0700092,-0.652939,1.70612,-0.777021,-0.0286299,0.629414,0.073738,0.179383,0.486199,-0.96704,0.629414,0.486244,4.42478e-05,1.70612,-2.18383,-0.0,0.586602,0.998865,-2.10336,1.63238,-0.0804715,2.50542,-0.652939,1.62184,0.179383,0.835762,0.615044,0.928856,6.57431,-0.922592,-3.40914,0.000229638,-3.97329,-10.3468
,,,,,,,,,,,,,,,,0.024353,-0.797266,0.00191986,-5.86585,2.57597,0.0841049,0.459156,0.0602189,1.70368,0.163708,-0.187295,-0.0635998,-0.657174,1.71238,-0.726755,-0.0705105,0.622864,0.0751864,0.177516,0.487984,-0.973187,0.622864,0.488028,4.42478e-05,1.71238,-2.19185,-0.0,0.83283,0.982755,-2.11057,1.63719,-0.0812761,2.51575,-0.657174,1.62827,0.177516,0.841183,0.620944,0.919155,2.78023,1.39049,-0.286012,-0.00831216,2.84076,4.73191
,,,,,,,,,,,,,,,,0.045227,-0.788827,0.0189263,-5.78545,2.58511,0.0847254,0.493391,0.0604706,1.85,0.12288,-0.188467,-0.0659776,-0.661288,1.71857,-0.701622,-0.087205,0.616271,0.076428,0.175637,0.48975,-0.979156,0.616271,0.489794,4.42478e-05,1.71857,-2.19978,-0.0,0.630054,0.975371,-2.11759,1.64215,-0.0821852,2.52464,-0.661288,1.63385,0.175637,0.846449,0.597345,0.909393,0.851838,-0.972046,-0.0287878,0.000156005,-1.48129,-0.888641
,,,,,,,,,,,,,,,,-0.0,-0.780337,0.0639157,-5.34325,2.59416,0.0853018,0.546422,0.0592348,1.83955,0.0632161,-0.189605,-0.0690854,-0.66528,1.7247,-0.748746,-0.0315909,0.609638,0.0765362,0.173747,0.491496,-0.984945,0.609638,0.491541,4.42478e-05,1.7247,-2.20762,-0.0,0.604707,0.968658,-2.12592,1.64817,-0.0817058,2.53492,-0.66528,1.6394,0.173747,0.851558,0.545723,0.899572,0.324012,-2.08248,-0.945535,0.00416399,-4.29445,-6.38329
,,,,,,,,,,,,,,,,0.027832,-0.771797,0.102966,-4.93455,2.6031,0.0867631,0.579986,0.058988,1.73503,0.0229798,-0.190707,-0.0695651,-0.669148,1.73077,-0.804248,0.032451,0.602966,0.0768901,0.171845,0.493224,-0.990552,0.602966,0.493269,4.42478e-05,1.73077,-2.21538,-0.0,0.307785,0.95926,-2.1336,1.65388,-0.0817853,2.54412,-0.669148,1.644,0.171845,0.856509,0.5,0.889695,0.276978,-1.57288,0.266945,0.00518674,-3.40344,-5.03159
,,,,,,,,,,,,,,,,0.045227,-0.763208,0.127229,-4.5091,2.61195,0.0878035,0.612879,0.0577359,1.5887,-0.0166232,-0.191774,-0.0774841,-0.672891,1.73676,-0.854513,0.0913057,0.596256,0.0761801,0.169933,0.494933,-0.995975,0.596256,0.494978,4.42478e-05,1.73676,-2.22306,-0.0,0.322269,0.957246,-2.14291,1.66058,-0.0801456,2.55422,-0.672891,1.64896,0.169933,0.8613,0.469027,0.879762,0.480792,-0.184514,0.620283,0.00106302,-0.833797,-1.32951
,,,,,,,,,,,,,,,,0.006958,-0.754571,0.127857,-4.34495,2.6207,0.0894625,0.642415,0.0573509,1.24901,-0.0529067,-0.192804,-0.0874702,-0.676507,1.74269,-0.877552,0.12298,0.589509,0.0758056,0.16801,0.496623,-1.00121,0.589509,0.496667,4.42478e-05,1.74269,-2.23065,-0.0,0.112251,0.957246,-2.15136,1.66689,-0.0792836,2.56335,-0.676507,1.65323,0.16801,0.865929,0.461652,0.869776,0.658476,1.37316,-0.247085,-0.00693049,2.25591,3.36361
,,,,,,,,,,,,,,,,0.048706,-0.745889,0.112225,-4.4287,2.62935,0.0906334,0.673294,0.0568355,1.0243,-0.0905682,-0.193799,-0.0914662,-0.679995,1.74855,-0.870221,0.124332,0.582726,0.0752628,0.166077,0.498294,-1.00626,0.582726,0.498338,4.42478e-05,1.74855,-2.23815,-0.0,0.275196,0.951204,-2.15972,1.67329,-0.0784293,2.57251,-0.679995,1.65792,0.166077,0.870394,0.470501,0.859738,1.66187,1.9469,-1.39477,-0.0108056,3.05573,3.95988
,,,,,,,,,,,,,,,,0.031311,-0.737164,0.0803341,-4.5493,2.63789,0.0910063,0.695447,0.0554542,0.925002,-0.119537,-0.194756,-0.0894702,-0.683354,1.75435,-0.846136,0.108972,0.575909,0.0737357,0.164134,0.499945,-1.01112,0.575909,0.499989,4.42478e-05,1.75435,-2.24556,-0.0,0.275196,0.939121,-2.16815,1.68061,-0.0774095,2.58244,-0.683354,1.66334,0.164134,0.874693,0.495575,0.849651,4.47346,-0.562868,-3.34415,-0.00142568,-3.1856,-8.60615
,,,,,,,,,,,,,,,,0.041748,-0.728396,0.0543103,-4.7302,2.64634,0.0919302,0.663225,0.05515,0.86229,-0.0941656,-0.195676,-0.0828229,-0.686582,1.76007,-0.813672,0.0852763,0.56906,0.07355,0.162182,0.501576,-1.01579,0.56906,0.50162,4.42478e-05,1.76007,-2.25289,-0.0,0.3621,0.922339,-2.17588,1.68652,-0.077009,2.59119,-0.686582,1.66814,0.162182,0.878825,0.514749,0.839517,7.42092,-3.55141,-5.91449,0.00948162,-10.7435,-23.9304
,,,,,,,,,,,,,,,,0.031311,-0.719588,0.0312047,-5.10205,2.65468,0.0919006,0.563876,0.0540695,1.02952,-0.0016975,-0.196558,-0.0695085,-0.689678,1.76573,-0.770737,0.0511494,0.562178,0.0737386,0.160221,0.503188,-1.02026,0.562178,0.503232,4.42478e-05,1.76573,-2.26013,-0.0,0.535908,0.898845,-2.1838,1.69199,-0.0763321,2.60061,-0.689678,1.67383,0.160221,0.882787,0.530973,0.829336,9.77262,-2.5445,-6.00714,0.00660774,-9.18733,-22.3167
,,,,,,,,,,,,,,,,-0.003479,-0.710741,-0.01553,-5.5744,2.66293,0.0918241,0.4511,0.0538637,1.51031,0.104166,-0.197402,-0.0569091,-0.69264,1.77132,-0.697434,-0.0133074,0.555266,0.0754593,0.158251,0.504781,-1.02454,0.555266,0.504825,4.42478e-05,1.77132,-2.26728,-0.0,0.640917,0.876021,-2.19021,1.69586,-0.0770749,2.60906,-0.69264,1.67949,0.158251,0.886579,0.570796,0.819112,9.49042,-1.53495,-2.72251,0.00681948,-5.9121,-15.3304
,,,,,,,,,,,,,,,,0.031311,-0.701857,-0.0283704,-6.08025,2.67107,0.0910811,0.365177,0.0532131,1.90226,0.183149,-0.198208,-0.0597909,-0.695467,1.77683,-0.609469,-0.092388,0.548326,0.077151,0.156273,0.506353,-1.02861,0.548326,0.506397,4.42478e-05,1.77683,-2.27435,-0.0,0.836451,0.868637,-2.19632,1.69968,-0.0780276,2.61785,-0.695467,1.68575,0.156273,0.890198,0.576696,0.808846,5.27303,1.78742,0.300726,-0.00629981,3.01123,3.42762
,,,,,,,,,,,,,,,,-0.0,-0.692938,-0.0309138,-6.1372,2.6791,0.091441,0.370547,0.0529229,1.7089,0.170811,-0.198975,-0.0694253,-0.698158,1.78228,-0.546637,-0.1463,0.541358,0.0788436,0.154287,0.507906,-1.03249,0.541358,0.50795,4.42478e-05,1.78228,-2.28132,-0.0,0.850935,0.867966,-2.20139,1.70344,-0.0799279,2.62618,-0.698158,1.69084,0.154287,0.893642,0.572271,0.79854,1.51031,-0.504917,-0.544208,-0.00275826,-0.302151,0.716237
,,,,,,,,,,,,,,,,0.038269,-0.683985,0.0210888,-5.7486,2.68704,0.0916869,0.421564,0.0518144,1.43192,0.112799,-0.199703,-0.0703708,-0.700711,1.78766,-0.572817,-0.111168,0.534363,0.0794494,0.152293,0.509439,-1.03617,0.534363,0.509483,4.42478e-05,1.78766,-2.28821,-0.0,0.680748,0.858568,-2.20788,1.70821,-0.0803251,2.63522,-0.700711,1.69597,0.152293,0.89691,0.513274,0.788197,0.512148,-3.00839,-1.83276,0.00506935,-5.64741,-8.06758
,,,,,,,,,,,,,,,,0.003479,-0.675,0.0848659,-5.2193,2.69487,0.0929246,0.465869,0.0516194,1.43192,0.0614751,-0.200391,-0.0659818,-0.703125,1.79297,-0.651357,-0.0236431,0.527344,0.080116,0.150293,0.510952,-1.03964,0.527344,0.510996,4.42478e-05,1.79297,-2.295,-0.0,0.401931,0.8438,-2.21419,1.71285,-0.0808055,2.64325,-0.703125,1.70004,0.150293,0.9,0.442478,0.777818,0.2613,-1.96187,-1.66313,0.00222686,-3.95612,-5.82718
,,,,,,,,,,,,,,,,-0.017395,-0.665985,0.117646,-4.7168,2.70259,0.0944682,0.506145,0.0512398,1.41102,0.0141555,-0.201038,-0.0629691,-0.705398,1.79821,-0.716283,0.0502978,0.520301,0.0805009,0.148286,0.512445,-1.0429,0.520301,0.512489,4.42478e-05,1.79821,-2.3017,-0.0,0.409173,0.830374,-2.22145,1.71771,-0.0802534,2.65135,-0.705398,1.70374,0.148286,0.90291,0.402655,0.767405,0.177684,-0.93424,0.574982,0.00330706,-2.03821,-2.82477
,,,,,,,,,,,,,,,,0.045227,-0.656942,0.128281,-4.3282,2.71021,0.0955872,0.545751,0.0503632,1.51031,-0.0325148,-0.201646,-0.0727422,-0.707529,1.80337,-0.766549,0.109606,0.513236,0.0796976,0.146272,0.513918,-1.04595,0.513236,0.513962,4.42478e-05,1.80337,-2.30832,-0.0,0.148461,0.829703,-2.22968,1.72368,-0.0786371,2.65985,-0.707529,1.70779,0.146272,0.905638,0.384956,0.75696,0.2613,-0.0841151,2.19074,0.00372656,-0.407208,-0.462724
,,,,,,,,,,,,,,,,-0.017395,-0.647873,0.12857,-4.14395,2.71773,0.0969231,0.579986,0.0497345,1.10791,-0.0738354,-0.202212,-0.0919428,-0.709517,1.80847,-0.792729,0.144855,0.506151,0.079045,0.144253,0.51537,-1.0488,0.506151,0.515414,4.42478e-05,1.80847,-2.31484,-0.0,0.152082,0.838429,-2.23707,1.72943,-0.0777784,2.668,-0.709517,1.71155,0.144253,0.908182,0.377581,0.746487,0.475566,1.86207,-0.833305,-0.0104611,3.48315,5.55673
,,,,,,,,,,,,,,,,0.048706,-0.638779,0.109666,-4.2947,2.72514,0.0978562,0.620263,0.048427,0.684606,-0.121217,-0.202738,-0.0923749,-0.71136,1.8135,-0.786445,0.147666,0.499046,0.0774858,0.142228,0.516803,-1.05143,0.499046,0.516847,4.42478e-05,1.8135,-2.32128,-0.0,0.333132,0.82836,-2.24547,1.73601,-0.0758079,2.67672,-0.71136,1.71564,0.142228,0.910541,0.38938,0.735985,1.25424,3.66279,-3.33752,-0.0217365,6.62236,9.67217
,,,,,,,,,,,,,,,,0.027832,-0.629663,0.0582959,-4.4622,2.73245,0.0984305,0.652485,0.0481521,0.621894,-0.16056,-0.203221,-0.0787354,-0.713057,1.81845,-0.741416,0.111753,0.491924,0.0761373,0.140198,0.518215,-1.05385,0.491924,0.518259,4.42478e-05,1.81845,-2.32762,-0.0,0.228123,0.804194,-2.25227,1.74232,-0.0753486,2.6843,-0.713057,1.72002,0.140198,0.912712,0.433628,0.725459,3.86724,-0.0560239,-4.15101,-0.0056525,-1.8631,-6.09928
,,,,,,,,,,,,,,,,-0.010437,-0.620526,0.0334584,-4.6833,2.73965,0.0984247,0.632346,0.0472382,0.851838,-0.14756,-0.203663,-0.0671328,-0.714606,1.82334,-0.71,0.0894742,0.484786,0.0746974,0.138164,0.519607,-1.05605,0.484786,0.519651,4.42478e-05,1.82334,-2.33387,-0.0,0.481593,0.782042,-2.25976,1.74864,-0.0741069,2.69242,-0.714606,1.72491,0.138164,0.914695,0.451327,0.714909,8.20482,-4.13243,-6.54165,0.0117032,-12.2857,-27.1465
,,,,,,,,,,,,,,,,0.031311,-0.61137,0.00860607,-5.0116,2.74675,0.0988563,0.520242,0.0470443,1.32218,-0.0426098,-0.204062,-0.0528659,-0.716006,1.82815,-0.666018,0.0546479,0.477633,0.0751798,0.136125,0.520978,-1.05803,0.477633,0.521022,4.42478e-05,1.82815,-2.34003,-0.0,0.539529,0.757204,-2.26565,1.75297,-0.0743759,2.69971,-0.716006,1.72929,0.136125,0.916487,0.469027,0.704338,9.29183,-3.8123,-4.47225,0.015907,-11.961,-27.4813
