proportionalf_4.txt,proportionalf_2.txt,wrench_fy.txt,wrench_mz.txt,wrench_fx.txt,integralf_5.txt,wrench_fz.txt,proportionalf_5.txt,integralf_4.txt,integralf_2.txt,wrench_my.txt,integralf_1.txt,proportionalf_1.txt,proportionalf_3.txt,wrench_mx.txt,integralf_3.txt,error_vel_4.txt,accd5.txt,trq4.txt,vela4.txt,veld4.txt,error_vel_5.txt,error_vel_3.txt,error_pos_2.txt,veld1.txt,accd4.txt,vela2.txt,posa4.txt,veld3.txt,posd1.txt,trq3.txt,accd2.txt,posa3.txt,trq1.txt,trq2.txt,accd1.txt,posd3.txt,posa1.txt,error_pos_4.txt,vela3.txt,posa2.txt,error_pos_5.txt,error_pos_1.txt,veld2.txt,posd5.txt,error_vel_2.txt,posa5.txt,posd4.txt,error_vel_1.txt,posd2.txt,accd3.txt,vela1.txt,vela5.txt,trq5.txt,error_pos_3.txt,veld5.txt,estimated_trqs_5.txt,estimated_trqs_4.txt,estimated_trqs_2.txt,estimated_trqs_1.txt,estimated_trqs_3.txt
,,,,,,,,,,,,,,,,0.138363,-0.325857,0.532287,0.353982,0.492345,0.386693,0.0215626,0.00906793,0.704343,-0.414837,0.194,1.06717,-0.24652,1.62602,-5.3332,-0.20762,-0.478763,2.28376,0.141102,-0.593199,-0.569107,1.53842,0.0714432,-0.268083,0.560039,0.890814,0.0875966,0.24652,0.894708,0.0525199,0.0038938,1.13861,-0.0347371,0.569107,0.20762,0.73908,-0.0,0.114807,-0.0903442,0.386693,0.00269398,-0.762501,-2.33883,-0.481941,-3.06477
,,,,,,,,,,,,,,,,0.134195,-0.328914,0.271575,0.353982,0.488177,0.381945,0.025743,0.00958943,0.698383,-0.418731,0.191315,1.07062,-0.244434,1.63303,-5.4739,-0.209571,-0.481371,2.15834,0.381498,-0.598776,-0.571562,1.54551,0.0728945,-0.270177,0.561973,0.894665,0.0875216,0.244434,0.898559,0.053119,0.0038938,1.14351,-0.0346555,0.571562,0.209571,0.733038,0.00147493,0.118286,-0.0901914,0.38342,-0.00087114,-0.300108,-1.62547,-0.748096,-2.04967
,,,,,,,,,,,,,,,,0.129988,-0.331914,0.416415,0.353982,0.483971,0.380115,0.015282,0.0102007,0.692368,-0.422551,0.187959,1.07405,-0.242329,1.63999,-5.37675,-0.211487,-0.483994,2.13221,0.214266,-0.604248,-0.573996,1.55286,0.074326,-0.257611,0.563795,0.898461,0.0871249,0.242329,0.902376,0.0543701,0.00391593,1.14837,-0.0312728,0.573996,0.211487,0.72364,-0.0,0.132202,-0.090002,0.380115,0.00462613,-1.03099,-2.78934,-0.252057,-3.46795
,,,,,,,,,,,,,,,,0.133119,-0.334856,0.517803,0.346608,0.479726,0.375307,0.0205478,0.0108312,0.686298,-0.426298,0.183931,1.0775,-0.240204,1.64688,-5.3533,-0.213365,-0.486601,2.2106,0.188136,-0.609615,-0.576408,1.55983,0.0756932,-0.260752,0.565577,0.902245,0.0870504,0.240204,0.906161,0.0562735,0.00391593,1.15319,-0.0346571,0.576408,0.213365,0.720955,0.00147493,0.128723,-0.0898072,0.376781,0.00141758,-0.453122,-1.78981,-0.338202,-2.44347
,,,,,,,,,,,,,,,,0.125887,-0.337739,0.304164,0.349557,0.475445,0.373418,0.0174547,0.0113698,0.680176,-0.42997,0.181246,1.08102,-0.238061,1.65371,-5.4806,-0.215206,-0.489146,2.20015,0.386724,-0.614875,-0.5788,1.56719,0.0769514,-0.255516,0.56743,0.905996,0.0865222,0.238061,0.909912,0.0568157,0.00391593,1.15797,-0.0367519,0.5788,0.215206,0.716928,-0.0,0.118286,-0.0896538,0.373418,0.00149329,-0.711333,-2.41153,-0.765036,-2.9252
,,,,,,,,,,,,,,,,0.12157,-0.340562,0.394689,0.349557,0.471127,0.368552,0.0185687,0.0120379,0.674001,-0.433566,0.177218,1.08449,-0.2359,1.66048,-5.36,-0.217009,-0.491659,2.17924,0.151554,-0.620027,-0.58117,1.57414,0.0782109,-0.254469,0.569132,0.909691,0.0863454,0.2359,0.913629,0.0586823,0.00393805,1.1627,-0.0335286,0.58117,0.217009,0.70753,0.00147493,0.114807,-0.0895104,0.370027,0.0032906,-1.014,-2.73276,-0.342935,-3.35495
,,,,,,,,,,,,,,,,0.129016,-0.343326,0.528666,0.337758,0.466774,0.366607,0.0207476,0.0126843,0.667775,-0.437086,0.173862,1.08779,-0.233721,1.66719,-5.2796,-0.218774,-0.494157,2.15311,0.245622,-0.625069,-0.583518,1.58123,0.0796039,-0.254469,0.570833,0.913374,0.0859656,0.233721,0.917312,0.0598598,0.00393805,1.16739,-0.0357265,0.583518,0.218774,0.703502,-0.0,0.121765,-0.0893609,0.366607,0.00270066,-0.920848,-2.65671,-0.632211,-3.4149
,,,,,,,,,,,,,,,,0.124628,-0.346028,0.318648,0.337758,0.462386,0.361686,0.0302744,0.0130269,0.6615,-0.440528,0.171848,1.0915,-0.231525,1.67384,-5.45715,-0.2205,-0.497016,2.20537,0.41808,-0.63,-0.585844,1.58886,0.0805329,-0.261799,0.572817,0.917001,0.0849795,0.231525,0.920961,0.0596772,0.00396018,1.17204,-0.0339466,0.585844,0.2205,0.695447,0.00147493,0.121765,-0.0888283,0.363161,0.000637043,-0.15934,-1.19015,-0.226346,-1.72306
,,,,,,,,,,,,,,,,0.12168,-0.348669,0.318648,0.336283,0.457963,0.359687,0.0157327,0.0137503,0.655176,-0.443892,0.169834,1.09489,-0.229312,1.68042,-5.28965,-0.222186,-0.499419,2.0904,0.094068,-0.634819,-0.588148,1.59555,0.0817498,-0.245044,0.574398,0.920615,0.084877,0.229312,0.924576,0.0594776,0.00396018,1.17664,-0.0375856,0.588148,0.222186,0.692761,-0.0,0.128723,-0.0887292,0.359687,0.00475986,-1.38224,-3.64817,-0.509836,-4.14598
,,,,,,,,,,,,,,,,0.126074,-0.351248,0.499698,0.327434,0.453508,0.356187,0.0273876,0.0144111,0.648804,-0.447176,0.163121,1.09814,-0.227081,1.68694,-5.25615,-0.223833,-0.502027,2.03814,0.23517,-0.639523,-0.59043,1.60242,0.0830549,-0.254469,0.576019,0.924173,0.0845197,0.227081,0.928155,0.0639602,0.0039823,1.1812,-0.0385872,0.59043,0.223833,0.687391,-0.0,0.128723,-0.0884037,0.356187,0.00245979,-0.577564,-2.00699,-0.382825,-2.68887
,,,,,,,,,,,,,,,,0.120112,-0.353763,0.420036,0.328909,0.44902,0.351187,0.0275396,0.01512,0.642386,-0.450379,0.161107,1.10139,-0.224835,1.6934,-5.3801,-0.225439,-0.504414,2.15311,0.376272,-0.644112,-0.59269,1.60892,0.0843154,-0.252375,0.57757,0.927717,0.084481,0.224835,0.931699,0.0637277,0.0039823,1.18571,-0.0403065,0.59269,0.225439,0.682692,0.00147493,0.125244,-0.0882757,0.352662,-0.00165956,0.0851554,-0.934673,-0.636478,-1.49632
,,,,,,,,,,,,,,,,0.102318,-0.356213,0.267954,0.342183,0.444501,0.349112,0.0172355,0.0157762,0.635922,-0.453501,0.159765,1.10478,-0.222573,1.69979,-5.32315,-0.227005,-0.506817,1.99633,0.135876,-0.648585,-0.594927,1.61576,0.0853981,-0.239808,0.579151,0.931204,0.0840356,0.222573,0.935208,0.062808,0.00400442,1.19018,-0.0387147,0.594927,0.227005,0.674637,-0.0,0.118286,-0.0881094,0.349112,0.00467517,-1.1548,-3.18413,-0.397596,-3.6314
,,,,,,,,,,,,,,,,0.108092,-0.3586,0.481593,0.331858,0.43995,0.344063,0.0216076,0.0164701,0.629414,-0.456541,0.153723,1.10808,-0.220295,1.70612,-5.3131,-0.228529,-0.509236,1.99111,0.203814,-0.652939,-0.597141,1.62256,0.0865239,-0.241903,0.580671,0.934677,0.0835555,0.220295,0.938681,0.0665718,0.00400442,1.1946,-0.0411948,0.597141,0.228529,0.670609,0.00147493,0.118286,-0.0879047,0.345538,0.000387664,-0.461714,-1.7754,-0.56803,-2.43309
,,,,,,,,,,,,,,,,0.103512,-0.36092,0.546771,0.331858,0.43537,0.341941,0.0186643,0.017121,0.622864,-0.459496,0.153052,1.11139,-0.218002,1.71238,-5.45045,-0.230011,-0.511514,2.02246,0.344916,-0.657174,-0.599333,1.62892,0.0875819,-0.236667,0.582212,0.938092,0.0834633,0.218002,0.942119,0.0649504,0.00402655,1.19898,-0.0403614,0.599333,0.230011,0.663225,-0.0,0.114807,-0.0878186,0.341941,-7.12426e-05,-0.209562,-1.34419,-0.628801,-1.78608
,,,,,,,,,,,,,,,,0.103327,-0.363174,0.267954,0.327434,0.430761,0.336845,0.00421652,0.0177892,0.616271,-0.462368,0.151709,1.11465,-0.215695,1.71857,-5.4069,-0.231451,-0.513713,2.01724,0.240396,-0.661288,-0.601501,1.63546,0.0886604,-0.219911,0.583712,0.941494,0.083114,0.215695,0.94552,0.0639856,0.00402655,1.20331,-0.0388984,0.601501,0.231451,0.65517,0.00147493,0.111328,-0.0877879,0.33832,0.00330097,-1.17759,-3.06416,-0.495419,-3.68645
,,,,,,,,,,,,,,,,0.111964,-0.365361,0.391068,0.314159,0.426123,0.334677,0.0107268,0.0184443,0.609638,-0.465153,0.149024,1.11781,-0.213373,1.7247,-5.3801,-0.232848,-0.515928,2.02246,0.125424,-0.66528,-0.603647,1.64202,0.0897811,-0.2241,0.585202,0.944836,0.0826885,0.213373,0.948885,0.0643492,0.00404867,1.20759,-0.0394898,0.603647,0.232848,0.649128,-0.0,0.111328,-0.0877185,0.334677,7.73193e-05,-0.194858,-1.44114,-0.650774,-1.93928
,,,,,,,,,,,,,,,,0.101399,-0.367481,0.535908,0.320059,0.421458,0.329538,0.00259015,0.0190762,0.602966,-0.467853,0.14701,1.12095,-0.211038,1.73077,-5.4471,-0.234202,-0.518049,2.05904,0.308334,-0.669148,-0.605769,1.64857,0.0908775,-0.213628,0.586692,0.948165,0.0821965,0.211038,0.952214,0.0640277,0.00404867,1.21183,-0.0381067,0.605769,0.234202,0.641073,0.00147493,0.114807,-0.08772,0.331013,0.00268864,-0.773967,-2.18185,-0.337542,-3.01132
,,,,,,,,,,,,,,,,0.102607,-0.369531,0.3621,0.314159,0.416766,0.325853,0.00598595,0.0197047,0.596256,-0.470465,0.147682,1.12414,-0.20869,1.73676,-5.5476,-0.235512,-0.520201,2.07995,0.329238,-0.672891,-0.607867,1.65465,0.0918828,-0.214675,0.588163,0.951435,0.0821109,0.20869,0.955505,0.0610078,0.0040708,1.21602,-0.040118,0.607867,0.235512,0.636374,0.00147493,0.111328,-0.0876666,0.327328,-0.000104182,-0.293556,-1.48236,-0.624242,-2.00384
,,,,,,,,,,,,,,,,0.10084,-0.371512,0.235365,0.311209,0.412049,0.322148,-0.00421894,0.0203198,0.589509,-0.472988,0.14701,1.12721,-0.206328,1.74269,-5.46385,-0.236777,-0.522227,1.97543,0.099294,-0.676507,-0.609942,1.66105,0.0929516,-0.202109,0.589623,0.954667,0.0816458,0.206328,0.95876,0.0593176,0.00409292,1.22016,-0.0388098,0.609942,0.236777,0.628319,0.00147493,0.114807,-0.0877154,0.323623,0.00342696,-0.737807,-2.35673,-0.21524,-2.8679
,,,,,,,,,,,,,,,,0.100522,-0.373423,0.463488,0.306785,0.407307,0.318423,-0.00603382,0.0209414,0.582726,-0.475422,0.142983,1.13031,-0.203954,1.74855,-5.41695,-0.237998,-0.52419,1.98065,0.250848,-0.679995,-0.611994,1.66737,0.0939511,-0.19792,0.591052,0.957863,0.0811835,0.203954,0.961978,0.0609714,0.00411504,1.22426,-0.0435785,0.611994,0.237998,0.626305,0.00147493,0.114807,-0.0878033,0.319898,-0.000443501,-0.757169,-2.45042,-1.09246,-3.14177
,,,,,,,,,,,,,,,,0.0928064,-0.375263,0.528666,0.309734,0.402541,0.316154,0.00263527,0.0215392,0.575909,-0.477766,0.142983,1.13338,-0.201568,1.75435,-5.4471,-0.239174,-0.526217,1.86046,0.36582,-0.683354,-0.614021,1.67353,0.0949251,-0.204204,0.592482,0.961043,0.0808144,0.201568,0.965158,0.0585855,0.00411504,1.22831,-0.0362985,0.614021,0.239174,0.612208,-0.0,0.114807,-0.0878046,0.316154,0.00262769,-0.533782,-1.72299,-0.131669,-2.50838
,,,,,,,,,,,,,,,,0.0924422,-0.377031,0.235365,0.30531,0.397752,0.312393,-0.000203294,0.022103,0.56906,-0.480018,0.143654,1.13642,-0.199171,1.76007,-5.5074,-0.240304,-0.528165,2.02769,0.177684,-0.686582,-0.616025,1.67938,0.0958956,-0.198968,0.593922,0.964186,0.080689,0.199171,0.968301,0.0555168,0.00411504,1.23231,-0.0411344,0.616025,0.240304,0.610194,-0.0,0.114807,-0.0878605,0.312393,0.00345519,-0.620243,-2.11264,-0.195071,-2.71847
,,,,,,,,,,,,,,,,0.0876311,-0.378726,0.347616,0.30531,0.392941,0.307139,-0.000936393,0.0226528,0.562178,-0.482178,0.140969,1.13942,-0.196762,1.76573,-5.4538,-0.241387,-0.530144,1.89181,0.135876,-0.689678,-0.618005,1.68546,0.0968403,-0.195826,0.595352,0.967269,0.0802634,0.196762,0.971406,0.0557934,0.00413717,1.23626,-0.046002,0.618005,0.241387,0.60818,0.00147493,0.121765,-0.087861,0.308614,-0.00138451,-0.157544,-0.911595,-0.618175,-1.88129
,,,,,,,,,,,,,,,,0.0827989,-0.380348,0.528666,0.30531,0.388109,0.304819,-0.00584768,0.0231886,0.555266,-0.484244,0.14701,1.14239,-0.194343,1.77132,-5.41025,-0.242424,-0.53195,1.8291,0.324012,-0.69264,-0.61996,1.69121,0.0977809,-0.188496,0.596772,0.970336,0.0801012,0.194343,0.974473,0.0473328,0.00413717,1.24017,-0.0435158,0.61996,0.242424,0.598782,-0.0,0.121765,-0.0880101,0.304819,0.00323019,-0.967505,-3.1139,-0.599938,-3.41845
,,,,,,,,,,,,,,,,0.0764716,-0.381897,0.449004,0.306785,0.383256,0.301007,-0.000276861,0.0237505,0.548326,-0.486217,0.139626,1.14551,-0.191914,1.77683,-5.47055,-0.243414,-0.533882,1.83955,0.360594,-0.695467,-0.621892,1.69711,0.0985183,-0.191637,0.598141,0.973365,0.0797186,0.191914,0.977502,0.0522877,0.00413717,1.24403,-0.0444149,0.621892,0.243414,0.592741,-0.0,0.118286,-0.0880093,0.301007,0.00150243,-0.723175,-2.14726,-0.597556,-2.90512
,,,,,,,,,,,,,,,,0.0774997,-0.38337,0.260712,0.300885,0.378385,0.297181,0.00216202,0.0242477,0.541358,-0.488094,0.140969,1.14854,-0.189475,1.78228,-5.51075,-0.244355,-0.535799,1.85523,0.099294,-0.698158,-0.623799,1.70292,0.0992955,-0.191637,0.599551,0.976356,0.0793571,0.189475,0.980493,0.0485062,0.00413717,1.24784,-0.0433278,0.623799,0.244355,0.584685,-0.0,0.121765,-0.0879999,0.297181,-0.000356253,-0.058653,-0.992996,-0.488375,-1.75428
,,,,,,,,,,,,,,,,0.0637602,-0.384767,0.430899,0.309734,0.373495,0.29334,-0.0037675,0.0246904,0.534363,-0.489874,0.142983,1.15142,-0.187027,1.78766,-5.494,-0.245249,-0.537527,1.8082,0.203814,-0.700711,-0.625681,1.70869,0.100179,-0.18326,0.600991,0.979308,0.0789661,0.187027,0.983446,0.0440443,0.00413717,1.25159,-0.0436094,0.625681,0.245249,0.577972,-0.0,0.118286,-0.0881546,0.29334,0.00408078,-1.04792,-2.81577,-0.355153,-3.20664
,,,,,,,,,,,,,,,,0.0809769,-0.386089,0.568497,0.287611,0.368587,0.288011,-0.00864112,0.025189,0.527344,-0.491557,0.139626,1.15429,-0.18457,1.79297,-5.47725,-0.246094,-0.539302,1.8082,0.344916,-0.703125,-0.627539,1.71443,0.101013,-0.175929,0.60235,0.982201,0.0785352,0.18457,0.98636,0.044944,0.00415929,1.25531,-0.0466011,0.627539,0.246094,0.573945,0.00147493,0.118286,-0.0882376,0.289486,0.00104011,-0.619,-2.00262,-0.552645,-2.78615
,,,,,,,,,,,,,,,,0.0760533,-0.387333,0.394689,0.287611,0.363664,0.285619,-0.00512897,0.0255724,0.520301,-0.493143,0.140969,1.15719,-0.182105,1.79821,-5.45045,-0.246889,-0.541092,1.76639,0.2613,-0.705398,-0.629372,1.72015,0.101776,-0.176976,0.6038,0.985076,0.0780541,0.182105,0.989235,0.0411365,0.00415929,1.25897,-0.0462597,0.629372,0.246889,0.566561,-0.0,0.114807,-0.0882802,0.285619,0.00188015,-0.491913,-1.84847,-0.367607,-2.59372
,,,,,,,,,,,,,,,,0.0652146,-0.388499,0.286059,0.29351,0.358725,0.281739,-0.0026563,0.0258808,0.513236,-0.494628,0.140969,1.16042,-0.179633,1.80337,-5.561,-0.247635,-0.542946,1.74026,0.10452,-0.707529,-0.631181,1.7261,0.102158,-0.176976,0.6053,0.987913,0.0772709,0.179633,0.992072,0.0386638,0.00415929,1.26258,-0.0486255,0.631181,0.247635,0.561862,-0.0,0.107849,-0.0882354,0.281739,0.000150485,-0.61588,-2.32347,-0.958214,-2.61442
,,,,,,,,,,,,,,,,0.0646861,-0.389586,0.499698,0.289086,0.353772,0.277849,-0.00750681,0.0263255,0.506151,-0.496014,0.137612,1.16327,-0.177153,1.80847,-5.51745,-0.248331,-0.544642,1.69845,0.324012,-0.709517,-0.632965,1.73143,0.102867,-0.169646,0.60664,0.990711,0.0770413,0.177153,0.99487,0.0395403,0.00415929,1.26614,-0.0442991,0.632965,0.248331,0.55045,-0.0,0.107849,-0.0883229,0.277849,0.00221131,-0.637879,-1.9106,-0.325487,-2.7173
,,,,,,,,,,,,,,,,0.0656192,-0.390594,0.568497,0.283186,0.348805,0.273948,-0.00711463,0.0267253,0.499046,-0.497298,0.139626,1.16608,-0.174666,1.8135,-5.47725,-0.248976,-0.546323,1.77161,0.360594,-0.71136,-0.634724,1.73687,0.10357,-0.167552,0.607999,0.99347,0.0766299,0.174666,0.997629,0.0350399,0.00415929,1.26965,-0.0467046,0.634724,0.248976,0.545751,-0.0,0.107849,-0.0884012,0.273948,0.00274451,-0.883426,-2.79719,-0.662682,-3.10704
,,,,,,,,,,,,,,,,0.0680148,-0.391522,0.333132,0.275811,0.343826,0.268562,-0.00776345,0.02708,0.491924,-0.498481,0.134927,1.16874,-0.172173,1.81845,-5.5074,-0.24957,-0.547894,1.7089,0.13065,-0.713057,-0.636458,1.74223,0.104378,-0.16441,0.609378,0.996168,0.0762179,0.172173,1.00035,0.0372461,0.00418142,1.27312,-0.0464428,0.636458,0.24957,0.538367,0.00147493,0.107849,-0.0885646,0.270037,0.00136261,-0.651216,-2.0955,-0.517132,-2.80679
,,,,,,,,,,,,,,,,0.0644995,-0.392369,0.286059,0.274336,0.338836,0.266118,-0.005265,0.0275004,0.484786,-0.49956,0.135599,1.17155,-0.169675,1.82334,-5.494,-0.250112,-0.549575,1.688,0.141102,-0.714606,-0.638168,1.74728,0.104982,-0.16441,0.610667,0.998848,0.0760568,0.169675,1.00303,0.0340764,0.00418142,1.27653,-0.0468684,0.638168,0.250112,0.531654,-0.0,0.111328,-0.0885931,0.266118,-0.000194276,-0.60376,-2.51379,-1.15122,-2.85447
,,,,,,,,,,,,,,,,0.0491744,-0.393134,0.539529,0.284661,0.333835,0.26219,-0.000666992,0.0278152,0.477633,-0.500535,0.131571,1.17434,-0.167171,1.82815,-5.53755,-0.250602,-0.55124,1.65142,0.329238,-0.716006,-0.639852,1.75251,0.105557,-0.166504,0.612037,1.00149,0.0756429,0.167171,1.00567,0.0356004,0.00418142,1.27989,-0.040596,0.639852,0.250602,0.518229,-0.0,0.118286,-0.0886123,0.26219,0.00226344,-0.459907,-1.16712,-0.000199622,-2.36944
,,,,,,,,,,,,,,,,0.0530142,-0.393816,0.619191,0.275811,0.328825,0.258255,-0.00130033,0.0280949,0.470466,-0.501404,0.139626,1.17706,-0.164663,1.83289,-5.48395,-0.251039,-0.552889,1.72458,0.355368,-0.717255,-0.641511,1.7578,0.106149,-0.163363,0.613416,1.00409,0.075087,0.164663,1.00827,0.0250368,0.00418142,1.28321,-0.0457485,0.641511,0.251039,0.516215,-0.0,0.121765,-0.0886221,0.258255,0.00284188,-0.75981,-2.45917,-0.382823,-2.78557
,,,,,,,,,,,,,,,,0.0583207,-0.394415,0.343995,0.265487,0.323807,0.254314,-0.00716556,0.0283697,0.463288,-0.502168,0.135599,1.17969,-0.162151,1.83756,-5.51075,-0.251423,-0.554334,1.65142,0.088842,-0.718353,-0.643145,1.76267,0.10678,-0.154985,0.614775,1.00663,0.0748924,0.162151,1.01084,0.0265521,0.00420354,1.28647,-0.048899,0.643145,0.251423,0.512187,-0.0,0.121765,-0.0888111,0.254314,0.00218827,-0.670965,-2.20225,-0.543504,-2.76447
,,,,,,,,,,,,,,,,0.0577204,-0.39493,0.271575,0.261062,0.318782,0.248893,-0.00779122,0.0286394,0.4561,-0.502825,0.134927,1.18228,-0.159635,1.84215,-5.51745,-0.251754,-0.555826,1.60961,0.240396,-0.719297,-0.644754,1.76774,0.107404,-0.151844,0.616115,1.00916,0.0744145,0.159635,1.01336,0.0247075,0.00420354,1.28968,-0.0493746,0.644754,0.251754,0.505474,0.00147493,0.121765,-0.0889278,0.250367,-6.17549e-05,-0.65506,-2.40469,-1.00076,-2.92002
,,,,,,,,,,,,,,,,0.0467897,-0.39536,0.503319,0.266962,0.313751,0.246416,-0.00213066,0.0289544,0.448903,-0.503373,0.133585,1.18485,-0.157116,1.84668,-5.494,-0.25203,-0.557428,1.60961,0.355368,-0.720086,-0.646338,1.77247,0.108001,-0.154985,0.617383,1.01164,0.074207,0.157116,1.01584,0.0235311,0.00420354,1.29285,-0.0444886,0.646338,0.25203,0.493391,-0.0,0.121765,-0.0889093,0.246416,0.00386307,-1.18419,-3.04985,-0.478195,-3.774
,,,,,,,,,,,,,,,,0.0520781,-0.395705,0.601086,0.256637,0.308715,0.242461,0.00876838,0.0291234,0.441698,-0.503813,0.133585,1.18739,-0.154594,1.85113,-5.5342,-0.252252,-0.559046,1.66187,0.292656,-0.72072,-0.647896,1.77735,0.108569,-0.163363,0.618773,1.01408,0.0737865,0.154594,1.01829,0.0210096,0.00420354,1.29596,-0.0456512,0.647896,0.252252,0.48735,-0.0,0.121765,-0.0888499,0.242461,0.00167068,-0.463747,-1.72072,-0.322988,-2.1685
,,,,,,,,,,,,,,,,0.0588377,-0.395963,0.430899,0.244838,0.303675,0.238502,-0.00336899,0.0293276,0.434489,-0.504142,0.132914,1.18993,-0.152071,1.85551,-5.4806,-0.252419,-0.560476,1.65664,0.083616,-0.721196,-0.64943,1.78217,0.109086,-0.148702,0.620102,1.01649,0.0733443,0.152071,1.02069,0.0191575,0.00420354,1.29902,-0.0488333,0.64943,0.252419,0.483322,-0.0,0.121765,-0.0889538,0.238502,0.00090504,-0.270636,-1.59252,-0.45791,-2.10026
,,,,,,,,,,,,,,,,0.0464204,-0.396133,0.257091,0.252212,0.298633,0.234542,-0.00817458,0.029567,0.427275,-0.50436,0.131571,1.19232,-0.149546,1.85982,-5.494,-0.25253,-0.561858,1.55212,0.297882,-0.721513,-0.650938,1.78691,0.109709,-0.141372,0.621371,1.01885,0.0729105,0.149546,1.02306,0.0179753,0.00420354,1.30203,-0.0506767,0.650938,0.25253,0.477952,-0.0,0.118286,-0.0890796,0.234542,-0.000876275,-0.563594,-2.02408,-1.11457,-2.51398
,,,,,,,,,,,,,,,,0.0487508,-0.396216,0.401931,0.244838,0.293589,0.23058,-0.0119322,0.0297308,0.420059,-0.504467,0.132914,1.19487,-0.147021,1.86406,-5.5074,-0.252584,-0.563209,1.49464,0.407628,-0.72167,-0.652421,1.79157,0.110125,-0.135088,0.62269,1.02118,0.0724851,0.147021,1.02538,0.0141071,0.00420354,1.30499,-0.0437959,0.652421,0.252584,0.463855,-0.0,0.118286,-0.0892116,0.23058,0.00455881,-0.991674,-2.91816,-0.220275,-3.48365
,,,,,,,,,,,,,,,,0.0437061,-0.39621,0.561255,0.244838,0.288544,0.226618,-0.00312308,0.0298592,0.412842,-0.50446,0.129557,1.1973,-0.144495,1.86822,-5.52415,-0.252583,-0.564607,1.57825,0.219492,-0.721665,-0.653878,1.79623,0.110603,-0.141372,0.624019,1.02347,0.0719976,0.144495,1.02767,0.0149376,0.00420354,1.3079,-0.0489988,0.653878,0.252583,0.461841,-0.0,0.121765,-0.0892712,0.226618,0.00138155,-0.403421,-1.5376,-0.336853,-2.21713
,,,,,,,,,,,,,,,,0.0430868,-0.396115,0.449004,0.240413,0.2835,0.222656,-0.00897508,0.0299926,0.405626,-0.50434,0.131571,1.19971,-0.141969,1.87232,-5.53755,-0.252524,-0.565942,1.55212,0.088842,-0.721497,-0.655311,1.80062,0.111051,-0.132994,0.625318,1.02571,0.0716998,0.141969,1.02992,0.0103982,0.00420354,1.31076,-0.0515158,0.655311,0.252524,0.457142,-0.0,0.114807,-0.0893683,0.222656,0.00136676,-0.606008,-2.00604,-0.571816,-2.64752
,,,,,,,,,,,,,,,,0.0424693,-0.395929,0.32589,0.235988,0.278457,0.218696,-0.00959197,0.0300403,0.398413,-0.504104,0.132914,1.20208,-0.139444,1.87634,-5.65145,-0.252408,-0.567215,1.53122,0.355368,-0.721164,-0.656718,1.80509,0.111494,-0.129852,0.626677,1.02792,0.0712493,0.139444,1.03212,0.00653093,0.00420354,1.31357,-0.0513452,0.656718,0.252408,0.449758,-0.0,0.114807,-0.089503,0.218696,-0.0016364,-0.201275,-1.5909,-1.06793,-1.87005
,,,,,,,,,,,,,,,,0.03448,-0.395653,0.282438,0.238938,0.273418,0.214738,-0.0196351,0.0301736,0.391203,-0.503752,0.131571,1.20434,-0.136921,1.88028,-5.5945,-0.252233,-0.568361,1.53644,0.475566,-0.720666,-0.658099,1.80943,0.111996,-0.117286,0.627926,1.03009,0.0708575,0.136921,1.03429,0.00535024,0.00420354,1.31633,-0.0458001,0.658099,0.252233,0.437004,-0.0,0.118286,-0.0897382,0.214738,0.00309882,-0.804891,-2.48923,-0.357618,-2.96054
,,,,,,,,,,,,,,,,0.0368194,-0.395284,0.372963,0.231563,0.268383,0.210783,-0.0202555,0.030191,0.384,-0.503284,0.129557,1.20666,-0.1344,1.88416,-5.59785,-0.252,-0.569477,1.57825,0.15678,-0.72,-0.659456,1.81374,0.112382,-0.114145,0.629265,1.03221,0.0704239,0.1344,1.03642,0.00484287,0.00420354,1.31904,-0.0489759,0.659456,0.252,0.432976,-0.0,0.118286,-0.0899795,0.210783,4.26343e-05,-0.583516,-2.20891,-0.994458,-2.71702
,,,,,,,,,,,,,,,,0.0288395,-0.394823,0.369342,0.234513,0.263353,0.206832,-0.0177369,0.0302234,0.376804,-0.502698,0.129557,1.20896,-0.131881,1.88796,-5.6079,-0.251708,-0.570639,1.48418,0.135876,-0.719165,-0.660787,1.81793,0.11274,-0.114145,0.630564,1.03428,0.0700291,0.131881,1.03851,0.00232428,0.00422566,1.3217,-0.0440888,0.660787,0.251708,0.420893,-0.0,0.118286,-0.0901485,0.206832,0.00339721,-0.757656,-2.36663,-0.337167,-2.96042
,,,,,,,,,,,,,,,,0.0267658,-0.394268,0.358479,0.231563,0.258329,0.201412,-0.0152215,0.030261,0.369617,-0.501993,0.128886,1.21133,-0.129366,1.8917,-5.62465,-0.251356,-0.57177,1.54167,0.41808,-0.718161,-0.662094,1.82207,0.112981,-0.114145,0.631833,1.03633,0.0696227,0.129366,1.04055,0.000480188,0.00422566,1.32431,-0.0472479,0.662094,0.251356,0.416865,0.00147493,0.118286,-0.0903238,0.202887,0.00113521,-0.479259,-1.82247,-0.462501,-2.59512
