proportionalf_3.txt,integralf_3.txt,wrench_mz.txt,integralf_5.txt,proportionalf_2.txt,integralf_2.txt,wrench_fz.txt,proportionalf_5.txt,proportionalf_1.txt,wrench_mx.txt,wrench_my.txt,wrench_fy.txt,integralf_4.txt,wrench_fx.txt,integralf_1.txt,proportionalf_4.txt,posd4.txt,trq1.txt,error_pos_4.txt,veld2.txt,error_vel_2.txt,error_vel_1.txt,accd1.txt,vela3.txt,posa2.txt,trq3.txt,error_vel_3.txt,posd1.txt,trq5.txt,error_pos_5.txt,veld4.txt,veld1.txt,vela4.txt,error_pos_3.txt,veld3.txt,error_vel_4.txt,posa5.txt,vela5.txt,error_pos_2.txt,posd5.txt,veld5.txt,trq2.txt,accd2.txt,posa1.txt,accd5.txt,trq4.txt,posd2.txt,accd3.txt,vela1.txt,posa4.txt,vela2.txt,posd3.txt,posa3.txt,error_vel_5.txt,error_pos_1.txt,accd4.txt,estimated_trqs_1.txt,estimated_trqs_2.txt,estimated_trqs_4.txt,estimated_trqs_3.txt,estimated_trqs_5.txt
,,,,,,,,,,,,,,,,2.0,0.96681,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50524,-2.6733,-0.0001194,0.5,0.080017,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00523595,0.57,2.64743e-05,-1.51554,-0.0139572,0.47583,-0.0052816,-0.275196,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.55112e-17,-3.74748,-0.472073,-1.32136,0.00279396
,,,,,,,,,,,,,,,,2.0,0.96681,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50524,-2.67665,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00523595,0.57,2.64743e-05,-1.55735,-0.0139572,0.47583,-0.0052816,-0.275196,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.55112e-17,-3.74748,-0.472073,-1.32136,0.00279396
,,,,,,,,,,,,,,,,2.0,0.96681,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69675,-0.0001194,0.5,0.024353,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.57825,-0.0139572,0.47583,-0.0052816,-0.275196,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-0.017364,-3.91358,-0.505022,-1.40519,0.00294075
,,,,,,,,,,,,,,,,2.0,0.96681,0.0196459,6.99614e-05,0.000741242,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.076538,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.62006,-0.0139572,0.47583,-0.0052816,-0.278817,1.5,0.0238202,-0.0,1.98035,-0.00067128,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,0.017364,-3.58127,-0.43911,-1.23748,0.0026471
,,,,,,,,,,,,,,,,2.0,0.96681,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6934,-0.0001194,0.5,0.073059,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.66709,-0.0139572,0.47583,-0.0052816,-0.286059,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.972036,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.055664,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.688,-0.0139572,0.47583,-0.0052816,-0.28968,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.972036,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6867,-0.0001194,0.5,0.031311,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.69845,-0.0139572,0.47583,-0.0052816,-0.293301,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.972036,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.024353,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.72981,-0.0139572,0.47583,-0.0052816,-0.296922,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.977262,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6867,-0.0001194,0.5,0.048706,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.73503,-0.0139572,0.47583,-0.0052816,-0.300543,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.977262,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6867,-0.0001194,0.5,0.073059,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.77161,-0.0139572,0.47583,-0.0052816,-0.300543,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.977262,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69005,-0.0001194,0.5,0.038269,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.78729,-0.0139572,0.47583,-0.0052816,-0.300543,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.977262,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6867,-0.0001194,0.5,0.073059,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.79252,-0.0139572,0.47583,-0.0052816,-0.296922,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.982488,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.066101,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.79252,-0.0139572,0.47583,-0.0052816,-0.296922,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.982488,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.67665,-0.0001194,0.5,0.031311,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.79252,-0.0139572,0.47583,-0.0052816,-0.300543,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.987714,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69675,-0.0001194,0.5,0.073059,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.79774,-0.0139572,0.47583,-0.0052816,-0.296922,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.66995,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.8082,-0.0139572,0.47583,-0.0052816,-0.293301,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6934,-0.0001194,0.5,0.055664,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.79774,-0.0139572,0.47583,-0.0052816,-0.293301,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69005,-0.0001194,0.5,0.024353,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.80297,-0.0139572,0.47583,-0.0052816,-0.293301,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.041748,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.79774,-0.0139572,0.47583,-0.0052816,-0.304164,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6666,-0.0001194,0.5,0.027832,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.81342,-0.0139572,0.47583,-0.0052816,-0.304164,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6934,-0.0001194,0.5,0.086975,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.81342,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.66995,-0.0001194,0.5,0.073059,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.80297,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6867,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.81342,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.048706,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.86568,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.67665,-0.0001194,0.5,0.031311,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.85,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.080017,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.88136,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.84478,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.86046,-0.0139572,0.47583,-0.0052816,-0.315027,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.059143,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.84478,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.045227,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.87091,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.85,-0.0139572,0.47583,-0.0052816,-0.315027,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69005,-0.0001194,0.5,0.048706,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.88136,-0.0139572,0.47583,-0.0052816,-0.315027,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6867,-0.0001194,0.5,0.083496,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.86568,-0.0139572,0.47583,-0.0052816,-0.315027,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.67665,-0.0001194,0.5,0.083496,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.85,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69005,-0.0001194,0.5,0.073059,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.87091,-0.0139572,0.47583,-0.0052816,-0.315027,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.083496,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.83955,-0.0139572,0.47583,-0.0052816,-0.315027,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.87613,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.048706,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.85523,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.7001,-0.0001194,0.5,0.086975,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.8291,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6733,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.88136,-0.0139572,0.47583,-0.0052816,-0.311406,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6934,-0.0001194,0.5,0.045227,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.85523,-0.0139572,0.47583,-0.0052816,-0.311406,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.083496,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.87613,-0.0139572,0.47583,-0.0052816,-0.311406,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6867,-0.0001194,0.5,0.073059,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.85523,-0.0139572,0.47583,-0.0052816,-0.311406,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6733,-0.0001194,0.5,0.066101,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.88659,-0.0139572,0.47583,-0.0052816,-0.307785,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69005,-0.0001194,0.5,0.041748,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.86046,-0.0139572,0.47583,-0.0052816,-0.311406,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,1.00339,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.027832,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.87091,-0.0139572,0.47583,-0.0052816,-0.315027,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
