wrench_mx.txt,wrench_mz.txt,wrench_fy.txt,proportionalf_4.txt,integralf_1.txt,wrench_fz.txt,integralf_3.txt,integralf_2.txt,wrench_my.txt,proportionalf_1.txt,proportionalf_2.txt,integralf_4.txt,proportionalf_3.txt,wrench_fx.txt,proportionalf_5.txt,integralf_5.txt,accd4.txt,accd2.txt,trq1.txt,vela2.txt,posd2.txt,error_vel_2.txt,error_pos_3.txt,accd3.txt,trq3.txt,posd3.txt,veld2.txt,vela1.txt,posa3.txt,trq2.txt,trq5.txt,accd1.txt,posa4.txt,veld3.txt,error_pos_4.txt,vela4.txt,accd5.txt,posa1.txt,posa2.txt,posd1.txt,posd4.txt,error_vel_4.txt,vela3.txt,veld5.txt,posa5.txt,error_pos_5.txt,error_vel_1.txt,veld1.txt,error_pos_2.txt,vela5.txt,error_pos_1.txt,trq4.txt,error_vel_3.txt,veld4.txt,posd5.txt,error_vel_5.txt,estimated_trqs_3.txt,estimated_trqs_4.txt,estimated_trqs_1.txt,estimated_trqs_5.txt,estimated_trqs_2.txt
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.63051,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4806,-0.799999,0.000371259,0.0147682,-0.719912,-1.688,0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98191,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0136544,0.00111378,0.00968216,-0.0,0.0180912,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.00257,-0.847435,0.769225,0.0058578,-3.52565
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.4267,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.47725,-0.799999,0.000371259,0.0208097,-0.719912,-1.688,-0.027832,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98211,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0196959,0.00111378,0.00968216,-0.0,0.0178898,-0.807483,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99234,-0.848674,-0.854697,0.00394886,-3.77899
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.37966,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.53755,-0.799999,0.000371259,0.0140969,-0.719912,-1.688,0.010437,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98222,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0129831,0.00111378,0.00968216,-0.0,0.017779,-0.807483,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99126,-0.848805,-1.02564,0.00374792,-3.80564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.5887,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.494,-0.799999,0.000371259,0.00604152,-0.719912,-1.688,-0.0,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98225,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.00492775,0.00111378,0.00968216,-0.0,0.0177488,-0.807483,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99342,-0.848545,-0.683758,0.00414981,-3.7523
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.79252,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4471,-0.799999,0.000371259,0.00067128,-0.719912,-1.688,0.020874,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98225,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.000442498,0.00111378,0.00968216,-0.0,0.0177488,-0.807483,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99719,-0.848088,-0.0854697,0.0048531,-3.65897
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.95975,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.50405,-0.799999,0.000371259,-0.0,-0.719912,-1.68277,0.041748,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98225,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0177488,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99827,-0.847958,0.0854697,0.00505404,-3.6323
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.99633,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5007,-0.799999,0.000371259,0.00067128,-0.719912,-1.67755,-0.020874,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98226,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.000442498,0.00111378,0.00968216,-0.0,0.0177388,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.99633,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5208,-0.799999,0.000371259,0.00067128,-0.719912,-1.67755,0.027832,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98227,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.000442498,0.00111378,0.00968216,-0.0,0.0177287,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99719,-0.848088,-0.0854697,0.0048531,-3.65897
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.99111,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.50405,-0.799999,0.000371259,-0.0,-0.719912,-1.67755,0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98227,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0177287,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-1.1835e-16,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.02769,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.51745,-0.799999,0.000371259,-0.0,-0.719912,-1.67232,-0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98227,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0177287,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99934,-0.847827,0.256409,0.00525499,-3.60564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.02246,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4672,-0.799999,0.000371259,0.00201384,-0.719912,-1.67232,0.038269,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.9823,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.000900063,0.00111378,0.00968216,-0.0,0.0176985,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99827,-0.847958,0.0854697,0.00505404,-3.6323
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.01724,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.48395,-0.799999,0.000371259,0.00268512,-0.719912,-1.67232,-0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98234,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.00157134,0.00111378,0.00968216,-0.0,0.0176582,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99881,-0.847893,0.170939,0.00515451,-3.61897
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.98588,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.45715,-0.799999,0.000371259,0.00402768,-0.719912,-1.67232,0.031311,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98238,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0029139,0.00111378,0.00968216,-0.0,0.0176179,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99988,-0.847762,0.341879,0.00535546,-3.59231
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.90749,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49065,-0.799999,0.000371259,0.0067128,-0.719912,-1.67232,-0.013916,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98246,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.00559903,0.00111378,0.00968216,-0.0,0.0175374,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99881,-0.847892,0.170941,0.00515452,-3.61897
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.79774,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5074,-0.799999,0.000371259,0.00805537,-0.719912,-1.67232,0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98256,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.00694159,0.00111378,0.00968216,-0.0,0.0174367,-0.821967,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.0015,-0.847566,0.598284,0.00565686,-3.55231
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.65664,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4739,-0.799999,0.000371259,0.0127543,-0.719912,-1.67232,-0.017395,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.9827,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0116406,0.00111378,0.00968216,-0.0,0.0172957,-0.821967,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.00096,-0.847631,0.512821,0.0055564,-3.56565
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.4267,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.48395,-0.799999,0.000371259,0.016782,-0.719912,-1.65664,0.038269,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98287,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0156682,0.00111378,0.00968216,-0.0,0.0171245,-0.821967,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99288,-0.848609,-0.769225,0.00404934,-3.76565
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.35353,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.51745,-0.799999,0.000371259,0.0107405,-0.719912,-1.65664,-0.017395,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98294,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.00962671,0.00111378,0.00968216,-0.0,0.0170541,-0.821967,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99072,-0.848871,-1.11111,0.00364745,-3.81897
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.55212,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4605,-0.799999,0.000371259,0.00201384,-0.719912,-1.66187,0.020874,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98295,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.000900063,0.00111378,0.00968216,-0.0,0.017044,-0.821967,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99665,-0.848154,-0.170939,0.00475263,-3.6723
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.74026,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49065,-0.799999,0.000371259,0.00067128,-0.719912,-1.66187,0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98295,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.000442498,0.00111378,0.00968216,-0.0,0.017044,-0.821967,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99719,-0.848088,-0.0854697,0.0048531,-3.65897
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.81342,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.50405,-0.799999,0.000371259,-0.0,-0.719912,-1.66187,0.017395,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98296,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0170339,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99827,-0.847958,0.0854697,0.00505404,-3.6323
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.83955,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4739,-0.799999,0.000371259,0.00067128,-0.719912,-1.66709,-0.020874,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98296,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.000442498,0.00111378,0.00968216,-0.0,0.0170339,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99719,-0.848088,-0.0854697,0.0048531,-3.65897
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.86046,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4806,-0.799999,0.000371259,-0.0,-0.719912,-1.66709,0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98296,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0170339,-0.807483,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-1.1835e-16,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.88659,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.47725,-0.799999,0.000371259,-0.0,-0.719912,-1.64619,0.003479,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98296,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0170339,-0.807483,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-1.1835e-16,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.93885,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.47725,-0.799999,0.000371259,-0.0,-0.719912,-1.64619,0.010437,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98296,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0170339,-0.807483,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-1.1835e-16,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.93885,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4873,-0.799999,0.000371259,-0.0,-0.719912,-1.64619,0.038269,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98296,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0170339,-0.807483,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99827,-0.847958,0.0854697,0.00505404,-3.6323
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.95452,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4739,-0.799999,0.000371259,0.00067128,-0.719912,-1.64619,-0.031311,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98297,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.000442498,0.00111378,0.00968216,-0.0,0.0170238,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-1.1835e-16,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.95452,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49735,-0.799999,0.000371259,0.00067128,-0.719912,-1.64619,0.041748,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98299,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.000442498,0.00111378,0.00968216,-0.0,0.0170037,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.95452,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49065,-0.799999,0.000371259,0.00067128,-0.719912,-1.65142,0.027832,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98299,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.000442498,0.00111378,0.00968216,-0.0,0.0170037,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99719,-0.848088,-0.0854697,0.0048531,-3.65897
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.95452,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4672,-0.799999,0.000371259,-0.0,-0.719912,-1.65142,-0.010437,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98299,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0170037,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.00156,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.46385,-0.799999,0.000371259,-0.0,-0.719912,-1.64619,0.041748,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98299,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0170037,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.02769,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5074,-0.799999,0.000371259,-0.0,-0.719912,-1.64619,-0.031311,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98299,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0170037,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.02769,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5074,-0.799999,0.000371259,-0.0,-0.719912,-1.64619,0.038269,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.983,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0169936,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99827,-0.847958,0.0854697,0.00505404,-3.6323
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.03291,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49735,-0.799999,0.000371259,0.00067128,-0.719912,-1.64619,0.006958,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.983,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.000442498,0.00111378,0.00968216,-0.0,0.0169936,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-1.1835e-16,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.03291,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4739,-0.799999,0.000371259,0.00067128,-0.719912,-1.64619,-0.017395,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98302,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.000442498,0.00111378,0.00968216,-0.0,0.0169735,-0.821967,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-1.1835e-16,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.03291,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4672,-0.799999,0.000371259,0.00067128,-0.719912,-1.64619,0.038269,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98303,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.000442498,0.00111378,0.00968216,-0.0,0.0169634,-0.821967,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99881,-0.847893,0.170939,0.00515451,-3.61897
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.03291,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49735,-0.799999,0.000371259,0.00201384,-0.719912,-1.64619,0.020874,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98304,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.000900063,0.00111378,0.00968216,-0.0,0.0169534,-0.821967,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99611,-0.848219,-0.256409,0.00465216,-3.68564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.02246,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5074,-0.799999,0.000371259,-0.0,-0.719912,-1.64619,0.017395,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98304,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0169534,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.02246,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5141,-0.799999,0.000371259,-0.0,-0.719912,-1.64619,0.006958,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98304,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0169534,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.02246,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.51075,-0.799999,0.000371259,-0.0,-0.719912,-1.65142,0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98304,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0169534,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.02246,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49065,-0.799999,0.000371259,-0.0,-0.719912,-1.65142,-0.010437,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98304,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0169534,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.02246,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4672,-0.799999,0.000371259,-0.0,-0.719912,-1.65664,0.013916,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98304,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0169534,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.02246,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.494,-0.799999,0.000371259,-0.0,-0.719912,-1.65664,-0.013916,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98304,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0169534,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.02246,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.52415,-0.799999,0.000371259,-0.0,-0.719912,-1.65142,0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98304,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0169534,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.02246,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4672,-0.799999,0.000371259,-0.0,-0.719912,-1.65142,0.017395,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98304,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0169534,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.01724,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.47725,-0.799999,0.000371259,-0.0,-0.719912,-1.65142,-0.010437,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98304,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0169534,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.01724,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49065,-0.799999,0.000371259,-0.0,-0.719912,-1.64619,0.013916,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98304,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0169534,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,2.01724,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49735,-0.799999,0.000371259,-0.0,-0.719912,-1.64619,-0.013916,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.98304,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,0.00111378,0.00111378,0.00968216,-0.0,0.0169534,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99773,-0.848023,-5.55112e-17,0.00495357,-3.64564
