integralf_4.txt,wrench_my.txt,proportionalf_2.txt,wrench_mz.txt,proportionalf_1.txt,integralf_1.txt,wrench_fy.txt,wrench_fx.txt,wrench_mx.txt,proportionalf_5.txt,wrench_fz.txt,proportionalf_3.txt,integralf_5.txt,integralf_2.txt,proportionalf_4.txt,integralf_3.txt,trq5.txt,posa1.txt,accd4.txt,veld2.txt,trq3.txt,trq4.txt,error_pos_5.txt,veld5.txt,error_vel_1.txt,accd5.txt,vela2.txt,posa4.txt,error_pos_4.txt,posa2.txt,trq2.txt,error_vel_3.txt,error_vel_5.txt,vela3.txt,error_pos_3.txt,posa3.txt,vela4.txt,veld3.txt,error_pos_2.txt,posd3.txt,veld1.txt,error_pos_1.txt,accd2.txt,posd1.txt,accd3.txt,vela1.txt,trq1.txt,vela5.txt,error_vel_4.txt,veld4.txt,posd2.txt,error_vel_2.txt,posd5.txt,posd4.txt,accd1.txt,posa5.txt,estimated_trqs_3.txt,estimated_trqs_4.txt,estimated_trqs_2.txt,estimated_trqs_5.txt,estimated_trqs_1.txt
,,,,,,,,,,,,,,,,0.003479,0.47432,-0.265231,0.177879,-5.18915,-0.318648,0.103916,0.0131154,-0.0333436,-0.0367666,0.179232,0.734292,0.0454391,1.38036,2.65481,0.0198632,0.0131154,-0.173835,-0.0945042,-1.17251,0.163717,-0.153972,0.0815286,-1.26701,0.0592931,0.0129752,-0.498653,0.487295,0.431656,0.0926367,0.684606,-0.0,-0.0691161,0.0946007,1.46189,-0.00135262,0.10781,0.779731,-0.166218,0.0038938,-2.76723,-0.538633,-5.48759,0.00173988,-0.735119
,,,,,,,,,,,,,,,,0.020874,0.475176,-0.263353,0.17291,-5.21595,-0.28968,0.104045,0.012749,-0.0309723,-0.0365065,0.171177,0.735907,0.0447568,1.382,2.59732,0.0168342,0.012749,-0.166504,-0.0944202,-1.17411,0.165192,-0.14967,0.0816412,-1.26853,0.0576368,0.012704,-0.495125,0.48788,0.428602,0.088609,0.632346,-0.0,-0.073234,0.0919577,1.46364,0.00173373,0.107939,0.780664,-0.165042,0.0038938,-2.00834,-0.095878,-4.13986,0.000363685,-0.558972
,,,,,,,,,,,,,,,,0.017395,0.476042,-0.261395,0.167977,-5.28295,-0.159324,0.104171,0.0123853,-0.0292602,-0.0362354,0.16782,0.737721,0.0438491,1.38377,2.51893,0.0116797,0.0123853,-0.15708,-0.0942147,-1.17579,0.174041,-0.1454,0.0815734,-1.27,0.0559924,0.0124062,-0.491448,0.488448,0.425417,0.0852526,0.606216,-0.0,-0.0847074,0.0893339,1.46534,0.000157146,0.108065,0.78157,-0.163816,0.0038938,-2.78822,-0.612111,-5.24627,0.00229593,-0.460708
,,,,,,,,,,,,,,,,0.031311,0.476837,-0.259357,0.163082,-5.2394,-0.148461,0.104293,0.0120243,-0.0282069,-0.0359532,0.163792,0.739358,0.0430922,1.38528,2.30467,0.0106814,0.0120243,-0.151844,-0.0942338,-1.1772,0.168142,-0.141162,0.0817183,-1.27144,0.0543606,0.0121625,-0.48762,0.489,0.422102,0.0825675,0.606216,-0.0,-0.0814115,0.0867301,1.467,-0.000710637,0.108187,0.782451,-0.16254,0.0038938,-2.33226,-0.34124,-4.69133,0.000401699,-0.856411
,,,,,,,,,,,,,,,,0.027832,0.477582,-0.257238,0.158225,-5.23605,-0.228123,0.104411,0.0116663,-0.0244555,-0.0356597,0.159765,0.740907,0.0423979,1.38681,2.25241,0.0054605,0.0116663,-0.142419,-0.0942264,-1.1786,0.168142,-0.136958,0.0817943,-1.27283,0.0527418,0.0119529,-0.48364,0.489535,0.418656,0.0771973,0.506922,-0.0,-0.0839946,0.084147,1.46861,-0.00153938,0.108305,0.783305,-0.161213,0.0038938,-3.68639,-1.2199,-6.25822,0.00592559,0.274733
,,,,,,,,,,,,,,,,0.020874,0.478438,-0.255038,0.15341,-5.21595,-0.311406,0.104526,0.0113112,-0.0280746,-0.035355,0.157751,0.742411,0.0417222,1.38852,2.24195,0.0117237,0.0113112,-0.144513,-0.0940671,-1.18011,0.143068,-0.13279,0.0816407,-1.27417,0.0511365,0.0116164,-0.479507,0.490055,0.415077,0.0792111,0.590538,-0.0,-0.0614823,0.0815856,1.47016,-0.00434141,0.10842,0.784134,-0.159836,0.0038938,-2.80561,-0.465041,-4.99337,0.00108666,-0.673746
,,,,,,,,,,,,,,,,-0.017395,0.479143,-0.252757,0.148636,-5.18245,-0.347616,0.104638,0.0109592,-0.0249669,-0.0350389,0.157751,0.743872,0.0410651,1.39003,2.04337,0.0221392,0.0109592,-0.150796,-0.0939292,-1.18155,0.150442,-0.128657,0.0816405,-1.27548,0.0495452,0.0114149,-0.475221,0.490558,0.411365,0.0745121,0.580086,-0.0,-0.0713959,0.0790465,1.47167,-0.00911517,0.108531,0.784937,-0.158407,0.0038938,-2.58941,-0.471467,-4.6361,0.00143506,-0.455294
,,,,,,,,,,,,,,,,-0.017395,0.479888,-0.250393,0.143906,-5.23605,-0.3621,0.104746,0.0106104,-0.0231872,-0.0347114,0.159093,0.74542,0.0402943,1.39173,2.05382,0.0262337,0.0106104,-0.150796,-0.0936402,-1.18311,0.147493,-0.124563,0.0814115,-1.27675,0.0479685,0.0111573,-0.470779,0.491046,0.407519,0.0711557,0.742092,-0.0,-0.0709619,0.0765307,1.47314,-0.0151879,0.108639,0.785715,-0.156926,0.0038938,-1.73577,-0.0550521,-3.42992,0.0024983,0.485834
,,,,,,,,,,,,,,,,0.03479,0.480603,-0.247945,0.139221,-5.2729,-0.293301,0.10485,0.010265,-0.0281052,-0.0343724,0.159765,0.746814,0.0396533,1.39325,1.99633,0.0177227,0.010265,-0.13823,-0.093546,-1.18443,0.147493,-0.120507,0.0813067,-1.27797,0.0464069,0.0109143,-0.466181,0.491518,0.403537,0.0745121,0.778674,-0.0,-0.0734537,0.074039,1.47455,-0.0205441,0.108744,0.786467,-0.155394,0.0038938,-1.49338,0.248799,-3.1104,-0.00114651,-0.564326
,,,,,,,,,,,,,,,,-0.017395,0.481358,-0.245415,0.134583,-5.20255,-0.159324,0.104951,0.00992303,-0.0256236,-0.0340218,0.161779,0.748584,0.0386115,1.39492,1.90749,0.0154544,0.00992303,-0.131947,-0.0932858,-1.18587,0.165192,-0.116492,0.0810041,-1.27916,0.0448608,0.0106154,-0.461426,0.491974,0.39942,0.0704845,0.674154,-0.0,-0.0936196,0.0715721,1.47592,-0.0271961,0.108845,0.787195,-0.153809,0.0038938,-3.31516,-1.02354,-5.87664,0.00453992,-0.0361733
,,,,,,,,,,,,,,,,0.006958,0.482033,-0.2428,0.129993,-5.226,-0.112251,0.105048,0.00958461,-0.0271536,-0.0336595,0.159093,0.749956,0.0379433,1.39644,1.78207,0.0162859,0.00958461,-0.128805,-0.0932528,-1.18705,0.143068,-0.112519,0.0808065,-1.2803,0.0433309,0.0103817,-0.456513,0.492415,0.395166,0.0704845,0.663702,-0.0,-0.0739369,0.0691309,1.47724,-0.0291008,0.108942,0.787899,-0.152171,0.0038938,-2.98252,-0.625914,-5.13326,0.00331349,0.0218584
,,,,,,,,,,,,,,,,0.038269,0.482708,-0.240101,0.125453,-5.20255,-0.177429,0.105143,0.00924988,-0.0286669,-0.0332855,0.159765,0.751372,0.0372066,1.39805,1.75071,0.0264989,0.00924988,-0.135088,-0.0930231,-1.18839,0.143068,-0.10859,0.0804726,-1.28141,0.0418176,0.0101328,-0.45144,0.492841,0.390774,0.0704845,0.512148,-0.0,-0.0763515,0.0667164,1.47852,-0.034312,0.109036,0.788578,-0.15048,0.0038938,-2.07934,-0.256589,-4.0974,-0.00109999,-1.15426
,,,,,,,,,,,,,,,,-0.0,0.483352,-0.237316,0.120964,-5.1657,-0.307785,0.105233,0.00891894,-0.0221076,-0.0328997,0.161107,0.752854,0.0363795,1.39971,1.65664,0.0220065,0.00891894,-0.126711,-0.0927072,-1.18977,0.138643,-0.104704,0.0800433,-1.28248,0.0403215,0.00989908,-0.446207,0.493251,0.386243,0.0624291,0.512148,-0.0,-0.0743138,0.0643292,1.47975,-0.0401429,0.109127,0.789233,-0.148736,0.0038938,-2.17365,-0.252615,-4.02482,0.00143257,-0.161401
,,,,,,,,,,,,,,,,0.041748,0.483946,-0.234446,0.116529,-5.2461,-0.340374,0.105321,0.00859192,-0.0222435,-0.032502,0.163121,0.754203,0.0356614,1.40128,1.64096,0.0216569,0.00859192,-0.122522,-0.0925727,-1.19093,0.138643,-0.100865,0.0796599,-1.2835,0.0388431,0.0097008,-0.440813,0.493647,0.381573,0.0610865,0.632346,-0.0,-0.0766727,0.0619703,1.48094,-0.046592,0.109215,0.789865,-0.146938,0.0038938,-2.0637,-0.191856,-4.23326,0.00165906,-0.175695
,,,,,,,,,,,,,,,,-0.017395,0.484581,-0.231489,0.112149,-5.3064,-0.369342,0.105405,0.00826894,-0.0230323,-0.0320923,0.159765,0.755664,0.0348092,1.40297,1.35876,0.0139295,0.00826894,-0.111003,-0.0924156,-1.19208,0.141593,-0.0970734,0.0791116,-1.28449,0.0373829,0.00944756,-0.435256,0.494028,0.376762,0.0604152,0.73164,-0.0,-0.0819523,0.0596406,1.48208,-0.047616,0.109299,0.790473,-0.145085,0.0038938,-2.74486,-0.654511,-5.05899,0.00359342,0.0634359
,,,,,,,,,,,,,,,,0.006958,0.485185,-0.228445,0.107825,-5.18915,-0.365721,0.105486,0.00795012,-0.025145,-0.0316705,0.157751,0.756903,0.0341552,1.40449,1.46851,0.0113893,0.00795012,-0.10472,-0.0923623,-1.19308,0.129793,-0.0933304,0.078691,-1.28544,0.0359415,0.00921001,-0.429536,0.494395,0.37181,0.0610865,0.721188,-0.0,-0.0724527,0.0573408,1.48318,-0.0499263,0.10938,0.791058,-0.143179,0.0038938,-2.14317,-0.248446,-4.12446,0.00173308,-0.105699
,,,,,,,,,,,,,,,,0.038269,0.485759,-0.225314,0.103559,-5.1791,-0.267954,0.105564,0.00763557,-0.0258957,-0.0312366,0.157751,0.758119,0.0335004,1.40602,1.39534,0.0077517,0.00763557,-0.0973894,-0.092366,-1.19399,0.129793,-0.0896377,0.0782173,-1.28636,0.0345195,0.00898835,-0.423652,0.494747,0.366715,0.0604152,0.668928,-0.0,-0.0747215,0.055072,1.48424,-0.0541924,0.109458,0.79162,-0.141217,0.0038938,-2.62457,-0.46807,-4.86587,0.000526289,-0.888316
,,,,,,,,,,,,,,,,-0.013916,0.486292,-0.222095,0.0993521,-5.27625,-0.166566,0.105639,0.00732542,-0.0212563,-0.0307906,0.157751,0.759447,0.0327125,1.40759,1.3274,0.0113928,0.00732542,-0.0973894,-0.0923174,-1.19492,0.129793,-0.0859966,0.077661,-1.28724,0.0331174,0.00879285,-0.417601,0.495085,0.361477,0.0543737,0.632346,-0.0,-0.0769586,0.0528349,1.48526,-0.0583988,0.109533,0.792159,-0.1392,0.0038938,-2.27686,-0.368112,-4.24972,0.00180126,-0.174528
,,,,,,,,,,,,,,,,0.013916,0.486866,-0.218787,0.0952071,-5.2662,-0.123114,0.105711,0.0070198,-0.0212955,-0.0303322,0.159093,0.760752,0.0319245,1.40929,1.19675,0.00869758,0.0070198,-0.0911062,-0.0921698,-1.19591,0.123894,-0.0824086,0.0769421,-1.28808,0.0317357,0.00854316,-0.411385,0.495409,0.356095,0.0530312,0.648024,-0.0,-0.0732634,0.0506304,1.48623,-0.0638864,0.109605,0.792677,-0.137128,0.0038938,-2.32634,-0.371356,-4.20724,0.0020485,-0.0478177
,,,,,,,,,,,,,,,,0.03479,0.4874,-0.215391,0.091125,-5.159,-0.137598,0.105779,0.00671882,-0.0219849,-0.0298614,0.161779,0.761947,0.0312252,1.41093,1.18108,0.00908942,0.00671882,-0.0879646,-0.0920808,-1.19681,0.119469,-0.0788752,0.0762325,-1.28889,0.030375,0.00832002,-0.405,0.49572,0.350567,0.0523599,0.632346,-0.0,-0.0710096,0.0484594,1.48716,-0.0706536,0.109673,0.793172,-0.135,0.0038938,-2.098,-0.239903,-4.3379,0.000537254,-0.659753
,,,,,,,,,,,,,,,,0.031311,0.487863,-0.211904,0.0871076,-5.25615,-0.249849,0.105845,0.00642261,-0.0192963,-0.0293782,0.159093,0.763119,0.0305265,1.41253,1.12882,0.00104767,0.00642261,-0.0764454,-0.0920981,-1.19756,0.119469,-0.0753977,0.0755226,-1.28966,0.0290359,0.00815388,-0.398447,0.496017,0.344894,0.0483322,0.642798,-0.0,-0.0731462,0.0463229,1.48805,-0.0719858,0.109739,0.793646,-0.132816,0.0038938,-3.10518,-0.823822,-5.48801,0.00547482,0.568834
,,,,,,,,,,,,,,,,-0.017395,0.488397,-0.208328,0.0831566,-5.2796,-0.307785,0.105908,0.0061313,-0.024641,-0.0288825,0.15708,0.764203,0.0298951,1.41405,1.08178,0.00342044,0.0061313,-0.0753982,-0.0920967,-1.1983,0.10767,-0.0719778,0.0748534,-1.29039,0.0277189,0.00790396,-0.391724,0.496301,0.339074,0.0523599,0.637572,-0.0,-0.063448,0.0442216,1.4889,-0.073923,0.109802,0.794099,-0.130575,0.0038938,-1.74009,-0.113245,-3.56774,0.00168103,0.0994158
,,,,,,,,,,,,,,,,0.027832,0.4889,-0.20466,0.0792737,-5.38345,-0.351237,0.105968,0.005845,-0.0266066,-0.0283742,0.157751,0.765221,0.0293093,1.41556,0.956358,-0.00787931,0.005845,-0.0607375,-0.0922184,-1.19888,0.103245,-0.0686168,0.0741551,-1.2911,0.0264246,0.0076712,-0.38483,0.496571,0.333105,0.0530312,0.590538,-0.0,-0.0610882,0.0421566,1.48971,-0.0784772,0.109862,0.79453,-0.128277,0.0038938,-2.57163,-0.431108,-5.33812,0.00120053,-0.864816
,,,,,,,,,,,,,,,,-0.013916,0.489414,-0.200901,0.0754606,-5.36,-0.372963,0.106025,0.00556386,-0.0231787,-0.0278532,0.149696,0.766372,0.0285702,1.41716,0.830934,-0.0140035,0.00556386,-0.0513127,-0.0923697,-1.1994,0.10767,-0.0653162,0.0733277,-1.29177,0.0251535,0.00741554,-0.377764,0.496829,0.326989,0.0483322,0.533052,-0.0,-0.0675409,0.0401287,1.49049,-0.0742349,0.109919,0.794942,-0.125921,0.0038938,-1.09575,0.253289,-2.3738,-0.00279207,-0.965858
,,,,,,,,,,,,,,,,0.003479,0.489807,-0.19705,0.071719,-5.4672,-0.376584,0.106079,0.00528798,-0.0170418,-0.0273195,0.157751,0.767345,0.0279881,1.4187,0.857064,-0.0233312,0.00528798,-0.0387463,-0.0926296,-1.19977,0.10767,-0.0620775,0.072523,-1.2924,0.0239063,0.00726812,-0.370525,0.497075,0.320722,0.0409481,0.663702,-0.0,-0.0695307,0.0381389,1.49122,-0.0860319,0.109973,0.795333,-0.123508,0.0038938,-3.52519,-0.964132,-6.17282,0.0061343,0.538958
,,,,,,,,,,,,,,,,0.03479,0.49028,-0.193107,0.0680507,-5.34325,-0.3621,0.106131,0.00501751,-0.0222922,-0.0267729,0.153723,0.768451,0.0272535,1.42034,0.684606,-0.0149199,0.00501751,-0.0439823,-0.0927475,-1.20026,0.10177,-0.0589022,0.0715805,-1.29301,0.0226836,0.0070278,-0.363112,0.497308,0.314305,0.0449758,0.789126,-0.0,-0.0655819,0.036188,1.49192,-0.0856725,0.110024,0.795705,-0.121037,0.0038938,-2.2257,-0.179643,-4.06158,0.00235112,0.233924
,,,,,,,,,,,,,,,,-0.017395,0.490733,-0.189071,0.0644574,-5.26285,-0.275196,0.106179,0.00475257,-0.0248326,-0.0262135,0.155737,0.769535,0.0265217,1.42183,0.773448,-0.0107624,0.00475257,-0.0450295,-0.0928968,-1.20069,0.112094,-0.0557919,0.0707527,-1.29358,0.0214858,0.00679551,-0.355524,0.497528,0.307736,0.0463184,0.70551,-0.0,-0.0778173,0.0342771,1.49259,-0.0912797,0.110073,0.796057,-0.118508,0.0038938,-1.78885,-0.0971986,-3.86718,-0.000766474,-0.935942
,,,,,,,,,,,,,,,,0.027832,0.491116,-0.184941,0.0609408,-5.4002,-0.199155,0.106226,0.00449328,-0.0199632,-0.025641,0.155066,0.770642,0.0257489,1.42334,0.674154,-0.0213321,0.00449328,-0.0314159,-0.093141,-1.20098,0.112094,-0.052748,0.0698693,-1.29412,0.0203136,0.00662186,-0.34776,0.497737,0.301015,0.0402768,0.648024,-0.0,-0.0796875,0.0324069,1.49321,-0.094125,0.11012,0.79639,-0.11592,0.0038938,-2.20822,-0.455883,-4.15097,-0.000613433,-1.12153
,,,,,,,,,,,,,,,,-0.010437,0.491448,-0.180717,0.0575028,-5.4538,-0.133977,0.106269,0.00423979,-0.0130539,-0.0250555,0.159765,0.771637,0.0250682,1.42505,0.569634,-0.0267338,0.00423979,-0.0230383,-0.0934179,-1.20122,0.0943953,-0.0497721,0.0687496,-1.29464,0.0191676,0.00648696,-0.339819,0.497935,0.29414,0.0322215,0.721188,-0.0,-0.0638167,0.0305786,1.4938,-0.102262,0.110163,0.796705,-0.113273,0.0038938,-3.02884,-0.764755,-5.40089,0.00557833,0.67713
,,,,,,,,,,,,,,,,0.006958,0.49181,-0.176398,0.054145,-5.4203,-0.133977,0.106311,0.00399222,-0.0188721,-0.0244568,0.157751,0.772478,0.0245243,1.42651,0.5226,-0.0248746,0.00399222,-0.0219911,-0.0936654,-1.20145,0.0855457,-0.0468657,0.0678478,-1.29512,0.0180483,0.00631052,-0.331699,0.498121,0.287112,0.0369204,0.747318,-0.0,-0.0567528,0.0287929,1.49436,-0.103606,0.110204,0.797002,-0.110566,0.0038938,-2.52896,-0.43188,-4.63984,0.0016513,-0.38
,,,,,,,,,,,,,,,,0.038269,0.492133,-0.171983,0.0508694,-5.34325,-0.177429,0.106349,0.0037507,-0.0172788,-0.0238449,0.159093,0.773319,0.0239628,1.42807,0.308334,-0.0220393,0.0037507,-0.0219911,-0.0939313,-1.20164,0.0855457,-0.0440304,0.0668221,-1.29557,0.0169565,0.00616331,-0.3234,0.498296,0.279928,0.0342353,0.736866,-0.0,-0.0584948,0.0270509,1.49489,-0.108224,0.110243,0.797281,-0.1078,0.0038938,-2.41747,-0.377672,-4.33791,0.00267169,0.152449
,,,,,,,,,,,,,,,,-0.010437,0.492485,-0.167473,0.0476776,-5.32985,-0.257091,0.106386,0.00351536,-0.019014,-0.0232197,0.161779,0.774093,0.0234505,1.4297,0.266526,-0.0192766,0.00351536,-0.0219911,-0.0942007,-1.2018,0.0855457,-0.0412677,0.0656836,-1.296,0.0158925,0.00597511,-0.314921,0.49846,0.272588,0.0349066,0.611442,-0.0,-0.0601922,0.0253536,1.49538,-0.114101,0.110279,0.797543,-0.104974,0.0038938,-2.25802,-0.468441,-4.46646,0.00112089,-0.615993
,,,,,,,,,,,,,,,,0.041748,0.492817,-0.162867,0.0445716,-5.34995,-0.311406,0.10642,0.00328635,-0.0160217,-0.0225812,0.161779,0.774845,0.0229435,1.43142,0.125424,-0.0291544,0.00328635,-0.00942478,-0.0945056,-1.20189,0.0707965,-0.0385792,0.0644229,-1.2964,0.0148572,0.00579655,-0.306261,0.498614,0.265091,0.0308789,0.684606,-0.0,-0.0470947,0.0237018,1.49584,-0.117207,0.110313,0.797789,-0.102087,0.0038938,-2.69911,-0.658657,-4.97969,0.00385562,0.193689
,,,,,,,,,,,,,,,,-0.0,0.493149,-0.158164,0.041553,-5.39015,-0.336753,0.106451,0.00306378,-0.0183705,-0.0219292,0.161107,0.77542,0.0225972,1.433,0.094068,-0.0328248,0.00306378,-0.00314159,-0.0948469,-1.20193,0.0575221,-0.0359664,0.0632726,-1.29677,0.013851,0.00560778,-0.297418,0.498757,0.257436,0.0322215,0.747318,-0.0,-0.0354256,0.0220965,1.49627,-0.119554,0.110345,0.798018,-0.0991392,0.0038938,-2.08189,-0.127328,-3.86799,0.00472815,1.22901
,,,,,,,,,,,,,,,,0.041748,0.493562,-0.153363,0.0386238,-5.39685,-0.358479,0.106481,0.00284781,-0.0274022,-0.0212636,0.161779,0.776106,0.0221245,1.43467,-0.031356,-0.033431,0.00284781,0.0,-0.0951938,-1.20193,0.0678466,-0.033431,0.0620019,-1.29712,0.0128746,0.00532855,-0.288391,0.498891,0.249622,0.0402768,0.611442,-0.0,-0.0473078,0.0205388,1.49667,-0.123155,0.110375,0.798231,-0.0961304,0.0038938,-2.50718,-0.341294,-4.79808,0.000520827,-0.836483
,,,,,,,,,,,,,,,,0.006958,0.493895,-0.148464,0.0357858,-5.40355,-0.401931,0.106508,0.00263856,-0.022978,-0.0205845,0.161107,0.77688,0.021548,1.43621,-0.162006,-0.0299273,0.00263856,-0.0010472,-0.0955,-1.20194,0.0766962,-0.0309745,0.0608333,-1.29744,0.0119286,0.00512025,-0.27918,0.499015,0.241649,0.0349066,0.459888,-0.0,-0.0576665,0.0190296,1.49704,-0.125322,0.110402,0.798428,-0.09306,0.0038938,-2.60787,-0.452267,-4.98699,0.00111278,-0.746494
,,,,,,,,,,,,,,,,0.027832,0.494197,-0.143466,0.0330408,-5.3868,-0.416415,0.106534,0.00243616,-0.019194,-0.0198916,0.159765,0.777699,0.0209124,1.43782,-0.146328,-0.0285985,0.00243616,0.0,-0.0957978,-1.20194,0.079646,-0.0285985,0.0595663,-1.29774,0.0110136,0.00493286,-0.269783,0.49913,0.233515,0.0302076,0.438984,-0.0,-0.0620761,0.0175699,1.49739,-0.126724,0.110427,0.798611,-0.0899278,0.0038938,-2.56225,-0.482019,-4.78865,-0.000203548,-1.19492
,,,,,,,,,,,,,,,,0.027832,0.494398,-0.138369,0.0303908,-5.4002,-0.420036,0.106557,0.00224077,-0.012022,-0.019185,0.161779,0.778451,0.0203288,1.43944,-0.188136,-0.0263047,0.00224077,0.0,-0.0960723,-1.20194,0.0766962,-0.0263047,0.0582622,-1.29801,0.0101303,0.00483717,-0.2602,0.499235,0.225219,0.0221523,0.715962,-0.0,-0.0605355,0.0161606,1.49771,-0.131388,0.110451,0.79878,-0.0867333,0.0038938,-3.29848,-0.998306,-5.91398,0.00302048,-0.617128
,,,,,,,,,,,,,,,,0.020874,0.494589,-0.133172,0.0278375,-5.37005,-0.39831,0.106578,0.00205251,-0.00884542,-0.0184646,0.161107,0.779026,0.0199083,1.44108,-0.376272,-0.0240947,0.00205251,0.0,-0.0963242,-1.20194,0.0575221,-0.0240947,0.056912,-1.29827,0.00927915,0.00474288,-0.250429,0.499332,0.216761,0.0181246,0.935454,-0.0,-0.0427193,0.0148028,1.498,-0.13327,0.110472,0.798935,-0.0834762,0.0038938,-2.22026,-0.273908,-3.7842,0.00578757,1.63566
,,,,,,,,,,,,,,,,0.03479,0.494891,-0.127875,0.0253828,-5.37005,-0.3621,0.106598,0.00187152,-0.0197328,-0.0177302,0.165806,0.779602,0.0194745,1.44275,-0.559182,-0.0219701,0.00187152,0.0,-0.0965545,-1.20194,0.058997,-0.0219701,0.0555166,-1.2985,0.00846094,0.00452947,-0.240469,0.499421,0.20814,0.0281938,0.919776,-0.0,-0.0454995,0.0134975,1.49826,-0.140423,0.110492,0.799076,-0.0801563,0.0038938,-2.67209,-0.390546,-5.10923,0.00439396,0.525661
,,,,,,,,,,,,,,,,-0.010437,0.495204,-0.122477,0.0230287,-5.35665,-0.300543,0.106616,0.00169795,-0.0245452,-0.0169819,0.161107,0.780354,0.018851,1.4443,-0.658476,-0.0199324,0.00169795,0.0,-0.0967639,-1.20194,0.0722714,-0.0199324,0.0542079,-1.29871,0.00767624,0.00429798,-0.230319,0.499502,0.199354,0.0322215,0.75777,-0.0,-0.0600257,0.0122457,1.4985,-0.138079,0.11051,0.799205,-0.076773,0.0038938,-2.6469,-0.500784,-5.12788,-0.00152232,-1.86648
,,,,,,,,,,,,,,,,-0.0,0.495385,-0.116978,0.0207771,-5.34325,-0.257091,0.106632,0.00153193,-0.0132127,-0.0162194,0.161107,0.781084,0.0182373,1.44592,-0.674154,-0.0179835,0.00153193,0.0,-0.0969534,-1.20194,0.0722714,-0.0179835,0.0528057,-1.2989,0.00692569,0.00418972,-0.219978,0.499575,0.190404,0.0201384,0.721188,-0.0,-0.0612231,0.0110483,1.49872,-0.14033,0.110526,0.799321,-0.0733261,0.0038938,-2.65144,-0.517772,-4.85277,0.00300305,0.0136702
,,,,,,,,,,,,,,,,0.03479,0.495596,-0.111376,0.0186298,-5.34325,-0.213639,0.106647,0.00137361,-0.0139285,-0.0154428,0.161779,0.78177,0.0176562,1.44753,-0.73164,-0.0161249,0.00137361,0.0,-0.0971239,-1.20194,0.0707965,-0.0161249,0.0513916,-1.29907,0.00620993,0.00404391,-0.209446,0.49964,0.181287,0.0201384,0.857064,-0.0,-0.06089,0.00990647,1.49892,-0.143149,0.11054,0.799426,-0.0698152,0.0038938,-3.48161,-1.10735,-6.06982,0.00720009,0.915113
,,,,,,,,,,,,,,,,-0.013916,0.495868,-0.105672,0.0165888,-5.3399,-0.152082,0.10666,0.00122312,-0.0206503,-0.014652,0.159765,0.782279,0.017241,1.44914,-0.857064,-0.0143583,0.00122312,0.0,-0.0972762,-1.20194,0.0501475,-0.0143583,0.0499565,-1.29922,0.0055296,0.00383071,-0.19872,0.499699,0.172003,0.0261799,0.742092,-0.0,-0.0413263,0.00882114,1.4991,-0.143176,0.110553,0.79952,-0.06624,0.0038938,-2.95239,-0.831688,-5.25212,0.00157436,-0.863569
,,,,,,,,,,,,,,,,0.017395,0.496049,-0.0998651,0.014656,-5.33655,-0.119493,0.106671,0.00108062,-0.0152531,-0.0138469,0.163121,0.782588,0.0170143,1.45077,-0.867516,-0.0126854,0.00108062,0.0,-0.0974113,-1.20194,0.0309734,-0.0126854,0.0484814,-1.29935,0.00488535,0.00370151,-0.1878,0.499751,0.162551,0.0201384,0.695058,-0.0,-0.0231801,0.00779337,1.49925,-0.148465,0.110565,0.799603,-0.0626001,0.0038938,-2.7241,-0.529427,-5.32082,-0.00109513,-1.80246
,,,,,,,,,,,,,,,,0.03479,0.49613,-0.0939543,0.0128334,-5.3332,-0.119493,0.106681,0.000946234,-0.00444883,-0.0130274,0.161779,0.782898,0.0167776,1.45241,-1.14972,-0.0111079,0.000946234,0.0,-0.0975302,-1.20194,0.0324484,-0.0111079,0.0469775,-1.29947,0.00427781,0.00366674,-0.176685,0.499797,0.15293,0.00872665,0.83616,-0.0,-0.0256242,0.00682418,1.49939,-0.148945,0.110575,0.799676,-0.0588952,0.0038938,-1.92753,-0.0667835,-3.60789,0.000642751,-0.222256
,,,,,,,,,,,,,,,,0.045227,0.4962,-0.0879392,0.011123,-5.3265,-0.126735,0.10669,0.000820119,-0.00300514,-0.0121934,0.167149,0.783341,0.0163987,1.45407,-1.1863,-0.0096274,0.000820119,0.0,-0.0976338,-1.20194,0.0412979,-0.0096274,0.0454358,-1.29958,0.00370766,0.00363616,-0.165374,0.499837,0.14314,0.0067128,1.13404,-0.0,-0.0353833,0.00591463,1.49951,-0.156026,0.110584,0.799739,-0.0551248,0.0038938,-2.41337,-0.363079,-4.33607,0.00473021,0.978908
,,,,,,,,,,,,,,,,-0.010437,0.496341,-0.0818193,0.00952661,-5.3265,-0.170187,0.106698,0.000702415,-0.00957879,-0.0113449,0.169163,0.783783,0.0160111,1.45572,-1.32218,-0.00824567,0.000702415,0.0,-0.0977231,-1.20194,0.0442478,-0.00824567,0.0438976,-1.29967,0.00317554,0.00352957,-0.153866,0.499871,0.133178,0.0127543,1.15495,-0.0,-0.039182,0.00506575,1.49961,-0.159636,0.110591,0.799794,-0.0512888,0.0038938,-3.21544,-0.789239,-5.84525,0.00846295,1.67692
