wrench_mz.txt,wrench_my.txt,wrench_fz.txt,wrench_fx.txt,integralf_3.txt,integralf_1.txt,proportionalf_5.txt,integralf_5.txt,wrench_mx.txt,proportionalf_3.txt,proportionalf_1.txt,proportionalf_2.txt,integralf_2.txt,proportionalf_4.txt,wrench_fy.txt,integralf_4.txt,posd4.txt,accd1.txt,error_vel_5.txt,veld5.txt,trq5.txt,posd2.txt,error_vel_3.txt,posa1.txt,error_vel_4.txt,veld4.txt,trq4.txt,veld3.txt,posa2.txt,error_pos_3.txt,posd1.txt,accd2.txt,error_pos_4.txt,veld2.txt,error_vel_2.txt,posa4.txt,error_vel_1.txt,trq2.txt,posd3.txt,error_pos_2.txt,veld1.txt,vela4.txt,vela2.txt,error_pos_5.txt,posa3.txt,posa5.txt,error_pos_1.txt,trq1.txt,vela5.txt,vela3.txt,vela1.txt,accd3.txt,accd4.txt,posd5.txt,accd5.txt,trq3.txt,estimated_trqs_5.txt,estimated_trqs_4.txt,estimated_trqs_1.txt,estimated_trqs_3.txt,estimated_trqs_2.txt
,,,,,,,,,,,,,,,,0.126623,0.36288,0.0438971,0.0438971,-0.031311,0.125449,0.0773027,0.305721,0.0750277,0.198921,1.0175,-0.398125,0.0176312,-0.092133,0.376346,0.12096,0.072641,0.199066,0.0775638,0.0539823,0.0467468,3.98221,-0.250909,0.107817,0.597197,0.123894,0.121502,0.0252342,-0.158776,0.00369469,0.0706247,1.37966,-0.0,-0.475428,0.55045,-0.241916,0.119731,0.0289289,0.0255325,-3.2093,-0.00334917,0.954393,0.391389,-1.02606,2.72315
,,,,,,,,,,,,,,,,0.128618,0.357473,0.0441505,0.0441505,0.003479,0.127445,0.0738544,0.311733,0.0747411,0.20011,0.974049,-0.400526,0.0191617,-0.0909583,0.382336,0.119158,0.0732645,0.200266,0.063325,0.055354,0.0449784,4.02402,-0.254902,0.108284,0.600799,0.125369,0.136941,0.0256745,-0.163944,0.00369469,0.0706034,1.40057,-0.0,-0.47438,0.55582,-0.238312,0.117938,0.0293691,0.0251429,-3.2562,-0.00124125,0.302733,0.252668,-1.7479,1.25458
,,,,,,,,,,,,,,,,0.130625,0.352008,0.0444,0.0444,0.038269,0.129454,0.0725366,0.317412,0.084761,0.20128,0.916113,-0.402891,0.0205513,-0.0903102,0.388362,0.117336,0.074121,0.201449,0.0598085,0.0565044,0.0438269,4.13377,-0.258919,0.108903,0.604346,0.116519,0.14164,0.0261172,-0.168609,0.00369469,0.0709501,1.4267,-0.0,-0.475428,0.560519,-0.234669,0.116126,0.0298119,0.0247492,-3.23275,-0.00162471,0.605002,0.340839,-1.43796,1.63315
,,,,,,,,,,,,,,,,0.132644,0.346486,0.0446455,0.0446455,0.038269,0.131474,0.0702083,0.323201,0.0814883,0.202432,0.818346,-0.405219,0.0220616,-0.089607,0.394423,0.115495,0.0748785,0.202613,0.0576163,0.0577655,0.0399353,4.05538,-0.26296,0.109413,0.607839,0.120944,0.144997,0.0265624,-0.173353,0.00369469,0.0712213,1.35876,-0.0,-0.475428,0.567903,-0.230987,0.114295,0.0302571,0.0243515,-3.21935,-0.00290982,0.550826,0.0465095,-1.58772,1.52049
,,,,,,,,,,,,,,,,0.134674,0.340909,0.044887,0.044887,-0.0,0.133506,0.0710586,0.328719,0.0796722,0.203566,0.818346,-0.407511,0.0236022,-0.0887069,0.400518,0.113636,0.0756696,0.203759,0.054063,0.0590044,0.0433723,4.05538,-0.267024,0.109904,0.611276,0.123894,0.149696,0.0270101,-0.178317,0.00369469,0.071799,1.40579,-0.0,-0.478569,0.567903,-0.227269,0.112445,0.0307048,0.0239497,-3.1892,-0.00219536,0.699176,0.340447,-1.57238,1.91253
,,,,,,,,,,,,,,,,0.136715,0.335276,0.0451245,0.0451245,0.006958,0.135549,0.0771822,0.334026,0.0704628,0.204681,0.890766,-0.409765,0.0250421,-0.0885522,0.406648,0.111759,0.0765162,0.204886,0.0478059,0.0601991,0.0400405,4.23829,-0.27111,0.110507,0.614657,0.134218,0.15708,0.0274602,-0.182558,0.00369469,0.0726222,1.37966,-0.0,-0.486947,0.574616,-0.223514,0.110577,0.0311549,0.0235441,-3.17915,-0.00253161,0.671265,0.207714,-1.49315,1.72428
,,,,,,,,,,,,,,,,0.138768,0.32959,0.0453579,0.0453579,-0.031311,0.137604,0.0791548,0.34047,0.0627097,0.205777,0.999396,-0.411981,0.0267539,-0.0870689,0.412811,0.109863,0.0769534,0.205994,0.0442151,0.0618142,0.0393372,4.22261,-0.275219,0.11085,0.617981,0.143068,0.161779,0.0279126,-0.18815,0.00369469,0.0723412,1.43715,-0.0,-0.491136,0.578644,-0.219723,0.108692,0.0316073,0.0231346,-3.18585,-0.00157536,0.46218,0.240183,-1.66501,1.31623
,,,,,,,,,,,,,,,,0.140831,0.323851,0.0455872,0.0455872,0.024353,0.139669,0.0801183,0.346048,0.0608372,0.206855,1.04285,-0.414159,0.0284354,-0.0864401,0.419007,0.10795,0.0775786,0.207083,0.0432903,0.0632522,0.0372342,4.13377,-0.27935,0.111234,0.621248,0.146018,0.163792,0.0283673,-0.192909,0.00369469,0.072959,1.39012,-0.0,-0.494277,0.584014,-0.215897,0.106789,0.032062,0.0227214,-3.09205,-0.00239197,0.718738,0.293646,-1.156,2.13035
,,,,,,,,,,,,,,,,0.142905,0.31806,0.0443374,0.0458123,0.003479,0.141745,0.0737898,0.351939,0.0663203,0.207913,1.06457,-0.416299,0.0301472,-0.0857073,0.425236,0.10602,0.0781922,0.208153,0.034291,0.0647124,0.0364161,4.29055,-0.283502,0.111598,0.624458,0.141593,0.173862,0.0288022,-0.197795,0.00371681,0.0732971,1.37444,0.00147493,-0.490088,0.588042,-0.212037,0.104869,0.032519,0.0223044,-3.1423,-0.00327017,0.681692,0.195993,-1.3333,1.8905
,,,,,,,,,,,,,,,,0.144989,0.312219,0.0460332,0.0460332,-0.006958,0.143832,0.0716889,0.35788,0.0658844,0.208952,1.04647,-0.4184,0.0319999,-0.0848071,0.431496,0.104073,0.0788606,0.209203,0.0279573,0.0661283,0.0368824,4.24874,-0.287675,0.111832,0.627609,0.143068,0.181246,0.0292614,-0.202868,0.00371681,0.0736167,1.33786,-0.0,-0.490088,0.590727,-0.208142,0.102932,0.0329782,0.0218839,-3.15235,-0.000473417,0.10567,0.28238,-2.25288,0.870921
,,,,,,,,,,,,,,,,0.147084,0.306328,0.04625,0.04625,0.006958,0.145929,0.0821934,0.363841,0.0728037,0.209972,0.952323,-0.420461,0.0337923,-0.0841791,0.437788,0.102109,0.0796721,0.210234,0.0249606,0.0674115,0.0339337,4.10764,-0.29187,0.112137,0.630702,0.137168,0.185273,0.0297228,-0.207691,0.00371681,0.0739473,1.39012,-0.0,-0.502655,0.596768,-0.204215,0.100978,0.0334397,0.0214599,-3.1021,-0.00327785,0.763243,0.110338,-1.12098,1.83833
,,,,,,,,,,,,,,,,0.149188,0.300388,0.0464624,0.0464624,-0.017395,0.148037,0.0749351,0.369832,0.0693788,0.210972,0.843693,-0.422484,0.0357255,-0.0833988,0.44411,0.100129,0.0802724,0.211245,0.0219441,0.0689159,0.0356247,4.33758,-0.296085,0.112311,0.633736,0.141593,0.189301,0.0301864,-0.212686,0.00371681,0.0742784,1.40057,-0.0,-0.497419,0.598111,-0.200256,0.0990091,0.0339032,0.0210324,-3.09875,-0.00323584,0.796632,0.180936,-1.28423,1.99416
,,,,,,,,,,,,,,,,0.151303,0.294401,0.0466706,0.0466706,0.027832,0.150154,0.0750468,0.375732,0.0615094,0.211952,0.843693,-0.424466,0.0376991,-0.0827798,0.450463,0.0981337,0.0808826,0.212237,0.0162226,0.0704203,0.0359136,4.22261,-0.300319,0.112455,0.63671,0.150442,0.196014,0.0306521,-0.21754,0.00371681,0.0747301,1.43715,-0.0,-0.499513,0.600796,-0.196264,0.0970241,0.0343689,0.0206015,-3.0485,-0.00150531,0.522167,0.364218,-1.59548,1.58413
,,,,,,,,,,,,,,,,0.153427,0.288368,0.0468744,0.0468744,-0.003479,0.152281,0.0772931,0.381794,0.0609948,0.212912,0.937839,-0.426409,0.0397633,-0.0818349,0.456844,0.0961226,0.0814583,0.213208,0.0118237,0.071969,0.0314434,4.18603,-0.304574,0.112518,0.639623,0.151917,0.201384,0.0311198,-0.222739,0.00371681,0.0750501,1.41625,-0.0,-0.503702,0.60818,-0.192242,0.0950238,0.0348366,0.0201673,-3.05855,-0.00414359,0.922494,0.1591,-1.15785,2.42669
,,,,,,,,,,,,,,,,0.155561,0.282289,0.0470739,0.0470739,0.013916,0.154418,0.0785325,0.387906,0.0545603,0.213852,1.05733,-0.428311,0.0418879,-0.0811762,0.463255,0.0940964,0.0820434,0.214159,0.000691747,0.0735177,0.0336254,4.23306,-0.308847,0.11253,0.642477,0.159292,0.213467,0.0315895,-0.227671,0.00371681,0.0753487,1.36921,-0.0,-0.506844,0.608851,-0.18819,0.0930084,0.0353064,0.0197299,-3.1155,-0.00208648,0.610777,0.280307,-1.30249,1.65692
,,,,,,,,,,,,,,,,0.157704,0.276166,0.047269,0.047269,0.03479,0.156565,0.0735294,0.393817,0.0554803,0.214772,1.09716,-0.430173,0.0439924,-0.0805206,0.469694,0.0920554,0.0826379,0.21509,-0.00240516,0.0750664,0.0310475,4.03447,-0.31314,0.112572,0.645269,0.159292,0.217495,0.0320613,-0.232619,0.00371681,0.0758768,1.41625,-0.0,-0.503702,0.614222,-0.184108,0.0909784,0.0357781,0.0192893,-3.0284,-0.00332161,0.567725,0.0025915,-1.71325,1.56254
,,,,,,,,,,,,,,,,0.159857,0.27,0.0474597,0.0474597,-0.017395,0.15872,0.0811336,0.40006,0.0504801,0.215672,1.09716,-0.431993,0.0462982,-0.0797735,0.47616,0.09,0.083153,0.216,-0.00820768,0.0767035,0.0351209,4.23829,-0.317451,0.112422,0.648,0.165192,0.224208,0.0325349,-0.237677,0.00371681,0.0761003,1.46851,-0.0,-0.513127,0.612879,-0.179997,0.0889341,0.0362517,0.0188457,-3.01835,-0.000770714,0.464844,0.491357,-1.32558,1.5343
,,,,,,,,,,,,,,,,0.162018,0.263792,0.0476459,0.0476459,0.031311,0.160884,0.0730711,0.406373,0.0602087,0.216551,0.981291,-0.433773,0.0486443,-0.0788873,0.482653,0.0879305,0.0837876,0.21689,-0.0113457,0.0782301,0.0277207,4.0606,-0.32178,0.11224,0.650669,0.156342,0.228235,0.0330104,-0.242892,0.00371681,0.0762803,1.46851,-0.0,-0.506844,0.622948,-0.175858,0.0868758,0.0367273,0.018399,-3.06525,-0.00442466,0.972294,0.174941,-0.803925,2.63208
,,,,,,,,,,,,,,,,0.164187,0.257542,0.0478277,0.0478277,-0.020874,0.163058,0.0650501,0.412646,0.0625421,0.217409,0.872661,-0.43551,0.0510509,-0.0783329,0.489173,0.0858473,0.0843645,0.217759,-0.0239024,0.079823,0.0303274,4.23306,-0.326126,0.112007,0.653276,0.154867,0.241661,0.0334657,-0.247793,0.00373894,0.076527,1.42147,-0.0,-0.50056,0.622948,-0.171692,0.0848039,0.0372046,0.0179495,-3.0619,-0.00269079,0.696309,0.0599525,-1.52069,1.52564
,,,,,,,,,,,,,,,,0.166366,0.251252,0.04653,0.0480049,0.038269,0.16524,0.0696373,0.419342,0.0486304,0.218247,0.872661,-0.437206,0.0536487,-0.0772302,0.495719,0.0837508,0.0846401,0.218607,-0.0250682,0.0817257,0.0315289,4.07105,-0.33049,0.111591,0.65582,0.169617,0.243675,0.0339449,-0.253259,0.00373894,0.0763765,1.39534,0.00147493,-0.506844,0.624291,-0.167499,0.0827188,0.0376838,0.017497,-3.04515,-0.00289169,0.570367,0.171728,-1.42132,1.56477
,,,,,,,,,,,,,,,,0.168552,0.244924,0.0481776,0.0481776,-0.024353,0.16743,0.0679834,0.425374,0.0494472,0.219064,0.97767,-0.43886,0.0560653,-0.0766782,0.502289,0.0816412,0.0851674,0.219434,-0.0289402,0.0833849,0.0313246,4.21216,-0.33487,0.111364,0.658301,0.169617,0.248374,0.0344258,-0.258192,0.00373894,0.0769157,1.48941,-0.0,-0.506844,0.626976,-0.16328,0.0806208,0.0381647,0.0170419,-3.0284,-0.00281688,0.744103,0.15121,-1.28256,1.62278
,,,,,,,,,,,,,,,,0.170747,0.238557,0.0483457,0.0483457,0.03479,0.169628,0.0663718,0.431687,0.0384434,0.219859,1.07544,-0.440472,0.0586531,-0.0761583,0.508885,0.079519,0.0855257,0.220239,-0.029477,0.0852212,0.0303857,4.11286,-0.339267,0.110975,0.660718,0.181416,0.249716,0.0349084,-0.263108,0.00373894,0.0771975,1.49464,-0.0,-0.506844,0.630332,-0.159036,0.0785102,0.0386473,0.016584,-2.9882,-0.00232202,0.68352,0.354765,-1.27332,1.94987
,,,,,,,,,,,,,,,,0.172949,0.232154,0.0485093,0.0485093,-0.017395,0.171835,0.0648028,0.438051,0.0392179,0.220634,1.09354,-0.442041,0.0611503,-0.0753559,0.515504,0.0773845,0.0858698,0.221024,-0.0367478,0.0870796,0.0266977,4.26442,-0.343679,0.110684,0.663072,0.181416,0.257772,0.0353927,-0.268323,0.00373894,0.0774527,1.43715,-0.0,-0.506844,0.636374,-0.154767,0.0763874,0.0391316,0.0161235,-3.04515,-0.00265689,0.703458,0.228564,-1.25364,1.76662
,,,,,,,,,,,,,,,,0.17516,0.225714,0.0486682,0.0486682,0.003479,0.174049,0.0622294,0.444455,0.0355463,0.221387,0.984912,-0.443567,0.0638287,-0.0745846,0.522146,0.0752381,0.0863543,0.221787,-0.0406837,0.0888053,0.0249594,4.08673,-0.348107,0.11022,0.665361,0.185841,0.262471,0.0358786,-0.273523,0.00373894,0.0776909,1.40057,-0.0,-0.505796,0.640402,-0.150474,0.0742528,0.0396175,0.0156604,-3.0083,-0.00201588,0.167873,0.0341747,-1.69717,0.997725
,,,,,,,,,,,,,,,,0.177377,0.21924,0.0488225,0.0488225,0.031311,0.17627,0.0576046,0.45102,0.0569271,0.222119,0.894387,-0.44505,0.0665373,-0.074174,0.528811,0.07308,0.086824,0.222529,-0.0453123,0.0905531,0.0285268,4.21216,-0.352551,0.109733,0.667586,0.165192,0.267841,0.036366,-0.278377,0.00373894,0.0777906,1.41102,-0.0,-0.502655,0.639059,-0.146158,0.0721067,0.040105,0.0151949,-2.99825,-0.00355741,1.17877,0.380405,-0.808184,2.57702
,,,,,,,,,,,,,,,,0.179602,0.212732,0.0489721,0.0489721,-0.006958,0.178499,0.0561647,0.457233,0.0355135,0.222829,0.865419,-0.44649,0.0693064,-0.0735109,0.535497,0.0709107,0.0872346,0.223249,-0.0513052,0.0923672,0.0233026,4.02402,-0.357008,0.109193,0.669746,0.187316,0.274554,0.036855,-0.283497,0.00373894,0.0782646,1.4476,-0.0,-0.502655,0.646443,-0.141819,0.0699494,0.0405939,0.014727,-3.0284,-0.00305964,0.601832,0.0570649,-1.32603,1.5288
,,,,,,,,,,,,,,,,0.181834,0.206191,0.049117,0.049117,-0.010437,0.180735,0.0526739,0.463757,0.0362022,0.223518,0.963186,-0.447887,0.072166,-0.073082,0.542205,0.0687305,0.0875416,0.223947,-0.0546346,0.094292,0.0253972,4.1599,-0.36148,0.108569,0.67184,0.187316,0.278581,0.0373455,-0.288398,0.00373894,0.0784477,1.36399,-0.0,-0.50056,0.646443,-0.137459,0.0677813,0.0410844,0.0142567,-2.98485,-0.00317047,0.859924,0.243769,-1.08396,2.04842
,,,,,,,,,,,,,,,,0.184072,0.199619,0.0492572,0.0492572,-0.0,0.182978,0.050274,0.470232,0.0280195,0.224185,1.07182,-0.449239,0.0749149,-0.0727296,0.548934,0.0665397,0.0877447,0.224623,-0.0599998,0.0963274,0.0233986,4.03447,-0.365966,0.108063,0.673869,0.196165,0.284623,0.0378373,-0.293236,0.00373894,0.0787018,1.44238,-0.0,-0.499513,0.650471,-0.133077,0.0656027,0.0415763,0.0137843,-3.05855,-0.00311021,0.89645,0.283113,-0.830992,2.13321
,,,,,,,,,,,,,,,,0.186317,0.193016,0.0493927,0.0493927,-0.013916,0.185227,0.0405877,0.476817,0.0242399,0.22483,1.08268,-0.450548,0.0777947,-0.0724062,0.555682,0.0643387,0.0880429,0.225278,-0.0647156,0.0982743,0.0206629,4.00312,-0.370465,0.107433,0.675833,0.20059,0.289993,0.0383306,-0.298059,0.00373894,0.0788651,1.41102,-0.0,-0.491136,0.65517,-0.128675,0.0634141,0.0420695,0.0133096,-3.1021,-0.00229008,0.421254,0.117667,-1.60414,1.27872
,,,,,,,,,,,,,,,,0.188569,0.186384,0.0495234,0.0495234,-0.020874,0.187483,0.0414174,0.483171,0.0292878,0.225453,0.97767,-0.451813,0.0807953,-0.0718444,0.56245,0.0621279,0.0883475,0.22591,-0.0687823,0.100221,0.0212173,4.09718,-0.374977,0.106688,0.67773,0.196165,0.294692,0.0388252,-0.303132,0.00373894,0.0792793,1.39534,-0.0,-0.49323,0.656512,-0.124254,0.0612156,0.0425641,0.0128329,-3.01835,-0.00129858,0.44489,0.31399,-1.52647,1.2423
,,,,,,,,,,,,,,,,0.190826,0.179723,0.0496493,0.0496493,0.017395,0.189746,0.040197,0.489887,0.0313638,0.226054,0.872661,-0.453033,0.0837959,-0.0715777,0.569237,0.0599077,0.0887245,0.22652,-0.0701859,0.102102,0.0163351,3.96653,-0.379501,0.10595,0.67956,0.19469,0.296706,0.039321,-0.307923,0.00373894,0.0793497,1.35876,-0.0,-0.49323,0.663225,-0.119813,0.0590078,0.04306,0.0123541,-3.0418,-0.00324769,0.663357,0.0507469,-1.31941,1.57075
,,,,,,,,,,,,,,,,0.19309,0.173035,0.0497705,0.0497705,0.041748,0.192014,0.0390212,0.496946,0.0275181,0.226633,0.926976,-0.454209,0.0870181,-0.0707261,0.576041,0.0576782,0.0887755,0.227108,-0.0736257,0.104314,0.0180989,4.07628,-0.384037,0.104996,0.681324,0.199115,0.300734,0.0398181,-0.313311,0.00373894,0.0790956,1.33786,-0.0,-0.49323,0.663225,-0.115355,0.0567909,0.0435571,0.0118734,-3.0418,-0.00246514,0.627399,0.166591,-1.3603,1.44166
,,,,,,,,,,,,,,,,0.195359,0.16632,0.0498868,0.0498868,0.017395,0.194288,0.03789,0.503762,0.0221752,0.22719,1.04647,-0.45534,0.0900086,-0.0705301,0.582863,0.05544,0.0889429,0.227674,-0.0750739,0.106416,0.0164393,3.98221,-0.388585,0.104279,0.683021,0.205015,0.302747,0.0403164,-0.318055,0.00373894,0.0791006,1.27514,-0.0,-0.49323,0.666582,-0.110878,0.0545653,0.0440554,0.0113909,-3.0016,-0.00408194,0.925226,0.0862516,-0.891012,2.10057
,,,,,,,,,,,,,,,,0.197633,0.15958,0.0499983,0.0499983,0.013916,0.196567,0.0315677,0.510297,0.015335,0.227724,1.10803,-0.456426,0.0930193,-0.070141,0.589701,0.0531933,0.0892263,0.228217,-0.0805722,0.108407,0.0180688,3.95086,-0.393144,0.103548,0.68465,0.212389,0.308789,0.0408159,-0.323003,0.00373894,0.0794041,1.36399,-0.0,-0.487994,0.666582,-0.106385,0.0523314,0.0445548,0.0109065,-3.015,-0.00166577,0.314821,0.167068,-1.63974,1.05692
,,,,,,,,,,,,,,,,0.199913,0.152816,0.0501049,0.0501049,0.003479,0.198852,0.0305264,0.516772,0.0246967,0.228236,1.07182,-0.457468,0.0961106,-0.0697939,0.596556,0.0509386,0.0894486,0.228737,-0.083408,0.110465,0.0169457,4.05015,-0.397713,0.102741,0.686212,0.20354,0.312145,0.0413164,-0.327919,0.00373894,0.0797839,1.44238,-0.0,-0.487994,0.669267,-0.101876,0.0500894,0.0450553,0.0104205,-2.9748,-0.00113284,0.0789155,-0.041978,-2.27461,0.382352
,,,,,,,,,,,,,,,,0.202198,0.146028,0.0487318,0.0502067,0.010437,0.201142,0.0420966,0.523528,0.0281362,0.228726,0.926976,-0.458464,0.0993931,-0.0693156,0.603425,0.0486761,0.089676,0.229236,-0.0835812,0.112522,0.0191112,3.90905,-0.402293,0.101749,0.687707,0.20059,0.312817,0.0417958,-0.332977,0.00376106,0.0798971,1.39012,0.00147493,-0.50056,0.668595,-0.0973507,0.0478398,0.0455569,0.00993278,-2.9212,-0.00343157,1.09038,0.40864,-0.597234,2.35794
,,,,,,,,,,,,,,,,0.204488,0.139219,0.0503036,0.0503036,0.031311,0.203437,0.031721,0.530305,0.015329,0.229193,0.876282,-0.459415,0.102515,-0.0691455,0.61031,0.0464062,0.0898196,0.229711,-0.0871334,0.114668,0.0124821,4.07628,-0.406882,0.100922,0.689133,0.213864,0.316844,0.0422984,-0.337737,0.00376106,0.0800048,1.35353,-0.0,-0.491136,0.676651,-0.092811,0.0455828,0.0460594,0.00944352,-2.99155,-0.00239855,0.489884,0.0099273,-1.43516,0.966565
,,,,,,,,,,,,,,,,0.206782,0.132388,0.0503956,0.0503956,0.010437,0.205736,0.027674,0.537112,0.0128236,0.229638,0.995775,-0.46032,0.105586,-0.068702,0.617208,0.0441294,0.0899235,0.230164,-0.0846669,0.116858,0.0131689,4.05015,-0.411481,0.10015,0.690491,0.216814,0.314831,0.0428019,-0.342779,0.00376106,0.0800962,1.35876,-0.0,-0.487994,0.677322,-0.0882573,0.0433189,0.0465629,0.00895277,-2.948,-0.0023458,0.507042,0.0988952,-1.62337,1.15934
,,,,,,,,,,,,,,,,0.20908,0.125537,0.0504826,0.0504826,-0.027832,0.20804,0.0320503,0.543586,0.00734577,0.23006,1.07544,-0.46118,0.108687,-0.0687856,0.624119,0.0418458,0.0900538,0.230594,-0.0862509,0.119027,0.0124447,3.97176,-0.416089,0.0993527,0.691781,0.222714,0.316844,0.0433063,-0.347303,0.00376106,0.0805331,1.29605,-0.0,-0.49323,0.679336,-0.0836902,0.0410484,0.0470673,0.00846061,-2.9882,-0.00320622,0.642927,-0.0041402,-1.25633,1.3546
,,,,,,,,,,,,,,,,0.211383,0.118668,0.0505648,0.0505648,0.03479,0.210348,0.0280947,0.550413,0.0033201,0.230459,1.0863,-0.461994,0.111788,-0.0685949,0.631043,0.0395559,0.0901662,0.231001,-0.0871864,0.121217,0.014337,4.17035,-0.420705,0.0985594,0.693002,0.227139,0.318187,0.0438115,-0.35211,0.00376106,0.0806302,1.3274,-0.0,-0.490088,0.678665,-0.0791105,0.0387717,0.0475726,0.00796712,-2.99155,-0.00136576,0.274348,0.262717,-1.66637,1.13045
,,,,,,,,,,,,,,,,0.213689,0.11178,0.050642,0.050642,-0.013916,0.21266,0.0283737,0.55729,0.0169707,0.230835,0.926976,-0.462762,0.115101,-0.0681293,0.637979,0.03726,0.0903266,0.231385,-0.0928439,0.123363,0.0114616,3.95086,-0.425328,0.0975586,0.694154,0.213864,0.324228,0.0443175,-0.357199,0.00376106,0.0806887,1.42147,-0.0,-0.491136,0.682692,-0.0745188,0.036489,0.0480786,0.00747237,-2.98485,-0.00371819,0.867409,0.0883881,-0.974771,1.85741
,,,,,,,,,,,,,,,,0.216,0.104875,0.0507142,0.0507142,0.038269,0.214975,0.0234627,0.564127,0.00847464,0.231188,0.861798,-0.463484,0.118434,-0.0679225,0.644926,0.0349585,0.0904023,0.231746,-0.0965105,0.125597,0.0118736,3.90905,-0.42996,0.0965413,0.695237,0.222714,0.328256,0.0448243,-0.362037,0.00376106,0.0807988,1.33263,-0.0,-0.486947,0.683364,-0.0699159,0.0342007,0.0485854,0.00697644,-2.9815,-0.0020167,0.528973,0.197165,-1.46353,1.23505
,,,,,,,,,,,,,,,,0.218313,0.0979552,0.0507815,0.0507815,-0.027832,0.217295,0.0238338,0.571005,0.00585533,0.231519,0.966807,-0.46416,0.121676,-0.0677228,0.651884,0.0326517,0.0903707,0.232084,-0.0981862,0.127942,0.00886004,4.03447,-0.434598,0.0956182,0.696251,0.225664,0.33027,0.0453318,-0.366875,0.00376106,0.080879,1.33786,-0.0,-0.487994,0.687391,-0.0653024,0.0319073,0.0490929,0.0064794,-2.93125,-0.00227531,0.600889,0.0951374,-1.65247,1.03415
,,,,,,,,,,,,,,,,0.22063,0.0910201,0.0508438,0.0508438,0.027832,0.219617,0.0315815,0.577932,-0.0115362,0.231827,1.07182,-0.46479,0.125039,-0.0673096,0.658851,0.03034,0.0902981,0.232399,-0.0965287,0.130332,0.00644853,3.91427,-0.439243,0.0945775,0.697196,0.243363,0.328927,0.0458399,-0.371933,0.00376106,0.0809187,1.37444,-0.0,-0.496372,0.690748,-0.0606791,0.0296089,0.049601,0.00598133,-2.95135,-0.00208365,0.154584,-0.165119,-1.79739,0.31867
,,,,,,,,,,,,,,,,0.22295,0.0840712,0.0509011,0.0509011,-0.010437,0.221942,0.0289035,0.584487,-0.00240206,0.232111,1.05009,-0.465374,0.128221,-0.067091,0.665827,0.0280237,0.090339,0.232691,-0.0935518,0.132611,0.0106804,3.8986,-0.443894,0.0937211,0.698072,0.234513,0.326242,0.0463487,-0.376803,0.00376106,0.08134,1.29082,-0.0,-0.494277,0.687391,-0.0560466,0.0273061,0.0501097,0.0054823,-2.95805,-0.00268919,0.697437,0.21595,-1.05631,1.65335
,,,,,,,,,,,,,,,,0.225272,0.0771098,0.0509534,0.0509534,0.024353,0.224271,0.022083,0.591969,-0.00214053,0.232373,0.840072,-0.465911,0.131786,-0.0664853,0.672812,0.0257033,0.0900287,0.232959,-0.0973108,0.135243,0.00812991,4.01879,-0.44855,0.0924849,0.698878,0.234513,0.33027,0.0468579,-0.382065,0.00376106,0.0808434,1.36921,-0.0,-0.487994,0.690748,-0.0514057,0.0249991,0.050619,0.00498239,-2.9011,-0.00206423,0.589761,0.139365,-1.4124,1.05439
,,,,,,,,,,,,,,,,0.227597,0.0701367,0.0510008,0.0510008,0.041748,0.226602,0.0215922,0.599007,-0.0122266,0.232611,0.883524,-0.466402,0.135048,-0.0663402,0.679805,0.0233789,0.0898979,0.233205,-0.0950516,0.137699,0.00483847,3.88814,-0.453212,0.0915533,0.699614,0.244838,0.328256,0.0473677,-0.386871,0.00376106,0.0807975,1.33263,-0.0,-0.487994,0.694775,-0.0467571,0.0226882,0.0511288,0.00448167,-2.91115,-0.0026902,0.554848,0.06677,-1.31407,1.23395
,,,,,,,,,,,,,,,,0.229924,0.0631531,0.0510431,0.0510431,-0.013916,0.228935,0.0180063,0.606126,-0.0120113,0.232826,1.0175,-0.466846,0.138301,-0.0661842,0.686804,0.021051,0.089703,0.233427,-0.0968433,0.140221,0.00483365,3.87247,-0.457878,0.0906341,0.70028,0.244838,0.33027,0.0478779,-0.391694,0.00376106,0.0806781,1.32218,-0.0,-0.484852,0.695447,-0.0421014,0.0203739,0.051639,0.00398023,-2.93795,-0.00255491,0.313893,-0.114983,-1.82116,0.647094
,,,,,,,,,,,,,,,,0.232253,0.05616,0.0510804,0.0510804,0.010437,0.23127,0.0228446,0.612731,-0.0118191,0.233019,1.07182,-0.467244,0.141583,-0.0659381,0.69381,0.01872,0.0897313,0.233626,-0.0973157,0.142522,0.00811534,3.97699,-0.462548,0.0896869,0.700877,0.244838,0.330941,0.0483886,-0.39661,0.00376106,0.0810786,1.37444,-0.0,-0.490088,0.692761,-0.0374394,0.0180565,0.0521496,0.00347813,-2.9011,-0.00175843,0.371023,0.1493,-1.57503,0.947767
,,,,,,,,,,,,,,,,0.234584,0.0491585,0.0511126,0.0511126,-0.003479,0.233607,0.0224935,0.619669,-0.00722536,0.233188,0.952323,-0.467595,0.145017,-0.0657742,0.700821,0.0163862,0.0896288,0.233801,-0.099154,0.144956,0.00595682,3.82021,-0.467223,0.0885904,0.701403,0.240413,0.332955,0.0488995,-0.401448,0.00376106,0.0811523,1.30127,-0.0,-0.490088,0.695447,-0.0327718,0.0157363,0.0526606,0.00297545,-2.93125,-0.00317085,0.638583,-0.00287033,-1.24053,1.27118
