wrench_my.txt,wrench_mx.txt,wrench_fy.txt,proportionalf_2.txt,proportionalf_4.txt,integralf_1.txt,integralf_4.txt,proportionalf_3.txt,proportionalf_1.txt,integralf_3.txt,integralf_2.txt,integralf_5.txt,wrench_fz.txt,wrench_mz.txt,proportionalf_5.txt,wrench_fx.txt,error_vel_2.txt,trq1.txt,vela3.txt,trq3.txt,accd4.txt,error_vel_3.txt,vela4.txt,posd5.txt,error_pos_5.txt,vela5.txt,error_vel_1.txt,posa2.txt,posa3.txt,error_vel_5.txt,trq5.txt,veld4.txt,accd5.txt,posa5.txt,veld5.txt,trq2.txt,posd2.txt,trq4.txt,posd4.txt,posd1.txt,posa1.txt,vela1.txt,error_pos_1.txt,vela2.txt,posa4.txt,veld2.txt,error_pos_4.txt,veld3.txt,error_pos_2.txt,posd3.txt,accd3.txt,error_vel_4.txt,veld1.txt,accd1.txt,accd2.txt,error_pos_3.txt,estimated_trqs_5.txt,estimated_trqs_1.txt,estimated_trqs_3.txt,estimated_trqs_4.txt,estimated_trqs_2.txt
,,,,,,,,,,,,,,,,6.99614e-05,0.977262,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.25051,1.12832,2.33205e-05,1.50717,-2.51794,-1.12809,0.160034,9.32818e-05,-0.0465019,1.74949,0.000233094,-1.87091,1.5,-0.246228,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98644,6.99614e-05,0.0135618,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00100799,-0.00038767,-1.317,-0.467935,-3.7486
,,,,,,,,,,,,,,,,6.99614e-05,0.972036,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.23923,1.12537,2.33205e-05,1.50717,-2.51794,-1.12514,0.264404,9.32818e-05,-0.0465019,1.76077,0.000233094,-1.90226,1.5,-0.257091,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98644,6.99614e-05,0.0135618,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00371957,0.000490262,-1.31851,-0.469001,-3.7506
,,,,,,,,,,,,,,,,6.99614e-05,0.972036,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.22781,1.13274,2.33205e-05,1.50717,-2.51794,-1.13251,0.166992,9.32818e-05,-0.0465019,1.77219,0.000233094,-1.87613,1.5,-0.260712,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98644,6.99614e-05,0.0135618,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00290022,0.000236904,-1.31803,-0.468653,-3.74997
,,,,,,,,,,,,,,,,6.99614e-05,0.972036,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.21575,1.13717,2.33205e-05,1.50717,-2.51794,-1.13693,0.257446,9.32818e-05,-0.0465019,1.78425,0.000233094,-1.88659,1.5,-0.264333,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98644,6.99614e-05,0.0135618,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00325266,0.000353179,-1.3182,-0.468768,-3.7502
,,,,,,,,,,,,,,,,6.99614e-05,0.972036,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.20407,1.14307,2.33205e-05,1.50717,-2.51794,-1.14283,0.212219,9.32818e-05,-0.0465019,1.79593,0.000233094,-1.91794,1.5,-0.275196,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98644,6.99614e-05,0.0135618,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.000464526,-0.000488566,-1.31669,-0.46767,-3.74822
,,,,,,,,,,,,,,,,6.99614e-05,0.972036,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.19303,1.13864,2.33205e-05,1.50717,-2.51794,-1.13841,0.201782,9.32818e-05,-0.0465019,1.80697,0.000233094,-1.90226,1.5,-0.278817,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98644,6.99614e-05,0.0135618,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.0027873,0.000226261,-1.31791,-0.468547,-3.74983
,,,,,,,,,,,,,,,,6.99614e-05,0.972036,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.1819,1.14307,2.33205e-05,1.50717,-2.51794,-1.14283,0.201782,9.32818e-05,-0.0465019,1.8181,0.000233094,-1.92839,1.5,-0.282438,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.000539824,0.000637492,-1.3696,-0.503528,-3.8206
,,,,,,,,,,,,,,,,6.99614e-05,0.972036,0.0,-2.6331,-0.0186096,-0.000119401,-0.00147493,5.0,3.17057,1.13864,2.33205e-05,1.50717,-2.51794,-1.13841,0.191345,9.32818e-05,-0.0465019,1.82942,0.000233094,-1.93362,1.5,-0.282438,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,0.00156821,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.000968509,-0.00192112,-1.26305,-0.431234,-3.67495
,,,,,,,,,,,,,,,,6.99614e-05,0.977262,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.15929,1.12979,2.33205e-05,1.50717,-2.51794,-1.12956,0.222656,9.32818e-05,-0.0465019,1.84071,0.000233094,-1.92839,1.5,-0.28968,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00110508,-0.000231724,-1.317,-0.467861,-3.74867
,,,,,,,,,,,,,,,,6.99614e-05,0.977262,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.14799,1.12832,2.33205e-05,1.50717,-2.51794,-1.12809,0.198303,9.32818e-05,-0.0465019,1.85201,0.000233094,-1.93885,1.5,-0.296922,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00145875,-0.000116791,-1.31717,-0.467979,-3.7489
,,,,,,,,,,,,,,,,6.99614e-05,0.977262,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.13673,1.12832,2.33205e-05,1.50717,-2.51794,-1.12809,0.247009,9.32818e-05,-0.0465019,1.86327,0.000233094,-1.93362,1.5,-0.296922,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.001421,-0.000114717,-1.31714,-0.467954,-3.74888
,,,,,,,,,,,,,,,,6.99614e-05,0.977262,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.12538,1.12832,2.33205e-05,1.50717,-2.51794,-1.12809,0.198303,9.32818e-05,-0.0465019,1.87462,0.000233094,-1.98588,1.5,-0.296922,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00177413,-4.58674e-06,-1.31731,-0.468069,-3.74909
,,,,,,,,,,,,,,,,6.99614e-05,0.982488,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.11403,1.12979,2.33205e-05,1.50717,-2.51794,-1.12956,0.250488,9.32818e-05,-0.0465019,1.88597,0.000233094,-1.99111,1.5,-0.300543,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00448592,0.000744624,-1.31857,-0.469005,-3.75073
,,,,,,,,,,,,,,,,6.99614e-05,0.987714,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.10263,1.14159,2.33205e-05,1.50717,-2.51794,-1.14136,0.142639,9.32818e-05,-0.0465019,1.89737,0.000233094,-1.98588,1.5,-0.304164,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.00105056,-0.000743794,-1.31597,-0.467065,-3.74739
,,,,,,,,,,,,,,,,6.99614e-05,0.987714,0.0,-2.6331,-0.0186096,-0.000119401,-0.0,5.0,3.09115,1.13274,2.33205e-05,1.50717,-2.51794,-1.13251,0.250488,9.32818e-05,-0.0465019,1.90885,0.000233094,-1.95975,1.5,-0.304164,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.000481021,-0.000315117,-1.31669,-0.467591,-3.74832
,,,,,,,,,,,,,,,,6.99614e-05,0.99294,0.0,-2.62975,-0.0186096,-0.000119401,-0.0,5.0,3.07984,1.12979,2.33205e-05,1.50717,-2.51794,-1.12956,0.121765,9.32818e-05,-0.0465019,1.92015,0.000233094,-2.00678,1.5,-0.304164,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00122767,-0.000104296,-1.31702,-0.467837,-3.74875
,,,,,,,,,,,,,,,,6.99614e-05,0.99294,0.0,-2.62975,-0.0186096,-0.000119401,-0.0,5.0,3.06863,1.12979,2.33205e-05,1.50717,-2.51794,-1.12956,0.264404,9.32818e-05,-0.0465019,1.93137,0.000233094,-1.9702,1.5,-0.304164,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.000381739,-0.000507497,-1.31631,-0.467296,-3.74785
,,,,,,,,,,,,,,,,6.99614e-05,0.99294,0.0,-2.62975,-0.0186096,-0.000119401,-0.0,5.0,3.05734,1.12389,2.33205e-05,1.50717,-2.51794,-1.12366,0.132202,9.32818e-05,-0.0465019,1.94265,0.000233094,-1.9702,1.5,-0.304164,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00272084,0.00030117,-1.31766,-0.46831,-3.74957
,,,,,,,,,,,,,,,,6.99614e-05,0.99294,0.0,-2.62975,-0.0186096,-0.000119401,-0.0,5.0,3.04606,1.12979,2.33205e-05,1.50717,-2.51794,-1.12956,0.267883,9.32818e-05,-0.0465019,1.95394,0.000233094,-1.98065,1.5,-0.311406,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00189629,9.96995e-05,-1.31729,-0.468028,-3.74911
,,,,,,,,,,,,,,,,6.99614e-05,0.99294,0.0,-2.62975,-0.0186096,-0.000119401,-0.0,5.0,3.03513,1.13274,2.33205e-05,1.50717,-2.51794,-1.13251,0.13916,9.32818e-05,-0.0465019,1.96487,0.000233094,-1.98065,1.5,-0.315027,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.000889299,-0.000583353,-1.31613,-0.467134,-3.74764
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,3.02385,1.12537,2.33205e-05,1.50717,-2.51794,-1.12514,0.285278,9.32818e-05,-0.0465019,1.97615,0.000233094,-1.99111,1.5,-0.318648,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00181883,9.98759e-05,-1.31724,-0.467985,-3.74905
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,3.01257,1.12832,2.33205e-05,1.50717,-2.51794,-1.12809,0.114807,9.32818e-05,-0.0465019,1.98743,0.000233094,-1.9702,1.5,-0.318648,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00217067,0.00019396,-1.31737,-0.468083,-3.74922
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,3.00066,1.13274,2.33205e-05,1.50717,-2.51794,-1.13251,0.274841,9.32818e-05,-0.0465019,1.99934,0.000233094,-2.01724,1.5,-0.322269,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.00101012,-0.000558149,-1.31613,-0.467109,-3.74766
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.98916,1.12537,2.33205e-05,1.50717,-2.51794,-1.12514,0.107849,9.32818e-05,-0.0465019,2.01084,0.000233094,-2.02246,1.5,-0.32589,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.000517438,-0.000178831,-1.31672,-0.46757,-3.74841
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.97832,1.12389,2.33205e-05,1.50717,-2.51794,-1.12366,0.267883,9.32818e-05,-0.0465019,2.02168,0.000233094,-1.96498,1.5,-0.32589,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,8.7726e-05,-0.00026667,-1.31657,-0.467443,-3.74822
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.96763,1.12094,2.33205e-05,1.50717,-2.51794,-1.12071,0.132202,9.32818e-05,-0.0465019,2.03237,0.000233094,-2.02246,1.5,-0.329511,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00201462,0.00019112,-1.31727,-0.467997,-3.7491
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.95628,1.12537,2.33205e-05,1.50717,-2.51794,-1.12514,0.285278,9.32818e-05,-0.0465019,2.04372,0.000233094,-2.03291,1.5,-0.329511,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00158023,9.97528e-05,-1.3171,-0.467864,-3.74889
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.94502,1.12832,2.33205e-05,1.50717,-2.51794,-1.12809,0.125244,9.32818e-05,-0.0465019,2.05498,0.000233094,-1.9702,1.5,-0.333132,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00114606,1.07858e-05,-1.31695,-0.467736,-3.7487
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.93294,1.12979,2.33205e-05,1.50717,-2.51794,-1.12956,0.267883,9.32818e-05,-0.0465019,2.06706,0.000233094,-2.01201,1.5,-0.336753,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98642,6.99614e-05,0.0135839,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00199744,0.00127038,-1.37017,-0.503857,-3.82144
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.00147493,5.0,2.92144,1.13422,2.33205e-05,1.50717,-2.51794,-1.13399,0.118286,9.32818e-05,-0.0465019,2.07856,0.000233094,-2.04859,1.5,-0.336753,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,0.00156821,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00252803,-0.00072255,-1.26442,-0.432176,-3.67682
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.91055,1.14159,2.33205e-05,1.50717,-2.51794,-1.14136,0.253967,9.32818e-05,-0.0465019,2.08945,0.000233094,-2.04337,1.5,-0.336753,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.00486654,-0.00126966,-1.315,-0.466131,-3.74637
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.89976,1.12094,2.33205e-05,1.50717,-2.51794,-1.12071,0.114807,9.32818e-05,-0.0465019,2.10024,0.000233094,-2.01724,1.5,-0.336753,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.0025572,0.000356459,-1.31735,-0.468063,-3.74919
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.88852,1.12832,2.33205e-05,1.50717,-2.51794,-1.12809,0.285278,9.32818e-05,-0.0465019,2.11148,0.000233094,-2.02246,1.5,-0.340374,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.000627528,-0.000317506,-1.31638,-0.467252,-3.74803
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.87719,1.12389,2.33205e-05,1.50717,-2.51794,-1.12366,0.114807,9.32818e-05,-0.0465019,2.12281,0.000233094,-2.03291,1.5,-0.343995,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.000510996,-6.29442e-05,-1.31672,-0.467539,-3.74845
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.8652,1.12389,2.33205e-05,1.50717,-2.51794,-1.12366,0.267883,9.32818e-05,-0.0465019,2.1348,0.000233094,-2.04337,1.5,-0.347616,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00282382,0.000432117,-1.31737,-0.468094,-3.74921
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.85376,1.13274,2.33205e-05,1.50717,-2.51794,-1.13251,0.118286,9.32818e-05,-0.0465019,2.14624,0.000233094,-2.05382,1.5,-0.351237,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.00153592,-0.000465258,-1.31617,-0.46706,-3.7478
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.84301,1.12537,2.33205e-05,1.50717,-2.51794,-1.12514,0.274841,9.32818e-05,-0.0465019,2.15699,0.000233094,-2.05382,1.5,-0.351237,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00274342,0.000427539,-1.31732,-0.468052,-3.74913
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.83206,1.13422,2.33205e-05,1.50717,-2.51794,-1.13399,0.121765,9.32818e-05,-0.0465019,2.16794,0.000233094,-1.99111,1.5,-0.351237,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.00122328,-0.000374117,-1.31628,-0.467154,-3.74795
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.8208,1.12832,2.33205e-05,1.50717,-2.51794,-1.12809,0.267883,9.32818e-05,-0.0465019,2.1792,0.000233094,-2.01201,1.5,-0.351237,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.00283497,-0.000685225,-1.31591,-0.466816,-3.74753
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.80956,1.11652,2.33205e-05,1.50717,-2.51794,-1.11629,0.107849,9.32818e-05,-0.0465019,2.19044,0.000233094,-2.02769,1.5,-0.351237,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00222786,0.000344246,-1.31714,-0.467914,-3.74892
,,,,,,,,,,,,,,,,6.99614e-05,0.998166,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.79772,1.12389,2.33205e-05,1.50717,-2.51794,-1.12366,0.271362,9.32818e-05,-0.0465019,2.20228,0.000233094,-2.04337,1.5,-0.354858,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.000562779,-0.00020213,-1.31649,-0.467329,-3.7482
,,,,,,,,,,,,,,,,6.99614e-05,1.00339,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.78684,1.12094,2.33205e-05,1.50717,-2.51794,-1.12071,0.125244,9.32818e-05,-0.0465019,2.21316,0.000233094,-2.05382,1.5,-0.354858,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.000208384,-0.00012088,-1.31658,-0.467409,-3.7483
,,,,,,,,,,,,,,,,6.99614e-05,1.00339,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.77564,1.11947,2.33205e-05,1.50717,-2.51794,-1.11924,0.281799,9.32818e-05,-0.0465019,2.22436,0.000233094,-2.05904,1.5,-0.354858,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.00171294,0.00026564,-1.31699,-0.467792,-3.74874
,,,,,,,,,,,,,,,,6.99614e-05,1.00339,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.76471,1.12537,2.33205e-05,1.50717,-2.51794,-1.12514,0.135681,9.32818e-05,-0.0465019,2.23529,0.000233094,-2.06427,1.5,-0.354858,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.00146847,-0.000344415,-1.31635,-0.467182,-3.74805
,,,,,,,,,,,,,,,,6.99614e-05,1.00339,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.75345,1.11947,2.33205e-05,1.50717,-2.51794,-1.11924,0.281799,9.32818e-05,-0.0465019,2.24655,0.000233094,-2.05904,1.5,-0.354858,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.000724153,-0.000188157,-1.31651,-0.467335,-3.74823
,,,,,,,,,,,,,,,,6.99614e-05,1.00339,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.74166,1.11652,2.33205e-05,1.50717,-2.51794,-1.11629,0.160034,9.32818e-05,-0.0465019,2.25834,0.000233094,-2.03291,1.5,-0.358479,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,0.000803618,0.000116456,-1.3168,-0.467619,-3.74853
,,,,,,,,,,,,,,,,6.99614e-05,1.00339,0.0,-2.613,-0.0186096,-0.000119401,-0.0,5.0,2.73071,1.11947,2.33205e-05,1.50717,-2.51794,-1.11924,0.260925,9.32818e-05,-0.0465019,2.26929,0.000233094,-2.03291,1.5,-0.358479,2.0,0.5,0.475871,-0.0,0.0241292,-0.0,1.98639,6.99614e-05,0.0136061,-0.000119401,-0.00716924,-2.56,0.0238203,9.32818e-05,2.33205e-05,-0.0046524,-0.0139572,-0.0420602,-0.000807113,-0.000181516,-1.31653,-0.467342,-3.74825
